timestamp_local,elapsed_seconds,hr_bpm
2026-07-15 18:06:01.784,0.854682,63
2026-07-15 18:06:02.770,1.840969,63
2026-07-15 18:06:03.763,2.834369,63
2026-07-15 18:06:04.753,3.824322,63
2026-07-15 18:06:05.744,4.814864,62
2026-07-15 18:06:06.733,5.803974,62
2026-07-15 18:06:07.721,6.791907,63
2026-07-15 18:06:08.713,7.784167,63
2026-07-15 18:06:09.703,8.773942,63
2026-07-15 18:06:10.693,9.763919,63
2026-07-15 18:06:11.683,10.754572,63
2026-07-15 18:06:12.673,11.744206,63
2026-07-15 18:06:13.663,12.734485,62
2026-07-15 18:06:14.653,13.724524,62
2026-07-15 18:06:15.643,14.714260,62
2026-07-15 18:06:17.125,16.196183,62
2026-07-15 18:06:18.119,17.189875,63
2026-07-15 18:06:19.108,18.179355,63
2026-07-15 18:06:20.095,19.166466,63
2026-07-15 18:06:21.088,20.159166,63
2026-07-15 18:06:22.079,21.149963,62
2026-07-15 18:06:23.065,22.136282,62
2026-07-15 18:06:24.059,23.129664,62
2026-07-15 18:06:25.048,24.119080,62
2026-07-15 18:06:26.037,25.107712,63
2026-07-15 18:06:27.025,26.096196,63
2026-07-15 18:06:28.018,27.089368,63
2026-07-15 18:06:29.007,28.077743,63
2026-07-15 18:06:29.998,29.069556,63
2026-07-15 18:06:30.987,30.058111,63
2026-07-15 18:06:31.975,31.046313,63
2026-07-15 18:06:32.966,32.037326,62
2026-07-15 18:06:33.959,33.030275,63
2026-07-15 18:06:34.948,34.019057,63
2026-07-15 18:06:35.939,35.010088,64
2026-07-15 18:06:36.925,35.996021,64
2026-07-15 18:06:37.920,36.990657,65
2026-07-15 18:06:38.909,37.979968,65
2026-07-15 18:06:39.896,38.966969,66
2026-07-15 18:06:40.888,39.959514,66
2026-07-15 18:06:41.878,40.949264,66
2026-07-15 18:06:42.866,41.937171,67
2026-07-15 18:06:43.859,42.929704,67
2026-07-15 18:06:44.849,43.920514,68
2026-07-15 18:06:45.838,44.909482,68
2026-07-15 18:06:46.829,45.899767,68
2026-07-15 18:06:47.818,46.889414,68
2026-07-15 18:06:48.806,47.877012,68
2026-07-15 18:06:49.795,48.866023,68
2026-07-15 18:06:50.789,49.860075,68
2026-07-15 18:06:51.778,50.849425,68
2026-07-15 18:06:52.765,51.836369,68
2026-07-15 18:06:53.759,52.830571,69
2026-07-15 18:06:54.749,53.819936,69
2026-07-15 18:06:55.740,54.810790,70
2026-07-15 18:06:56.729,55.799690,70
2026-07-15 18:06:57.715,56.786424,70
2026-07-15 18:06:58.705,57.776225,70
2026-07-15 18:06:59.700,58.770708,69
2026-07-15 18:07:00.689,59.759742,69
2026-07-15 18:07:01.680,60.750677,68
2026-07-15 18:07:02.669,61.739707,68
2026-07-15 18:07:03.659,62.730016,68
2026-07-15 18:07:04.650,63.720772,69
2026-07-15 18:07:05.639,64.709907,69
2026-07-15 18:07:07.124,66.194750,69
2026-07-15 18:07:08.110,67.181323,69
2026-07-15 18:07:09.104,68.175228,69
2026-07-15 18:07:10.094,69.165081,69
2026-07-15 18:07:11.084,70.154726,69
2026-07-15 18:07:12.074,71.144636,69
2026-07-15 18:07:13.064,72.134880,69
2026-07-15 18:07:14.055,73.125688,70
2026-07-15 18:07:15.044,74.115528,73
2026-07-15 18:07:17.025,76.095843,74
2026-07-15 18:07:17.026,76.097146,79
2026-07-15 18:07:18.014,77.085508,84
2026-07-15 18:07:19.005,78.075748,87
2026-07-15 18:07:19.991,79.062192,90
2026-07-15 18:07:20.985,80.056084,91
2026-07-15 18:07:21.975,81.046119,94
2026-07-15 18:07:22.961,82.032072,96
2026-07-15 18:07:23.955,83.025905,99
2026-07-15 18:07:24.944,84.015528,100
2026-07-15 18:07:25.932,85.002579,102
2026-07-15 18:07:26.925,85.996111,103
2026-07-15 18:07:27.914,86.985214,103
2026-07-15 18:07:28.904,87.974810,103
2026-07-15 18:07:29.894,88.965299,103
2026-07-15 18:07:30.885,89.955999,102
2026-07-15 18:07:31.874,90.944879,102
2026-07-15 18:07:32.861,91.931980,101
2026-07-15 18:07:33.855,92.925999,100
2026-07-15 18:07:34.844,93.915032,100
2026-07-15 18:07:35.835,94.906009,101
2026-07-15 18:07:36.824,95.894897,101
2026-07-15 18:07:37.814,96.885476,102
2026-07-15 18:07:38.804,97.875195,102
2026-07-15 18:07:39.795,98.865678,103
2026-07-15 18:07:40.784,99.855182,103
2026-07-15 18:07:41.775,100.846198,104
2026-07-15 18:07:42.764,101.834860,104
2026-07-15 18:07:43.753,102.824436,105
2026-07-15 18:07:44.744,103.815482,105
2026-07-15 18:07:45.731,104.802083,105
2026-07-15 18:07:46.722,105.792961,105
2026-07-15 18:07:47.714,106.784978,105
2026-07-15 18:07:48.705,107.776132,106
2026-07-15 18:07:49.693,108.764230,106
2026-07-15 18:07:50.685,109.755744,107
2026-07-15 18:07:51.675,110.745586,107
2026-07-15 18:07:52.664,111.734804,108
