frame_seq,absolute_seq_u64,segment_id,sample_seq,PPG_G,PPG_R,PPG_IR,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,Uh1,Uh2,Uh3,Uh4,Uc1,Uc2,Uc3,Uc4,UD1,UD2,parser_valid
45925,179268,2,179267,4006.0,41356.0,30935.0,0.001464,0.003172,-0.000366,0.22750000000000004,-1.715,-3.7450000000000006,1.14759375,0.33671875,0.2413125,1.44146875,1.117375,-0.16028125000000001,-0.3095,1.39803125,0.02057095258359213,0.022658322877887247,True
45926,179269,2,179268,4007.0,41360.0,30936.0,-0.010735999999999999,-0.003538,0.0044529999999999995,0.0,0.43750000000000006,-3.6050000000000004,1.1494375000000001,0.3364375,0.24506250000000002,1.43634375,1.111625,-0.15971875,-0.31240625,1.40359375,0.020536507694237954,0.022929394329284047,True
45927,179270,2,179269,4010.0,41361.0,30937.0,-0.017506999999999998,-0.011041,0.0046359999999999995,-0.14,2.0475000000000003,-3.43,1.1420000000000001,0.3365625,0.2449375,1.4355625,1.11409375,-0.15934375,-0.30678125,1.39921875,0.02052647849757922,0.022698141079456995,True
45928,179271,2,179270,4010.0,41361.0,30938.0,-0.021533,-0.006527,0.001098,0.035,2.6425,-3.3775000000000004,1.1553437500000001,0.33587500000000003,0.24431250000000002,1.4365937500000001,1.10984375,-0.16009375,-0.32003125,1.3934375,0.020528428206119855,0.023204894113777096,True
45929,179272,2,179271,4010.0,41359.0,30941.0,-0.020191,0.000488,0.0021349999999999997,0.17500000000000002,2.1,-3.0975,1.1535,0.33678125000000003,0.24478125,1.4351562500000001,1.10909375,-0.1681875,-0.31275000000000003,1.385875,0.020893943743195472,0.02293164080575007,True
45930,179273,2,179272,4013.0,41361.0,30942.0,-0.0018909999999999999,-0.001281,0.001952,-0.052500000000000005,-0.052500000000000005,-3.2725000000000004,1.1556875,0.3331875,0.24525,1.4331562500000001,1.1026875,-0.16553125,-0.31721875,1.41740625,0.020637607542768173,0.023130472106313554,True
45931,179274,2,179273,4014.0,41362.0,30943.0,0.0050019999999999995,-0.003111,0.000366,0.07,-1.2950000000000002,-3.3425000000000002,1.1537187500000001,0.33378125000000003,0.24596875,1.4356875,1.10128125,-0.15859375,-0.31709375,1.41640625,0.020380946221259254,0.023155007986922778,True
45932,179275,2,179274,4014.0,41360.0,30943.0,0.005673,0.00366,-0.002379,0.36750000000000005,-2.2925000000000004,-3.5000000000000004,1.14803125,0.3354375,0.241,1.44234375,1.1259375,-0.154125,-0.30521875,1.3894375,0.020268277157628356,0.022473311415886762,True
45933,179276,2,179275,4018.0,41362.0,30944.0,0.0070149999999999995,0.007869,-0.0023179999999999997,0.525,-2.7825,-3.5525,1.1535,0.3365,0.24578125,1.4359375,1.11171875,-0.16634375,-0.316375,1.3975,0.020807605618868186,0.023118423284720687,True
45934,179277,2,179276,4016.0,41366.0,30944.0,0.004697,0.000366,0.0017079999999999999,0.5950000000000001,-2.8000000000000003,-3.7275000000000005,1.156125,0.33378125000000003,0.2455,1.4349687500000001,1.101625,-0.16284375,-0.31740625,1.4076250000000001,0.020553251311737675,0.02314828498619173,True
45935,179278,2,179277,4018.0,41365.0,30946.0,0.0006709999999999999,-0.00061,0.0008539999999999999,0.49000000000000005,-1.8900000000000001,-3.7100000000000004,1.1559375,0.34034375,0.24334375,1.44221875,1.1035,-0.17225000000000001,-0.31084375000000003,1.387375,0.0212058765733434,0.022795897406892758,True
45936,179279,2,179278,4021.0,41366.0,30945.0,-0.003294,0.000183,-0.000976,0.525,-1.4875,-3.7100000000000004,1.14896875,0.3354375,0.2418125,1.43634375,1.13903125,-0.160875,-0.3040625,1.397875,0.02054199196014217,0.022460236843120363,True
45937,179280,2,179279,4020.0,41368.0,30950.0,-0.0059169999999999995,-0.000915,-0.000976,0.5775,-1.4525000000000001,-3.7275000000000005,1.14909375,0.3394375,0.24331250000000001,1.4350625000000001,1.1213125,-0.15740625,-0.30759375,1.415875,0.020566932760010193,0.022663956608210144,True
