timestamp_local,elapsed_seconds,hr_bpm
2026-07-13 18:06:13.313,0.807613,71
2026-07-13 18:06:14.303,1.797451,70
2026-07-13 18:06:15.293,2.788080,69
2026-07-13 18:06:16.283,3.777831,69
2026-07-13 18:06:17.269,4.763600,69
2026-07-13 18:06:18.263,5.757621,68
2026-07-13 18:06:19.251,6.745816,67
2026-07-13 18:06:20.243,7.738080,66
2026-07-13 18:06:21.232,8.726956,66
2026-07-13 18:06:22.223,9.718049,65
2026-07-13 18:06:23.212,10.707135,65
2026-07-13 18:06:24.203,11.697360,64
2026-07-13 18:06:25.193,12.687284,64
2026-07-13 18:06:27.173,14.668212,63
2026-07-13 18:06:27.668,15.163244,62
2026-07-13 18:06:28.656,16.150768,62
2026-07-13 18:06:29.648,17.142477,62
2026-07-13 18:06:30.638,18.132604,62
2026-07-13 18:06:31.627,19.121800,62
2026-07-13 18:06:32.618,20.112741,61
2026-07-13 18:06:33.608,21.102807,61
2026-07-13 18:06:34.597,22.091453,61
2026-07-13 18:06:35.587,23.082192,61
2026-07-13 18:06:36.578,24.072356,61
2026-07-13 18:06:37.566,25.061072,61
2026-07-13 18:06:38.555,26.049346,61
2026-07-13 18:06:39.548,27.043240,60
2026-07-13 18:06:40.536,28.030494,60
2026-07-13 18:06:41.528,29.022580,60
2026-07-13 18:06:42.517,30.012240,60
2026-07-13 18:06:43.506,31.000430,60
2026-07-13 18:06:44.498,31.992900,60
2026-07-13 18:06:45.488,32.982359,60
2026-07-13 18:06:46.475,33.969787,60
2026-07-13 18:06:47.468,34.962571,60
2026-07-13 18:06:48.454,35.949118,60
2026-07-13 18:06:49.445,36.939783,60
2026-07-13 18:06:50.439,37.933465,59
2026-07-13 18:06:51.428,38.922716,59
2026-07-13 18:06:52.415,39.909707,59
2026-07-13 18:06:53.408,40.902844,59
2026-07-13 18:06:55.384,42.879020,59
2026-07-13 18:06:55.386,42.880320,59
2026-07-13 18:06:56.375,43.869559,59
2026-07-13 18:06:57.368,44.862914,59
2026-07-13 18:06:58.355,45.849795,59
2026-07-13 18:06:59.348,46.842892,59
2026-07-13 18:07:00.338,47.832907,59
2026-07-13 18:07:01.325,48.819607,59
2026-07-13 18:07:02.318,49.812900,59
2026-07-13 18:07:03.308,50.802931,59
2026-07-13 18:07:04.295,51.789940,59
2026-07-13 18:07:05.288,52.782615,59
2026-07-13 18:07:06.278,53.772813,59
2026-07-13 18:07:07.265,54.759986,59
2026-07-13 18:07:08.754,56.248384,58
2026-07-13 18:07:09.248,56.743002,58
2026-07-13 18:07:10.235,57.729669,58
2026-07-13 18:07:11.228,58.722551,58
2026-07-13 18:07:12.219,59.713671,59
2026-07-13 18:07:13.205,60.699601,59
2026-07-13 18:07:14.199,61.693671,60
2026-07-13 18:07:16.175,63.669719,60
2026-07-13 18:07:16.673,64.168158,60
2026-07-13 18:07:17.664,65.158880,61
2026-07-13 18:07:18.654,66.148434,61
2026-07-13 18:07:19.640,67.134968,62
2026-07-13 18:07:20.633,68.128260,62
2026-07-13 18:07:21.623,69.118121,62
2026-07-13 18:07:22.613,70.108092,63
2026-07-13 18:07:23.604,71.098746,68
2026-07-13 18:07:24.590,72.084945,71
2026-07-13 18:07:25.584,73.078793,82
2026-07-13 18:07:26.570,74.065041,85
2026-07-13 18:07:27.564,75.058875,86
2026-07-13 18:07:28.554,76.048613,89
2026-07-13 18:07:29.543,77.037794,89
2026-07-13 18:07:30.530,78.025151,90
2026-07-13 18:07:31.523,79.018234,90
2026-07-13 18:07:32.513,80.007886,90
2026-07-13 18:07:33.503,80.998243,90
2026-07-13 18:07:34.494,81.988667,89
2026-07-13 18:07:35.484,82.978540,89
2026-07-13 18:07:36.474,83.968310,89
2026-07-13 18:07:37.463,84.958260,89
2026-07-13 18:07:38.453,85.947977,89
2026-07-13 18:07:39.443,86.937817,89
2026-07-13 18:07:40.434,87.929041,90
2026-07-13 18:07:41.423,88.917935,90
2026-07-13 18:07:42.414,89.908589,91
2026-07-13 18:07:43.405,90.899275,92
2026-07-13 18:07:44.394,91.888933,93
2026-07-13 18:07:45.384,92.878877,94
2026-07-13 18:07:46.374,93.868890,95
2026-07-13 18:07:47.361,94.855363,98
2026-07-13 18:07:49.344,96.838558,98
2026-07-13 18:07:49.345,96.839905,98
2026-07-13 18:07:50.334,97.828520,98
2026-07-13 18:07:51.324,98.818280,98
2026-07-13 18:07:52.313,99.807857,98
2026-07-13 18:07:53.304,100.798794,99
2026-07-13 18:07:54.291,101.785685,100
2026-07-13 18:07:55.283,102.778147,102
2026-07-13 18:07:56.274,103.769040,103
2026-07-13 18:07:57.264,104.758990,104
2026-07-13 18:07:58.255,105.749453,105
2026-07-13 18:07:59.244,106.739257,107
2026-07-13 18:08:00.234,107.728753,108
2026-07-13 18:08:01.224,108.719171,109
2026-07-13 18:08:02.214,109.708697,110
2026-07-13 18:08:03.204,110.698516,110
