timestamp_local,elapsed_seconds,hr_bpm
2026-07-14 16:31:14.180,0.795682,76
2026-07-14 16:31:15.174,1.789083,77
2026-07-14 16:31:16.164,2.778870,77
2026-07-14 16:31:17.150,3.765230,77
2026-07-14 16:31:18.144,4.759366,78
2026-07-14 16:31:19.134,5.749507,77
2026-07-14 16:31:20.124,6.738900,77
2026-07-14 16:31:21.114,7.729108,77
2026-07-14 16:31:22.103,8.718423,77
2026-07-14 16:31:23.094,9.709022,77
2026-07-14 16:31:24.080,10.695359,77
2026-07-14 16:31:25.074,11.689465,78
2026-07-14 16:31:26.060,12.675718,78
2026-07-14 16:31:27.054,13.668817,78
2026-07-14 16:31:28.044,14.659094,78
2026-07-14 16:31:29.031,15.646188,78
2026-07-14 16:31:30.024,16.638763,78
2026-07-14 16:31:31.014,17.629651,77
2026-07-14 16:31:32.001,18.616146,77
2026-07-14 16:31:32.991,19.606597,76
2026-07-14 16:31:33.984,20.598991,76
2026-07-14 16:31:34.971,21.585967,76
2026-07-14 16:31:35.961,22.576022,76
2026-07-14 16:31:36.954,23.569164,76
2026-07-14 16:31:37.944,24.559625,77
2026-07-14 16:31:39.920,26.535388,77
2026-07-14 16:31:39.921,26.536698,77
2026-07-14 16:31:41.903,28.517753,77
2026-07-14 16:31:42.399,29.014575,77
2026-07-14 16:31:42.894,29.509389,77
2026-07-14 16:31:43.884,30.499120,77
2026-07-14 16:31:45.865,32.480169,78
2026-07-14 16:31:45.866,32.481237,78
2026-07-14 16:31:46.854,33.469379,78
2026-07-14 16:31:47.842,34.457054,78
2026-07-14 16:31:48.831,35.446336,78
2026-07-14 16:31:49.824,36.439610,78
2026-07-14 16:31:50.814,37.429179,78
2026-07-14 16:31:51.804,38.419252,78
2026-07-14 16:31:53.287,39.901787,79
2026-07-14 16:31:54.280,40.895480,80
2026-07-14 16:31:56.755,43.370332,81
2026-07-14 16:31:56.756,43.371361,81
2026-07-14 16:31:57.246,43.861519,81
2026-07-14 16:31:58.240,44.855542,81
2026-07-14 16:31:59.229,45.844195,81
2026-07-14 16:32:00.216,46.831048,81
2026-07-14 16:32:01.210,47.825165,81
2026-07-14 16:32:02.199,48.814237,81
2026-07-14 16:32:03.190,49.805600,82
2026-07-14 16:32:04.180,50.794798,82
2026-07-14 16:32:05.169,51.783930,82
2026-07-14 16:32:06.159,52.774566,82
2026-07-14 16:32:07.150,53.765615,81
2026-07-14 16:32:08.139,54.754362,80
2026-07-14 16:32:09.625,56.240304,79
2026-07-14 16:32:10.120,56.735518,78
2026-07-14 16:32:11.109,57.724205,77
2026-07-14 16:32:12.100,58.715344,76
2026-07-14 16:32:13.090,59.704882,76
2026-07-14 16:32:14.078,60.692757,77
2026-07-14 16:32:15.066,61.681463,77
2026-07-14 16:32:16.060,62.675405,78
2026-07-14 16:32:17.048,63.663184,78
2026-07-14 16:32:18.040,64.655224,78
2026-07-14 16:32:19.030,65.644990,77
2026-07-14 16:32:20.017,66.632717,77
2026-07-14 16:32:21.010,67.625723,76
2026-07-14 16:32:22.000,68.615522,75
2026-07-14 16:32:22.987,69.602555,75
2026-07-14 16:32:23.980,70.595537,76
2026-07-14 16:32:24.970,71.585578,77
2026-07-14 16:32:25.957,72.572270,77
2026-07-14 16:32:26.950,73.565439,77
2026-07-14 16:32:27.940,74.555437,77
2026-07-14 16:32:29.920,76.535316,77
2026-07-14 16:32:29.922,76.537065,76
2026-07-14 16:32:31.897,78.512236,75
2026-07-14 16:32:31.899,78.513918,75
2026-07-14 16:32:32.891,79.506265,74
2026-07-14 16:32:33.880,80.495327,74
2026-07-14 16:32:34.867,81.482136,74
2026-07-14 16:32:35.860,82.475486,74
2026-07-14 16:32:36.850,83.465253,74
2026-07-14 16:32:37.837,84.452457,74
2026-07-14 16:32:38.830,85.445643,74
2026-07-14 16:32:39.820,86.435295,74
2026-07-14 16:32:40.808,87.423089,73
2026-07-14 16:32:41.800,88.415382,73
2026-07-14 16:32:43.284,89.899703,73
2026-07-14 16:32:44.275,90.890185,73
2026-07-14 16:32:45.266,91.880775,73
2026-07-14 16:32:46.255,92.870283,73
2026-07-14 16:32:47.246,93.860839,73
2026-07-14 16:32:48.236,94.850835,73
2026-07-14 16:32:49.224,95.839138,74
2026-07-14 16:32:50.216,96.831713,73
2026-07-14 16:32:51.206,97.820845,73
2026-07-14 16:32:53.185,99.800249,73
2026-07-14 16:32:53.187,99.801764,73
2026-07-14 16:32:54.176,100.790984,73
2026-07-14 16:32:55.162,101.777300,73
2026-07-14 16:32:56.156,102.771245,74
2026-07-14 16:32:57.142,103.757395,74
2026-07-14 16:32:58.132,104.747648,74
2026-07-14 16:32:59.125,105.740283,74
2026-07-14 16:33:00.116,106.731078,74
2026-07-14 16:33:01.106,107.721550,73
2026-07-14 16:33:02.096,108.711179,73
2026-07-14 16:33:03.086,109.700815,73
2026-07-14 16:33:04.076,110.690893,73
2026-07-14 16:33:05.066,111.681422,75
2026-07-14 16:33:06.056,112.671556,76
2026-07-14 16:33:07.046,113.661654,77
2026-07-14 16:33:08.034,114.648952,78
2026-07-14 16:33:09.026,115.641280,78
2026-07-14 16:33:10.016,116.630935,78
2026-07-14 16:33:11.006,117.620820,78
2026-07-14 16:33:11.996,118.611374,78
2026-07-14 16:33:12.987,119.602175,79
2026-07-14 16:33:13.976,120.591002,79
2026-07-14 16:33:14.967,121.582006,80
2026-07-14 16:33:15.953,122.568538,81
2026-07-14 16:33:16.946,123.561030,81
2026-07-14 16:33:17.937,124.552348,82
2026-07-14 16:33:19.916,126.531355,82
2026-07-14 16:33:19.918,126.532830,81
2026-07-14 16:33:20.907,127.522259,80
2026-07-14 16:33:21.896,128.511095,80
2026-07-14 16:33:22.887,129.502300,78
2026-07-14 16:33:24.368,130.983279,78
2026-07-14 16:33:24.867,131.482329,79
2026-07-14 16:33:25.856,132.471616,79
2026-07-14 16:33:26.843,133.458637,80
2026-07-14 16:33:27.834,134.448819,81
2026-07-14 16:33:28.826,135.441213,81
2026-07-14 16:33:30.308,136.922786,81
2026-07-14 16:33:30.806,137.421605,81
2026-07-14 16:33:32.291,138.906564,81
2026-07-14 16:33:33.281,139.896306,81
2026-07-14 16:33:34.271,140.886064,81
2026-07-14 16:33:35.262,141.876793,81
2026-07-14 16:33:36.252,142.867312,82
2026-07-14 16:33:37.239,143.853977,82
2026-07-14 16:33:38.229,144.844373,83
2026-07-14 16:33:39.222,145.836741,83
2026-07-14 16:33:40.212,146.827188,84
2026-07-14 16:33:41.202,147.817356,85
2026-07-14 16:33:42.193,148.807746,86
2026-07-14 16:33:43.182,149.797180,87
2026-07-14 16:33:44.169,150.784201,88
2026-07-14 16:33:45.161,151.776638,88
2026-07-14 16:33:46.150,152.765248,87
2026-07-14 16:33:47.143,153.757820,86
2026-07-14 16:33:48.130,154.745721,85
2026-07-14 16:33:49.119,155.734479,83
2026-07-14 16:33:50.112,156.727416,82
2026-07-14 16:33:51.103,157.718042,81
2026-07-14 16:33:52.091,158.706534,81
2026-07-14 16:33:53.082,159.696796,81
2026-07-14 16:33:54.073,160.688013,82
2026-07-14 16:33:55.062,161.677668,84
2026-07-14 16:33:56.052,162.667582,85
2026-07-14 16:33:57.042,163.656944,85
2026-07-14 16:33:58.032,164.647612,86
2026-07-14 16:33:59.024,165.638997,85
2026-07-14 16:34:00.009,166.624337,84
2026-07-14 16:34:01.000,167.615032,83
2026-07-14 16:34:01.993,168.607967,81
2026-07-14 16:34:02.982,169.597648,80
2026-07-14 16:34:03.972,170.587369,80
2026-07-14 16:34:04.960,171.574790,81
2026-07-14 16:34:05.949,172.564472,82
2026-07-14 16:34:06.942,173.557662,82
2026-07-14 16:34:07.933,174.547899,83
2026-07-14 16:34:09.908,176.523393,83
2026-07-14 16:34:09.910,176.524953,82
2026-07-14 16:34:10.903,177.518269,81
2026-07-14 16:34:11.893,178.508194,80
2026-07-14 16:34:12.883,179.497862,79
2026-07-14 16:34:13.872,180.487647,79
2026-07-14 16:34:14.862,181.477545,79
2026-07-14 16:34:15.849,182.464642,81
2026-07-14 16:34:16.844,183.459295,82
2026-07-14 16:34:17.832,184.447540,82
2026-07-14 16:34:18.823,185.437882,83
2026-07-14 16:34:19.813,186.428701,82
2026-07-14 16:34:20.801,187.415753,82
