timestamp_local,elapsed_seconds,hr_bpm
2026-07-14 16:42:49.179,0.905110,79
2026-07-14 16:42:50.169,1.895467,80
2026-07-14 16:42:51.156,2.882120,80
2026-07-14 16:42:52.145,3.871598,80
2026-07-14 16:42:53.139,4.864874,80
2026-07-14 16:42:54.128,5.854543,80
2026-07-14 16:42:55.119,6.845663,79
2026-07-14 16:42:56.109,7.834912,79
2026-07-14 16:42:57.099,8.824984,80
2026-07-14 16:42:58.085,9.811707,80
2026-07-14 16:42:59.079,10.805249,81
2026-07-14 16:43:00.069,11.794973,81
2026-07-14 16:43:01.057,12.783618,82
2026-07-14 16:43:02.048,13.774522,82
2026-07-14 16:43:03.039,14.764887,82
2026-07-14 16:43:04.029,15.754824,82
2026-07-14 16:43:05.020,16.745760,81
2026-07-14 16:43:06.009,17.735008,81
2026-07-14 16:43:07.000,18.725971,80
2026-07-14 16:43:07.989,19.715265,80
2026-07-14 16:43:08.977,20.703187,80
2026-07-14 16:43:09.969,21.695270,80
2026-07-14 16:43:10.960,22.686042,81
2026-07-14 16:43:11.949,23.674792,81
2026-07-14 16:43:12.940,24.666005,80
2026-07-14 16:43:13.929,25.655059,80
2026-07-14 16:43:15.909,27.635150,80
2026-07-14 16:43:15.911,27.636774,79
2026-07-14 16:43:17.889,29.615422,79
2026-07-14 16:43:17.891,29.617183,80
2026-07-14 16:43:18.879,30.605418,80
2026-07-14 16:43:19.869,31.595460,80
2026-07-14 16:43:20.859,32.585405,80
2026-07-14 16:43:21.849,33.575195,80
2026-07-14 16:43:22.836,34.561939,80
2026-07-14 16:43:23.829,35.555673,80
2026-07-14 16:43:24.816,36.542714,79
2026-07-14 16:43:25.809,37.535737,79
2026-07-14 16:43:27.295,39.021617,80
2026-07-14 16:43:28.281,40.006874,80
2026-07-14 16:43:30.265,41.991427,81
2026-07-14 16:43:30.267,41.992759,82
2026-07-14 16:43:31.255,42.980884,82
2026-07-14 16:43:32.245,43.970800,82
2026-07-14 16:43:33.235,44.960784,82
2026-07-14 16:43:34.225,45.950850,82
2026-07-14 16:43:35.216,46.941786,81
2026-07-14 16:43:36.204,47.930586,81
2026-07-14 16:43:37.195,48.921549,80
2026-07-14 16:43:38.185,49.910931,80
2026-07-14 16:43:39.173,50.899086,81
2026-07-14 16:43:40.164,51.890734,81
