timestamp_local,elapsed_seconds,hr_bpm
2026-07-15 21:24:42.215,0.719666,86
2026-07-15 21:24:43.218,1.722621,86
2026-07-15 21:24:44.218,2.722219,86
2026-07-15 21:24:45.216,3.720254,85
2026-07-15 21:24:46.215,4.719164,85
2026-07-15 21:24:47.219,5.723095,83
2026-07-15 21:24:48.218,6.722783,83
2026-07-15 21:24:49.219,7.723146,82
2026-07-15 21:24:50.218,8.723056,81
2026-07-15 21:24:51.215,9.719507,81
2026-07-15 21:24:52.218,10.722790,81
2026-07-15 21:24:53.219,11.723166,80
2026-07-15 21:24:55.218,13.722397,80
2026-07-15 21:24:55.219,13.723703,80
2026-07-15 21:24:56.218,14.722377,80
2026-07-15 21:24:57.218,15.722157,80
2026-07-15 21:24:58.215,16.719534,80
2026-07-15 21:24:59.218,17.722501,80
2026-07-15 21:25:00.218,18.722619,80
2026-07-15 21:25:01.218,19.722931,80
2026-07-15 21:25:02.218,20.722544,80
2026-07-15 21:25:03.215,21.719305,80
2026-07-15 21:25:04.218,22.722936,80
2026-07-15 21:25:05.215,23.720045,80
2026-07-15 21:25:06.218,24.722979,80
2026-07-15 21:25:07.219,25.723082,80
2026-07-15 21:25:08.215,26.719746,80
2026-07-15 21:25:09.215,27.719455,80
2026-07-15 21:25:10.218,28.722904,80
2026-07-15 21:25:11.217,29.721980,80
2026-07-15 21:25:12.216,30.720075,81
2026-07-15 21:25:13.218,31.722663,81
2026-07-15 21:25:14.219,32.723356,82
2026-07-15 21:25:15.218,33.722983,82
2026-07-15 21:25:16.715,35.219275,82
2026-07-15 21:25:17.219,35.723383,81
2026-07-15 21:25:18.219,36.723075,81
2026-07-15 21:25:19.215,37.719232,81
2026-07-15 21:25:20.218,38.723011,80
2026-07-15 21:25:21.218,39.722452,80
2026-07-15 21:25:22.218,40.722744,80
2026-07-15 21:25:23.218,41.722695,80
2026-07-15 21:25:24.218,42.722809,80
2026-07-15 21:25:25.216,43.720707,81
2026-07-15 21:25:26.219,44.723407,82
2026-07-15 21:25:27.219,45.723493,83
2026-07-15 21:25:28.219,46.723234,83
2026-07-15 21:25:29.215,47.719492,83
2026-07-15 21:25:30.219,48.724002,83
2026-07-15 21:25:31.220,49.724130,82
2026-07-15 21:25:32.218,50.722829,82
2026-07-15 21:25:33.218,51.722998,82
2026-07-15 21:25:34.219,52.723261,82
2026-07-15 21:25:35.219,53.723542,81
2026-07-15 21:25:36.215,54.719701,81
2026-07-15 21:25:37.215,55.719553,81
2026-07-15 21:25:38.217,56.721907,81
2026-07-15 21:25:39.219,57.723249,81
2026-07-15 21:25:40.216,58.720277,80
2026-07-15 21:25:41.218,59.722767,80
2026-07-15 21:25:42.215,60.719583,80
2026-07-15 21:25:43.219,61.723773,79
2026-07-15 21:25:44.218,62.722279,79
2026-07-15 21:25:45.219,63.723281,79
2026-07-15 21:25:46.218,64.722888,79
2026-07-15 21:25:47.219,65.723388,79
2026-07-15 21:25:48.219,66.723322,79
2026-07-15 21:25:49.219,67.723139,79
2026-07-15 21:25:50.219,68.723254,79
2026-07-15 21:25:51.216,69.720124,79
2026-07-15 21:25:52.219,70.723264,79
2026-07-15 21:25:53.219,71.723360,79
2026-07-15 21:25:54.218,72.723054,79
2026-07-15 21:25:56.219,74.723248,79
2026-07-15 21:25:56.221,74.725267,79
2026-07-15 21:25:57.220,75.724279,79
2026-07-15 21:25:58.219,76.723672,80
2026-07-15 21:25:59.220,77.724728,81
2026-07-15 21:26:00.219,78.723969,82
2026-07-15 21:26:01.218,79.722950,82
2026-07-15 21:26:02.219,80.723262,82
2026-07-15 21:26:03.219,81.723202,82
2026-07-15 21:26:04.218,82.722873,82
2026-07-15 21:26:05.219,83.723411,82
2026-07-15 21:26:06.718,85.222789,82
2026-07-15 21:26:07.219,85.723843,81
2026-07-15 21:26:08.718,87.222926,81
2026-07-15 21:26:09.219,87.723425,81
