Time(s),Seq,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.46,9146,0,874.17603,964.27917,1693.03894,1863.47961,-0.05933,-0.06397,0.99722,-1.085,0.49,-0.455,5585,54399,78769
0.47,9147,0,874.17603,964.27917,1693.34412,1863.55591,-0.05994,-0.06238,0.99844,-0.858,0.455,-0.28,5585,54399,78769
0.48,9148,0,874.17603,964.27917,1693.26782,1863.32703,-0.06006,-0.05945,0.99759,-0.508,0.28,-0.56,5586,54397,78774
0.49,9149,0,874.17603,964.27917,1693.26782,1863.55591,-0.05945,-0.05725,0.99698,-0.333,0.175,-0.263,5586,54397,78774
0.5,9150,0,874.09973,964.27917,1693.34412,1863.47961,-0.06116,-0.05615,0.99612,-1.085,0.49,-0.42,5589,54399,78773
0.51,9151,0,874.09973,964.27917,1692.96265,1863.6322,-0.06104,-0.05945,0.99564,-1.365,0.455,-0.315,5589,54399,78773
0.52,9152,0,874.09973,964.27917,1692.96265,1863.55591,-0.06177,-0.06067,0.99625,-1.418,0.438,-0.263,5588,54400,78780
0.53,9153,0,874.09973,964.27917,1693.11523,1863.55591,-0.06189,-0.06201,0.996,-1.33,0.473,-0.298,5588,54400,78780
0.54,9154,0,874.09973,964.27917,1693.11523,1863.55591,-0.06226,-0.06201,0.99991,-1.365,0.455,-0.28,5591,54403,78778
0.55,9155,0,874.09973,964.12659,1693.26782,1863.55591,-0.06397,-0.0636,1.00003,-1.05,0.403,-0.473,5591,54403,78781
0.56,9156,0,874.09973,964.12659,1692.88635,1863.6322,-0.05994,-0.06201,0.99722,-0.963,0.315,-0.473,5591,54403,78781
0.57,9157,0,874.09973,964.12659,1693.11523,1863.6322,-0.05872,-0.06275,0.99747,-0.98,0.298,-0.368,5591,54403,78781
0.58,9158,0,874.09973,964.12659,1693.03894,1863.6322,-0.0586,-0.06604,0.99417,-1.103,0.385,-0.14,5592,54402,78783
0.59,9159,0,874.09973,964.12659,1693.03894,1863.55591,-0.06189,-0.06494,0.9971,-1.33,0.473,0.035,5592,54402,78783
0.6,9160,0,874.09973,964.12659,1693.26782,1863.47961,-0.06726,-0.06201,0.99759,-0.858,0.368,-0.35,5594,54402,78788
0.61,9161,0,874.09973,964.12659,1692.88635,1863.02185,-0.06726,-0.06311,0.99661,-0.893,0.42,-0.455,5594,54402,78788
0.62,9162,0,874.09973,964.12659,1693.26782,1863.09814,-0.06726,-0.06214,0.99588,-0.998,0.385,-0.333,5593,54404,78788
0.63,9163,0,874.09973,964.12659,1693.34412,1863.09814,-0.06421,-0.06348,0.99332,-1.068,0.35,-0.368,5593,54404,78788
0.64,9164,0,874.09973,964.12659,1693.19153,1863.09814,-0.06531,-0.06165,0.99588,-1.173,0.228,-0.438,5597,54406,78793
0.65,9165,0,874.09973,963.89771,1693.26782,1863.09814,-0.06128,-0.06226,0.99649,-0.98,0.21,-0.315,5599,54405,78792
0.66,9166,0,874.09973,963.89771,1693.03894,1863.47961,-0.0614,-0.06104,0.99783,-1.173,0.123,-0.438,5599,54405,78792
0.67,9167,0,874.09973,963.89771,1693.42041,1863.55591,-0.0614,-0.06153,0.99734,-1.348,0.14,-0.368,5599,54405,78792
0.68,9168,0,874.09973,963.89771,1693.42041,1863.6322,-0.06104,-0.06348,0.99637,-1.435,0.298,-0.28,5600,54408,78797
0.69,9169,0,874.09973,963.89771,1693.34412,1863.55591,-0.06299,-0.06494,0.99857,-1.295,0.368,-0.263,5600,54408,78797
0.7,9170,0,874.25232,963.89771,1693.26782,1863.7085,-0.06763,-0.06384,1.00198,-0.735,0.263,-0.053,5600,54407,78798
0.71,9171,0,874.25232,963.89771,1692.96265,1863.55591,-0.06629,-0.06384,0.99759,-0.49,0.123,-0.088,5600,54407,78798
0.72,9172,0,874.25232,963.89771,1693.42041,1863.55591,-0.06397,-0.0625,0.99588,-0.49,-0.07,-0.105,5601,54411,78802
0.73,9173,0,874.25232,963.89771,1693.26782,1863.47961,-0.06384,-0.06055,0.99576,-0.508,0.018,0.035,5601,54411,78802
0.74,9174,0,874.25232,963.89771,1693.26782,1863.6322,-0.06128,-0.06165,0.99527,-0.788,0.07,-0.035,5602,54409,78794
0.75,9175,0,874.25232,964.35547,1693.4967,1863.55591,-0.06262,-0.06738,0.99734,-0.928,0.228,-0.123,5601,54409,78791
0.76,9176,0,874.25232,964.35547,1693.11523,1863.6322,-0.06433,-0.06861,0.99966,-0.7,0.315,-0.105,5601,54409,78791
0.77,9177,0,874.25232,964.35547,1693.34412,1863.6322,-0.06384,-0.0647,0.99991,-0.543,0.298,-0.35,5601,54409,78791
0.78,9178,0,874.25232,964.35547,1693.34412,1863.55591,-0.06458,-0.06165,0.99881,-0.315,0.193,-0.473,5599,54406,78784
0.79,9179,0,874.25232,964.35547,1693.19153,1863.6322,-0.06238,-0.06067,0.99612,-0.228,0.123,-0.105,5599,54406,78784
0.8,9180,0,874.17603,964.35547,1693.34412,1863.47961,-0.06006,-0.05957,0.9949,-0.508,0.0,-0.228,5593,54401,78779
0.81,9181,0,874.17603,964.35547,1693.19153,1863.55591,-0.06214,-0.05786,0.99686,-0.648,0.105,-0.123,5593,54401,78779
0.82,9182,0,874.17603,964.35547,1693.34412,1863.55591,-0.06067,-0.05994,0.99612,-0.893,0.193,-0.175,5593,54401,78777
0.83,9183,0,874.17603,964.35547,1693.4967,1863.6322,-0.06116,-0.06287,0.99722,-1.033,0.193,-0.053,5593,54401,78777
0.84,9184,0,874.17603,964.35547,1693.26782,1863.6322,-0.06091,-0.06531,0.99661,-1.085,0.35,0.0,5592,54400,78772
0.85,9185,0,874.17603,964.20288,1693.34412,1863.6322,-0.06091,-0.06091,0.99734,-0.49,0.175,0.088,5592,54400,78772
0.86,9186,0,874.17603,964.20288,1693.34412,1863.6322,-0.05994,-0.05969,0.99649,-0.543,0.175,-0.018,5594,54405,78772
0.87,9187,0,874.17603,964.20288,1693.34412,1863.47961,-0.05982,-0.05762,0.99503,-0.49,0.193,0.018,5594,54405,78772
0.88,9188,0,874.17603,964.20288,1693.26782,1863.7085,-0.05908,-0.05786,0.99576,-0.595,0.193,0.07,5592,54403,78769
0.89,9189,0,874.17603,964.20288,1693.26782,1863.55591,-0.05786,-0.05799,0.996,-0.928,0.21,0.035,5592,54403,78769
0.9,9190,0,874.32861,964.20288,1693.573,1863.40332,-0.05872,-0.06214,0.99881,-1.085,0.245,0.193,5588,54402,78764
0.91,9191,0,874.32861,964.20288,1693.03894,1863.47961,-0.05872,-0.06214,0.99881,-1.278,0.28,0.193,5588,54402,78764
0.92,9192,0,874.32861,964.20288,1693.34412,1863.40332,-0.06006,-0.06543,0.99673,-1.365,0.315,0.403,5584,54398,78759
0.93,9193,0,874.32861,964.20288,1693.26782,1863.40332,-0.06067,-0.06726,0.99783,-1.19,0.28,0.28,5584,54398,78759
0.94,9194,0,874.32861,964.20288,1693.26782,1863.32703,-0.06043,-0.06763,0.99783,-1.138,0.193,0.385,5583,54399,78761
0.95,9195,0,874.32861,964.12659,1693.34412,1863.55591,-0.06189,-0.06555,0.99734,-1.015,0.35,0.035,5583,54399,78761
0.96,9196,0,874.32861,964.12659,1693.26782,1863.40332,-0.0636,-0.06433,0.99673,-0.91,0.403,0.018,5581,54397,78759
0.97,9197,0,874.32861,964.12659,1693.26782,1863.40332,-0.06714,-0.06555,0.99808,-0.788,0.385,0.053,5581,54397,78759
0.98,9198,0,874.32861,964.12659,1693.42041,1863.32703,-0.06946,-0.06494,0.99857,-0.595,0.403,-0.018,5581,54401,78760
0.99,9199,0,874.32861,964.12659,1693.4967,1863.32703,-0.06824,-0.06421,0.99649,-0.21,0.263,-0.158,5581,54401,78760
1.0,9200,0,874.25232,964.12659,1693.26782,1863.47961,-0.06934,-0.06128,0.99661,0.053,0.175,-0.14,5581,54398,78762
1.01,9201,0,874.25232,964.12659,1693.26782,1863.32703,-0.0697,-0.06128,0.99442,-0.158,0.07,-0.053,5581,54398,78762
1.02,9202,0,874.25232,964.12659,1693.4967,1863.40332,-0.06348,-0.06641,0.99283,-0.56,0.053,-0.21,5580,54397,78758
1.03,9203,0,874.25232,964.12659,1693.4967,1863.32703,-0.06189,-0.06543,0.99429,-0.613,0.21,-0.315,5580,54397,78758
1.04,9204,0,874.25232,964.12659,1693.4967,1863.47961,-0.06043,-0.0658,0.99747,-0.42,0.228,-0.35,5578,54397,78754
1.05,9205,0,874.25232,964.35547,1693.72559,1863.55591,-0.0603,-0.0647,0.99734,-0.455,0.28,-0.42,5578,54397,78754
1.06,9206,0,874.25232,964.35547,1693.42041,1863.47961,-0.05921,-0.06507,0.9982,-0.385,0.263,-0.333,5580,54403,78754
1.07,9207,0,874.25232,964.35547,1693.4967,1863.6322,-0.05725,-0.06128,0.99698,-0.28,0.228,-0.315,5580,54403,78754
1.08,9208,0,874.25232,964.35547,1693.573,1863.6322,-0.05896,-0.05835,0.9982,-0.403,0.193,-0.403,5580,54400,78752
1.09,9209,0,874.25232,964.35547,1693.4967,1863.47961,-0.06006,-0.05945,0.99844,-0.438,0.298,-0.49,5580,54400,78752
1.1,9210,0,874.25232,964.35547,1693.573,1863.47961,-0.06189,-0.05872,0.99942,-0.648,0.298,-0.385,5580,54399,78753
1.11,9211,0,874.25232,964.35547,1693.11523,1863.47961,-0.05957,-0.05957,0.99686,-0.56,0.175,-0.28,5580,54399,78753
1.12,9212,0,874.25232,964.35547,1693.34412,1863.55591,-0.05945,-0.05664,0.99625,-0.28,0.158,0.053,5578,54395,78755
1.13,9213,0,874.25232,964.35547,1693.34412,1863.55591,-0.06153,-0.05835,0.99698,-0.333,0.193,-0.14,5578,54395,78755
1.14,9214,0,874.25232,964.35547,1693.4967,1863.40332,-0.06348,-0.05982,0.99734,-0.49,0.193,-0.298,5579,54397,78750
1.15,9215,0,874.25232,964.20288,1693.64929,1863.47961,-0.06397,-0.06116,0.99698,-0.718,0.175,-0.123,5579,54397,78750
1.16,9216,0,874.25232,964.20288,1693.26782,1863.6322,-0.06189,-0.06494,0.99075,-0.84,0.263,-0.123,5578,54398,78748
1.17,9217,0,874.25232,964.20288,1693.34412,1863.6322,-0.06079,-0.06531,0.99686,-0.963,0.263,-0.193,5578,54398,78748
1.18,9218,0,874.25232,964.20288,1693.26782,1863.55591,-0.06555,-0.06336,1.00015,-0.543,0.403,0.035,5577,54396,78750
1.19,9219,0,874.25232,964.20288,1693.34412,1863.6322,-0.06592,-0.06116,0.9982,-0.228,0.385,-0.07,5577,54396,78750
1.2,9220,0,874.17603,964.20288,1693.72559,1863.47961,-0.06287,-0.05713,0.99515,0.088,0.105,-0.07,5577,54397,78752
1.21,9221,0,874.17603,964.20288,1693.11523,1863.6322,-0.05921,-0.05701,0.99368,-0.228,0.14,-0.298,5577,54397,78752
1.22,9222,0,874.17603,964.20288,1693.573,1863.55591,-0.05982,-0.05762,0.99588,-0.893,0.28,-0.123,5578,54396,78750
1.23,9223,0,874.17603,964.20288,1693.42041,1863.55591,-0.05847,-0.06189,1.00027,-1.365,0.403,-0.193,5578,54396,78750
1.24,9224,0,874.17603,964.20288,1693.42041,1863.47961,-0.05811,-0.06336,1.00211,-1.12,0.455,-0.175,5581,54397,78752
1.25,9225,0,874.17603,964.20288,1693.42041,1863.6322,-0.05896,-0.06104,1.00064,-0.77,0.473,-0.018,5581,54397,78752
1.26,9226,0,874.17603,964.20288,1693.34412,1863.55591,-0.05811,-0.05969,0.99417,-0.613,0.263,-0.053,5578,54395,78751
1.27,9227,0,874.17603,964.20288,1693.34412,1863.55591,-0.05847,-0.05786,0.99405,-0.735,0.14,0.053,5578,54395,78751
1.28,9228,0,874.17603,964.20288,1693.4967,1863.55591,-0.05872,-0.05811,0.99539,-1.138,0.385,0.543,5580,54395,78750
1.29,9229,0,874.17603,964.20288,1693.42041,1863.55591,-0.06091,-0.05957,0.99796,-1.225,0.49,0.35,5580,54395,78750
1.3,9230,0,874.32861,964.20288,1693.34412,1863.6322,-0.06409,-0.0575,1.00027,-1.155,0.403,0.368,5580,54398,78752
1.31,9231,0,874.32861,964.20288,1693.26782,1863.7085,-0.06751,-0.05823,1.00052,-0.998,0.315,0.28,5580,54398,78752
1.32,9232,0,874.32861,964.20288,1693.4967,1863.6322,-0.06641,-0.05945,0.99808,-0.928,0.158,0.333,5585,54398,78758
1.33,9233,0,874.32861,964.20288,1693.42041,1863.55591,-0.06433,-0.06922,0.99539,-1.4,0.228,0.193,5585,54398,78758
1.34,9234,0,874.32861,964.20288,1693.4967,1863.55591,-0.06543,-0.07215,0.99722,-1.575,0.298,0.14,5585,54399,78756
1.35,9235,0,874.32861,964.35547,1693.80188,1863.47961,-0.068,-0.07215,0.99747,-1.383,0.35,0.018,5585,54399,78756
1.36,9236,0,874.32861,964.35547,1693.34412,1863.47961,-0.06568,-0.0697,0.99673,-0.805,0.333,0.035,5586,54402,78759
1.37,9237,0,874.32861,964.35547,1693.34412,1863.6322,-0.06482,-0.06446,0.99759,-0.245,0.14,0.175,5586,54402,78759
1.38,9238,0,874.32861,964.35547,1693.42041,1863.55591,-0.06116,-0.05933,0.99515,-0.158,0.053,0.14,5587,54401,78761
1.39,9239,0,874.32861,964.35547,1693.42041,1863.47961,-0.05921,-0.05506,0.99612,-0.875,0.49,0.07,5587,54401,78761
1.4,9240,0,874.17603,964.35547,1693.42041,1863.47961,-0.06055,-0.05506,0.99612,-1.348,0.525,0.14,5588,54400,78760
1.41,9241,0,874.17603,964.35547,1693.19153,1863.7085,-0.06067,-0.05799,0.9971,-1.593,0.543,-0.123,5588,54400,78760
1.42,9242,0,874.17603,964.35547,1693.4967,1863.55591,-0.06201,-0.05982,0.99954,-1.75,0.455,-0.14,5588,54401,78762
1.43,9243,0,874.17603,964.35547,1693.42041,1863.6322,-0.06104,-0.06262,0.99918,-1.715,0.473,-0.035,5588,54401,78762
1.44,9244,0,874.17603,964.35547,1693.4967,1863.6322,-0.06018,-0.06531,0.99698,-1.803,0.455,-0.035,5591,54402,78769
1.45,9245,0,874.17603,964.20288,1693.64929,1863.40332,-0.06067,-0.06665,0.99637,-1.663,0.42,0.123,5591,54402,78769
1.46,9246,0,874.17603,964.20288,1693.4967,1863.6322,-0.0614,-0.06494,0.99649,-1.4,0.42,0.035,5593,54400,78768
1.47,9247,0,874.17603,964.20288,1693.4967,1863.7085,-0.06214,-0.06214,0.99661,-1.12,0.473,0.07,5593,54400,78768
1.48,9248,0,874.17603,964.20288,1693.42041,1863.55591,-0.06153,-0.05982,0.99722,-1.155,0.49,0.175,5596,54403,78771
1.49,9249,0,874.17603,964.20288,1693.42041,1863.86108,-0.06067,-0.06238,0.99734,-1.628,0.368,-0.088,5596,54403,78771
1.5,9250,0,874.40491,964.20288,1693.64929,1863.7085,-0.06177,-0.06372,0.99881,-1.82,0.49,-0.088,5596,54402,78771
1.51,9251,0,874.40491,964.20288,1693.19153,1863.7085,-0.06323,-0.06336,0.99991,-1.75,0.49,-0.088,5596,54402,78771
1.52,9252,0,874.40491,964.20288,1693.4967,1863.47961,-0.06323,-0.06482,0.99881,-1.663,0.49,-0.193,5595,54405,78775
1.53,9253,0,874.40491,964.20288,1693.4967,1863.55591,-0.0647,-0.06507,0.9993,-1.365,0.368,-0.28,5595,54405,78775
1.54,9254,0,874.40491,964.20288,1693.42041,1863.6322,-0.06153,-0.06311,0.99612,-1.033,0.21,-0.175,5597,54407,78778
1.55,9255,0,874.40491,964.20288,1693.4967,1863.55591,-0.06262,-0.0647,0.99405,-1.208,0.438,-0.105,5597,54407,78778
1.56,9256,0,874.40491,964.20288,1693.42041,1863.40332,-0.06348,-0.06421,0.9971,-1.348,0.438,-0.053,5598,54404,78784
1.57,9257,0,874.40491,964.20288,1693.42041,1863.47961,-0.06507,-0.068,0.99808,-1.278,0.42,-0.158,5598,54404,78784
1.58,9258,0,874.40491,964.20288,1693.4967,1863.32703,-0.06702,-0.06665,0.9982,-1.138,0.385,-0.158,5601,54407,78784
1.59,9259,0,874.40491,964.20288,1693.42041,1863.17444,-0.0658,-0.06555,0.99527,-0.98,0.193,-0.298,5601,54407,78784
1.6,9260,0,874.32861,964.20288,1693.34412,1863.47961,-0.0625,-0.0647,0.99551,-0.893,0.193,-0.315,5603,54409,78790
1.61,9261,0,874.32861,964.20288,1693.26782,1863.55591,-0.06091,-0.06262,0.99588,-0.875,0.228,-0.245,5603,54409,78790
1.62,9262,0,874.32861,964.20288,1693.573,1863.40332,-0.06091,-0.06201,0.99796,-0.928,0.28,-0.105,5604,54410,78793
1.63,9263,0,874.32861,964.20288,1693.4967,1863.32703,-0.06189,-0.06006,1.00052,-1.015,0.315,-0.245,5604,54410,78793
1.64,9264,0,874.32861,964.20288,1693.34412,1863.32703,-0.0614,-0.05969,0.99869,-0.858,0.245,-0.158,5606,54411,78789
1.65,9265,0,874.32861,964.27917,1693.4967,1863.32703,-0.06384,-0.06311,0.99808,-1.208,0.315,-0.158,5606,54411,78789
1.66,9266,0,874.32861,964.27917,1693.26782,1863.47961,-0.06336,-0.0658,0.99307,-1.33,0.385,-0.35,5607,54414,78799
1.67,9267,0,874.32861,964.27917,1693.34412,1863.55591,-0.06494,-0.06507,0.996,-1.12,0.403,-0.333,5607,54414,78799
1.68,9268,0,874.32861,964.27917,1693.64929,1863.6322,-0.06555,-0.0658,0.99686,-1.015,0.455,-0.263,5607,54413,78799
1.69,9269,0,874.32861,964.27917,1693.4967,1863.40332,-0.06812,-0.06397,0.99954,-0.805,0.473,-0.263,5607,54413,78799
1.7,9270,0,874.32861,964.27917,1693.573,1863.40332,-0.06446,-0.06384,0.99734,-0.875,0.228,0.123,5610,54412,78800
1.71,9271,0,874.32861,964.27917,1693.26782,1863.55591,-0.06067,-0.06446,0.99747,-1.033,0.28,0.035,5610,54412,78800
1.72,9272,0,874.32861,964.27917,1693.4967,1863.47961,-0.06091,-0.06409,1.00076,-1.243,0.455,-0.158,5609,54412,78801
1.73,9273,0,874.32861,964.27917,1693.4967,1863.47961,-0.06177,-0.06531,1.00089,-1.575,0.438,-0.123,5609,54412,78801
1.74,9274,0,874.32861,964.27917,1693.4967,1863.7085,-0.06384,-0.06409,1.00369,-1.838,0.315,-0.385,5611,54414,78796
1.75,9275,0,874.32861,964.20288,1693.64929,1863.55591,-0.06116,-0.07044,0.99698,-1.61,0.088,-0.42,5611,54414,78796
1.76,9276,0,874.32861,964.20288,1693.4967,1863.6322,-0.05896,-0.07117,0.99405,-1.12,0.0,-0.333,5611,54412,78789
1.77,9277,0,874.32861,964.20288,1693.42041,1863.6322,-0.0614,-0.06677,0.99332,-0.298,-0.018,-0.525,5611,54412,78789
1.78,9278,0,874.32861,964.20288,1693.34412,1863.6322,-0.06336,-0.06287,0.99271,0.158,0.053,-0.42,5610,54409,78788
1.79,9279,0,874.32861,964.20288,1693.34412,1864.08997,-0.06543,-0.05799,0.99319,0.175,0.105,-0.455,5610,54409,78788
1.8,9280,0,874.25232,964.20288,1693.72559,1863.7085,-0.06494,-0.0625,0.99564,-1.12,0.333,-0.368,5607,54410,78791
1.81,9281,0,874.25232,964.20288,1693.11523,1863.6322,-0.06507,-0.06983,0.99918,-1.593,0.28,-0.28,5607,54410,78791
1.82,9282,0,874.25232,964.20288,1693.573,1863.55591,-0.0636,-0.06885,0.99649,-0.963,0.21,-0.14,5603,54416,78792
1.83,9283,0,874.25232,964.20288,1693.4967,1863.7085,-0.06336,-0.06543,0.99832,-0.385,0.105,-0.105,5603,54416,78792
1.84,9284,0,874.25232,964.20288,1693.4967,1863.78479,-0.06555,-0.06311,0.99869,-0.105,0.14,0.07,5606,54413,78794
1.85,9285,0,874.25232,964.43176,1693.72559,1863.78479,-0.06165,-0.06043,0.99588,-0.333,0.07,0.035,5606,54413,78794
1.86,9286,0,874.25232,964.43176,1693.4967,1863.93738,-0.05969,-0.06238,0.99429,-0.28,0.053,-0.053,5605,54412,78789
1.87,9287,0,874.25232,964.43176,1693.42041,1863.86108,-0.0614,-0.0614,0.99515,-0.455,0.175,-0.175,5605,54412,78789
1.88,9288,0,874.25232,964.43176,1693.573,1863.7085,-0.06262,-0.06104,0.99869,-0.84,0.35,-0.245,5604,54411,78787
1.89,9289,0,874.25232,964.43176,1693.573,1863.7085,-0.06458,-0.06201,0.99796,-0.805,0.403,-0.403,5604,54411,78787
1.9,9290,0,874.32861,964.43176,1693.573,1863.78479,-0.06116,-0.06519,0.99857,-0.595,0.28,-0.298,5601,54409,78785
1.91,9291,0,874.32861,964.43176,1693.34412,1863.78479,-0.05994,-0.06446,0.99759,-0.28,0.228,-0.088,5601,54409,78785
1.92,9292,0,874.32861,964.43176,1693.64929,1863.78479,-0.06018,-0.06214,0.99954,-0.175,0.105,0.018,5603,54408,78782
1.93,9293,0,874.32861,964.43176,1693.64929,1863.7085,-0.05908,-0.06275,0.99649,-0.228,0.123,-0.105,5603,54408,78782
1.94,9294,0,874.32861,964.43176,1693.4967,1863.7085,-0.06043,-0.06201,0.99612,-0.35,0.193,0.035,5602,54407,78778
