Time(s),Seq,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.0,8073,0,885.54382,954.66614,1715.0116,1844.63501,-0.05554,-0.01245,0.99771,-0.613,0.088,-0.035,6065,54414,77800
0.01,8074,0,885.54382,954.66614,1715.08789,1844.7113,-0.05493,-0.01123,0.99771,-0.508,0.193,0.035,6065,54414,77800
0.02,8075,0,885.54382,954.51355,1715.16418,1844.48242,-0.0564,-0.01123,0.99857,-0.735,0.298,0.053,6068,54414,77803
0.03,8076,0,885.54382,954.51355,1714.70642,1844.63501,-0.05835,-0.01245,0.99796,-0.858,0.333,-0.018,6068,54414,77803
0.04,8077,0,885.54382,954.51355,1715.31677,1844.86389,-0.05933,-0.01245,0.99783,-0.893,0.21,0.035,6069,54415,77803
0.05,8078,0,885.54382,954.51355,1714.85901,1844.63501,-0.05823,-0.01257,0.99722,-0.928,0.193,0.053,6069,54415,77803
0.06,8079,0,885.54382,954.51355,1714.9353,1844.7113,-0.05628,-0.01184,0.99698,-0.998,0.298,0.14,6069,54418,77807
0.07,8080,0,885.54382,954.51355,1715.16418,1844.40613,-0.05835,-0.01257,0.9971,-1.033,0.368,0.053,6069,54418,77807
0.08,8081,0,885.54382,954.51355,1714.78271,1844.48242,-0.05884,-0.01379,0.99698,-1.033,0.473,0.228,6071,54420,77805
0.09,8082,0,885.54382,954.51355,1714.85901,1844.86389,-0.05799,-0.01404,0.99722,-1.173,0.508,0.228,6071,54420,77805
0.1,8083,0,885.54382,954.51355,1714.85901,1844.63501,-0.05737,-0.0127,0.99893,-0.945,0.385,0.368,6074,54417,77806
0.11,8084,0,885.54382,954.51355,1714.85901,1844.32983,-0.05994,-0.01233,1.00186,-0.875,0.315,0.245,6074,54417,77806
0.12,8085,0,885.54382,954.58984,1715.08789,1844.7876,-0.06201,-0.01379,1.00101,-0.98,0.403,0.368,6075,54418,77810
0.13,8086,0,885.54382,954.58984,1714.63013,1844.7876,-0.06336,-0.01672,0.99747,-1.068,0.403,0.28,6075,54418,77810
0.14,8087,0,885.54382,954.58984,1714.85901,1844.86389,-0.06116,-0.0155,0.99649,-0.735,0.14,0.298,6074,54423,77811
0.15,8088,0,885.54382,954.58984,1714.85901,1844.55872,-0.05982,-0.01392,0.99771,-0.683,0.123,0.263,6074,54423,77811
0.16,8089,0,885.54382,954.58984,1715.0116,1844.7876,-0.06018,-0.01135,0.99954,-0.613,0.35,0.333,6076,54423,77815
0.17,8090,0,885.54382,954.58984,1715.31677,1844.86389,-0.06104,-0.01135,0.99857,-0.683,0.368,0.35,6076,54423,77815
0.18,8091,0,885.54382,954.58984,1714.85901,1844.7876,-0.05908,-0.01123,0.99893,-0.63,0.21,0.263,6078,54425,77818
0.19,8092,0,885.54382,954.58984,1715.0116,1844.7876,-0.05786,-0.00977,0.99869,-0.35,0.105,0.368,6078,54425,77818
0.2,8093,0,885.54382,954.58984,1715.16418,1844.86389,-0.05872,-0.01038,0.99991,-0.508,0.158,0.473,6077,54424,77819
0.21,8094,0,885.54382,954.58984,1715.08789,1844.94019,-0.05945,-0.01135,0.99954,-0.665,0.175,0.805,6077,54424,77819
0.22,8095,0,885.54382,954.89502,1715.0116,1845.01648,-0.05872,-0.01318,0.99686,-0.7,0.018,0.858,6080,54426,77819
0.23,8096,0,885.54382,954.89502,1714.78271,1845.01648,-0.05554,-0.01416,0.99417,-0.735,0.018,0.84,6080,54426,77819
0.24,8097,0,885.54382,954.89502,1715.0116,1845.01648,-0.05628,-0.01392,0.99905,-0.613,0.21,0.788,6085,54429,77822
0.25,8098,0,885.54382,954.89502,1715.16418,1844.94019,-0.05835,-0.01624,0.99893,-0.613,0.35,0.648,6085,54429,77822
0.26,8099,0,885.54382,954.89502,1715.0116,1844.86389,-0.06067,-0.01367,1.00027,-0.368,0.368,0.753,6083,54432,77822
0.27,8100,0,885.54382,954.89502,1715.0116,1845.01648,-0.05908,-0.01209,0.99966,-0.14,0.123,0.893,6083,54432,77822
0.28,8101,0,885.54382,954.89502,1715.0116,1845.09277,-0.05933,-0.00916,0.99783,0.105,0.035,1.208,6086,54436,77821
0.29,8102,0,885.54382,954.89502,1715.0116,1844.94019,-0.05359,-0.00793,0.996,0.018,0.088,1.033,6086,54436,77821
0.3,8103,0,885.54382,954.89502,1715.0116,1844.55872,-0.05481,-0.01111,0.99515,-0.525,0.245,1.015,6087,54429,77811
0.31,8104,0,885.54382,954.89502,1715.08789,1844.7113,-0.05481,-0.01025,0.99307,-0.998,0.385,0.823,6087,54429,77811
0.32,8105,0,885.54382,954.58984,1715.31677,1844.7113,-0.05445,-0.01184,0.99527,-0.858,0.368,0.648,6085,54428,77807
0.33,8106,0,885.54382,954.58984,1714.78271,1845.01648,-0.05615,-0.01257,0.99979,-1.26,0.455,0.315,6085,54428,77807
0.34,8107,0,885.54382,954.58984,1715.08789,1844.55872,-0.05945,-0.01697,1.0032,-1.838,0.578,0.158,6077,54426,77798
0.35,8108,0,885.54382,954.58984,1715.0116,1844.63501,-0.07044,-0.0354,1.00589,-1.733,0.578,-0.088,6077,54426,77798
0.36,8109,0,885.54382,954.58984,1715.08789,1844.7113,-0.06934,-0.03687,1.00345,-0.35,0.088,-0.158,6072,54429,77793
0.37,8110,0,885.54382,954.58984,1715.08789,1844.86389,-0.06677,-0.02954,0.99991,1.12,-0.42,-0.28,6072,54429,77793
0.38,8111,0,885.54382,954.58984,1714.85901,1844.86389,-0.06433,-0.01892,0.996,2.205,-0.613,-0.473,6069,54425,77785
0.39,8112,0,885.54382,954.58984,1715.0116,1845.24536,-0.06433,-0.00891,0.99332,2.538,-0.385,-0.473,6069,54425,77785
0.4,8113,0,885.54382,954.58984,1715.08789,1845.09277,-0.06665,-0.00586,0.99612,1.19,-0.14,-0.7,6066,54424,77778
0.41,8114,0,885.54382,954.58984,1715.0116,1845.24536,-0.06446,-0.0094,0.99661,0.385,-0.105,-0.963,6066,54424,77778
0.42,8115,0,885.54382,954.89502,1715.08789,1845.01648,-0.06336,-0.01428,1.00015,-0.018,-0.193,-1.208,6060,54421,77770
0.43,8116,0,885.54382,954.89502,1714.85901,1844.86389,-0.06079,-0.01477,0.99942,0.088,-0.42,-1.383,6060,54421,77770
0.44,8117,0,885.54382,954.89502,1714.9353,1845.01648,-0.0586,-0.01624,0.99832,0.438,-0.508,-1.558,6055,54422,77764
0.45,8118,0,885.54382,954.89502,1714.9353,1845.09277,-0.0542,-0.01428,0.9982,0.963,-0.49,-1.435,6055,54422,77764
0.46,8119,0,885.54382,954.89502,1715.08789,1845.16907,-0.05103,-0.01074,0.99649,1.26,-0.42,-1.47,6050,54419,77757
0.47,8120,0,885.54382,954.89502,1715.24048,1845.09277,-0.05249,-0.00732,0.99844,1.33,-0.385,-1.365,6050,54419,77757
0.48,8121,0,885.54382,954.89502,1714.9353,1845.16907,-0.05188,-0.00317,0.99734,0.963,-0.228,-1.243,6048,54418,77755
0.49,8122,0,885.54382,954.89502,1715.0116,1845.24536,-0.05469,-0.00183,0.9982,0.683,-0.105,-1.628,6048,54418,77755
0.5,8123,0,885.54382,954.89502,1715.0116,1845.01648,-0.05567,-0.0022,0.99759,0.105,-0.245,-1.103,6043,54417,77750
0.51,8124,0,885.54382,954.89502,1715.08789,1845.32166,-0.0542,-0.00403,0.99515,-0.123,-0.07,-1.068,6043,54417,77750
0.52,8125,0,885.54382,954.89502,1715.0116,1845.32166,-0.05493,-0.00427,0.99527,-0.245,-0.07,-1.243,6040,54419,77746
0.53,8126,0,885.54382,954.89502,1714.78271,1845.39795,-0.0553,-0.00439,0.99625,-0.42,0.018,-1.19,6040,54419,77746
0.54,8127,0,885.54382,954.89502,1715.08789,1845.24536,-0.05567,-0.00623,0.99673,-0.438,0.0,-0.928,6039,54414,77743
0.55,8128,0,885.54382,954.89502,1715.08789,1845.39795,-0.05603,-0.00415,0.99673,-0.578,0.175,-0.928,6039,54414,77743
0.56,8129,0,885.54382,954.89502,1715.08789,1845.24536,-0.05628,-0.00842,0.99796,-0.823,0.175,-0.91,6037,54414,77736
0.57,8130,0,885.46753,954.89502,1714.9353,1845.32166,-0.05567,-0.01172,0.99796,-0.945,0.123,-0.578,6037,54414,77736
0.58,8131,0,885.46753,954.89502,1715.16418,1845.47424,-0.05286,-0.00867,0.99783,-0.735,0.07,-0.368,6035,54417,77735
0.59,8132,0,885.46753,954.89502,1715.08789,1845.24536,-0.05188,-0.00366,0.99649,-0.42,0.105,-0.595,6035,54417,77735
0.6,8133,0,885.46753,954.89502,1715.16418,1845.55054,-0.05225,-0.00244,0.9949,-0.578,0.193,-0.595,6035,54412,77733
0.61,8134,0,885.46753,954.89502,1715.08789,1845.47424,-0.05628,-0.00195,0.99405,-1.505,0.543,-0.368,6035,54412,77733
0.62,8135,0,885.46753,955.1239,1715.39307,1845.47424,-0.05603,-0.00549,0.996,-1.908,0.578,-0.193,6034,54414,77728
0.63,8136,0,885.46753,955.1239,1714.85901,1845.32166,-0.05432,-0.0083,0.99649,-2.17,0.578,-0.245,6034,54414,77728
0.64,8137,0,885.46753,955.1239,1715.0116,1845.24536,-0.05506,-0.00842,0.99881,-2.065,0.648,-0.245,6032,54410,77726
0.65,8138,0,885.46753,955.1239,1714.85901,1845.55054,-0.05396,-0.0083,0.99673,-1.943,0.77,-0.228,6032,54410,77726
0.66,8139,0,885.46753,955.1239,1714.9353,1845.62683,-0.05469,-0.0083,0.9982,-1.943,0.7,0.07,6031,54413,77723
0.67,8140,0,885.54382,955.1239,1715.16418,1845.62683,-0.05737,-0.0094,1.0004,-1.978,0.665,0.123,6031,54413,77723
0.68,8141,0,885.54382,955.1239,1714.78271,1845.55054,-0.05786,-0.01013,1.00198,-1.733,0.595,0.018,6029,54413,77721
0.69,8142,0,885.54382,955.1239,1715.0116,1845.47424,-0.0575,-0.01123,1.0004,-1.523,0.665,0.053,6029,54413,77721
0.7,8143,0,885.54382,955.1239,1714.85901,1845.47424,-0.05969,-0.01086,1.00003,-1.068,0.56,0.263,6029,54407,77720
0.71,8144,0,885.54382,955.1239,1715.0116,1845.55054,-0.06397,-0.0127,0.99771,-1.085,0.455,0.158,6029,54407,77720
0.72,8145,0,885.54382,955.04761,1715.16418,1845.70312,-0.06568,-0.01343,0.9971,-1.103,0.35,0.193,6029,54414,77725
0.73,8146,0,885.54382,955.04761,1714.85901,1845.77942,-0.06531,-0.01355,0.9971,-1.208,0.333,0.0,6029,54414,77725
0.74,8147,0,885.54382,955.04761,1715.08789,1845.85571,-0.06323,-0.0144,0.99576,-1.19,0.333,0.018,6027,54414,77721
0.75,8148,0,885.54382,955.04761,1715.0116,1845.77942,-0.0636,-0.01379,0.99771,-1.173,0.28,-0.175,6027,54414,77721
0.76,8149,0,885.54382,955.04761,1715.16418,1845.55054,-0.06421,-0.01013,1.00125,-0.893,0.245,-0.193,6030,54415,77722
0.77,8150,0,885.46753,955.04761,1715.31677,1845.55054,-0.06116,-0.01013,0.99991,-1.015,0.14,-0.35,6030,54415,77722
0.78,8151,0,885.46753,955.04761,1715.0116,1845.85571,-0.05908,-0.00891,0.99844,-0.998,0.123,-0.35,6029,54412,77723
0.79,8152,0,885.46753,955.04761,1715.08789,1845.93201,-0.0542,-0.01062,0.99503,-1.173,0.105,-0.018,6029,54412,77723
0.8,8153,0,885.46753,955.04761,1715.08789,1845.70312,-0.05493,-0.01038,0.99661,-1.155,0.245,-0.158,6028,54413,77723
0.81,8154,0,885.46753,955.04761,1715.0116,1845.62683,-0.05542,-0.01086,0.99759,-1.365,0.35,-0.228,6028,54413,77723
0.82,8155,0,885.46753,955.1239,1715.0116,1845.85571,-0.05957,-0.01294,0.99966,-1.348,0.368,0.018,6029,54414,77723
0.83,8156,0,885.46753,955.1239,1714.85901,1845.85571,-0.05884,-0.0127,1.00052,-1.103,0.368,-0.018,6029,54414,77723
0.84,8157,0,885.46753,955.1239,1715.16418,1845.77942,-0.05921,-0.01147,0.99954,-0.998,0.298,-0.088,6032,54414,77719
0.85,8158,0,885.46753,955.1239,1715.16418,1845.85571,-0.05957,-0.01209,0.99869,-0.893,0.263,0.088,6032,54414,77719
0.86,8159,0,885.46753,955.1239,1715.16418,1845.47424,-0.06055,-0.01257,0.99796,-0.788,0.245,0.035,6033,54417,77720
0.87,8160,0,885.54382,955.1239,1715.08789,1845.70312,-0.06006,-0.01062,0.99783,-0.56,0.105,0.035,6033,54417,77720
0.88,8161,0,885.54382,955.1239,1715.16418,1845.77942,-0.05957,-0.01074,0.99893,-0.735,0.07,-0.123,6031,54418,77722
0.89,8162,0,885.54382,955.1239,1715.0116,1845.77942,-0.05689,-0.01196,0.99625,-0.84,0.088,-0.21,6031,54418,77722
0.9,8163,0,885.54382,955.1239,1715.08789,1845.93201,-0.05567,-0.0105,0.99759,-0.91,0.14,-0.018,6035,54417,77725
0.91,8164,0,885.54382,955.1239,1715.24048,1845.85571,-0.05469,-0.00916,0.99686,-0.928,0.158,0.228,6035,54417,77725
0.92,8165,0,885.54382,955.27649,1715.39307,1845.55054,-0.05432,-0.00964,0.99808,-1.103,0.28,0.175,6037,54421,77732
0.93,8166,0,885.54382,955.27649,1714.78271,1845.85571,-0.05579,-0.01062,0.99857,-1.225,0.368,0.175,6037,54421,77732
0.94,8167,0,885.54382,955.27649,1715.08789,1845.62683,-0.05383,-0.01245,0.99637,-1.225,0.403,0.35,6037,54422,77732
0.95,8168,0,885.54382,955.27649,1714.9353,1845.39795,-0.05652,-0.01209,0.99686,-1.295,0.403,0.14,6037,54422,77732
0.96,8169,0,885.54382,955.27649,1715.0116,1845.70312,-0.05713,-0.01294,0.99783,-1.155,0.385,-0.018,6041,54424,77735
0.97,8170,0,885.69641,955.27649,1715.24048,1845.70312,-0.05908,-0.01318,0.99771,-0.963,0.385,-0.105,6041,54424,77735
0.98,8171,0,885.69641,955.27649,1715.0116,1845.93201,-0.06201,-0.01355,0.99966,-0.998,0.403,0.07,6043,54423,77730
0.99,8172,0,885.69641,955.27649,1715.0116,1845.77942,-0.06079,-0.0155,0.99747,-1.103,0.333,0.123,6043,54423,77730
1.0,8173,0,885.69641,955.27649,1715.08789,1845.93201,-0.06153,-0.0144,0.99698,-0.788,0.175,0.14,6041,54425,77737
1.01,8174,0,885.69641,955.27649,1715.0116,1846.0083,-0.06165,-0.0127,0.996,-0.56,0.07,0.14,6041,54425,77737
1.02,8175,0,885.69641,955.2002,1715.16418,1845.85571,-0.06287,-0.01086,0.99686,-0.7,0.28,-0.053,6043,54428,77739
1.03,8176,0,885.69641,955.2002,1715.08789,1846.0083,-0.06189,-0.01282,0.99771,-0.998,0.333,0.0,6043,54428,77739
1.04,8177,0,885.69641,955.2002,1715.0116,1846.16089,-0.06128,-0.01331,0.99918,-0.963,0.228,0.193,6047,54427,77734
1.05,8178,0,885.69641,955.2002,1715.08789,1845.93201,-0.05933,-0.01331,1.00003,-0.805,0.105,0.403,6047,54427,77734
1.06,8179,0,885.69641,955.2002,1715.16418,1845.93201,-0.05811,-0.01245,0.99991,-0.613,0.175,0.368,6045,54428,77736
1.07,8180,0,885.54382,955.2002,1715.24048,1846.08459,-0.05554,-0.00903,0.99954,0.088,0.0,0.42,6045,54428,77736
1.08,8181,0,885.54382,955.2002,1715.08789,1845.93201,-0.05493,-0.00818,0.99661,-0.088,0.123,0.508,6047,54426,77736
1.09,8182,0,885.54382,955.2002,1715.0116,1846.08459,-0.05762,-0.00757,0.99625,-0.508,0.28,0.088,6047,54426,77736
1.1,8183,0,885.54382,955.2002,1715.16418,1845.70312,-0.05945,-0.00891,0.99612,-0.718,0.385,0.07,6049,54424,77733
1.11,8184,0,885.54382,955.2002,1715.16418,1845.85571,-0.0625,-0.01379,0.99783,-1.173,0.455,0.14,6049,54424,77733
1.12,8185,0,885.54382,955.35278,1715.08789,1846.08459,-0.06409,-0.02087,1.00137,-1.33,0.368,-0.053,6051,54427,77737
1.13,8186,0,885.54382,955.35278,1714.85901,1846.0083,-0.0614,-0.02185,0.99844,-1.05,0.175,-0.578,6051,54427,77737
1.14,8187,0,885.54382,955.35278,1715.08789,1846.08459,-0.05725,-0.01758,0.9982,-0.508,0.018,-0.49,6051,54427,77737
1.15,8188,0,885.54382,955.35278,1715.62195,1846.0083,-0.0553,-0.0116,0.99918,-0.07,-0.105,-0.315,6053,54430,77740
1.16,8189,0,885.54382,955.35278,1715.16418,1846.0083,-0.05237,-0.00684,0.99661,0.0,0.053,-0.228,6053,54430,77740
1.17,8190,0,885.62012,955.35278,1715.16418,1846.08459,-0.05371,-0.00342,0.99918,-0.665,0.263,-0.158,6055,54430,77743
1.18,8191,0,885.62012,955.35278,1714.9353,1845.85571,-0.05676,-0.00464,1.00015,-1.138,0.42,0.0,6055,54430,77743
1.19,8192,0,885.62012,955.35278,1715.24048,1845.85571,-0.06079,-0.00891,1.00137,-1.4,0.403,-0.07,6058,54430,77746
1.2,8193,0,885.62012,955.35278,1715.16418,1846.0083,-0.06323,-0.01343,0.99942,-1.33,0.245,0.0,6058,54430,77746
1.21,8194,0,885.62012,955.35278,1715.39307,1846.08459,-0.06482,-0.01502,0.99771,-0.928,0.14,0.245,6057,54434,77750
1.22,8195,0,885.62012,955.2002,1715.46936,1845.70312,-0.05884,-0.01111,0.991,-0.385,-0.158,0.28,6060,54438,77747
1.23,8196,0,885.62012,955.2002,1714.85901,1846.0083,-0.05762,-0.01013,0.99295,-0.805,0.123,0.158,6060,54438,77747
1.24,8197,0,885.62012,955.2002,1715.0116,1846.08459,-0.05701,-0.01306,0.99844,-1.208,0.333,0.263,6060,54438,77747
1.25,8198,0,885.62012,955.2002,1714.85901,1846.16089,-0.05884,-0.01526,1.00272,-1.4,0.438,0.193,6057,54436,77744
1.26,8199,0,885.62012,955.2002,1715.0116,1846.08459,-0.05969,-0.01794,1.00552,-1.47,0.455,0.018,6057,54436,77744
1.27,8200,0,885.69641,955.2002,1715.24048,1846.0083,-0.05835,-0.02002,1.00406,-0.928,0.158,-0.158,6057,54433,77734
1.28,8201,0,885.69641,955.2002,1714.78271,1846.08459,-0.0586,-0.01929,1.00284,-0.14,-0.07,-0.175,6057,54433,77734
1.29,8202,0,885.69641,955.2002,1714.9353,1846.0083,-0.06055,-0.01489,0.99722,0.578,-0.158,-0.315,6052,54436,77732
1.3,8203,0,885.69641,955.2002,1715.0116,1846.08459,-0.06006,-0.01355,0.99686,0.35,-0.193,-0.333,6052,54436,77732
1.31,8204,0,885.69641,955.2002,1715.0116,1845.93201,-0.06262,-0.01257,0.9982,0.28,-0.105,-0.385,6048,54431,77729
1.32,8205,0,885.69641,955.35278,1715.16418,1845.93201,-0.06275,-0.01294,0.99771,0.298,-0.088,-0.368,6045,54428,77716
1.33,8206,0,885.69641,955.35278,1715.0116,1845.85571,-0.06323,-0.01282,0.99796,0.123,0.0,-0.385,6045,54428,77716
1.34,8207,0,885.69641,955.35278,1715.08789,1846.08459,-0.06201,-0.0127,0.9982,0.28,-0.105,-0.525,6045,54428,77716
1.35,8208,0,885.69641,955.35278,1715.08789,1846.16089,-0.06018,-0.01062,0.99759,0.508,-0.193,-0.7,6036,54427,77706
1.36,8209,0,885.69641,955.35278,1715.16418,1846.16089,-0.06006,-0.00977,0.99808,0.245,-0.14,-0.805,6036,54427,77706
1.37,8210,0,885.62012,955.35278,1715.54565,1845.93201,-0.06116,-0.00964,0.99954,0.088,-0.088,-0.613,6035,54426,77707
1.38,8211,0,885.62012,955.35278,1715.0116,1845.85571,-0.05799,-0.00977,0.99918,0.088,-0.333,-0.56,6035,54426,77707
1.39,8212,0,885.62012,955.35278,1715.16418,1845.93201,-0.05554,-0.0083,0.99771,0.193,-0.245,-0.508,6035,54425,77701
1.4,8213,0,885.62012,955.35278,1715.16418,1845.77942,-0.05628,-0.00781,0.99722,0.21,-0.175,-0.333,6035,54425,77701
1.41,8214,0,885.62012,955.35278,1715.24048,1846.08459,-0.05615,-0.00793,0.99612,0.14,-0.193,-0.175,6027,54424,77697
1.42,8215,0,885.62012,955.27649,1715.31677,1846.16089,-0.05701,-0.00659,0.9982,0.228,-0.21,-0.14,6026,54423,77693
1.43,8216,0,885.62012,955.27649,1715.0116,1846.16089,-0.05493,-0.00793,0.99771,0.21,-0.193,-0.053,6026,54423,77693
1.44,8217,0,885.62012,955.27649,1715.24048,1846.0083,-0.05628,-0.00818,1.00003,-0.263,-0.14,0.105,6026,54423,77693
1.45,8218,0,885.62012,955.27649,1715.24048,1846.0083,-0.05579,-0.01001,0.99954,-0.21,-0.14,0.175,6024,54421,77688
1.46,8219,0,885.62012,955.27649,1715.16418,1846.08459,-0.05554,-0.00964,0.99722,-0.088,-0.105,0.245,6024,54421,77688
1.47,8220,0,885.62012,955.27649,1715.16418,1846.08459,-0.05506,-0.0094,0.99564,0.07,-0.07,0.14,6024,54420,77683
1.48,8221,0,885.62012,955.27649,1715.0116,1846.08459,-0.0564,-0.00867,0.99637,0.088,-0.14,-0.07,6024,54420,77683
1.49,8222,0,885.62012,955.27649,1715.16418,1846.31348,-0.05945,-0.00684,0.99527,0.403,-0.105,0.035,6022,54419,77679
1.5,8223,0,885.62012,955.27649,1715.16418,1846.16089,-0.05994,-0.00745,0.99954,-0.158,0.053,-0.21,6022,54419,77679
1.51,8224,0,885.62012,955.27649,1715.54565,1846.08459,-0.06348,-0.01038,1.00027,-0.42,0.158,-0.105,6021,54418,77680
1.52,8225,0,885.62012,955.27649,1715.39307,1845.85571,-0.06177,-0.01416,0.99881,-0.595,0.035,-0.158,6021,54418,77680
1.53,8226,0,885.62012,955.27649,1715.16418,1845.93201,-0.0575,-0.01636,0.99783,-0.56,-0.158,-0.385,6023,54418,77680
1.54,8227,0,885.62012,955.27649,1715.54565,1846.08459,-0.0564,-0.01221,0.99649,0.123,-0.28,-0.42,6023,54418,77680
1.55,8228,0,885.62012,955.27649,1715.08789,1846.16089,-0.0531,-0.00525,0.99503,0.263,-0.053,-0.438,6025,54417,77677
1.56,8229,0,885.62012,955.27649,1715.08789,1846.16089,-0.05322,-0.00305,0.99698,-0.053,0.105,-0.42,6025,54417,77677
1.57,8230,0,885.69641,955.27649,1715.24048,1846.0083,-0.05298,-0.0033,0.99734,-0.473,0.105,-0.42,6024,54414,77670
1.58,8231,0,885.69641,955.27649,1714.9353,1846.0083,-0.05066,-0.00342,0.99783,-0.7,0.158,-0.28,6024,54414,77670
1.59,8232,0,885.69641,955.27649,1715.16418,1846.16089,-0.05225,-0.00452,1.00015,-1.19,0.123,-0.298,6021,54410,77665
1.6,8233,0,885.69641,955.27649,1715.24048,1846.08459,-0.05628,-0.00452,0.99991,-0.788,0.228,0.053,6021,54410,77665
1.61,8234,0,885.69641,955.27649,1715.08789,1845.93201,-0.05567,-0.00452,0.99625,-0.578,0.175,0.053,6023,54414,77671
1.62,8235,0,885.69641,955.35278,1715.08789,1846.08459,-0.05567,-0.00378,0.99673,-0.543,0.21,0.105,6023,54414,77671
1.63,8236,0,885.69641,955.35278,1715.16418,1845.93201,-0.0564,-0.00586,0.99503,-0.77,0.315,0.105,6021,54415,77670
1.64,8237,0,885.69641,955.35278,1715.08789,1845.85571,-0.05957,-0.00818,0.99686,-1.173,0.403,0.158,6021,54415,77670
1.65,8238,0,885.69641,955.35278,1715.08789,1845.85571,-0.06238,-0.0127,1.0004,-1.278,0.263,0.228,6022,54412,77665
1.66,8239,0,885.69641,955.35278,1715.24048,1845.93201,-0.0614,-0.01331,0.99905,-1.278,0.175,0.07,6022,54412,77665
1.67,8240,0,885.69641,955.35278,1715.31677,1845.93201,-0.05884,-0.01245,0.99991,-0.805,0.193,0.088,6022,54415,77666
1.68,8241,0,885.69641,955.35278,1714.9353,1846.08459,-0.05628,-0.0116,0.99808,-0.525,-0.018,0.193,6022,54415,77666
1.69,8242,0,885.69641,955.35278,1715.16418,1845.93201,-0.0575,-0.00842,0.99796,-0.543,0.053,0.0,6024,54414,77667
1.7,8243,0,885.69641,955.35278,1715.08789,1846.0083,-0.05982,-0.0072,0.99734,-0.7,0.123,-0.07,6024,54414,77667
1.71,8244,0,885.69641,955.35278,1715.16418,1846.08459,-0.05872,-0.0072,0.99661,-0.928,0.105,0.035,6026,54414,77668
1.72,8245,0,885.69641,955.27649,1715.08789,1846.08459,-0.05823,-0.00769,0.99649,-0.928,0.088,-0.14,6026,54414,77668
1.73,8246,0,885.69641,955.27649,1715.08789,1846.0083,-0.05591,-0.00916,0.99527,-0.753,0.263,-0.123,6028,54421,77673
1.74,8247,0,885.69641,955.27649,1715.24048,1846.16089,-0.05689,-0.00855,0.99564,-0.858,0.245,-0.018,6028,54421,77673
1.75,8248,0,885.69641,955.27649,1715.31677,1846.16089,-0.05725,-0.00562,0.99637,-1.033,0.228,-0.018,6030,54416,77672
1.76,8249,0,885.69641,955.27649,1715.16418,1846.23718,-0.05701,-0.00415,1.00101,-1.418,0.403,-0.018,6030,54416,77672
1.77,8250,0,885.69641,955.27649,1715.16418,1846.08459,-0.05493,-0.00793,0.99979,-1.628,0.333,-0.07,6030,54419,77672
1.78,8251,0,885.69641,955.27649,1714.85901,1846.08459,-0.05445,-0.00989,0.99808,-1.715,0.315,-0.088,6030,54419,77672
1.79,8252,0,885.69641,955.27649,1714.9353,1846.0083,-0.05286,-0.01025,0.99649,-1.47,0.42,-0.14,6032,54419,77678
1.8,8253,0,885.69641,955.27649,1715.0116,1846.0083,-0.05347,-0.01001,0.99771,-1.435,0.403,-0.14,6032,54419,77678
1.81,8254,0,885.69641,955.27649,1715.24048,1846.0083,-0.06006,-0.01074,1.00015,-1.348,0.543,-0.053,6036,54422,77681
1.82,8255,0,885.69641,955.27649,1715.39307,1845.85571,-0.06018,-0.01099,0.99918,-1.278,0.473,-0.07,6036,54422,77681
1.83,8256,0,885.69641,955.27649,1714.9353,1846.08459,-0.05994,-0.00818,0.99759,-1.033,0.385,-0.263,6037,54425,77681
1.84,8257,0,885.69641,955.27649,1715.0116,1846.0083,-0.06043,-0.00574,0.99698,-0.998,0.385,-0.245,6037,54425,77681
1.85,8258,0,885.69641,955.27649,1715.0116,1846.23718,-0.05945,-0.00562,0.99783,-1.033,0.315,-0.175,6037,54423,77684
1.86,8259,0,885.69641,955.27649,1715.0116,1846.08459,-0.06043,-0.00708,0.99905,-1.435,0.263,-0.018,6037,54423,77684
1.87,8260,0,885.62012,955.27649,1715.24048,1846.31348,-0.05799,-0.00867,0.99503,-1.278,0.315,0.158,6040,54425,77693
1.88,8261,0,885.62012,955.27649,1714.85901,1846.08459,-0.0564,-0.00842,0.99673,-1.575,0.263,-0.018,6040,54425,77693
1.89,8262,0,885.62012,955.27649,1715.08789,1846.16089,-0.05579,-0.00916,0.99661,-1.61,0.368,0.0,6043,54428,77688
1.9,8263,0,885.62012,955.27649,1715.16418,1846.23718,-0.05542,-0.00903,0.99832,-1.435,0.385,0.088,6043,54428,77688
1.91,8264,0,885.62012,955.27649,1715.16418,1845.77942,-0.05432,-0.00623,0.99759,-1.418,0.403,0.053,6043,54427,77691
1.92,8265,0,885.62012,955.42908,1715.24048,1846.08459,-0.05432,-0.0083,0.996,-1.523,0.56,0.105,6043,54427,77691
1.93,8266,0,885.62012,955.42908,1715.16418,1846.08459,-0.05628,-0.00855,0.99844,-1.663,0.525,0.123,6049,54431,77694
1.94,8267,0,885.62012,955.42908,1715.24048,1846.08459,-0.05518,-0.01062,0.99796,-1.82,0.543,0.21,6049,54431,77694
1.95,8268,0,885.62012,955.42908,1715.16418,1846.16089,-0.05737,-0.01306,0.99991,-1.943,0.508,0.403,6050,54433,77698
