Time(s),Seq,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.26,10080,0,838.77563,961.07483,1622.77222,1855.77393,-0.03821,-0.03784,1.00052,-1.225,0.228,-0.14,6061,53884,79972
0.27,10081,0,838.77563,961.07483,1622.77222,1855.62134,-0.04224,-0.03955,0.99942,-1.05,0.473,0.0,6061,53884,79972
0.28,10082,0,838.77563,961.07483,1622.77222,1855.54504,-0.04273,-0.03931,1.00003,-0.823,0.508,0.018,6064,53882,79975
0.29,10083,0,838.77563,961.07483,1622.69592,1855.69763,-0.04468,-0.03674,1.00027,-0.648,0.123,-0.455,6064,53882,79975
0.3,10084,0,838.77563,961.07483,1623.0011,1855.69763,-0.0426,-0.03931,0.99649,-0.788,0.07,-0.333,6065,53888,79980
0.31,10085,0,838.77563,961.07483,1622.84851,1855.62134,-0.04382,-0.03845,0.99759,-0.858,0.158,-0.123,6065,53888,79980
0.32,10086,0,838.77563,961.07483,1622.61963,1855.62134,-0.04138,-0.03906,0.99576,-0.788,0.105,-0.28,6067,53885,79980
0.33,10087,0,838.77563,961.07483,1622.84851,1855.85022,-0.03919,-0.03674,0.99759,-0.578,0.053,-0.385,6067,53885,79980
0.34,10088,0,838.77563,961.07483,1622.69592,1855.77393,-0.03638,-0.03455,1.00003,-0.928,0.455,-0.315,6066,53884,79978
0.35,10089,0,838.77563,961.07483,1622.84851,1855.69763,-0.0376,-0.03772,1.0004,-1.295,0.525,-0.245,6066,53884,79978
0.36,10090,0,838.77563,961.07483,1623.07739,1855.46875,-0.0398,-0.03845,1.00223,-1.418,0.508,-0.018,6067,53889,79977
0.37,10091,0,838.77563,961.07483,1622.46704,1855.62134,-0.0387,-0.03919,1.00027,-1.225,0.525,-0.035,6067,53889,79977
0.38,10092,0,838.77563,961.07483,1622.69592,1855.62134,-0.04041,-0.03735,1.00125,-0.98,0.385,-0.123,6068,53886,79975
0.39,10093,0,838.77563,961.07483,1623.07739,1855.77393,-0.04273,-0.0376,0.99918,-0.77,0.543,-0.438,6068,53886,79975
0.4,10094,0,838.77563,961.07483,1622.77222,1855.77393,-0.04651,-0.03882,1.00015,-0.963,0.385,-0.525,6070,53886,79974
0.41,10095,0,838.77563,960.99854,1622.9248,1855.77393,-0.04785,-0.04089,1.00003,-0.91,0.315,-0.473,6070,53886,79974
0.42,10096,0,838.77563,960.99854,1622.77222,1855.92651,-0.04822,-0.04236,1.00064,-0.858,0.385,-0.508,6069,53885,79972
0.43,10097,0,838.77563,960.99854,1622.69592,1855.39246,-0.04846,-0.04273,1.00015,-0.7,0.368,-0.543,6069,53885,79972
0.44,10098,0,838.77563,960.99854,1622.77222,1856.1554,-0.04822,-0.04028,0.99979,-0.35,0.228,-0.525,6067,53890,79976
0.45,10099,0,838.77563,960.99854,1622.9248,1855.92651,-0.04663,-0.03442,1.00015,0.053,-0.018,-0.543,6067,53890,79976
0.46,10100,0,838.62305,960.99854,1622.69592,1855.16357,-0.0448,-0.03467,0.99991,-0.035,-0.158,-0.753,6068,53891,79977
0.47,10101,0,838.62305,960.99854,1622.61963,1855.23987,-0.04321,-0.03479,0.99991,-0.21,-0.105,-0.718,6068,53891,79977
0.48,10102,0,838.62305,960.99854,1623.0011,1855.08728,-0.04126,-0.03699,0.99979,-0.35,-0.21,-0.753,6064,53893,79975
0.49,10103,0,838.62305,960.99854,1622.77222,1855.16357,-0.04236,-0.03772,1.00064,-0.263,-0.315,-0.735,6064,53893,79975
0.5,10104,0,838.62305,960.99854,1622.69592,1855.23987,-0.03931,-0.03833,0.99698,-0.263,0.0,-0.718,6065,53892,79977
0.51,10105,0,838.62305,961.07483,1623.15369,1855.62134,-0.04065,-0.03613,0.99771,-0.35,0.14,-0.665,6065,53892,79977
0.52,10106,0,838.62305,961.07483,1622.69592,1855.39246,-0.04102,-0.03467,1.00027,-0.35,0.175,-0.718,6064,53889,79973
0.53,10107,0,838.62305,961.07483,1622.77222,1855.46875,-0.04089,-0.03357,1.00113,-0.525,0.158,-0.77,6064,53889,79973
0.54,10108,0,838.62305,961.07483,1622.77222,1855.62134,-0.04077,-0.03931,1.00003,-0.648,0.228,-0.63,6063,53891,79975
0.55,10109,0,838.62305,961.07483,1622.77222,1855.39246,-0.03613,-0.03259,0.99283,-0.315,0.0,-0.77,6063,53891,79975
0.56,10110,0,838.69934,961.07483,1622.69592,1855.54504,-0.03992,-0.0387,0.99673,-0.455,-0.018,-0.578,6061,53892,79970
0.57,10111,0,838.69934,961.07483,1622.84851,1855.46875,-0.04028,-0.03565,1.00027,-0.788,0.63,-0.053,6061,53892,79970
0.58,10112,0,838.69934,961.07483,1622.77222,1855.54504,-0.04273,-0.03259,1.00198,-0.508,0.753,0.0,6062,53892,79973
0.59,10113,0,838.69934,961.07483,1622.84851,1855.46875,-0.04492,-0.03174,1.00284,-0.665,0.543,-0.175,6062,53892,79973
0.6,10114,0,838.69934,961.07483,1622.61963,1856.46057,-0.04627,-0.03687,0.99979,-1.155,0.105,0.0,6063,53894,79972
0.61,10115,0,838.69934,960.92224,1622.84851,1855.46875,-0.04395,-0.03882,0.99979,-0.875,-0.018,0.018,6063,53894,79972
0.62,10116,0,838.69934,960.92224,1622.84851,1855.54504,-0.03955,-0.03723,0.99698,-0.49,-0.105,-0.053,6061,53890,79967
0.63,10117,0,838.69934,960.92224,1622.84851,1856.0791,-0.0387,-0.03296,0.99612,-0.455,-0.018,-0.193,6061,53890,79967
0.64,10118,0,838.69934,960.92224,1622.69592,1855.54504,-0.04028,-0.03674,0.99771,-0.7,0.158,-0.245,6061,53888,79966
0.65,10119,0,838.69934,960.92224,1622.61963,1855.62134,-0.04321,-0.03833,1.00027,-1.225,0.508,-0.21,6061,53888,79966
0.66,10120,0,838.77563,960.92224,1623.15369,1855.54504,-0.04248,-0.03882,1.00027,-0.858,0.245,0.0,6063,53891,79963
0.67,10121,0,838.77563,960.92224,1622.46704,1855.54504,-0.04053,-0.03687,0.99991,-0.49,0.158,-0.175,6063,53891,79963
0.68,10122,0,838.77563,960.92224,1622.69592,1855.54504,-0.04175,-0.0343,1.00015,-0.455,0.315,-0.175,6060,53896,79969
0.69,10123,0,838.77563,960.92224,1622.9248,1855.54504,-0.04175,-0.03345,0.99942,-0.403,0.438,0.018,6060,53896,79969
0.7,10124,0,838.77563,960.92224,1622.61963,1855.54504,-0.04138,-0.03516,0.99942,-0.7,0.315,0.228,6061,53893,79968
0.71,10125,0,838.77563,960.84595,1622.9248,1855.62134,-0.04382,-0.03723,1.00076,-1.05,0.315,0.07,6061,53893,79968
0.72,10126,0,838.77563,960.84595,1622.84851,1855.54504,-0.04712,-0.03858,1.00064,-0.91,0.245,0.123,6062,53891,79966
0.73,10127,0,838.77563,960.84595,1622.69592,1855.54504,-0.0459,-0.03882,0.99966,-0.718,0.21,0.123,6062,53891,79966
0.74,10128,0,838.77563,960.84595,1622.84851,1855.46875,-0.047,-0.03833,0.99991,-0.438,0.088,-0.088,6061,53892,79964
0.75,10129,0,838.77563,960.84595,1622.9248,1855.62134,-0.04736,-0.03772,0.99881,-0.35,-0.035,-0.175,6061,53892,79964
0.76,10130,0,838.77563,960.84595,1622.9248,1855.46875,-0.04541,-0.03601,0.99991,-0.543,-0.123,0.0,6060,53892,79963
0.77,10131,0,838.77563,960.84595,1622.84851,1855.54504,-0.04456,-0.03674,0.99783,-0.473,-0.158,-0.035,6060,53892,79963
0.78,10132,0,838.77563,960.84595,1622.77222,1855.54504,-0.04187,-0.03845,0.99905,-0.438,-0.263,-0.158,6063,53891,79960
0.79,10133,0,838.77563,960.84595,1622.77222,1855.46875,-0.03967,-0.03687,1.00015,-0.403,-0.28,-0.018,6063,53891,79960
0.8,10134,0,838.77563,960.84595,1622.77222,1855.46875,-0.0387,-0.03577,1.00003,-0.368,-0.28,-0.14,6057,53890,79958
0.81,10135,0,838.77563,960.99854,1623.22998,1855.62134,-0.03699,-0.03748,0.99661,-0.35,-0.175,0.035,6057,53890,79958
0.82,10136,0,838.77563,960.99854,1622.54333,1855.54504,-0.03613,-0.03577,0.9982,-0.315,-0.018,0.14,6060,53890,79958
0.83,10137,0,838.77563,960.99854,1622.69592,1855.69763,-0.0365,-0.03491,0.99966,-0.263,0.175,0.14,6060,53890,79958
0.84,10138,0,838.77563,960.99854,1622.77222,1855.85022,-0.03943,-0.03577,1.00064,-0.403,0.298,0.053,6060,53896,79964
0.85,10139,0,838.77563,960.99854,1622.77222,1856.00281,-0.04151,-0.03662,1.00137,-0.595,0.385,0.053,6060,53896,79964
0.86,10140,0,838.69934,960.99854,1622.77222,1855.69763,-0.04578,-0.03943,1.00101,-0.385,0.28,0.0,6065,53892,79960
0.87,10141,0,838.69934,960.99854,1622.84851,1855.85022,-0.04553,-0.04004,0.99966,-0.035,-0.018,0.123,6065,53892,79960
0.88,10142,0,838.69934,960.99854,1622.69592,1855.69763,-0.04529,-0.03662,0.99979,0.21,0.018,0.088,6059,53891,79958
0.89,10143,0,838.69934,960.99854,1622.77222,1855.69763,-0.0448,-0.0343,0.99869,0.193,-0.07,-0.035,6059,53891,79958
0.9,10144,0,838.69934,960.99854,1622.9248,1855.77393,-0.04492,-0.03369,0.99747,0.123,-0.088,-0.053,6059,53891,79960
0.91,10145,0,838.69934,961.07483,1622.84851,1855.62134,-0.04297,-0.03418,0.99918,-0.35,-0.088,-0.105,6059,53891,79960
0.92,10146,0,838.69934,961.07483,1622.61963,1855.62134,-0.04114,-0.03613,0.99759,-0.403,-0.053,-0.035,6061,53892,79958
0.93,10147,0,838.69934,961.07483,1623.0011,1855.77393,-0.03797,-0.03565,0.99881,-0.595,0.035,-0.14,6061,53892,79958
0.94,10148,0,838.69934,961.07483,1622.9248,1855.62134,-0.03589,-0.03638,0.99832,-0.648,0.263,-0.245,6065,53891,79956
0.95,10149,0,838.69934,961.07483,1622.77222,1855.62134,-0.03735,-0.03565,0.99966,-0.56,0.228,-0.123,6065,53891,79956
0.96,10150,0,838.85193,961.07483,1623.22998,1855.54504,-0.03845,-0.03406,1.00076,-0.7,0.455,-0.105,6065,53893,79959
0.97,10151,0,838.85193,961.07483,1622.61963,1855.62134,-0.03858,-0.03491,0.99991,-0.648,0.455,-0.088,6065,53893,79959
0.98,10152,0,838.85193,961.07483,1622.69592,1855.62134,-0.03833,-0.03467,0.99918,-0.543,0.385,-0.245,6060,53891,79954
0.99,10153,0,838.85193,961.07483,1623.0011,1855.69763,-0.03797,-0.03638,0.99649,-0.788,0.35,-0.07,6060,53891,79954
1.0,10154,0,838.85193,961.07483,1622.54333,1855.54504,-0.04126,-0.03699,0.99966,-0.753,0.368,-0.193,6059,53892,79955
1.01,10155,0,838.85193,960.99854,1622.61963,1855.62134,-0.0437,-0.04016,1.00211,-0.893,0.543,-0.438,6059,53892,79955
1.02,10156,0,838.85193,960.99854,1622.69592,1855.77393,-0.04663,-0.04334,1.00101,-0.963,0.525,-0.63,6060,53888,79953
1.03,10157,0,838.85193,960.99854,1622.54333,1855.46875,-0.04663,-0.04419,1.0004,-0.683,0.473,-0.543,6060,53888,79953
1.04,10158,0,838.85193,960.99854,1622.61963,1855.62134,-0.04712,-0.04321,1.00101,-0.263,0.21,-0.438,6062,53889,79954
1.05,10159,0,838.85193,960.99854,1622.69592,1855.54504,-0.04675,-0.04016,1.00076,0.193,-0.07,-0.718,6062,53889,79954
1.06,10160,0,838.62305,960.99854,1622.54333,1855.54504,-0.0459,-0.03223,0.99954,0.98,-0.105,-0.525,6062,53891,79954
1.07,10161,0,838.62305,960.99854,1622.61963,1855.39246,-0.04798,-0.02942,1.0004,0.91,-0.158,-0.665,6062,53891,79954
1.08,10162,0,838.62305,960.99854,1622.9248,1855.46875,-0.04846,-0.02832,0.99942,0.648,-0.21,-0.683,6063,53891,79951
1.09,10163,0,838.62305,960.99854,1622.69592,1855.46875,-0.0481,-0.02954,0.99979,0.315,-0.298,-0.525,6063,53891,79951
1.1,10164,0,838.62305,960.99854,1622.69592,1855.85022,-0.04578,-0.03198,0.99844,0.07,-0.438,-0.403,6063,53890,79953
1.11,10165,0,838.62305,961.30371,1623.0011,1856.0791,-0.04529,-0.03333,0.99881,0.0,-0.42,-0.525,6063,53890,79953
1.12,10166,0,838.62305,961.30371,1622.54333,1855.92651,-0.04297,-0.03345,0.99918,0.14,-0.648,-0.438,6065,53890,79951
1.13,10167,0,838.62305,961.30371,1622.77222,1856.00281,-0.03845,-0.03394,0.99979,0.438,-0.56,-0.07,6065,53890,79951
1.14,10168,0,838.62305,961.30371,1622.9248,1856.0791,-0.03735,-0.03235,0.9982,0.298,-0.473,0.105,6062,53886,79947
1.15,10169,0,838.62305,961.30371,1622.69592,1856.00281,-0.03809,-0.03088,1.00027,0.123,-0.455,0.07,6062,53886,79947
1.16,10170,0,838.62305,961.30371,1622.69592,1855.92651,-0.03577,-0.0304,0.99893,0.333,-0.403,0.175,6064,53889,79947
1.17,10171,0,838.62305,961.30371,1622.69592,1856.00281,-0.03711,-0.02893,0.9993,0.333,-0.333,0.228,6064,53889,79947
1.18,10172,0,838.62305,961.30371,1622.61963,1856.00281,-0.03943,-0.02722,0.99905,-0.035,-0.158,0.543,6062,53887,79947
1.19,10173,0,838.62305,961.30371,1622.46704,1856.0791,-0.03943,-0.02832,0.99771,-0.158,0.035,0.63,6062,53887,79947
1.2,10174,0,838.62305,961.30371,1622.69592,1856.0791,-0.04089,-0.0293,0.99869,-0.613,0.088,0.508,6065,53886,79947
1.21,10175,0,838.62305,961.22742,1622.61963,1855.92651,-0.04077,-0.03162,0.99734,-0.7,0.105,0.683,6065,53886,79947
1.22,10176,0,838.62305,961.22742,1622.61963,1856.0791,-0.04212,-0.03296,0.99796,-0.84,0.21,0.735,6064,53885,79946
1.23,10177,0,838.62305,961.22742,1622.69592,1855.92651,-0.04089,-0.03613,0.99954,-0.823,0.123,0.735,6064,53885,79946
1.24,10178,0,838.62305,961.22742,1622.46704,1856.00281,-0.03784,-0.03565,0.99966,-0.858,0.193,0.648,6066,53886,79946
1.25,10179,0,838.62305,961.22742,1622.46704,1855.39246,-0.03833,-0.03552,1.00162,-0.753,0.228,0.525,6066,53886,79946
1.26,10180,0,838.69934,961.22742,1623.0011,1855.54504,-0.03845,-0.03626,1.00027,-0.788,0.21,0.508,6068,53885,79952
1.27,10181,0,838.69934,961.22742,1622.31445,1855.62134,-0.03858,-0.0365,1.00137,-0.805,0.245,0.525,6068,53885,79952
1.28,10182,0,838.69934,961.22742,1622.61963,1855.46875,-0.0398,-0.03662,0.99966,-0.42,0.088,0.368,6064,53888,79953
1.29,10183,0,838.69934,961.22742,1622.84851,1855.54504,-0.04102,-0.03565,0.99979,-0.158,0.07,0.263,6064,53888,79953
1.3,10184,0,838.69934,961.22742,1622.54333,1855.46875,-0.04138,-0.03491,0.9982,-0.175,0.123,0.018,6069,53891,79957
1.31,10185,0,838.69934,960.99854,1622.77222,1855.54504,-0.04065,-0.03333,0.99796,-0.298,0.21,-0.035,6069,53891,79957
1.32,10186,0,838.69934,960.99854,1623.0011,1855.69763,-0.04102,-0.03186,0.99832,-0.49,0.07,0.158,6068,53887,79952
1.33,10187,0,838.69934,960.99854,1622.61963,1855.54504,-0.03906,-0.03137,0.99905,-0.753,0.053,0.21,6068,53887,79952
1.34,10188,0,838.69934,960.99854,1622.69592,1855.54504,-0.03723,-0.03333,0.99734,-0.77,0.123,0.105,6068,53885,79953
1.35,10189,0,838.69934,960.99854,1622.84851,1856.0791,-0.03723,-0.03369,0.99918,-0.945,0.263,-0.07,6068,53885,79953
1.36,10190,0,838.69934,960.99854,1622.61963,1856.1554,-0.04053,-0.03381,1.0043,-0.893,0.42,-0.018,6066,53883,79950
1.37,10191,0,838.69934,960.99854,1622.46704,1855.92651,-0.04236,-0.03589,1.00528,-0.7,0.438,-0.333,6066,53883,79950
1.38,10192,0,838.69934,960.99854,1622.84851,1855.54504,-0.04346,-0.03662,1.00162,-0.823,0.455,-0.473,6069,53888,79950
1.39,10193,0,838.69934,960.99854,1622.61963,1855.39246,-0.04199,-0.0376,0.99722,-0.648,0.018,-0.263,6069,53888,79950
1.4,10194,0,838.69934,960.99854,1622.61963,1855.39246,-0.04016,-0.03711,0.99747,-0.368,-0.158,-0.07,6070,53892,79949
1.41,10195,0,838.69934,961.07483,1622.84851,1855.62134,-0.03931,-0.0343,0.99966,-0.123,-0.07,-0.21,6070,53892,79949
1.42,10196,0,838.69934,961.07483,1622.84851,1855.46875,-0.03626,-0.03259,0.99857,-0.175,0.105,-0.42,6067,53893,79947
1.43,10197,0,838.69934,961.07483,1622.9248,1855.62134,-0.03894,-0.03137,1.00015,-0.28,0.21,-0.473,6067,53893,79947
1.44,10198,0,838.69934,961.07483,1622.9248,1855.54504,-0.03967,-0.03272,1.00089,-0.455,0.088,-0.473,6068,53889,79942
1.45,10199,0,838.69934,961.07483,1622.77222,1855.62134,-0.04028,-0.03272,1.00003,-0.21,0.175,-0.648,6068,53889,79942
1.46,10200,0,838.69934,961.07483,1622.84851,1855.39246,-0.04053,-0.03088,1.00027,0.07,-0.018,-0.49,6067,53889,79938
1.47,10201,0,838.69934,961.07483,1622.9248,1855.46875,-0.0398,-0.03027,0.99686,0.123,-0.018,-0.543,6067,53889,79938
1.48,10202,0,838.69934,961.07483,1622.9248,1855.54504,-0.0398,-0.02881,0.99783,-0.228,0.0,-0.543,6066,53886,79933
1.49,10203,0,838.69934,961.07483,1623.0011,1855.62134,-0.04138,-0.03174,0.99979,-0.77,0.175,-0.7,6066,53886,79933
1.5,10204,0,838.69934,961.07483,1623.15369,1855.62134,-0.04028,-0.03345,0.99991,-1.103,0.28,-0.595,6065,53884,79927
1.51,10205,0,838.69934,960.99854,1623.07739,1855.54504,-0.0398,-0.03601,0.99918,-0.928,0.28,-0.613,6065,53884,79927
1.52,10206,0,838.69934,960.99854,1622.84851,1855.62134,-0.04065,-0.03345,1.00137,-0.683,0.298,-0.56,6064,53882,79919
1.53,10207,0,838.69934,960.99854,1623.07739,1855.92651,-0.03992,-0.03235,0.99844,-0.63,0.21,-0.613,6064,53882,79919
1.54,10208,0,838.69934,960.99854,1622.84851,1855.69763,-0.03931,-0.03003,0.99808,-0.613,0.228,-0.228,6063,53883,79921
1.55,10209,0,838.69934,960.99854,1622.84851,1855.62134,-0.04041,-0.02832,0.99991,-0.56,0.28,-0.35,6063,53883,79921
1.56,10210,0,838.77563,960.99854,1623.07739,1855.69763,-0.03943,-0.02673,0.99893,-0.788,0.28,-0.193,6058,53880,79917
1.57,10211,0,838.77563,960.99854,1622.61963,1855.69763,-0.0365,-0.02966,0.9971,-1.138,0.263,-0.193,6058,53880,79917
1.58,10212,0,838.77563,960.99854,1623.0011,1855.62134,-0.03894,-0.02966,1.00052,-1.365,0.245,-0.14,6054,53880,79913
1.59,10213,0,838.77563,960.99854,1623.07739,1855.46875,-0.04004,-0.03211,0.99966,-1.593,0.438,-0.21,6054,53880,79913
1.6,10214,0,838.77563,960.99854,1622.84851,1855.46875,-0.04163,-0.03552,0.99918,-1.278,0.49,-0.123,6052,53879,79912
1.61,10215,0,838.77563,960.99854,1622.9248,1855.62134,-0.04285,-0.03504,0.99881,-1.155,0.403,-0.193,6052,53879,79912
1.62,10216,0,838.77563,960.99854,1623.0011,1855.62134,-0.04248,-0.03357,1.00003,-0.998,0.368,-0.21,6051,53878,79912
1.63,10217,0,838.77563,960.99854,1622.9248,1855.39246,-0.04089,-0.0315,1.00162,-1.033,0.403,-0.175,6051,53878,79912
1.64,10218,0,838.77563,960.99854,1623.0011,1855.46875,-0.04114,-0.03027,1.00015,-1.225,0.35,-0.053,6048,53875,79906
1.65,10219,0,838.77563,960.99854,1623.07739,1855.62134,-0.04309,-0.03235,1.00003,-1.12,0.333,0.07,6048,53875,79906
1.66,10220,0,838.77563,960.99854,1622.84851,1855.54504,-0.04273,-0.0315,0.99844,-0.805,0.263,0.263,6048,53878,79908
1.67,10221,0,838.77563,960.99854,1622.54333,1855.39246,-0.04321,-0.02893,0.99783,-0.455,0.298,0.245,6048,53878,79908
1.68,10222,0,838.77563,960.99854,1623.22998,1855.39246,-0.04285,-0.02881,0.99649,-0.753,0.298,0.175,6048,53878,79908
1.69,10223,0,838.77563,960.99854,1623.0011,1855.92651,-0.04456,-0.02966,0.99881,-1.278,0.35,0.088,6045,53878,79905
1.7,10224,0,838.77563,960.99854,1623.0011,1855.69763,-0.04199,-0.03589,1.00052,-1.698,0.105,0.228,6045,53878,79905
1.71,10225,0,838.77563,961.22742,1623.22998,1855.85022,-0.03931,-0.03845,1.00015,-1.628,0.158,0.158,6042,53876,79901
1.72,10226,0,838.77563,961.22742,1622.84851,1856.1554,-0.03809,-0.03821,1.00027,-1.348,0.263,0.228,6042,53876,79901
1.73,10227,0,838.77563,961.22742,1622.9248,1855.77393,-0.03894,-0.03565,1.0015,-0.998,0.245,0.175,6042,53871,79899
1.74,10228,0,838.77563,961.22742,1623.15369,1855.77393,-0.03797,-0.03479,1.0004,-0.753,0.35,0.14,6042,53871,79899
1.75,10229,0,838.77563,961.22742,1623.0011,1855.69763,-0.03894,-0.03528,0.9982,-1.085,0.42,0.018,6040,53874,79898
1.76,10230,0,838.85193,961.22742,1623.07739,1855.62134,-0.04126,-0.03552,0.99991,-1.19,0.543,0.053,6038,53872,79897
1.77,10231,0,838.85193,961.22742,1622.84851,1855.62134,-0.04236,-0.03687,0.99893,-1.295,0.508,-0.035,6038,53872,79897
1.78,10232,0,838.85193,961.22742,1622.84851,1855.46875,-0.04468,-0.03626,1.00015,-1.243,0.473,-0.193,6038,53872,79897
1.79,10233,0,838.85193,961.22742,1622.84851,1855.62134,-0.04248,-0.03638,0.99857,-1.05,0.403,0.088,6037,53876,79904
1.8,10234,0,838.85193,961.22742,1623.15369,1855.54504,-0.04382,-0.03589,0.99991,-0.735,0.315,0.018,6037,53876,79904
1.81,10235,0,838.85193,960.99854,1623.0011,1855.54504,-0.04151,-0.03479,0.99796,-0.875,0.175,-0.263,6038,53874,79899
1.82,10236,0,838.85193,960.99854,1622.61963,1855.54504,-0.04175,-0.03442,0.9993,-0.945,0.245,-0.298,6038,53874,79899
1.83,10237,0,838.85193,960.99854,1622.84851,1855.62134,-0.0398,-0.03479,0.9982,-0.945,0.193,-0.228,6035,53876,79900
1.84,10238,0,838.85193,960.99854,1622.84851,1856.0791,-0.03809,-0.03442,0.99857,-0.84,0.228,0.053,6035,53876,79900
1.85,10239,0,838.85193,960.99854,1622.9248,1856.00281,-0.03943,-0.03308,0.99979,-0.718,0.245,0.105,6036,53876,79905
1.86,10240,0,838.85193,960.99854,1623.07739,1856.1554,-0.04114,-0.03418,1.00027,-1.068,0.298,-0.193,6036,53878,79904
1.87,10241,0,838.85193,960.99854,1622.77222,1856.00281,-0.04028,-0.03613,1.00052,-1.33,0.175,-0.193,6036,53878,79904
1.88,10242,0,838.85193,960.99854,1623.15369,1855.85022,-0.04175,-0.03784,1.00015,-1.12,0.228,-0.193,6036,53878,79904
1.89,10243,0,838.85193,960.99854,1623.15369,1855.85022,-0.04273,-0.03735,1.00027,-0.928,0.193,-0.193,6034,53880,79903
1.9,10244,0,838.85193,960.99854,1623.0011,1855.92651,-0.04175,-0.03748,0.99869,-0.77,0.175,-0.228,6034,53880,79903
1.91,10245,0,838.85193,961.22742,1622.9248,1856.00281,-0.03992,-0.03284,0.99832,-0.438,0.193,-0.438,6033,53878,79902
1.92,10246,0,838.85193,961.22742,1623.0011,1856.1554,-0.03967,-0.03162,0.99832,-0.473,0.193,-0.333,6033,53878,79902
1.93,10247,0,838.85193,961.22742,1623.07739,1855.92651,-0.04077,-0.03162,0.99918,-0.613,0.158,-0.438,6036,53878,79902
