Time(s),Seq,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.98,49178,0,856.24695,944.29016,1654.05273,1821.51794,-0.04517,-0.02918,0.99979,-1.225,0.438,-0.823,7104,58475,83336
0.99,49179,0,856.24695,944.29016,1654.05273,1821.51794,-0.04419,-0.02747,0.9982,-0.928,0.438,-0.718,7104,58475,83336
1.0,49180,0,856.32324,944.29016,1654.12903,1821.28906,-0.04224,-0.02515,0.99698,-0.893,0.35,-0.63,7106,58472,83336
1.01,49181,0,856.32324,944.29016,1653.90015,1821.28906,-0.04089,-0.026,0.99808,-0.998,0.28,-0.735,7106,58472,83336
1.02,49182,0,856.32324,944.29016,1653.90015,1821.44165,-0.04028,-0.0271,0.9993,-1.103,0.315,-0.753,7109,58472,83342
1.03,49183,0,856.32324,944.29016,1653.90015,1821.51794,-0.04089,-0.02612,0.99942,-1.295,0.263,-0.735,7109,58472,83342
1.04,49184,0,856.32324,944.29016,1653.97644,1821.36536,-0.04175,-0.0282,0.99722,-1.4,0.49,-0.98,7111,58474,83343
1.05,49185,0,856.32324,944.51904,1654.12903,1821.21277,-0.04334,-0.02722,0.99942,-1.173,0.385,-0.753,7111,58474,83343
1.06,49186,0,856.32324,944.51904,1653.82385,1821.28906,-0.04175,-0.02539,0.99649,-1.12,0.508,-0.963,7113,58475,83342
1.07,49187,0,856.32324,944.51904,1653.82385,1821.28906,-0.04224,-0.02283,0.996,-1.085,0.683,-0.963,7113,58475,83342
1.08,49188,0,856.32324,944.51904,1653.82385,1821.36536,-0.04334,-0.0199,0.99576,-1.26,0.718,-0.77,7116,58472,83341
1.09,49189,0,856.32324,944.51904,1653.82385,1821.28906,-0.04443,-0.01746,0.99576,-1.435,0.63,-0.77,7116,58472,83341
1.1,49190,0,856.17065,944.51904,1654.12903,1821.28906,-0.04248,-0.01697,0.99686,-1.995,0.578,-0.49,7118,58467,83340
1.11,49191,0,856.17065,944.51904,1653.67126,1821.28906,-0.04041,-0.01819,0.99576,-2.45,0.648,-0.385,7118,58467,83340
1.12,49192,0,856.17065,944.51904,1653.90015,1821.36536,-0.04199,-0.02002,0.99698,-2.713,0.753,-0.175,7116,58469,83343
1.13,49193,0,856.17065,944.51904,1654.05273,1821.36536,-0.04028,-0.02307,0.99979,-2.94,0.753,-0.228,7116,58469,83343
1.14,49194,0,856.17065,944.51904,1653.97644,1821.44165,-0.04028,-0.02564,1.0004,-2.923,0.7,-0.298,7123,58474,83353
1.15,49195,0,856.17065,944.29016,1653.97644,1821.36536,-0.04163,-0.02759,0.99905,-2.695,0.91,-0.193,7123,58474,83353
1.16,49196,0,856.17065,944.29016,1653.90015,1821.21277,-0.04358,-0.02783,0.99942,-2.555,0.77,-0.333,7125,58473,83355
1.17,49197,0,856.17065,944.29016,1653.97644,1821.67053,-0.04151,-0.02783,0.99698,-2.38,0.595,-0.105,7125,58473,83355
1.18,49198,0,856.17065,944.29016,1654.05273,1821.28906,-0.04321,-0.02637,0.99673,-2.398,0.805,-0.21,7128,58475,83357
1.19,49199,0,856.17065,944.29016,1653.97644,1821.36536,-0.04578,-0.02673,0.99698,-2.205,0.893,-0.228,7128,58475,83357
1.2,49200,0,856.32324,944.29016,1654.35791,1821.51794,-0.04517,-0.0238,0.99698,-2.135,0.77,-0.315,7128,58472,83356
1.21,49201,0,856.32324,944.29016,1653.67126,1821.28906,-0.04431,-0.02368,0.9982,-1.768,0.753,-0.525,7128,58472,83356
1.22,49202,0,856.32324,944.29016,1654.05273,1821.36536,-0.04346,-0.02222,0.99954,-1.943,0.613,-0.368,7132,58475,83357
1.23,49203,0,856.32324,944.29016,1654.05273,1821.21277,-0.04431,-0.02185,1.00027,-2.188,0.525,-0.455,7132,58475,83357
1.24,49204,0,856.32324,944.29016,1654.05273,1821.51794,-0.04443,-0.02612,0.9982,-2.293,0.49,-0.683,7135,58479,83360
1.25,49205,0,856.32324,944.29016,1653.97644,1821.36536,-0.04419,-0.02942,0.99966,-2.013,0.525,-0.893,7135,58479,83360
1.26,49206,0,856.32324,944.29016,1653.97644,1821.28906,-0.04346,-0.02844,1.00027,-1.575,0.438,-0.858,7137,58478,83362
1.27,49207,0,856.32324,944.29016,1653.97644,1821.28906,-0.04309,-0.02539,1.0015,-1.505,0.35,-1.015,7137,58478,83362
1.28,49208,0,856.32324,944.29016,1654.12903,1821.36536,-0.04187,-0.02405,1.00015,-1.628,0.315,-1.015,7138,58480,83363
1.29,49209,0,856.32324,944.29016,1654.05273,1821.51794,-0.04212,-0.02246,0.99698,-1.68,0.385,-0.945,7138,58480,83363
1.3,49210,0,856.24695,944.29016,1654.05273,1821.13647,-0.04297,-0.01856,1.00027,-1.173,0.595,-0.735,7139,58478,83364
1.31,49211,0,856.24695,944.29016,1653.74756,1821.21277,-0.04407,-0.01672,0.99832,-1.173,0.805,-0.823,7139,58478,83364
1.32,49212,0,856.24695,944.29016,1653.97644,1821.44165,-0.04663,-0.01416,0.99649,-1.33,0.875,-1.033,7144,58479,83361
1.33,49213,0,856.24695,944.29016,1654.12903,1821.51794,-0.04443,-0.01611,0.99319,-1.978,0.753,-0.963,7144,58479,83361
1.34,49214,0,856.24695,944.29016,1654.12903,1821.28906,-0.04151,-0.01831,0.99515,-2.73,0.42,-0.945,7145,58476,83352
1.35,49215,0,856.24695,944.36646,1654.58679,1821.36536,-0.03565,-0.02503,0.99966,-3.115,0.403,-0.875,7145,58476,83352
1.36,49216,0,856.24695,944.36646,1653.97644,1821.28906,-0.03565,-0.02503,0.99966,-3.255,0.403,-0.875,7145,58473,83342
1.37,49217,0,856.24695,944.36646,1654.12903,1821.36536,-0.03711,-0.02783,1.00064,-2.433,0.7,-0.718,7145,58473,83342
1.38,49218,0,856.24695,944.36646,1654.12903,1821.59424,-0.04041,-0.0238,0.99991,-1.75,0.805,-0.578,7141,58473,83340
1.39,49219,0,856.24695,944.36646,1654.05273,1821.28906,-0.04089,-0.01868,0.99747,-1.505,0.998,-0.63,7141,58473,83340
1.4,49220,0,856.39954,944.36646,1654.12903,1821.28906,-0.04187,-0.01538,0.99588,-1.68,0.928,-0.735,7136,58469,83328
1.41,49221,0,856.39954,944.36646,1653.90015,1821.21277,-0.0426,-0.01538,0.99478,-2.205,0.98,-0.788,7136,58469,83328
1.42,49222,0,856.39954,944.36646,1653.97644,1821.13647,-0.04419,-0.01953,0.99869,-3.255,0.805,-0.735,7132,58464,83318
1.43,49223,0,856.39954,944.36646,1654.05273,1821.21277,-0.0459,-0.02258,1.00064,-3.535,0.893,-0.753,7132,58464,83318
1.44,49224,0,856.39954,944.36646,1654.12903,1821.21277,-0.04443,-0.02539,0.99893,-3.5,0.98,-0.525,7125,58465,83319
1.45,49225,0,856.39954,944.29016,1654.05273,1821.28906,-0.04334,-0.02588,1.00015,-3.115,0.858,-0.508,7125,58465,83319
1.46,49226,0,856.39954,944.29016,1653.90015,1821.06018,-0.04248,-0.02637,0.99966,-2.853,0.805,-0.578,7122,58461,83314
1.47,49227,0,856.39954,944.29016,1654.12903,1821.21277,-0.04248,-0.02503,0.99783,-2.468,0.963,-0.578,7122,58461,83314
1.48,49228,0,856.39954,944.29016,1654.05273,1821.13647,-0.04395,-0.02417,0.99942,-2.468,0.84,-0.683,7117,58459,83313
1.49,49229,0,856.39954,944.29016,1654.05273,1821.13647,-0.04334,-0.02319,0.99759,-2.625,0.928,-0.665,7117,58459,83313
1.5,49230,0,856.39954,944.29016,1654.12903,1821.28906,-0.04407,-0.02063,0.99832,-2.625,0.875,-0.543,7111,58460,83308
1.51,49231,0,856.39954,944.29016,1653.82385,1821.13647,-0.04358,-0.01965,0.9971,-2.52,0.893,-0.595,7111,58460,83308
1.52,49232,0,856.39954,944.29016,1654.12903,1821.21277,-0.04285,-0.01904,0.99759,-2.783,0.823,-0.718,7105,58459,83307
1.53,49233,0,856.39954,944.29016,1654.20532,1821.28906,-0.04126,-0.02014,0.99612,-2.853,0.823,-0.473,7105,58459,83307
1.54,49234,0,856.39954,944.29016,1654.12903,1821.21277,-0.0398,-0.02246,0.99612,-3.08,0.858,-0.63,7103,58455,83300
1.55,49235,0,856.39954,944.29016,1654.12903,1821.28906,-0.04175,-0.02295,0.99734,-3.168,0.84,-0.385,7103,58455,83300
1.56,49236,0,856.39954,944.29016,1654.12903,1821.44165,-0.04199,-0.02393,0.9993,-3.115,0.998,-0.473,7099,58457,83299
1.57,49237,0,856.39954,944.29016,1654.12903,1821.21277,-0.04187,-0.0221,0.99966,-2.94,0.945,-0.42,7099,58457,83299
1.58,49238,0,856.39954,944.29016,1654.05273,1821.28906,-0.04163,-0.02051,0.99966,-2.94,0.858,-0.455,7096,58456,83303
1.59,49239,0,856.39954,944.29016,1654.05273,1821.28906,-0.04321,-0.02087,0.99881,-2.993,0.788,-0.35,7096,58456,83303
1.6,49240,0,856.32324,944.29016,1654.12903,1821.44165,-0.04187,-0.02307,0.99734,-3.15,0.735,-0.35,7094,58453,83297
1.61,49241,0,856.32324,944.29016,1653.82385,1821.21277,-0.04273,-0.02356,0.99771,-3.15,0.875,-0.263,7094,58453,83297
1.62,49242,0,856.32324,944.29016,1653.97644,1821.13647,-0.04431,-0.02319,0.99966,-3.045,0.98,-0.28,7092,58457,83304
1.63,49243,0,856.32324,944.29016,1653.90015,1821.06018,-0.04443,-0.0221,0.99905,-2.958,0.963,-0.595,7092,58457,83304
1.64,49244,0,856.32324,944.29016,1653.97644,1821.28906,-0.04321,-0.02332,0.99734,-3.22,1.015,-0.543,7090,58452,83303
1.65,49245,0,856.32324,944.21387,1654.58679,1821.44165,-0.04431,-0.02551,0.99893,-3.413,0.945,-0.403,7090,58452,83303
1.66,49246,0,856.32324,944.21387,1653.90015,1821.21277,-0.04334,-0.02722,0.9982,-3.535,0.91,-0.245,7093,58452,83303
1.67,49247,0,856.32324,944.21387,1653.90015,1821.21277,-0.04151,-0.0282,0.99905,-3.413,0.875,-0.403,7093,58452,83303
1.68,49248,0,856.32324,944.21387,1654.12903,1821.89941,-0.04028,-0.02319,0.9982,-2.818,0.858,-0.63,7091,58453,83305
1.69,49249,0,856.32324,944.21387,1654.12903,1821.59424,-0.04077,-0.02271,0.9982,-2.853,0.98,-0.63,7091,58453,83305
1.7,49250,0,856.24695,944.21387,1654.12903,1821.13647,-0.04151,-0.0238,0.99759,-3.08,1.103,-0.648,7091,58452,83303
1.71,49251,0,856.24695,944.21387,1653.97644,1821.28906,-0.04407,-0.0238,0.9982,-3.203,1.015,-0.718,7091,58452,83303
1.72,49252,0,856.24695,944.21387,1654.12903,1821.21277,-0.04407,-0.02478,0.99747,-3.343,0.91,-0.63,7094,58457,83305
1.73,49253,0,856.24695,944.21387,1654.05273,1820.98389,-0.04468,-0.02527,0.99893,-3.133,0.823,-0.595,7094,58457,83305
1.74,49254,0,856.24695,944.21387,1654.28162,1821.59424,-0.04395,-0.02478,0.99857,-2.835,0.858,-0.578,7090,58453,83303
1.75,49255,0,856.24695,944.29016,1654.12903,1821.28906,-0.04492,-0.02466,1.00003,-2.835,0.84,-0.298,7090,58453,83303
1.76,49256,0,856.24695,944.29016,1654.12903,1821.21277,-0.04431,-0.02637,0.99881,-2.73,0.858,-0.298,7093,58452,83304
1.77,49257,0,856.24695,944.29016,1654.28162,1821.13647,-0.04468,-0.02698,0.9982,-2.923,0.823,-0.595,7093,58452,83304
1.78,49258,0,856.24695,944.29016,1654.05273,1821.13647,-0.04382,-0.02625,0.99747,-2.748,0.805,-0.368,7094,58454,83307
1.79,49259,0,856.24695,944.29016,1654.12903,1821.21277,-0.04224,-0.02503,0.9982,-2.625,0.84,-0.42,7094,58454,83307
1.8,49260,0,856.39954,944.29016,1654.35791,1821.28906,-0.04089,-0.02332,0.99759,-2.625,0.753,-0.49,7096,58455,83307
1.81,49261,0,856.39954,944.29016,1653.90015,1821.28906,-0.04199,-0.02173,1.00003,-2.573,0.858,-0.49,7096,58455,83307
1.82,49262,0,856.39954,944.29016,1654.12903,1821.28906,-0.04236,-0.02234,0.99857,-2.783,0.84,-0.49,7098,58455,83308
1.83,49263,0,856.39954,944.29016,1654.20532,1821.36536,-0.04517,-0.02393,0.99991,-3.028,0.735,-0.28,7098,58455,83308
1.84,49264,0,856.39954,944.29016,1654.12903,1821.21277,-0.04297,-0.02686,0.99881,-3.22,0.753,-0.35,7097,58454,83311
1.85,49265,0,856.39954,944.29016,1654.20532,1820.98389,-0.04212,-0.02832,0.99905,-3.045,0.805,-0.438,7097,58454,83311
1.86,49266,0,856.39954,944.29016,1654.12903,1821.21277,-0.04334,-0.02722,0.99918,-2.853,0.91,-0.56,7100,58452,83311
1.87,49267,0,856.39954,944.29016,1654.05273,1821.28906,-0.04492,-0.02625,0.99796,-2.485,0.98,-0.42,7100,58452,83311
1.88,49268,0,856.39954,944.29016,1654.12903,1821.28906,-0.0459,-0.02466,0.99759,-2.468,0.928,-0.525,7104,58453,83315
1.89,49269,0,856.39954,944.29016,1654.12903,1821.74683,-0.04468,-0.02429,0.99747,-2.538,0.735,-0.315,7104,58453,83315
1.9,49270,0,856.39954,944.29016,1654.20532,1821.28906,-0.0437,-0.02417,0.99771,-2.643,0.735,-0.473,7106,58456,83318
1.91,49271,0,856.39954,944.29016,1653.90015,1821.44165,-0.04468,-0.02466,0.99991,-2.765,0.84,-0.473,7106,58456,83318
1.92,49272,0,856.39954,944.29016,1654.20532,1821.44165,-0.04419,-0.02478,0.99893,-2.695,0.84,-0.525,7106,58459,83320
1.93,49273,0,856.39954,944.29016,1654.12903,1821.51794,-0.04358,-0.02466,0.99832,-2.748,0.683,-0.42,7106,58459,83320
