Time(s),Seq,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.0,12006,0,877.0752,950.0885,1698.22693,1835.70862,-0.03345,0.03296,0.99979,-1.12,0.088,-0.298,5500,51715,78387
0.01,12007,0,877.0752,950.0885,1698.07434,1835.78491,-0.03296,0.03223,0.99918,-0.823,0.123,-0.28,5500,51715,78387
0.02,12008,0,877.0752,950.0885,1698.15063,1835.86121,-0.03186,0.0332,0.9971,-0.683,0.07,-0.63,5499,51715,78387
0.03,12009,0,877.0752,950.0885,1698.30322,1835.78491,-0.03259,0.03589,0.99747,-0.385,0.018,-0.473,5499,51715,78387
0.04,12010,0,876.9989,950.0885,1698.15063,1835.9375,-0.03467,0.0387,0.99954,-0.525,0.175,-0.42,5499,51717,78392
0.05,12011,0,876.9989,950.0885,1697.92175,1835.78491,-0.03491,0.03735,0.99686,-0.7,0.298,-0.578,5499,51717,78392
0.06,12012,0,876.9989,950.0885,1698.15063,1835.86121,-0.03626,0.0365,0.99734,-0.77,0.175,-0.543,5503,51715,78389
0.07,12013,0,876.9989,950.0885,1698.15063,1835.78491,-0.0343,0.03723,0.99673,-0.508,0.018,-0.665,5503,51715,78389
0.08,12014,0,876.9989,950.0885,1698.22693,1835.78491,-0.03296,0.03967,0.99771,-0.35,-0.123,-0.508,5501,51713,78384
0.09,12015,0,876.9989,950.24109,1698.22693,1835.78491,-0.03308,0.04321,0.99759,-0.21,0.018,-0.298,5501,51713,78384
0.1,12016,0,876.9989,950.24109,1698.07434,1835.9375,-0.0332,0.04248,0.99747,-0.508,0.035,-0.21,5503,51713,78388
0.11,12017,0,876.9989,950.24109,1698.07434,1835.9375,-0.03296,0.04102,0.99796,-0.63,-0.07,-0.123,5503,51713,78388
0.12,12018,0,876.9989,950.24109,1697.99805,1835.9375,-0.03101,0.04041,0.99722,-0.595,-0.158,-0.158,5505,51712,78396
0.13,12019,0,876.9989,950.24109,1697.84546,1835.9375,-0.03076,0.04053,0.9971,-0.77,-0.07,-0.105,5505,51712,78396
0.14,12020,0,876.92261,950.24109,1698.15063,1836.01379,-0.03113,0.03955,0.9938,-1.348,0.018,0.053,5506,51717,78401
0.15,12021,0,876.92261,950.24109,1697.92175,1835.86121,-0.02869,0.03882,0.99222,-1.47,0.123,0.053,5506,51717,78401
0.16,12022,0,876.92261,950.24109,1697.99805,1835.70862,-0.02857,0.04016,0.99576,-1.523,0.14,0.088,5507,51718,78410
0.17,12023,0,876.92261,950.24109,1698.07434,1835.86121,-0.0271,0.04004,0.99661,-1.75,0.333,0.053,5507,51718,78410
0.18,12024,0,876.92261,950.24109,1698.07434,1835.9375,-0.02832,0.03772,0.99979,-2.1,0.63,0.193,5508,51718,78408
0.19,12025,0,876.92261,950.01221,1698.30322,1835.86121,-0.03076,0.03296,0.99881,-2.555,0.578,0.21,5508,51718,78408
0.2,12026,0,876.92261,950.01221,1697.92175,1835.86121,-0.02966,0.03211,0.99844,-2.24,0.613,0.105,5510,51718,78407
0.21,12027,0,876.92261,950.01221,1697.99805,1835.9375,-0.03101,0.03601,0.99783,-1.75,0.42,0.088,5510,51718,78407
0.22,12028,0,876.92261,950.01221,1697.99805,1836.01379,-0.0304,0.04016,0.99625,-1.68,0.473,0.07,5510,51718,78414
0.23,12029,0,876.92261,950.01221,1697.99805,1836.01379,-0.03211,0.04187,0.99442,-1.873,0.7,0.123,5510,51718,78414
0.24,12030,0,876.92261,950.01221,1698.15063,1835.78491,-0.03369,0.03748,1.0004,-2.468,0.788,-0.158,5512,51720,78423
0.25,12031,0,876.92261,950.01221,1697.76917,1835.86121,-0.03394,0.02722,1.0054,-2.03,0.578,0.175,5512,51720,78423
0.26,12032,0,876.92261,950.01221,1698.07434,1835.9375,-0.03406,0.02905,0.99979,-1.26,0.245,0.263,5514,51723,78423
0.27,12033,0,876.92261,950.01221,1698.22693,1835.78491,-0.02844,0.03821,0.9949,-0.438,0.0,0.49,5514,51723,78423
0.28,12034,0,876.92261,950.01221,1698.15063,1835.9375,-0.02551,0.05017,0.99149,-0.578,0.28,0.473,5514,51725,78429
0.29,12035,0,876.92261,950.16479,1698.22693,1836.01379,-0.02918,0.04297,0.99783,-2.625,0.718,0.508,5514,51725,78429
0.3,12036,0,876.92261,950.16479,1698.15063,1836.01379,-0.03442,0.03272,1.00125,-3.29,0.98,0.648,5516,51720,78430
0.31,12037,0,876.92261,950.16479,1698.22693,1835.9375,-0.03894,0.02869,1.0043,-3.098,1.068,0.788,5516,51720,78430
0.32,12038,0,876.92261,950.16479,1698.15063,1835.9375,-0.04041,0.02893,1.00247,-2.048,0.753,0.805,5518,51720,78431
0.33,12039,0,876.92261,950.16479,1698.37952,1836.01379,-0.04089,0.0293,1.00027,-0.98,0.368,0.7,5518,51720,78431
0.34,12040,0,876.9989,950.16479,1698.15063,1836.09009,-0.03992,0.02893,0.99356,-0.7,0.193,0.543,5517,51723,78430
0.35,12041,0,876.9989,950.16479,1697.92175,1835.78491,-0.03967,0.02612,0.99478,-0.98,0.263,0.333,5517,51723,78430
0.36,12042,0,876.9989,950.16479,1698.22693,1835.78491,-0.03784,0.02515,0.99734,-1.173,0.333,0.298,5519,51726,78428
0.37,12043,0,876.9989,950.16479,1698.15063,1835.78491,-0.03809,0.0238,1.0004,-0.963,0.245,0.228,5519,51726,78428
0.38,12044,0,876.9989,950.16479,1698.15063,1835.86121,-0.03601,0.02295,1.0032,-0.49,0.123,0.158,5520,51728,78422
0.39,12045,0,876.9989,950.24109,1698.15063,1835.78491,-0.03552,0.02515,1.00235,0.07,-0.07,-0.49,5520,51728,78422
0.4,12046,0,876.9989,950.24109,1697.99805,1835.78491,-0.03552,0.02515,1.00235,0.07,-0.07,-0.49,5521,51724,78416
0.41,12047,0,876.9989,950.24109,1698.07434,1835.78491,-0.03333,0.03113,0.9982,0.84,-0.333,-0.753,5521,51724,78416
0.42,12048,0,876.9989,950.24109,1698.07434,1835.9375,-0.03369,0.03504,0.99734,0.91,-0.28,-0.91,5515,51721,78415
0.43,12049,0,876.9989,950.24109,1698.07434,1835.9375,-0.03491,0.03601,0.99686,0.613,0.018,-1.05,5515,51721,78415
0.44,12050,0,876.9989,950.24109,1698.15063,1835.70862,-0.03809,0.03577,0.99905,0.263,0.035,-1.033,5513,51720,78406
0.45,12051,0,876.9989,950.24109,1697.76917,1835.9375,-0.04163,0.03381,0.99991,0.07,0.035,-1.19,5513,51720,78406
0.46,12052,0,876.9989,950.24109,1697.99805,1836.01379,-0.03992,0.03296,0.99661,0.49,-0.298,-1.068,5510,51716,78398
0.47,12053,0,876.9989,950.24109,1697.99805,1835.9375,-0.03809,0.03455,0.996,0.735,-0.438,-1.138,5510,51716,78398
0.48,12054,0,876.9989,950.24109,1698.22693,1835.86121,-0.03357,0.0365,0.99222,0.735,-0.438,-1.348,5515,51713,78390
0.49,12055,0,876.9989,950.16479,1698.22693,1835.78491,-0.03259,0.03931,0.99368,0.508,-0.315,-1.278,5515,51713,78390
0.5,12056,0,876.9989,950.16479,1697.99805,1835.9375,-0.02954,0.04199,0.99454,0.49,-0.28,-1.278,5508,51714,78386
0.51,12057,0,876.9989,950.16479,1698.07434,1835.9375,-0.02722,0.04517,0.99979,-0.035,-0.035,-0.945,5508,51714,78386
0.52,12058,0,876.9989,950.16479,1698.07434,1835.78491,-0.02661,0.04553,0.99991,-0.21,-0.07,-0.7,5506,51710,78381
0.53,12059,0,876.9989,950.16479,1698.07434,1835.9375,-0.02307,0.0426,0.99625,-0.245,-0.018,-0.648,5506,51710,78381
0.54,12093,33,876.92261,950.0885,1697.84546,1835.86121,-0.02966,0.03455,0.99673,-0.298,-0.14,-0.228,5484,51698,78353
0.55,12094,0,876.92261,950.0885,1698.15063,1835.9375,-0.02991,0.03662,0.99881,-0.175,-0.035,-0.21,5484,51696,78352
0.56,12095,0,876.92261,950.24109,1698.07434,1835.86121,-0.02991,0.0376,0.99698,-0.14,-0.07,-0.298,5484,51696,78352
0.57,12096,0,876.92261,950.24109,1697.92175,1835.9375,-0.02991,0.03858,0.99905,-0.228,-0.088,-0.28,5485,51695,78356
0.58,12097,0,876.92261,950.24109,1698.22693,1835.9375,-0.0282,0.03699,0.99661,-0.21,0.07,-0.333,5485,51695,78356
0.59,12098,0,876.92261,950.24109,1698.07434,1836.01379,-0.03003,0.0376,0.99832,-0.28,0.105,-0.333,5483,51694,78353
0.6,12099,0,876.92261,950.24109,1697.99805,1835.86121,-0.03186,0.03723,0.99771,-0.368,0.245,-0.28,5483,51694,78353
0.61,12100,0,877.15149,950.24109,1698.22693,1835.9375,-0.03259,0.03735,0.99857,-0.245,0.21,-0.123,5487,51697,78353
0.62,12101,0,877.15149,950.24109,1697.76917,1835.70862,-0.03528,0.03906,1.00027,-0.368,0.088,-0.315,5487,51697,78353
0.63,12102,0,877.15149,950.24109,1697.99805,1835.9375,-0.03308,0.03711,0.99759,-0.333,-0.018,-0.298,5486,51697,78356
0.64,12103,0,877.15149,950.24109,1698.22693,1835.86121,-0.03223,0.03735,0.99551,-0.35,0.0,-0.385,5486,51697,78356
0.65,12104,0,877.15149,950.24109,1698.07434,1835.9375,-0.03211,0.03797,0.99612,-0.368,0.263,-0.175,5487,51699,78360
0.66,12105,0,877.15149,950.01221,1698.07434,1835.78491,-0.03333,0.03662,0.99686,-0.63,0.263,-0.175,5487,51699,78360
0.67,12106,0,877.15149,950.01221,1698.15063,1835.9375,-0.03369,0.03662,0.99722,-0.753,0.315,-0.263,5486,51698,78361
0.68,12107,0,877.15149,950.01221,1697.92175,1836.01379,-0.03333,0.03662,0.99893,-0.718,0.245,-0.315,5486,51698,78361
0.69,12108,0,877.15149,950.01221,1697.99805,1836.09009,-0.03076,0.0365,0.9982,-0.648,0.228,-0.35,5485,51699,78362
0.7,12109,0,877.15149,950.01221,1698.22693,1836.16638,-0.03113,0.03955,0.9971,-0.648,0.298,-0.175,5485,51699,78362
0.71,12110,0,876.92261,950.01221,1698.15063,1835.70862,-0.03088,0.03992,0.99783,-0.84,0.28,-0.228,5489,51696,78363
0.72,12111,0,876.92261,950.01221,1697.76917,1835.86121,-0.03015,0.0387,0.99783,-0.823,0.28,-0.403,5489,51696,78363
0.73,12112,0,876.92261,950.01221,1698.07434,1835.9375,-0.03027,0.0365,0.99649,-1.033,0.298,-0.35,5488,51699,78360
0.74,12113,0,876.92261,950.01221,1697.99805,1836.24268,-0.0315,0.03662,0.99979,-1.208,0.333,-0.42,5488,51699,78360
0.75,12114,0,876.92261,950.01221,1697.99805,1836.16638,-0.03272,0.03601,1.00003,-0.613,0.298,-0.28,5490,51697,78359
0.76,12115,0,876.92261,950.16479,1698.22693,1835.9375,-0.03223,0.03357,0.99673,-0.595,0.28,-0.245,5490,51697,78359
0.77,12116,0,876.92261,950.16479,1697.92175,1835.9375,-0.03333,0.03516,0.99918,-0.7,0.193,-0.49,5495,51696,78363
0.78,12117,0,876.92261,950.16479,1698.07434,1836.01379,-0.03345,0.03235,0.99271,-0.805,0.21,-0.438,5495,51696,78363
0.79,12118,0,876.92261,950.16479,1698.15063,1835.86121,-0.03479,0.03418,0.99991,-0.84,0.21,-0.578,5490,51696,78363
0.8,12119,0,876.92261,950.16479,1697.92175,1835.86121,-0.03479,0.03504,1.00003,-0.788,0.193,-0.543,5490,51696,78363
0.81,12120,0,876.92261,950.16479,1697.99805,1836.01379,-0.03504,0.03809,0.99588,-0.245,0.123,-0.753,5495,51701,78371
0.82,12121,0,876.92261,950.16479,1698.22693,1835.9375,-0.03125,0.04077,0.9949,-0.158,-0.018,-0.56,5495,51701,78371
0.83,12122,0,876.92261,950.16479,1697.99805,1835.78491,-0.03003,0.04224,0.99722,-0.28,-0.018,-0.508,5495,51699,78368
0.84,12123,0,876.92261,950.16479,1698.07434,1835.70862,-0.02991,0.04199,0.99356,-0.543,0.175,-0.438,5495,51699,78368
0.85,12124,0,876.92261,950.16479,1698.6084,1835.78491,-0.03015,0.04126,0.9971,-0.98,0.403,-0.525,5495,51701,78373
0.86,12125,0,876.92261,950.16479,1697.92175,1835.86121,-0.03052,0.03809,1.00052,-1.155,0.42,-0.77,5495,51701,78373
0.87,12126,0,876.92261,950.16479,1697.84546,1835.78491,-0.03064,0.03491,1.00015,-1.085,0.315,-0.7,5497,51703,78375
0.88,12127,0,876.92261,950.16479,1698.07434,1835.78491,-0.03076,0.03369,0.99991,-1.033,0.368,-0.718,5497,51703,78375
0.89,12128,0,876.92261,950.16479,1698.07434,1835.78491,-0.03211,0.03442,0.99954,-1.05,0.228,-0.578,5497,51706,78377
0.9,12129,0,876.92261,950.16479,1697.99805,1835.86121,-0.03174,0.03272,0.99661,-0.858,0.14,-0.42,5497,51706,78377
0.91,12130,0,876.9989,950.16479,1697.99805,1836.01379,-0.03113,0.0376,0.99808,-0.665,0.193,-0.455,5500,51703,78379
0.92,12131,0,876.9989,950.16479,1697.76917,1835.86121,-0.03357,0.03894,0.9971,-0.7,0.28,-0.403,5500,51703,78379
0.93,12132,0,876.9989,950.16479,1698.07434,1835.78491,-0.03504,0.03845,0.99686,-0.84,0.368,-0.438,5501,51704,78385
0.94,12133,0,876.9989,950.16479,1698.30322,1835.86121,-0.03711,0.03723,0.99747,-0.858,0.438,-0.595,5501,51704,78385
0.95,12134,0,876.9989,950.16479,1697.99805,1835.9375,-0.03967,0.03674,0.99808,-0.683,0.49,-0.735,5502,51707,78385
0.96,12135,0,876.9989,950.16479,1698.07434,1835.86121,-0.04163,0.03772,0.9982,-0.438,0.28,-0.578,5502,51707,78385
0.97,12136,0,876.9989,950.16479,1698.37952,1835.70862,-0.03943,0.03455,0.99454,-0.508,0.245,-0.56,5502,51706,78382
0.98,12137,0,876.9989,950.16479,1697.92175,1836.01379,-0.03552,0.03504,0.9949,-0.473,0.088,-0.473,5502,51706,78382
0.99,12138,0,876.9989,950.16479,1697.92175,1835.86121,-0.03308,0.03613,0.99734,-0.368,-0.035,-0.578,5504,51704,78382
1.0,12139,0,876.9989,950.16479,1698.07434,1835.86121,-0.02893,0.03833,0.99954,-0.333,-0.035,-0.385,5504,51704,78382
1.01,12140,0,876.92261,950.16479,1697.99805,1835.78491,-0.02844,0.0376,0.99881,-0.63,0.158,-0.648,5501,51704,78375
1.02,12141,0,876.92261,950.16479,1697.61658,1835.78491,-0.0282,0.03748,0.99942,-0.63,0.105,-0.368,5501,51704,78375
1.03,12142,0,876.92261,950.16479,1697.92175,1835.78491,-0.02881,0.03735,0.99893,-0.578,0.07,-0.578,5500,51707,78376
1.04,12143,0,876.92261,950.16479,1697.84546,1835.78491,-0.02979,0.03919,0.99991,-0.42,0.088,-0.77,5500,51707,78376
1.05,12144,0,876.92261,950.16479,1697.84546,1835.63232,-0.03027,0.03955,0.99808,-0.525,0.228,-0.683,5498,51701,78372
1.06,12145,0,876.92261,950.16479,1698.15063,1835.86121,-0.03198,0.03784,0.99734,-0.875,0.123,-0.315,5498,51701,78372
1.07,12146,0,876.92261,950.16479,1697.84546,1835.78491,-0.03345,0.03687,0.99747,-0.788,0.07,-0.193,5497,51702,78370
1.08,12147,0,876.92261,950.16479,1697.92175,1835.78491,-0.03345,0.0365,0.99747,-0.7,0.105,-0.508,5497,51702,78370
1.09,12148,0,876.92261,950.16479,1698.15063,1835.86121,-0.03333,0.03613,0.99734,-0.49,0.193,-0.508,5495,51702,78365
1.1,12149,0,876.92261,950.16479,1697.92175,1835.78491,-0.03467,0.03845,0.99649,-0.385,0.21,-0.28,5495,51702,78365
1.11,12150,0,876.92261,950.16479,1697.99805,1835.9375,-0.03516,0.04016,0.996,-0.56,0.368,-0.28,5492,51696,78355
1.12,12151,0,876.92261,950.16479,1697.92175,1835.78491,-0.03552,0.03931,0.99576,-0.788,0.35,-0.35,5492,51696,78355
1.13,12152,0,876.92261,950.16479,1697.99805,1835.63232,-0.03467,0.03858,0.99857,-0.805,0.245,-0.455,5489,51698,78349
1.14,12153,0,876.92261,950.16479,1697.84546,1835.86121,-0.03308,0.03931,0.99832,-0.823,0.245,-0.473,5489,51698,78349
1.15,12154,0,876.92261,950.16479,1698.22693,1835.55603,-0.03284,0.03931,0.99942,-0.945,0.123,-0.403,5483,51692,78345
1.16,12155,0,876.92261,950.0885,1697.92175,1835.70862,-0.03027,0.03699,0.99771,-0.718,0.07,-0.105,5483,51692,78345
1.17,12156,0,876.92261,950.0885,1697.84546,1835.86121,-0.03015,0.0365,0.99722,-0.735,0.14,-0.053,5482,51693,78339
1.18,12157,0,876.92261,950.0885,1698.07434,1835.86121,-0.0315,0.03772,0.99979,-0.718,0.193,-0.28,5482,51693,78339
1.19,12158,0,876.92261,950.0885,1697.92175,1835.86121,-0.03125,0.03772,1.00003,-0.893,0.21,-0.385,5481,51692,78335
1.2,12159,0,876.92261,950.0885,1697.92175,1835.86121,-0.03345,0.03662,0.99954,-0.858,0.193,-0.42,5481,51692,78335
1.21,12160,0,876.84631,950.0885,1697.92175,1835.70862,-0.03272,0.03565,0.99637,-0.595,0.193,-0.368,5478,51693,78332
1.22,12161,0,876.84631,950.0885,1697.76917,1835.78491,-0.03333,0.03772,0.99698,-0.595,0.158,-0.28,5478,51693,78332
1.23,12162,0,876.84631,950.0885,1697.92175,1835.78491,-0.03601,0.03919,0.9982,-0.315,0.228,-0.21,5480,51689,78334
1.24,12163,0,876.84631,950.0885,1698.07434,1835.86121,-0.03662,0.04016,0.99747,-0.315,0.28,-0.07,5480,51689,78334
1.25,12164,0,876.84631,950.0885,1697.84546,1835.78491,-0.0387,0.0398,0.9993,-0.63,0.315,-0.158,5478,51687,78327
1.26,12165,0,876.84631,950.0885,1697.99805,1835.70862,-0.03638,0.03858,0.99686,-0.858,0.28,-0.158,5478,51687,78327
1.27,12166,0,876.84631,950.0885,1698.07434,1835.78491,-0.0354,0.03748,0.99747,-0.893,0.088,-0.14,5474,51688,78327
1.28,12167,0,876.84631,950.0885,1697.92175,1836.01379,-0.03125,0.03772,0.99893,-0.77,0.0,0.053,5474,51688,78327
1.29,12168,0,876.84631,950.0885,1697.92175,1835.9375,-0.02881,0.03906,0.99747,-0.683,-0.018,-0.035,5476,51686,78326
1.3,12169,0,876.84631,950.0885,1697.84546,1835.86121,-0.02942,0.04077,0.99832,-0.595,0.0,-0.018,5476,51686,78326
1.31,12170,0,876.92261,950.0885,1697.99805,1835.63232,-0.02869,0.04004,0.99649,-0.998,0.158,-0.193,5478,51687,78325
1.32,12171,0,876.92261,950.0885,1697.61658,1835.86121,-0.02966,0.03931,0.99759,-1.103,0.21,-0.298,5478,51687,78325
1.33,12172,0,876.92261,950.0885,1697.92175,1835.86121,-0.03101,0.03882,0.99771,-0.875,0.175,-0.105,5475,51688,78324
1.34,12173,0,876.92261,950.0885,1697.84546,1835.9375,-0.03333,0.0398,0.99783,-0.805,0.175,-0.105,5475,51688,78324
1.35,12174,0,876.92261,950.0885,1697.92175,1835.9375,-0.03137,0.04028,0.99564,-0.525,0.228,-0.21,5474,51688,78326
1.36,12175,0,876.92261,950.0885,1697.92175,1835.86121,-0.03003,0.0398,0.99258,-0.595,0.228,-0.035,5474,51688,78326
1.37,12176,0,876.92261,950.0885,1697.84546,1835.78491,-0.03198,0.04065,0.99734,-1.068,0.228,0.0,5473,51688,78326
1.38,12177,0,876.92261,950.0885,1697.92175,1835.86121,-0.03345,0.03723,0.99771,-1.418,0.385,0.105,5473,51688,78326
1.39,12178,0,876.92261,950.0885,1697.92175,1835.70862,-0.03357,0.03613,0.99734,-1.505,0.525,0.158,5474,51687,78327
1.4,12179,0,876.92261,950.0885,1697.92175,1835.78491,-0.03455,0.03516,0.99857,-1.418,0.315,0.123,5474,51687,78327
1.41,12180,0,876.92261,950.0885,1697.84546,1835.78491,-0.03345,0.03406,0.99783,-1.278,0.245,0.105,5473,51684,78326
1.42,12181,0,876.92261,950.0885,1698.30322,1835.55603,-0.03467,0.03455,0.99893,-1.155,0.105,0.035,5473,51684,78326
1.43,12182,0,876.92261,950.0885,1697.84546,1835.55603,-0.0315,0.03662,0.99673,-0.823,0.14,0.053,5474,51684,78322
1.44,12183,0,876.92261,950.0885,1697.92175,1835.55603,-0.02942,0.03748,0.99356,-0.683,0.123,0.07,5474,51684,78322
1.45,12184,0,876.92261,950.0885,1698.15063,1835.70862,-0.03247,0.03955,0.99637,-0.823,0.28,-0.018,5474,51684,78322
1.46,12185,0,876.92261,950.16479,1697.69287,1835.70862,-0.03333,0.03821,0.99637,-0.963,0.49,-0.07,5475,51686,78326
1.47,12186,0,876.92261,950.16479,1697.61658,1835.47974,-0.03577,0.03809,0.99783,-1.208,0.385,0.053,5475,51686,78326
1.48,12187,0,876.92261,950.16479,1698.15063,1835.63232,-0.03272,0.03626,0.99673,-1.155,0.245,-0.018,5474,51686,78331
1.49,12188,0,876.92261,950.16479,1697.92175,1835.86121,-0.03088,0.03589,0.9982,-1.015,0.385,-0.263,5474,51686,78331
1.5,12189,0,876.92261,950.16479,1697.84546,1835.70862,-0.03259,0.03565,0.99893,-1.155,0.403,0.018,5475,51686,78324
1.51,12190,0,876.9989,950.16479,1698.07434,1835.86121,-0.03442,0.03479,0.99918,-0.893,0.403,0.053,5475,51687,78327
1.52,12191,0,876.9989,950.16479,1697.61658,1835.78491,-0.03418,0.03479,1.00015,-0.578,0.403,-0.105,5475,51687,78327
1.53,12192,0,876.9989,950.16479,1697.92175,1835.86121,-0.0343,0.03504,0.99942,-0.333,0.455,-0.315,5475,51687,78327
1.54,12193,0,876.9989,950.16479,1697.92175,1835.86121,-0.0354,0.03809,0.99588,-0.193,0.35,-0.175,5474,51681,78323
1.55,12194,0,876.9989,950.16479,1697.76917,1835.86121,-0.03394,0.03931,0.99686,-0.543,0.263,-0.263,5474,51681,78323
1.56,12195,0,876.9989,950.16479,1697.92175,1835.9375,-0.03442,0.03797,0.99832,-0.91,0.158,-0.14,5479,51683,78322
1.57,12196,0,876.9989,950.16479,1697.61658,1835.9375,-0.03467,0.03845,0.99966,-0.735,0.245,-0.035,5479,51683,78322
1.58,12197,0,876.9989,950.16479,1697.69287,1835.9375,-0.03296,0.03797,0.99869,-0.963,0.245,-0.14,5477,51685,78327
1.59,12198,0,876.9989,950.16479,1697.69287,1835.86121,-0.03174,0.0376,0.99625,-1.068,0.158,-0.035,5477,51685,78327
1.6,12199,0,876.9989,950.16479,1698.15063,1835.78491,-0.03211,0.03797,0.99869,-1.05,0.14,-0.018,5480,51685,78326
1.61,12200,0,876.69373,950.16479,1697.84546,1835.78491,-0.02954,0.03735,0.99722,-0.98,0.035,0.088,5483,51686,78330
1.62,12201,0,876.69373,950.16479,1697.3877,1835.86121,-0.03088,0.03906,0.99844,-1.138,0.14,0.07,5483,51686,78330
1.63,12202,0,876.69373,950.16479,1697.92175,1835.78491,-0.03125,0.03626,0.99759,-0.98,0.35,0.158,5483,51686,78330
1.64,12203,0,876.69373,950.16479,1697.69287,1835.70862,-0.03174,0.03711,0.99747,-1.19,0.21,-0.018,5485,51691,78339
1.65,12204,0,876.69373,950.16479,1697.69287,1835.78491,-0.03394,0.03699,0.99966,-1.085,0.158,-0.035,5485,51691,78339
1.66,12205,0,876.69373,950.16479,1697.76917,1835.78491,-0.03235,0.03613,0.99844,-1.155,0.07,0.053,5483,51693,78347
1.67,12206,0,876.69373,950.16479,1697.46399,1835.70862,-0.03211,0.03589,0.99796,-1.05,0.105,0.105,5483,51693,78347
1.68,12207,0,876.69373,950.16479,1697.69287,1835.70862,-0.03223,0.03504,0.99759,-0.998,0.228,0.088,5486,51691,78350
1.69,12208,0,876.69373,950.16479,1697.92175,1835.70862,-0.03442,0.03528,0.99734,-0.928,0.28,0.14,5486,51691,78350
1.7,12209,0,876.69373,950.16479,1697.76917,1835.55603,-0.03467,0.03516,0.99808,-1.068,0.28,-0.105,5488,51693,78353
1.71,12210,0,876.84631,950.16479,1697.84546,1835.86121,-0.03504,0.0354,0.99869,-1.05,0.21,-0.035,5491,51692,78357
1.72,12211,0,876.84631,950.16479,1697.84546,1835.55603,-0.03357,0.03552,0.99783,-1.068,0.088,0.14,5491,51692,78357
1.73,12212,0,876.84631,950.16479,1697.76917,1835.63232,-0.03308,0.03491,0.99612,-1.12,0.158,0.193,5491,51692,78357
1.74,12213,0,876.84631,950.16479,1697.84546,1835.70862,-0.03308,0.03406,0.99625,-1.085,0.158,-0.105,5489,51697,78358
1.75,12214,0,876.84631,950.16479,1698.15063,1835.63232,-0.03552,0.0343,0.99918,-0.77,0.245,-0.228,5489,51697,78358
1.76,12215,0,876.84631,950.0885,1697.76917,1835.55603,-0.03479,0.03662,0.99966,-0.77,0.315,-0.21,5492,51694,78361
1.77,12216,0,876.84631,950.0885,1697.46399,1835.63232,-0.03479,0.03516,0.9993,-0.753,0.263,-0.105,5492,51694,78361
1.78,12217,0,876.84631,950.0885,1697.92175,1835.63232,-0.03442,0.03626,0.99942,-0.7,0.123,-0.123,5494,51697,78362
1.79,12218,0,876.84631,950.0885,1697.69287,1835.78491,-0.03272,0.03638,0.99857,-0.578,0.053,-0.07,5494,51697,78362
1.8,12219,0,876.84631,950.0885,1697.69287,1835.70862,-0.03455,0.03308,0.99673,-0.613,0.193,-0.105,5499,51699,78365
1.81,12220,0,876.9989,950.0885,1697.92175,1835.55603,-0.03381,0.03235,0.99783,-0.788,0.158,-0.333,5497,51698,78368
1.82,12221,0,876.9989,950.0885,1697.54028,1835.70862,-0.03394,0.0332,0.99759,-0.718,0.14,-0.333,5497,51698,78368
1.83,12222,0,876.9989,950.0885,1697.69287,1835.63232,-0.03284,0.03565,0.99734,-0.7,0.158,-0.298,5497,51698,78368
1.84,12223,0,876.9989,950.0885,1697.92175,1835.78491,-0.03101,0.03784,0.99612,-0.788,0.105,-0.368,5499,51698,78372
1.85,12224,0,876.9989,950.0885,1697.84546,1835.63232,-0.02844,0.03955,0.99649,-0.858,0.105,-0.088,5499,51698,78372
1.86,12225,0,876.9989,950.01221,1697.84546,1835.55603,-0.02808,0.04004,0.99637,-1.12,0.175,-0.193,5500,51704,78380
1.87,12226,0,876.9989,950.01221,1697.84546,1835.70862,-0.03052,0.03943,0.99844,-1.295,0.228,-0.053,5500,51704,78380
1.88,12227,0,876.9989,950.01221,1697.76917,1835.55603,-0.03174,0.03613,0.9982,-1.505,0.438,-0.158,5501,51705,78386
1.89,12228,0,876.9989,950.01221,1697.69287,1835.63232,-0.03516,0.03467,0.99905,-1.33,0.525,-0.088,5501,51705,78386
1.9,12229,0,876.9989,950.01221,1698.15063,1835.78491,-0.03589,0.03467,1.0004,-0.718,0.368,0.158,5505,51705,78387
1.91,12230,0,876.77002,950.01221,1697.99805,1835.70862,-0.03565,0.03345,0.99844,-0.735,0.385,-0.018,5505,51705,78387
1.92,12231,0,876.77002,950.01221,1697.69287,1835.63232,-0.03748,0.03394,0.99905,-0.718,0.228,-0.035,5508,51706,78390
1.93,12232,0,876.77002,950.01221,1698.07434,1835.47974,-0.03601,0.03333,0.99734,-0.735,-0.018,-0.123,5508,51706,78390
1.94,12233,0,876.77002,950.01221,1697.69287,1835.63232,-0.03284,0.03442,0.99673,-0.613,-0.07,-0.105,5507,51709,78394
1.95,12234,0,876.77002,950.01221,1697.61658,1835.55603,-0.02918,0.03369,0.99612,-0.56,-0.123,-0.21,5507,51709,78394
1.96,12235,0,876.77002,950.0885,1697.99805,1835.70862,-0.03223,0.03418,0.99808,-0.945,0.298,-0.385,5509,51708,78391
1.97,12236,0,876.77002,950.0885,1697.54028,1835.47974,-0.0343,0.03369,0.99979,-0.875,0.35,-0.228,5509,51708,78391
