Time(s),Seq,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.31,36847,0,877.45667,948.10486,1697.15881,1831.05469,-0.03601,-0.10962,0.99661,-2.433,0.35,-0.7,6044,54941,80365
0.32,36848,0,877.45667,948.10486,1697.15881,1830.9021,-0.03272,-0.10767,0.99612,-1.628,0.473,-0.648,6044,54941,80365
0.33,36849,0,877.45667,948.10486,1697.46399,1830.97839,-0.03235,-0.10425,0.996,-1.26,0.525,-0.595,6041,54944,80355
0.34,36850,0,877.45667,948.10486,1697.15881,1831.13098,-0.02832,-0.10413,0.99686,-1.348,0.473,-0.49,6041,54944,80355
0.35,36851,0,877.45667,948.10486,1697.08252,1831.13098,-0.02881,-0.10254,0.99954,-1.785,0.35,-0.543,6040,54942,80356
0.36,36852,0,877.45667,948.10486,1697.46399,1831.13098,-0.02771,-0.10486,0.99686,-1.89,0.525,-0.525,6040,54942,80356
0.37,36853,0,877.45667,948.10486,1697.08252,1831.13098,-0.02869,-0.10596,0.99759,-2.135,0.473,-0.193,6039,54943,80356
0.38,36854,0,877.45667,948.10486,1697.08252,1831.05469,-0.02844,-0.10852,0.99808,-2.17,0.543,-0.315,6039,54943,80356
0.39,36855,0,877.45667,948.02856,1698.07434,1830.97839,-0.03223,-0.10633,1.00015,-1.785,0.578,-0.298,6038,54943,80356
0.4,36856,0,877.45667,948.02856,1696.77734,1831.20728,-0.03418,-0.10425,0.99979,-1.943,0.49,-0.42,6038,54943,80356
0.41,36857,0,877.45667,948.02856,1697.3114,1831.13098,-0.03333,-0.10669,0.99747,-2.205,0.455,-0.368,6040,54948,80356
0.42,36858,0,877.45667,948.02856,1697.3114,1831.05469,-0.03198,-0.10791,0.996,-2.223,0.49,-0.298,6040,54948,80356
0.43,36859,0,877.45667,948.02856,1696.92993,1831.05469,-0.03552,-0.10791,0.99515,-2.223,0.543,-0.438,6039,54943,80352
0.44,36860,0,877.22778,948.02856,1697.23511,1830.97839,-0.0354,-0.10694,0.99454,-2.293,0.49,-0.508,6039,54943,80352
0.45,36861,0,877.22778,948.02856,1697.3114,1831.05469,-0.03626,-0.10755,0.99576,-2.153,0.438,-0.543,6039,54944,80352
0.46,36862,0,877.22778,948.02856,1696.92993,1831.13098,-0.03638,-0.10791,0.99796,-2.17,0.525,-0.35,6039,54944,80352
0.47,36863,0,877.22778,948.02856,1697.00623,1831.13098,-0.0332,-0.10877,0.9971,-1.768,0.508,-0.298,6037,54946,80359
0.48,36864,0,877.22778,948.02856,1697.3114,1831.05469,-0.0332,-0.10877,0.99857,-1.785,0.473,-0.35,6037,54946,80359
0.49,36865,0,877.22778,948.10486,1697.08252,1831.20728,-0.03247,-0.10718,0.99759,-1.838,0.42,-0.595,6037,54948,80365
0.5,36866,0,877.22778,948.10486,1696.85364,1831.05469,-0.03247,-0.10743,0.99844,-1.803,0.543,-0.613,6037,54948,80365
0.51,36867,0,877.22778,948.10486,1697.3877,1831.13098,-0.03088,-0.11194,0.996,-1.925,0.385,-0.508,6039,54954,80362
0.52,36868,0,877.22778,948.10486,1697.08252,1831.13098,-0.03137,-0.11243,0.99515,-1.908,0.385,-0.56,6039,54954,80362
0.53,36869,0,877.22778,948.10486,1697.3114,1830.97839,-0.03015,-0.11158,0.99283,-1.523,0.438,-0.525,6038,54950,80362
0.54,36870,0,877.45667,948.10486,1697.46399,1831.05469,-0.03113,-0.10681,0.99673,-0.998,0.385,-0.508,6038,54950,80362
0.55,36871,0,877.45667,948.10486,1697.00623,1831.05469,-0.03235,-0.10144,0.99796,-0.928,0.473,-0.648,6039,54952,80363
0.56,36872,0,877.45667,948.10486,1697.08252,1831.05469,-0.03064,-0.10266,0.99673,-1.575,0.49,-0.455,6039,54952,80363
0.57,36873,0,877.45667,948.10486,1697.54028,1830.97839,-0.03137,-0.10523,0.99673,-2.083,0.368,-0.508,6037,54957,80364
0.58,36874,0,877.45667,948.10486,1697.08252,1831.05469,-0.03162,-0.10828,0.996,-2.24,0.49,-0.525,6037,54957,80364
0.59,36875,0,877.45667,948.10486,1697.15881,1831.05469,-0.0315,-0.10938,0.99551,-2.013,0.543,-0.42,6040,54956,80363
0.6,36876,0,877.45667,948.10486,1697.08252,1831.05469,-0.03125,-0.11097,0.99503,-1.75,0.525,-0.385,6040,54956,80363
0.61,36877,0,877.45667,948.10486,1697.15881,1830.97839,-0.03174,-0.10865,0.99698,-1.295,0.42,-0.403,6042,54957,80367
0.62,36878,0,877.45667,948.10486,1697.00623,1831.13098,-0.03235,-0.10486,0.9982,-1.313,0.525,-0.473,6042,54957,80367
0.63,36879,0,877.45667,948.10486,1697.3114,1830.97839,-0.03345,-0.10352,0.99869,-1.383,0.543,-0.14,6039,54961,80367
0.64,36880,0,877.22778,948.10486,1697.08252,1830.9021,-0.03076,-0.10413,0.99844,-1.61,0.438,-0.385,6039,54961,80367
0.65,36881,0,877.22778,948.10486,1697.08252,1831.13098,-0.03125,-0.10425,1.00027,-1.908,0.245,-0.35,6040,54960,80368
0.66,36882,0,877.22778,948.10486,1697.3114,1830.97839,-0.03235,-0.10743,0.99722,-2.17,0.333,-0.21,6040,54960,80368
0.67,36883,0,877.22778,948.10486,1696.92993,1831.05469,-0.03296,-0.10999,0.99368,-1.505,0.42,-0.07,6042,54960,80369
0.68,36884,0,877.22778,948.10486,1697.00623,1831.13098,-0.03296,-0.10962,0.99564,-1.435,0.49,-0.158,6042,54960,80369
0.69,36885,0,877.22778,948.02856,1697.99805,1830.74951,-0.03516,-0.10486,0.99881,-1.085,0.56,0.088,6048,54961,80369
0.7,36886,0,877.22778,948.02856,1696.70105,1831.05469,-0.03333,-0.10279,0.99832,-0.805,0.403,-0.07,6048,54961,80369
0.71,36887,0,877.22778,948.02856,1697.00623,1831.05469,-0.03259,-0.10047,0.99954,-0.893,0.543,0.018,6046,54963,80369
0.72,36888,0,877.22778,948.02856,1697.3877,1831.13098,-0.03125,-0.10498,0.99796,-2.275,0.49,-0.123,6046,54963,80369
0.73,36889,0,877.22778,948.02856,1697.08252,1831.05469,-0.03125,-0.11145,0.99796,-2.363,0.35,0.035,6050,54962,80369
0.74,36890,0,877.30408,948.02856,1697.15881,1831.13098,-0.03113,-0.11512,0.99832,-2.118,0.49,0.035,6050,54962,80369
0.75,36891,0,877.30408,948.02856,1696.92993,1830.97839,-0.03259,-0.11121,0.99942,-1.698,0.42,-0.105,6049,54963,80373
0.76,36892,0,877.30408,948.02856,1697.00623,1831.05469,-0.03296,-0.11206,0.99722,-1.383,0.403,-0.175,6049,54963,80373
0.77,36893,0,877.30408,948.02856,1697.08252,1830.97839,-0.0332,-0.10779,0.99808,-1.173,0.455,-0.14,6048,54966,80374
0.78,36894,0,877.30408,948.02856,1697.3114,1830.97839,-0.03198,-0.10718,0.99686,-1.26,0.368,-0.123,6048,54966,80374
0.79,36895,0,877.30408,948.02856,1697.00623,1831.05469,-0.03259,-0.10767,0.996,-1.435,0.525,-0.21,6048,54966,80374
0.8,36896,0,877.30408,948.02856,1696.85364,1830.97839,-0.03345,-0.10718,0.99857,-1.348,0.473,-0.228,6048,54966,80374
0.81,36897,0,877.30408,948.02856,1697.23511,1830.97839,-0.03479,-0.10804,0.99759,-1.173,0.49,-0.123,6050,54965,80369
0.82,36898,0,877.30408,948.02856,1697.00623,1830.97839,-0.03577,-0.10889,0.99991,-0.735,0.403,-0.298,6050,54965,80369
0.83,36899,0,877.30408,948.02856,1697.08252,1830.97839,-0.03442,-0.10926,0.99869,-0.718,0.263,-0.175,6051,54966,80372
0.84,36900,0,877.53296,948.02856,1697.23511,1830.9021,-0.03394,-0.10767,0.99686,-0.613,0.175,-0.07,6051,54966,80372
0.85,36901,0,877.53296,948.02856,1696.92993,1830.9021,-0.03223,-0.10633,0.99442,-0.49,0.245,-0.105,6052,54963,80374
0.86,36902,0,877.53296,948.02856,1697.00623,1830.97839,-0.03064,-0.10401,0.99246,-0.595,0.193,-0.105,6052,54963,80374
0.87,36903,0,877.53296,948.02856,1697.54028,1830.9021,-0.02747,-0.09449,0.98831,-1.033,0.508,-0.385,6051,54967,80373
0.88,36904,0,877.53296,948.02856,1696.92993,1830.97839,-0.0238,-0.08545,0.99307,-1.208,0.665,-0.648,6051,54967,80373
0.89,36905,0,877.53296,948.10486,1697.00623,1830.97839,-0.02319,-0.0929,0.99954,-1.488,0.56,-1.103,6052,54966,80372
0.9,36906,0,877.53296,948.10486,1697.15881,1830.97839,-0.02869,-0.09729,0.99551,-3.168,0.875,-1.295,6052,54966,80372
0.91,36907,0,877.53296,948.10486,1697.08252,1831.13098,-0.03113,-0.10596,0.99905,-4.305,1.173,-0.683,6054,54969,80383
0.92,36908,0,877.53296,948.10486,1697.08252,1831.13098,-0.03113,-0.13318,1.01163,-3.325,0.263,-0.648,6054,54969,80383
0.93,36909,0,877.53296,948.10486,1697.23511,1831.05469,-0.03772,-0.11951,0.9938,-1.925,0.84,-0.368,6055,54971,80384
0.94,36910,0,877.30408,948.10486,1697.15881,1830.97839,-0.03259,-0.10816,0.98807,0.263,0.543,-0.14,6055,54971,80384
0.95,36911,0,877.30408,948.10486,1696.92993,1831.05469,-0.02844,-0.09607,0.99087,1.19,0.193,-0.14,6056,54973,80383
0.96,36912,0,877.30408,948.10486,1697.23511,1830.97839,-0.03296,-0.0835,0.99625,0.105,0.56,-0.315,6056,54973,80383
0.97,36913,0,877.30408,948.10486,1696.92993,1831.05469,-0.03699,-0.08814,0.99649,-1.33,0.735,-0.245,6057,54973,80384
0.98,36914,0,877.30408,948.10486,1696.92993,1831.05469,-0.02893,-0.10889,0.99966,-2.223,0.245,0.21,6057,54973,80384
0.99,36915,0,877.30408,947.95227,1697.92175,1830.9021,-0.0249,-0.11109,0.99612,-2.748,0.228,-0.088,6058,54972,80380
1.0,36916,0,877.30408,947.95227,1696.62476,1830.97839,-0.02417,-0.11377,0.99319,-2.66,0.578,0.0,6058,54972,80380
1.01,36917,0,877.30408,947.95227,1696.92993,1831.05469,-0.02771,-0.12049,0.99771,-2.048,0.49,-0.14,6059,54976,80379
1.02,36918,0,877.30408,947.95227,1697.23511,1830.9021,-0.03174,-0.11914,1.00101,-1.698,0.63,-0.28,6059,54976,80379
1.03,36919,0,877.30408,947.95227,1696.92993,1830.97839,-0.03723,-0.10669,0.99844,-0.42,0.473,-0.245,6054,54972,80378
1.04,36920,0,877.30408,947.95227,1697.15881,1831.05469,-0.03723,-0.10645,0.99771,0.088,0.473,-0.35,6054,54972,80378
1.05,36921,0,877.30408,947.95227,1697.3877,1830.97839,-0.03772,-0.09864,0.9982,-0.315,0.49,-0.245,6051,54974,80372
1.06,36922,0,877.30408,947.95227,1697.08252,1831.05469,-0.03711,-0.099,0.99661,-0.7,0.455,-0.088,6051,54974,80372
1.07,36923,0,877.30408,947.95227,1697.08252,1830.97839,-0.03577,-0.10511,0.99808,-0.7,0.35,-0.228,6047,54973,80366
1.08,36924,0,877.30408,947.95227,1697.3877,1830.82581,-0.03442,-0.10669,0.99466,-0.805,0.368,-0.403,6047,54973,80366
1.09,36925,0,877.30408,948.02856,1697.08252,1831.05469,-0.03235,-0.11048,0.99393,-0.613,0.455,-0.438,6044,54974,80360
1.1,36926,0,877.30408,948.02856,1696.77734,1830.97839,-0.03381,-0.10938,0.99686,-0.543,0.42,-0.49,6044,54974,80360
1.11,36927,0,877.30408,948.02856,1697.3114,1830.97839,-0.03467,-0.11072,0.99979,-0.613,0.42,-0.753,6043,54975,80355
1.12,36928,0,877.30408,948.02856,1697.08252,1831.05469,-0.03577,-0.1084,0.99832,-0.665,0.508,-1.015,6043,54975,80355
1.13,36929,0,877.30408,948.02856,1697.08252,1830.97839,-0.03491,-0.11048,0.99454,-0.49,0.49,-1.103,6037,54973,80349
1.14,36930,0,877.53296,948.02856,1697.54028,1830.97839,-0.03198,-0.10425,0.99722,-0.508,0.525,-1.208,6037,54973,80349
1.15,36931,0,877.53296,948.02856,1697.00623,1830.97839,-0.03223,-0.10218,0.99918,-0.805,0.49,-1.313,6037,54974,80346
1.16,36932,0,877.53296,948.02856,1697.15881,1830.9021,-0.03162,-0.10315,0.9993,-1.173,0.508,-1.243,6037,54974,80346
1.17,36933,0,877.53296,948.02856,1697.54028,1831.20728,-0.03064,-0.10425,0.99869,-1.243,0.403,-1.12,6035,54975,80346
1.18,36934,0,877.53296,948.02856,1697.15881,1831.20728,-0.02722,-0.1001,0.99686,-0.98,0.49,-1.19,6035,54975,80346
1.19,36935,0,877.53296,948.02856,1697.08252,1830.9021,-0.03064,-0.09619,0.99918,-1.103,0.718,-1.645,6029,54974,80342
1.2,36936,0,877.53296,948.02856,1697.23511,1830.97839,-0.03528,-0.10132,1.00064,-1.523,0.665,-1.68,6029,54974,80342
1.21,36937,0,877.53296,948.02856,1697.00623,1830.82581,-0.0354,-0.1034,0.99686,-1.803,0.525,-1.785,6030,54973,80340
1.22,36938,0,877.53296,948.02856,1697.08252,1830.97839,-0.03272,-0.11267,0.99808,-1.523,0.56,-1.575,6030,54973,80340
1.23,36939,0,877.53296,948.02856,1697.3114,1830.74951,-0.03247,-0.10926,0.99539,-1.208,0.42,-1.505,6029,54977,80338
1.24,36940,0,877.30408,948.02856,1697.08252,1830.82581,-0.03064,-0.09937,0.98672,-0.315,0.473,-1.733,6029,54977,80338
1.25,36941,0,877.30408,948.02856,1697.00623,1830.9021,-0.03027,-0.09754,0.99295,-0.613,0.613,-1.61,6028,54978,80333
1.26,36942,0,877.30408,948.02856,1697.46399,1830.82581,-0.03125,-0.09632,1.00333,-0.473,0.263,-1.593,6028,54978,80333
1.27,36943,0,877.30408,948.02856,1697.00623,1830.9021,-0.03259,-0.0968,1.00003,-1.033,0.56,-1.19,6029,54976,80336
1.28,36944,0,877.30408,948.02856,1697.08252,1831.05469,-0.0343,-0.10096,0.99283,-0.945,0.683,-1.225,6029,54976,80336
1.29,36945,0,877.30408,948.02856,1697.46399,1831.05469,-0.03003,-0.10327,0.99954,-0.91,0.298,-0.945,6027,54976,80338
1.3,36946,0,877.30408,948.02856,1696.77734,1830.97839,-0.02808,-0.09888,0.99319,-1.208,0.595,-0.578,6027,54976,80338
1.31,36947,0,877.30408,948.02856,1697.15881,1830.97839,-0.02832,-0.10034,0.99564,-0.7,0.578,-0.963,6023,54979,80337
1.32,36948,0,877.30408,948.02856,1697.3877,1831.05469,-0.026,-0.09424,1.00394,-0.735,0.385,-0.945,6023,54979,80337
1.33,36949,0,877.30408,948.02856,1697.00623,1830.97839,-0.02857,-0.09595,1.00089,-0.823,0.403,-0.753,6022,54981,80335
1.34,36950,0,877.30408,948.02856,1697.08252,1830.97839,-0.0293,-0.10389,0.99796,-2.24,0.665,-1.033,6022,54981,80335
1.35,36951,0,877.30408,948.02856,1697.3877,1830.74951,-0.03174,-0.10706,0.99649,-2.38,0.578,-0.753,6024,54980,80334
1.36,36952,0,877.30408,948.02856,1697.00623,1830.82581,-0.03504,-0.10901,0.996,-2.065,0.98,-0.735,6024,54980,80334
1.37,36953,0,877.30408,948.02856,1697.08252,1830.82581,-0.03809,-0.10828,0.99442,-1.173,0.858,-0.665,6025,54981,80333
1.38,36954,0,877.30408,948.02856,1697.54028,1830.74951,-0.03809,-0.10352,0.99942,-0.595,0.753,-0.578,6025,54981,80333
1.39,36955,0,877.30408,947.95227,1697.08252,1831.05469,-0.03772,-0.09168,0.99686,-0.21,0.665,-0.455,6024,54977,80331
1.4,36956,0,877.30408,947.95227,1696.77734,1830.74951,-0.03589,-0.09412,0.99966,-0.578,0.56,-0.403,6024,54977,80331
1.41,36957,0,877.30408,947.95227,1697.3877,1830.9021,-0.03125,-0.09424,1.0032,-1.663,0.473,-0.263,6024,54977,80331
1.42,36958,0,877.30408,947.95227,1697.00623,1830.97839,-0.02966,-0.10303,0.99661,-1.925,0.385,-0.403,6024,54982,80331
1.43,36959,0,877.30408,947.95227,1697.08252,1830.97839,-0.02844,-0.10376,0.99515,-2.013,0.525,-0.63,6024,54982,80331
1.44,36960,0,877.45667,947.95227,1697.3877,1830.97839,-0.03015,-0.10266,0.99332,-1.68,0.7,-0.805,6024,54983,80326
1.45,36961,0,877.45667,947.95227,1696.77734,1831.05469,-0.03491,-0.10559,0.99637,-1.663,0.84,-0.98,6024,54983,80326
1.46,36962,0,877.45667,947.95227,1697.15881,1831.05469,-0.0365,-0.10535,0.99991,-1.733,0.84,-1.12,6025,54984,80331
1.47,36963,0,877.45667,947.95227,1697.61658,1831.13098,-0.03723,-0.10657,1.00113,-1.155,0.63,-0.823,6025,54984,80331
1.48,36964,0,877.45667,947.95227,1697.00623,1831.13098,-0.03516,-0.1045,1.00064,-1.155,0.613,-0.858,6026,54985,80335
1.49,36965,0,877.45667,948.10486,1697.08252,1831.13098,-0.0332,-0.09754,0.99686,-0.823,0.595,-1.295,6027,54988,80335
1.5,36966,0,877.45667,948.10486,1697.15881,1831.05469,-0.03394,-0.09742,0.99063,-0.945,0.63,-1.173,6027,54988,80335
1.51,36967,0,877.45667,948.10486,1697.00623,1831.13098,-0.03259,-0.09839,0.99002,-1.173,0.683,-1.243,6027,54988,80335
1.52,36968,0,877.45667,948.10486,1697.00623,1831.13098,-0.03394,-0.09754,0.99075,-1.103,0.63,-1.295,6027,54987,80337
1.53,36969,0,877.45667,948.10486,1697.08252,1831.05469,-0.03418,-0.10327,0.99661,-1.19,0.735,-1.278,6027,54987,80337
1.54,36970,0,877.15149,948.10486,1697.08252,1830.97839,-0.03076,-0.10034,0.9982,-0.665,0.56,-1.085,6030,54988,80332
1.55,36971,0,877.15149,948.10486,1696.70105,1831.05469,-0.03418,-0.09925,0.99832,0.158,0.7,-1.173,6030,54988,80332
1.56,36972,0,877.15149,948.10486,1697.23511,1830.97839,-0.0332,-0.09644,0.99722,0.28,0.77,-1.155,6030,54990,80333
1.57,36973,0,877.15149,948.10486,1696.85364,1831.05469,-0.03284,-0.09033,0.99698,-0.053,0.683,-0.963,6030,54990,80333
1.58,36974,0,877.15149,948.10486,1696.92993,1831.05469,-0.03223,-0.09449,0.996,-0.158,0.77,-1.05,6031,54988,80335
1.59,36975,0,877.15149,948.02856,1697.46399,1831.13098,-0.02869,-0.09339,0.99466,-0.35,0.7,-1.505,6032,54989,80334
1.6,36976,0,877.15149,948.02856,1696.70105,1830.97839,-0.02869,-0.09339,0.99466,-0.543,0.648,-1.505,6032,54989,80334
1.61,36977,0,877.15149,948.02856,1697.00623,1830.9021,-0.03198,-0.09644,0.97891,-1.33,1.4,-1.4,6032,54989,80334
1.62,36978,0,877.15149,948.02856,1697.3877,1830.9021,-0.03809,-0.10218,1.00137,-0.333,1.19,-1.505,6033,54990,80330
1.63,36979,0,877.15149,948.02856,1697.08252,1831.05469,-0.04089,-0.09937,1.0137,-1.645,1.278,-1.908,6033,54990,80330
1.64,36980,0,877.30408,948.02856,1697.08252,1830.97839,-0.04297,-0.08875,1.01358,-4.55,1.768,-1.278,6035,54989,80341
1.65,36981,0,877.30408,948.02856,1697.15881,1830.74951,-0.04212,-0.09229,1.01883,-6.615,1.365,-0.998,6035,54989,80341
1.66,36982,0,877.30408,948.02856,1697.08252,1830.9021,-0.03101,-0.13489,0.99393,-4.97,0.35,-0.263,6038,54991,80339
1.67,36983,0,877.30408,948.02856,1697.08252,1830.97839,-0.02942,-0.12952,0.99063,-2.45,0.613,0.28,6038,54991,80339
1.68,36984,0,877.30408,948.02856,1697.54028,1830.9021,-0.03101,-0.1023,0.99722,0.158,0.63,-0.018,6036,54994,80337
1.69,36985,0,877.30408,948.02856,1697.08252,1831.05469,-0.03247,-0.08789,0.99905,2.345,0.7,-0.42,6040,54998,80342
1.7,36986,0,877.30408,948.02856,1696.77734,1830.97839,-0.03711,-0.0763,0.99673,1.803,0.77,-0.42,6040,54998,80342
1.71,36987,0,877.30408,948.02856,1697.3877,1830.74951,-0.03442,-0.08875,0.99503,-2.695,0.315,-0.088,6040,54998,80342
1.72,36988,0,877.30408,948.02856,1697.00623,1830.74951,-0.03052,-0.10657,0.9921,-3.15,0.228,0.28,6041,54995,80341
1.73,36989,0,877.30408,948.02856,1697.00623,1830.82581,-0.03052,-0.10572,0.99661,-2.065,0.368,0.385,6041,54995,80341
1.74,36990,0,877.45667,948.02856,1697.61658,1830.67322,-0.02918,-0.10242,1.00479,-0.193,0.245,-0.333,6044,54996,80340
1.75,36991,0,877.45667,948.02856,1696.70105,1830.9021,-0.03186,-0.09473,1.00137,-0.053,0.525,-0.735,6044,54996,80340
1.76,36992,0,877.45667,948.02856,1697.08252,1830.82581,-0.03003,-0.1012,0.9921,-1.418,0.315,0.088,6047,54995,80337
1.77,36993,0,877.45667,948.02856,1697.54028,1830.9021,-0.02954,-0.10511,0.99442,-1.593,0.298,-0.035,6047,54995,80337
1.78,36994,0,877.45667,948.02856,1697.00623,1830.82581,-0.03186,-0.10327,0.99283,-1.295,0.613,0.088,6048,54993,80336
1.79,36995,0,877.45667,948.02856,1697.08252,1830.82581,-0.03247,-0.09461,0.99368,-0.665,0.91,-0.088,6050,54995,80331
1.8,36996,0,877.45667,948.02856,1697.08252,1830.82581,-0.03662,-0.09314,0.99637,0.123,0.945,-0.385,6050,54995,80331
1.81,36997,0,877.45667,948.02856,1697.00623,1830.9021,-0.04065,-0.08789,0.99222,-0.175,1.103,-0.193,6050,54995,80331
1.82,36998,0,877.45667,948.02856,1697.08252,1830.82581,-0.03711,-0.09607,0.99637,-1.085,0.98,-0.333,6054,54992,80327
1.83,36999,0,877.45667,948.02856,1697.23511,1830.82581,-0.04138,-0.10462,1.00186,-1.313,0.963,-0.193,6054,54992,80327
1.84,37000,0,877.22778,948.02856,1697.15881,1830.97839,-0.03967,-0.10389,1.00186,-1.68,0.998,0.053,6058,54991,80327
1.85,37001,0,877.22778,948.02856,1696.70105,1831.05469,-0.03833,-0.10071,1.00772,-1.103,0.735,0.105,6058,54991,80327
1.86,37002,0,877.22778,948.02856,1697.3877,1830.74951,-0.03369,-0.0951,1.00565,-0.385,0.56,0.21,6057,54997,80327
1.87,37003,0,877.22778,948.02856,1696.85364,1830.82581,-0.02991,-0.09363,0.99588,-1.908,0.578,0.508,6057,54997,80327
1.88,37004,0,877.22778,948.02856,1697.00623,1830.97839,-0.03308,-0.09961,0.99356,-2.17,0.665,0.438,6058,54994,80330
1.89,37005,0,877.22778,948.02856,1697.3114,1830.97839,-0.03369,-0.10169,0.99149,-1.523,0.735,0.385,6058,54994,80330
1.9,37006,0,877.22778,948.02856,1696.85364,1830.82581,-0.03418,-0.09595,0.99588,-0.875,0.648,-0.053,6060,54996,80329
1.91,37007,0,877.22778,948.02856,1696.92993,1830.97839,-0.03504,-0.09351,0.99881,-0.49,0.753,-0.245,6060,54996,80329
1.92,37008,0,877.22778,948.02856,1697.23511,1830.82581,-0.03601,-0.09656,0.99979,-1.365,0.595,-0.105,6062,54996,80332
1.93,37009,0,877.22778,948.02856,1696.85364,1830.9021,-0.03504,-0.09986,0.99966,-1.803,0.333,-0.193,6062,54996,80332
