Time(s),Seq,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.6,34119,0,865.47852,888.06152,1672.43958,1712.72278,-0.03613,-0.06384,0.99478,-1.453,0.368,-0.263,6281,54652,80182
0.61,34120,0,865.6311,888.06152,1672.66846,1712.64648,-0.03772,-0.06519,0.99429,-2.013,0.49,-0.035,6281,54652,80182
0.62,34121,0,865.6311,888.06152,1672.36328,1712.79907,-0.04053,-0.06726,0.99356,-2.468,0.718,-0.053,6275,54649,80178
0.63,34122,0,865.6311,888.06152,1672.43958,1712.79907,-0.04541,-0.06946,0.99722,-2.94,0.875,-0.158,6275,54649,80178
0.64,34123,0,865.6311,888.06152,1672.97363,1712.72278,-0.04529,-0.06922,1.00003,-2.905,0.858,-0.158,6270,54647,80166
0.65,34124,0,865.6311,888.06152,1672.43958,1712.79907,-0.0437,-0.07178,0.9993,-2.783,0.7,-0.088,6270,54647,80166
0.66,34125,0,865.6311,888.06152,1672.59216,1712.57019,-0.04309,-0.07129,0.99918,-2.87,0.595,-0.105,6269,54647,80158
0.67,34126,0,865.6311,888.06152,1672.59216,1712.95166,-0.0448,-0.07093,0.99991,-2.888,0.735,-0.018,6269,54647,80158
0.68,34127,0,865.6311,888.06152,1672.36328,1712.95166,-0.04175,-0.07544,0.99661,-3.028,0.648,0.228,6263,54645,80150
0.69,34128,0,865.6311,888.06152,1672.36328,1712.87537,-0.04102,-0.07739,0.99783,-2.94,0.665,0.263,6263,54645,80150
0.7,34129,0,865.6311,888.06152,1672.74475,1713.25684,-0.04358,-0.07947,1.00052,-2.975,0.753,0.263,6261,54642,80145
0.71,34130,0,865.40222,888.06152,1672.66846,1712.95166,-0.04492,-0.08264,1.00015,-2.765,0.84,0.053,6261,54642,80145
0.72,34131,0,865.40222,888.06152,1672.36328,1712.87537,-0.04712,-0.08423,1.00137,-2.538,0.84,-0.088,6257,54643,80143
0.73,34132,0,865.40222,888.06152,1672.89734,1712.87537,-0.05017,-0.0835,0.99918,-2.205,0.7,-0.105,6257,54643,80143
0.74,34133,0,865.40222,888.06152,1672.36328,1712.72278,-0.0492,-0.08362,0.99661,-1.208,0.578,-0.35,6254,54640,80134
0.75,34134,0,865.40222,888.06152,1672.36328,1712.87537,-0.04944,-0.08216,0.9993,-0.91,0.63,-0.42,6254,54640,80134
0.76,34135,0,865.40222,888.29041,1672.51587,1712.87537,-0.05042,-0.08167,1.00101,-0.963,0.56,-0.438,6248,54639,80131
0.77,34136,0,865.40222,888.29041,1672.21069,1712.72278,-0.05127,-0.08167,1.0004,-1.05,0.403,-0.665,6248,54639,80131
0.78,34137,0,865.40222,888.29041,1672.43958,1712.64648,-0.05188,-0.08228,0.99918,-1.033,0.333,-0.648,6248,54638,80125
0.79,34138,0,865.40222,888.29041,1672.59216,1712.72278,-0.05066,-0.0813,1.00015,-0.333,0.14,-1.103,6248,54638,80125
0.8,34139,0,865.40222,888.29041,1672.43958,1712.64648,-0.05066,-0.07923,1.00003,0.053,-0.035,-1.015,6245,54637,80127
0.81,34140,0,865.47852,888.29041,1672.28699,1712.95166,-0.04761,-0.07813,0.9982,0.158,-0.053,-1.313,6245,54637,80127
0.82,34141,0,865.47852,888.29041,1672.97363,1712.79907,-0.04566,-0.07764,0.99783,0.123,-0.018,-1.243,6244,54636,80127
0.83,34142,0,865.47852,888.29041,1672.43958,1712.87537,-0.04334,-0.07874,0.99844,-0.123,-0.14,-1.383,6244,54636,80127
0.84,34143,0,865.47852,888.29041,1672.43958,1712.87537,-0.03809,-0.07544,1.00137,0.088,-0.228,-1.278,6243,54634,80118
0.85,34144,0,865.47852,888.29041,1672.89734,1712.87537,-0.03833,-0.07349,1.00223,0.438,-0.228,-1.313,6243,54634,80118
0.86,34145,0,865.47852,888.21411,1672.36328,1713.10425,-0.0376,-0.07031,1.00027,0.7,-0.035,-1.505,6242,54635,80116
0.87,34146,0,865.47852,888.21411,1672.1344,1712.79907,-0.04089,-0.06677,0.99942,0.963,0.123,-1.313,6242,54635,80116
0.88,34147,0,865.47852,888.21411,1672.59216,1712.87537,-0.04175,-0.06507,0.99771,0.893,0.158,-1.138,6241,54628,80120
0.89,34148,0,865.47852,888.21411,1672.51587,1712.95166,-0.04321,-0.06275,0.99625,0.35,-0.14,-0.945,6241,54628,80120
0.9,34149,0,865.47852,888.21411,1672.43958,1712.87537,-0.04151,-0.06287,0.99515,-0.053,-0.158,-0.858,6237,54632,80120
0.91,34150,0,865.6311,888.21411,1672.74475,1712.95166,-0.04114,-0.06299,0.99844,-0.193,-0.228,-0.473,6237,54632,80120
0.92,34151,0,865.6311,888.21411,1672.21069,1712.95166,-0.03845,-0.06397,0.99673,-0.228,-0.053,-0.14,6238,54634,80119
0.93,34152,0,865.6311,888.21411,1672.28699,1712.95166,-0.03894,-0.06348,0.99832,-0.368,-0.035,-0.07,6238,54634,80119
0.94,34153,0,865.6311,888.21411,1672.59216,1712.95166,-0.03845,-0.06702,0.99893,-0.788,0.175,0.228,6239,54631,80121
0.95,34154,0,865.6311,888.21411,1672.28699,1712.87537,-0.03906,-0.06958,0.99979,-1.12,0.175,0.245,6239,54631,80121
0.96,34155,0,865.6311,888.06152,1672.28699,1712.95166,-0.04114,-0.07031,1.00076,-1.225,0.14,0.315,6236,54633,80120
0.97,34156,0,865.6311,888.06152,1672.28699,1713.18054,-0.04016,-0.07202,0.9982,-1.173,0.158,0.403,6236,54633,80120
0.98,34157,0,865.6311,888.06152,1672.36328,1713.02795,-0.04151,-0.07141,0.9982,-1.033,0.263,0.385,6235,54632,80120
0.99,34158,0,865.6311,888.06152,1672.28699,1712.87537,-0.04126,-0.07056,0.99637,-0.98,0.403,0.193,6235,54632,80120
1.0,34159,0,865.6311,888.06152,1673.04993,1712.95166,-0.04419,-0.06861,0.99832,-1.103,0.473,0.245,6240,54631,80127
1.01,34160,0,865.32593,888.06152,1672.51587,1713.10425,-0.04688,-0.06836,0.99954,-1.4,0.455,0.525,6240,54631,80127
1.02,34161,0,865.32593,888.06152,1672.36328,1712.72278,-0.04358,-0.07129,0.99637,-1.645,0.438,0.263,6237,54632,80125
1.03,34162,0,865.32593,888.06152,1672.59216,1712.72278,-0.0437,-0.07129,0.99783,-1.733,0.35,0.298,6237,54632,80125
1.04,34163,0,865.32593,888.06152,1672.43958,1712.79907,-0.04175,-0.07239,0.99747,-1.645,0.21,0.368,6238,54629,80127
1.05,34164,0,865.32593,888.06152,1672.51587,1712.72278,-0.04089,-0.07215,0.99918,-1.768,0.403,0.245,6238,54629,80127
1.06,34165,0,865.32593,888.13782,1672.66846,1712.79907,-0.04126,-0.07117,0.99979,-1.715,0.49,0.298,6237,54631,80128
1.07,34166,0,865.32593,888.13782,1672.21069,1712.79907,-0.0398,-0.07166,0.99832,-1.663,0.508,0.508,6237,54631,80128
1.08,34167,0,865.32593,888.13782,1672.51587,1712.72278,-0.04102,-0.07154,0.9993,-1.96,0.49,0.578,6242,54632,80131
1.09,34168,0,865.32593,888.13782,1672.74475,1712.79907,-0.04126,-0.07263,0.99796,-2.013,0.455,0.35,6242,54632,80131
1.1,34169,0,865.32593,888.13782,1672.43958,1712.87537,-0.04004,-0.07227,0.99844,-1.873,0.438,0.438,6239,54638,80137
1.11,34170,0,865.40222,888.13782,1672.43958,1712.79907,-0.04065,-0.07227,0.99881,-1.873,0.455,0.438,6239,54638,80137
1.12,34171,0,865.40222,888.13782,1672.74475,1712.72278,-0.04138,-0.07324,0.99796,-1.698,0.648,0.543,6242,54638,80141
1.13,34172,0,865.40222,888.13782,1672.43958,1712.79907,-0.0426,-0.07031,0.99966,-1.68,0.77,0.578,6242,54638,80141
1.14,34173,0,865.40222,888.13782,1672.36328,1712.72278,-0.04248,-0.07166,0.99954,-1.925,0.683,0.508,6242,54641,80144
1.15,34174,0,865.40222,888.13782,1672.97363,1712.57019,-0.04321,-0.07654,0.99893,-2.013,0.56,0.455,6242,54641,80144
1.16,34175,0,865.40222,888.06152,1672.36328,1712.57019,-0.04395,-0.07727,0.99844,-1.785,0.56,0.333,6241,54637,80147
1.17,34176,0,865.40222,888.06152,1672.05811,1712.64648,-0.04443,-0.07739,0.99661,-1.61,0.578,0.385,6241,54637,80147
1.18,34177,0,865.40222,888.06152,1672.66846,1712.64648,-0.04468,-0.0752,0.99747,-1.61,0.578,0.35,6245,54638,80152
1.19,34178,0,865.40222,888.06152,1672.36328,1712.79907,-0.04431,-0.07508,0.99686,-1.698,0.455,0.263,6245,54638,80152
1.2,34179,0,865.40222,888.06152,1672.36328,1712.95166,-0.04505,-0.0752,0.99771,-1.803,0.63,0.105,6247,54643,80156
1.21,34180,0,865.47852,888.06152,1672.43958,1712.57019,-0.04358,-0.07556,0.99979,-2.17,0.56,0.018,6247,54643,80156
1.22,34181,0,865.47852,888.06152,1672.21069,1712.95166,-0.0448,-0.07801,1.00211,-2.083,0.63,-0.07,6248,54641,80159
1.23,34182,0,865.47852,888.06152,1672.36328,1712.72278,-0.0437,-0.08057,0.9993,-2.135,0.595,-0.263,6248,54641,80159
1.24,34183,0,865.47852,888.06152,1672.74475,1712.95166,-0.04492,-0.08179,0.99979,-1.978,0.595,-0.42,6251,54641,80166
1.25,34184,0,865.47852,888.06152,1672.21069,1712.79907,-0.04358,-0.08289,0.99771,-1.908,0.508,-0.473,6251,54641,80166
1.26,34185,0,865.47852,887.98523,1672.51587,1712.64648,-0.04724,-0.08155,0.99918,-1.243,0.438,-0.735,6251,54641,80165
1.27,34186,0,865.47852,887.98523,1672.59216,1712.95166,-0.04798,-0.07898,1.00015,-0.998,0.385,-0.753,6251,54641,80165
1.28,34187,0,865.47852,887.98523,1672.28699,1712.79907,-0.04663,-0.07691,0.9971,-0.648,0.35,-0.595,6250,54643,80168
1.29,34188,0,865.47852,887.98523,1672.36328,1712.64648,-0.0481,-0.07373,0.99954,-0.665,0.35,-0.84,6250,54643,80168
1.3,34189,0,865.47852,887.98523,1672.66846,1712.79907,-0.04785,-0.07251,0.99857,-0.63,0.333,-0.7,6253,54645,80178
1.31,34190,0,865.32593,887.98523,1672.36328,1712.95166,-0.04566,-0.07215,0.99771,-0.893,0.07,-0.963,6253,54645,80178
1.32,34191,0,865.32593,887.98523,1672.28699,1712.64648,-0.04321,-0.07483,0.99832,-1.155,-0.018,-0.84,6254,54645,80178
1.33,34192,0,865.32593,887.98523,1672.89734,1712.64648,-0.04175,-0.07727,0.99747,-1.365,0.07,-0.928,6254,54645,80178
1.34,34193,0,865.32593,887.98523,1672.36328,1712.57019,-0.04199,-0.07788,0.99918,-1.208,0.035,-0.858,6257,54646,80178
1.35,34194,0,865.32593,887.98523,1672.36328,1712.64648,-0.04016,-0.07703,0.99905,-0.893,0.263,-0.998,6257,54646,80178
1.36,34195,0,865.32593,888.29041,1672.28699,1712.64648,-0.04016,-0.07141,0.99905,-0.21,0.175,-0.648,6258,54646,80183
1.37,34196,0,865.32593,888.29041,1672.1344,1712.64648,-0.04053,-0.06629,0.99942,-0.35,0.28,-0.613,6258,54646,80183
1.38,34197,0,865.32593,888.29041,1672.36328,1712.64648,-0.03858,-0.0658,0.99771,-0.455,0.28,-0.595,6259,54648,80184
1.39,34198,0,865.32593,888.29041,1672.59216,1712.79907,-0.03992,-0.06702,0.99759,-0.84,0.333,-0.333,6259,54648,80184
1.4,34199,0,865.32593,888.29041,1672.43958,1712.87537,-0.04212,-0.07068,0.99698,-1.225,0.315,-0.403,6260,54651,80189
1.41,34200,0,865.40222,888.29041,1672.28699,1712.72278,-0.04529,-0.07544,0.99857,-1.505,0.368,-0.35,6260,54651,80189
1.42,34201,0,865.40222,888.29041,1672.74475,1712.72278,-0.04724,-0.07654,0.99881,-1.138,0.438,-0.385,6264,54652,80192
1.43,34202,0,865.40222,888.29041,1672.05811,1712.79907,-0.04602,-0.07508,0.99661,-0.963,0.368,-0.158,6264,54652,80192
1.44,34203,0,865.40222,888.29041,1672.21069,1712.57019,-0.0448,-0.07202,0.99881,-0.91,0.158,0.0,6264,54655,80194
1.45,34204,0,865.40222,888.29041,1672.59216,1712.87537,-0.04212,-0.07154,0.9971,-0.735,0.105,0.0,6264,54655,80194
1.46,34205,0,865.40222,888.06152,1672.28699,1712.79907,-0.04041,-0.06983,0.99747,-1.155,0.28,0.21,6266,54650,80199
1.47,34206,0,865.40222,888.06152,1671.90552,1712.72278,-0.04346,-0.07056,0.99844,-1.4,0.42,0.088,6266,54650,80199
1.48,34207,0,865.40222,888.06152,1672.28699,1712.79907,-0.0459,-0.073,1.00027,-1.593,0.56,0.07,6266,54653,80206
1.49,34208,0,865.40222,888.06152,1672.21069,1712.72278,-0.04822,-0.07739,1.00284,-1.82,0.455,-0.175,6266,54653,80206
1.5,34209,0,865.40222,888.06152,1672.1344,1712.57019,-0.04895,-0.0824,1.00455,-1.593,0.333,-0.053,6270,54649,80202
1.51,34210,0,865.47852,888.06152,1672.43958,1712.64648,-0.04871,-0.0846,0.99918,-0.648,0.035,0.0,6270,54649,80202
1.52,34211,0,865.47852,888.06152,1671.98181,1712.57019,-0.04566,-0.08252,0.99551,0.0,-0.105,-0.07,6273,54652,80200
1.53,34212,0,865.47852,888.06152,1671.98181,1712.57019,-0.04285,-0.07703,0.996,0.315,-0.193,-0.438,6273,54652,80200
1.54,34213,0,865.47852,888.06152,1672.51587,1712.64648,-0.04138,-0.07068,0.9982,0.333,-0.053,-0.403,6269,54652,80194
1.55,34214,0,865.47852,888.06152,1672.21069,1712.57019,-0.04212,-0.068,1.0004,0.0,0.175,-0.385,6269,54652,80194
1.56,34215,0,865.47852,887.98523,1672.36328,1712.64648,-0.0459,-0.07117,1.0004,-0.543,0.28,-0.298,6266,54650,80189
1.57,34216,0,865.47852,887.98523,1672.28699,1712.57019,-0.04419,-0.0719,0.99918,-0.525,0.175,-0.123,6266,54650,80189
1.58,34217,0,865.47852,887.98523,1672.21069,1712.4939,-0.04382,-0.07337,0.99991,-0.438,0.14,-0.158,6261,54651,80179
1.59,34218,0,865.47852,887.98523,1672.28699,1712.72278,-0.04334,-0.07263,0.9971,-0.35,0.105,-0.245,6261,54651,80179
1.6,34219,0,865.47852,887.98523,1672.36328,1712.57019,-0.04566,-0.07312,0.99954,-0.543,0.105,-0.263,6255,54645,80176
1.61,34220,0,865.32593,887.98523,1672.28699,1712.87537,-0.04651,-0.07288,0.99966,-0.21,-0.105,-0.018,6255,54645,80176
1.62,34221,0,865.32593,887.98523,1672.36328,1712.57019,-0.04492,-0.07312,0.99808,-0.228,-0.175,0.088,6249,54645,80165
1.63,34222,0,865.32593,887.98523,1672.66846,1712.72278,-0.04517,-0.07154,0.99796,-0.088,-0.14,0.035,6249,54645,80165
1.64,34223,0,865.32593,887.98523,1672.36328,1712.72278,-0.04443,-0.07141,0.99661,-0.123,-0.123,0.0,6244,54646,80160
1.65,34224,0,865.32593,887.98523,1672.36328,1712.64648,-0.04358,-0.07056,0.99734,-0.088,-0.105,0.0,6244,54646,80160
1.66,34225,0,865.32593,888.06152,1672.43958,1712.57019,-0.04175,-0.06873,0.99869,-0.245,-0.053,-0.035,6242,54645,80150
1.67,34226,0,865.32593,888.06152,1671.98181,1712.64648,-0.04175,-0.06873,0.99869,-0.56,-0.053,-0.035,6242,54645,80150
1.68,34227,0,865.32593,888.06152,1672.21069,1712.57019,-0.04016,-0.06702,0.996,-0.77,0.158,0.14,6239,54641,80147
1.69,34228,0,865.32593,888.06152,1672.59216,1712.4939,-0.03565,-0.05103,0.98795,-0.98,0.105,0.14,6239,54641,80147
1.7,34229,0,865.32593,888.06152,1672.28699,1712.57019,-0.02954,-0.05921,0.9982,-0.315,-0.21,-0.21,6235,54640,80148
1.71,34230,0,865.40222,888.06152,1672.28699,1712.57019,-0.02905,-0.06629,1.00089,-1.418,0.28,-0.98,6235,54640,80148
1.72,34231,0,865.40222,888.06152,1672.51587,1712.72278,-0.03943,-0.06311,0.99942,-3.71,1.435,-0.718,6233,54640,80148
1.73,34232,0,865.40222,888.06152,1672.21069,1712.64648,-0.04382,-0.09095,1.00577,-2.73,0.525,-0.858,6233,54640,80148
1.74,34233,0,865.40222,888.06152,1672.21069,1712.57019,-0.04578,-0.09168,1.00443,-2.765,0.455,0.105,6231,54639,80142
1.75,34234,0,865.40222,888.06152,1672.74475,1712.64648,-0.04358,-0.08484,0.99918,-1.47,0.28,-0.018,6231,54639,80142
1.76,34235,0,865.40222,887.98523,1672.36328,1712.72278,-0.0437,-0.07788,0.99564,0.14,0.193,-0.105,6232,54639,80141
1.77,34236,0,865.40222,887.98523,1672.05811,1712.57019,-0.04578,-0.07129,0.99307,0.91,0.438,0.105,6232,54639,80141
1.78,34237,0,865.40222,887.98523,1672.51587,1712.79907,-0.04846,-0.05542,0.99246,0.21,0.543,-0.42,6226,54640,80137
1.79,34238,0,865.40222,887.98523,1672.28699,1712.72278,-0.05005,-0.06104,0.99918,-0.928,0.49,-0.193,6226,54640,80137
1.8,34239,0,865.40222,887.98523,1672.36328,1712.72278,-0.04651,-0.07202,1.00162,-1.978,0.228,0.088,6228,54640,80141
1.81,34240,0,865.47852,887.98523,1672.51587,1712.64648,-0.04443,-0.0802,1.00259,-2.468,-0.088,-0.018,6228,54640,80141
1.82,34241,0,865.47852,887.98523,1672.21069,1712.57019,-0.04065,-0.08362,1.00296,-2.083,-0.035,0.035,6224,54638,80135
1.83,34242,0,865.47852,887.98523,1672.28699,1712.4939,-0.03711,-0.07849,0.99844,-0.14,0.123,-0.333,6224,54638,80135
1.84,34243,0,865.47852,887.98523,1672.82104,1712.4939,-0.04065,-0.07288,0.99722,0.403,0.298,-0.385,6222,54637,80137
1.85,34244,0,865.47852,887.98523,1672.21069,1712.4176,-0.04163,-0.06934,0.9971,0.438,0.333,-0.578,6222,54637,80137
1.86,34245,0,865.47852,887.90894,1672.21069,1712.72278,-0.04529,-0.06653,0.99942,0.035,0.403,-0.525,6222,54638,80137
1.87,34246,0,865.47852,887.90894,1672.36328,1712.57019,-0.04627,-0.06824,0.99893,-0.158,0.228,-0.263,6222,54638,80137
1.88,34247,0,865.47852,887.90894,1672.1344,1712.4176,-0.04541,-0.0708,0.99918,-0.35,0.14,-0.385,6220,54639,80132
1.89,34248,0,865.47852,887.90894,1672.1344,1712.4176,-0.04456,-0.073,0.99954,-0.333,0.228,-0.245,6220,54639,80132
1.9,34249,0,865.47852,887.90894,1672.51587,1712.57019,-0.04492,-0.0719,0.99869,-0.088,0.158,-0.053,6220,54639,80132
1.91,34250,0,865.24963,887.90894,1672.05811,1712.79907,-0.04541,-0.07215,0.99832,-0.123,0.21,-0.14,6220,54640,80133
1.92,34251,0,865.24963,887.90894,1672.1344,1712.4176,-0.04602,-0.07166,1.0004,-0.105,0.21,-0.28,6220,54640,80133
1.93,34252,0,865.24963,887.90894,1672.66846,1712.4939,-0.04639,-0.07117,0.99869,-0.228,0.105,-0.28,6220,54635,80138
1.94,34253,0,865.24963,887.90894,1672.36328,1712.57019,-0.04151,-0.07215,0.9971,-0.263,-0.018,-0.245,6220,54635,80138
