Time(s),Seq,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.16,16783,0,850.14343,937.72888,1645.05005,1810.60791,-0.05676,-0.06238,0.99673,-2.73,0.735,-0.298,6631,55876,82898
0.17,16784,0,850.14343,937.72888,1645.27893,1810.60791,-0.04834,-0.04773,0.99368,-2.223,0.613,0.053,6636,55876,82900
0.18,16785,0,850.14343,937.57629,1645.20264,1810.60791,-0.04553,-0.04212,0.99356,-2.695,0.648,0.158,6636,55876,82900
0.19,16786,0,850.14343,937.57629,1644.97375,1810.60791,-0.04883,-0.04309,0.99722,-3.36,0.718,0.63,6636,55878,82899
0.2,16787,0,850.14343,937.57629,1645.43152,1810.7605,-0.04871,-0.04968,0.99808,-3.955,0.735,0.875,6636,55878,82899
0.21,16788,0,850.14343,937.57629,1645.05005,1810.7605,-0.04785,-0.05835,0.99576,-4.183,0.718,0.928,6636,55878,82899
0.22,16789,0,850.14343,937.57629,1645.05005,1810.6842,-0.05139,-0.06287,0.99808,-3.938,0.735,1.19,6636,55878,82899
0.23,16790,0,849.99084,937.57629,1645.12634,1810.60791,-0.05457,-0.0658,0.99527,-3.885,0.7,1.103,6632,55875,82899
0.24,16791,0,849.99084,937.57629,1644.74487,1810.60791,-0.05615,-0.0647,0.996,-3.728,0.613,1.383,6632,55875,82899
0.25,16792,0,849.99084,937.57629,1645.12634,1810.60791,-0.0575,-0.06104,0.9971,-3.308,0.49,1.33,6632,55878,82899
0.26,16793,0,849.99084,937.57629,1645.27893,1810.6842,-0.05689,-0.05982,0.99637,-3.098,0.455,1.418,6632,55878,82899
0.27,16794,0,849.99084,937.57629,1645.12634,1810.53162,-0.05408,-0.05896,0.9938,-3.588,0.63,1.365,6633,55879,82902
0.28,16795,0,849.99084,937.65259,1644.97375,1810.83679,-0.05371,-0.06238,0.99319,-4.06,0.578,1.4,6633,55879,82902
0.29,16796,0,849.99084,937.65259,1644.97375,1810.7605,-0.05506,-0.06592,0.9982,-4.358,0.578,1.05,6633,55877,82902
0.3,16797,0,849.99084,937.65259,1644.89746,1810.45532,-0.05383,-0.07019,0.9982,-4.305,0.683,0.805,6633,55877,82902
0.31,16798,0,849.99084,937.65259,1644.97375,1810.60791,-0.05359,-0.07373,0.99649,-4.095,0.735,0.84,6633,55882,82904
0.32,16799,0,849.99084,937.65259,1645.35522,1810.60791,-0.05335,-0.07422,0.99796,-3.518,0.648,0.543,6633,55882,82904
0.33,16800,0,849.99084,937.65259,1644.74487,1810.6842,-0.05383,-0.07202,0.99954,-3.185,0.63,0.263,6634,55880,82903
0.34,16801,0,849.99084,937.65259,1644.89746,1810.45532,-0.05322,-0.07251,0.99454,-3.028,0.63,0.245,6634,55880,82903
0.35,16802,0,849.99084,937.65259,1645.12634,1810.45532,-0.05445,-0.06836,0.99417,-2.748,0.525,-0.28,6632,55881,82910
0.36,16803,0,849.99084,937.65259,1645.20264,1810.60791,-0.05518,-0.06751,0.99588,-2.59,0.613,-0.665,6632,55881,82910
0.37,16804,0,849.99084,937.65259,1645.12634,1810.60791,-0.05506,-0.06909,0.99454,-2.765,0.718,-0.84,6633,55881,82905
0.38,16805,0,849.99084,937.80518,1645.6604,1810.7605,-0.05628,-0.07263,0.99527,-2.713,0.578,-1.33,6633,55881,82905
0.39,16806,0,849.99084,937.80518,1645.05005,1810.53162,-0.05628,-0.07361,0.99734,-2.66,0.613,-1.663,6633,55882,82907
0.4,16807,0,849.99084,937.80518,1645.12634,1810.6842,-0.05469,-0.06738,0.99527,-2.643,0.508,-1.75,6633,55882,82907
0.41,16808,0,849.99084,937.80518,1645.27893,1810.60791,-0.05493,-0.07862,0.99576,-2.433,0.665,-1.768,6637,55883,82911
0.42,16809,0,849.99084,937.80518,1645.20264,1810.6842,-0.05664,-0.07117,0.99808,-2.118,0.823,-2.083,6637,55883,82911
0.43,16810,0,850.21973,937.80518,1645.20264,1810.60791,-0.05469,-0.07056,0.99722,-1.418,0.7,-2.59,6633,55885,82911
0.44,16811,0,850.21973,937.80518,1645.27893,1810.6842,-0.05481,-0.06848,0.99844,-1.47,0.7,-2.783,6633,55885,82911
0.45,16812,0,850.21973,937.80518,1645.12634,1810.83679,-0.0542,-0.06922,0.99869,-1.33,0.595,-2.678,6631,55886,82921
0.46,16813,0,850.21973,937.80518,1645.20264,1810.53162,-0.05286,-0.06946,0.99734,-0.928,0.525,-2.643,6631,55886,82921
0.47,16814,0,850.21973,937.80518,1645.6604,1810.91309,-0.05481,-0.068,0.99588,-0.543,0.595,-2.73,6634,55886,82920
0.48,16815,0,850.21973,937.57629,1645.35522,1810.7605,-0.05786,-0.0625,0.9949,-0.56,0.56,-3.063,6634,55886,82920
0.49,16816,0,850.21973,937.57629,1645.12634,1810.60791,-0.0553,-0.0636,0.99478,-0.91,0.683,-3.028,6634,55883,82917
0.5,16817,0,850.21973,937.57629,1645.6604,1810.6842,-0.05396,-0.06433,0.99612,-0.928,0.508,-2.643,6634,55883,82917
0.51,16818,0,850.21973,937.57629,1645.05005,1810.60791,-0.0531,-0.0625,0.99576,-0.963,0.63,-2.678,6632,55881,82919
0.52,16819,0,850.21973,937.57629,1645.27893,1810.60791,-0.05335,-0.06006,0.99698,-1.068,0.595,-2.783,6632,55881,82919
0.53,16820,0,850.44861,937.57629,1645.6604,1810.7605,-0.05115,-0.05689,0.99527,-0.928,0.525,-2.275,6629,55881,82917
0.54,16821,0,850.44861,937.57629,1645.05005,1810.6842,-0.05066,-0.05615,0.99417,-0.98,0.525,-2.258,6629,55881,82917
0.55,16822,0,850.44861,937.57629,1645.27893,1810.6842,-0.05237,-0.05481,0.99588,-1.103,0.56,-2.223,6625,55884,82915
0.56,16823,0,850.44861,937.57629,1645.73669,1810.7605,-0.05225,-0.05396,0.99405,-1.12,0.508,-1.925,6625,55884,82915
0.57,16824,0,850.44861,937.57629,1645.43152,1810.6842,-0.05103,-0.05188,0.99527,-1.26,0.525,-1.628,6622,55878,82912
0.58,16825,0,850.44861,937.72888,1645.50781,1810.83679,-0.05261,-0.05676,0.99612,-1.908,0.56,-0.945,6622,55878,82912
0.59,16826,0,850.44861,937.72888,1645.81299,1810.7605,-0.05078,-0.05969,0.996,-1.82,0.595,-0.735,6620,55880,82908
0.6,16827,0,850.44861,937.72888,1645.50781,1810.6842,-0.05005,-0.06226,0.99515,-1.925,0.525,-0.49,6620,55880,82908
0.61,16828,0,850.44861,937.72888,1645.43152,1810.6842,-0.05274,-0.0603,0.99649,-2.03,0.508,-0.438,6616,55880,82908
0.62,16829,0,850.44861,937.72888,1645.81299,1810.91309,-0.05396,-0.06055,0.99527,-2.013,0.578,-0.368,6616,55880,82908
0.63,16830,0,850.21973,937.72888,1645.50781,1810.7605,-0.05445,-0.0586,0.99515,-1.995,0.508,0.175,6612,55879,82898
0.64,16831,0,850.21973,937.72888,1645.20264,1810.53162,-0.05408,-0.05847,0.99478,-2.135,0.543,0.228,6612,55879,82898
0.65,16832,0,850.21973,937.72888,1645.6604,1810.83679,-0.05615,-0.05945,0.99649,-2.153,0.455,0.35,6611,55879,82893
0.66,16833,0,850.21973,937.72888,1645.50781,1810.6842,-0.05664,-0.06287,0.9971,-2.135,0.473,0.333,6611,55879,82893
0.67,16834,0,850.21973,937.72888,1645.50781,1810.6842,-0.05603,-0.06568,0.99673,-2.293,0.42,0.315,6610,55880,82889
0.68,16835,0,850.21973,937.65259,1645.81299,1810.6842,-0.05579,-0.06922,0.99661,-1.943,0.42,0.158,6610,55880,82889
0.69,16836,0,850.21973,937.65259,1645.43152,1810.6842,-0.05457,-0.06995,0.99783,-1.855,0.385,-0.07,6607,55878,82891
0.7,16837,0,850.21973,937.65259,1645.43152,1810.60791,-0.05445,-0.06836,0.99564,-1.628,0.473,0.035,6607,55878,82891
0.71,16838,0,850.21973,937.65259,1645.88928,1810.7605,-0.05359,-0.06568,0.99527,-1.313,0.403,-0.053,6603,55877,82890
0.72,16839,0,850.21973,937.65259,1645.43152,1810.53162,-0.05298,-0.06348,0.99637,-1.383,0.385,-0.228,6603,55877,82890
0.73,16840,0,850.37231,937.65259,1645.58411,1810.37903,-0.05249,-0.06201,0.996,-1.47,0.49,-0.018,6602,55878,82890
0.74,16841,0,850.37231,937.65259,1645.6604,1810.6842,-0.05274,-0.05811,0.99747,-1.26,0.578,-0.14,6602,55878,82890
0.75,16842,0,850.37231,937.65259,1645.50781,1810.7605,-0.05371,-0.05603,0.99808,-1.225,0.473,-0.228,6598,55877,82887
0.76,16843,0,850.37231,937.65259,1645.27893,1810.83679,-0.05432,-0.05542,0.99722,-1.365,0.525,-0.315,6598,55877,82887
0.77,16844,0,850.37231,937.65259,1645.88928,1810.7605,-0.0542,-0.0614,0.99588,-1.768,0.35,-0.42,6601,55876,82885
0.78,16845,0,850.37231,937.65259,1645.58411,1810.53162,-0.05493,-0.06775,0.99551,-1.435,0.42,-0.07,6601,55876,82885
0.79,16846,0,850.37231,937.65259,1645.35522,1810.6842,-0.05445,-0.06629,0.99478,-1.138,0.35,-0.21,6595,55879,82886
0.8,16847,0,850.37231,937.65259,1645.50781,1810.98938,-0.052,-0.06287,0.99356,-1.138,0.403,-0.14,6595,55879,82886
0.81,16848,0,850.37231,937.65259,1645.43152,1810.83679,-0.05286,-0.06189,0.99661,-1.138,0.403,0.21,6596,55874,82882
0.82,16849,0,850.37231,937.65259,1645.50781,1810.91309,-0.05335,-0.06153,0.99673,-1.155,0.508,0.105,6596,55874,82882
0.83,16850,0,850.29602,937.65259,1645.50781,1810.7605,-0.05445,-0.06006,0.99686,-1.12,0.438,-0.385,6593,55872,82877
0.84,16851,0,850.29602,937.65259,1645.20264,1810.6842,-0.05445,-0.06006,0.99686,-1.155,0.438,-0.385,6593,55872,82877
0.85,16852,0,850.29602,937.65259,1645.43152,1810.83679,-0.05481,-0.06299,0.99698,-1.488,0.543,-0.385,6591,55873,82876
0.86,16853,0,850.29602,937.65259,1645.81299,1810.98938,-0.05567,-0.06482,0.99796,-1.54,0.56,-0.543,6591,55873,82876
0.87,16854,0,850.29602,937.65259,1645.43152,1810.7605,-0.05603,-0.06409,0.9982,-1.505,0.525,-0.595,6589,55872,82877
0.88,16855,0,850.29602,937.72888,1645.43152,1810.7605,-0.05432,-0.06372,0.99564,-1.103,0.49,-0.525,6589,55872,82877
0.89,16856,0,850.29602,937.72888,1645.73669,1810.6842,-0.05286,-0.06104,0.99454,-0.893,0.525,-0.56,6587,55869,82873
0.9,16857,0,850.29602,937.72888,1645.43152,1810.83679,-0.05383,-0.06055,0.99625,-1.365,0.385,-0.578,6587,55869,82873
0.91,16858,0,850.29602,937.72888,1645.50781,1810.6842,-0.05322,-0.06201,0.99686,-1.383,0.42,-0.648,6586,55871,82874
0.92,16859,0,850.29602,937.72888,1645.88928,1810.6842,-0.05176,-0.06116,0.99478,-1.12,0.455,-0.525,6586,55871,82874
0.93,16860,0,850.37231,937.72888,1645.43152,1810.7605,-0.052,-0.05933,0.99539,-1.12,0.473,-0.56,6585,55870,82869
0.94,16861,0,850.37231,937.72888,1645.35522,1810.45532,-0.05188,-0.05933,0.99454,-1.103,0.543,-0.683,6585,55870,82869
0.95,16862,0,850.37231,937.72888,1645.73669,1810.6842,-0.05359,-0.06189,0.99515,-1.558,0.543,-0.858,6585,55870,82869
0.96,16863,0,850.37231,937.72888,1645.50781,1810.6842,-0.05506,-0.06458,0.99905,-1.558,0.525,-0.928,6584,55873,82873
0.97,16864,0,850.37231,937.72888,1645.58411,1810.6842,-0.0553,-0.06507,0.99686,-1.348,0.595,-0.875,6584,55873,82873
0.98,16865,0,850.37231,937.88147,1645.58411,1810.7605,-0.05432,-0.06165,0.99283,-0.84,0.63,-0.823,6585,55873,82870
0.99,16866,0,850.37231,937.88147,1645.35522,1810.7605,-0.05322,-0.05799,0.99222,-0.805,0.49,-0.665,6585,55873,82870
1.0,16867,0,850.37231,937.88147,1645.58411,1810.7605,-0.05322,-0.0586,0.99661,-1.68,0.525,-0.875,6583,55867,82872
1.01,16868,0,850.37231,937.88147,1645.81299,1810.7605,-0.05383,-0.06006,0.99625,-1.663,0.455,-0.893,6583,55867,82872
1.02,16869,0,850.37231,937.88147,1645.43152,1810.7605,-0.05103,-0.05957,0.99649,-1.54,0.473,-1.05,6583,55873,82872
1.03,16870,0,850.37231,937.88147,1645.6604,1810.7605,-0.05005,-0.05945,0.99551,-1.453,0.49,-0.858,6581,55870,82868
1.04,16871,0,850.37231,937.88147,1645.50781,1810.98938,-0.05396,-0.05762,0.99588,-1.523,0.543,-0.613,6581,55870,82868
1.05,16872,0,850.37231,937.88147,1645.43152,1810.7605,-0.05322,-0.05908,0.99625,-1.558,0.49,-0.735,6581,55870,82868
1.06,16873,0,850.37231,937.88147,1645.43152,1811.44714,-0.05347,-0.05591,0.99722,-1.523,0.403,-0.56,6582,55873,82877
1.07,16874,0,850.37231,937.88147,1645.88928,1811.14197,-0.0553,-0.05762,0.99539,-1.418,0.473,-0.525,6582,55873,82877
1.08,16875,0,850.37231,937.65259,1645.43152,1810.91309,-0.0542,-0.05799,0.99442,-1.418,0.473,-0.42,6580,55873,82872
1.09,16876,0,850.37231,937.65259,1645.20264,1810.83679,-0.0531,-0.05664,0.99698,-1.523,0.525,-0.368,6580,55873,82872
1.1,16877,0,850.37231,937.65259,1645.58411,1810.7605,-0.05347,-0.05676,0.99698,-1.488,0.455,-0.385,6580,55875,82878
1.11,16878,0,850.37231,937.65259,1645.35522,1810.7605,-0.05359,-0.06067,0.99734,-1.628,0.543,-0.28,6580,55875,82878
1.12,16879,0,850.37231,937.65259,1645.43152,1810.7605,-0.05139,-0.05872,0.99686,-1.575,0.455,-0.263,6582,55873,82879
1.13,16880,0,850.6012,937.65259,1645.96558,1810.83679,-0.05066,-0.05554,0.99625,-1.348,0.368,-0.053,6582,55875,82880
1.14,16881,0,850.6012,937.65259,1645.27893,1810.7605,-0.05005,-0.05396,0.99478,-1.488,0.56,-0.088,6582,55875,82880
1.15,16882,0,850.6012,937.65259,1645.43152,1810.7605,-0.05188,-0.05481,0.99576,-1.75,0.525,0.018,6582,55875,82880
1.16,16883,0,850.6012,937.65259,1645.73669,1810.6842,-0.05054,-0.0553,0.99332,-1.89,0.403,0.298,6580,55875,82882
1.17,16884,0,850.6012,937.65259,1645.43152,1810.83679,-0.05335,-0.0564,0.99612,-2.013,0.63,0.228,6580,55875,82882
1.18,16885,0,850.6012,937.72888,1645.50781,1810.91309,-0.05567,-0.05774,0.9971,-2.1,0.578,0.263,6581,55873,82879
1.19,16886,0,850.6012,937.72888,1645.6604,1810.6842,-0.05664,-0.06262,0.99527,-2.03,0.543,0.368,6581,55873,82879
1.2,16887,0,850.6012,937.72888,1645.58411,1810.7605,-0.05493,-0.06397,0.99515,-2.17,0.42,0.298,6584,55876,82879
1.21,16888,0,850.6012,937.72888,1645.43152,1810.6842,-0.05567,-0.06653,0.99637,-2.258,0.543,0.035,6584,55876,82879
1.22,16889,0,850.6012,937.72888,1645.6604,1810.83679,-0.05445,-0.06543,0.99808,-2.048,0.595,-0.07,6580,55871,82879
1.23,16890,0,850.29602,937.72888,1645.43152,1810.91309,-0.05481,-0.06299,1.00027,-1.785,0.648,-0.333,6584,55876,82878
1.24,16891,0,850.29602,937.72888,1645.20264,1810.6842,-0.05335,-0.06177,0.99783,-1.348,0.665,-0.228,6584,55876,82878
1.25,16892,0,850.29602,937.72888,1645.50781,1810.7605,-0.0542,-0.05921,0.99612,-1.033,0.49,-0.578,6584,55876,82878
1.26,16893,0,850.29602,937.72888,1645.35522,1810.6842,-0.05396,-0.06018,0.99344,-1.313,0.525,-0.928,6584,55875,82883
1.27,16894,0,850.29602,937.72888,1645.43152,1810.83679,-0.05481,-0.06433,0.99588,-1.593,0.49,-1.19,6584,55875,82883
1.28,16895,0,850.29602,937.80518,1645.50781,1810.83679,-0.05676,-0.06751,0.99612,-1.855,0.543,-1.453,6583,55879,82886
1.29,16896,0,850.29602,937.80518,1645.12634,1810.91309,-0.05762,-0.06922,0.99796,-1.488,0.49,-1.523,6583,55879,82886
1.3,16897,0,850.29602,937.80518,1645.35522,1810.7605,-0.05615,-0.06653,0.99698,-0.893,0.56,-1.523,6584,55877,82887
1.31,16898,0,850.29602,937.80518,1645.58411,1810.83679,-0.05383,-0.05982,0.99612,-0.438,0.578,-1.645,6584,55877,82887
1.32,16899,0,850.29602,937.80518,1645.35522,1810.98938,-0.05054,-0.0531,0.99466,-0.403,0.613,-1.47,6585,55875,82888
1.33,16900,0,850.29602,937.80518,1645.43152,1810.60791,-0.04968,-0.05127,0.99612,-0.7,0.543,-1.12,6585,55874,82891
1.34,16901,0,850.29602,937.80518,1645.35522,1810.83679,-0.05103,-0.05249,0.99673,-0.98,0.49,-1.523,6585,55874,82891
1.35,16902,0,850.29602,937.80518,1645.43152,1810.83679,-0.05249,-0.05652,0.99747,-1.365,0.578,-1.505,6585,55874,82891
1.36,16903,0,850.29602,937.80518,1645.35522,1810.83679,-0.05335,-0.0586,0.99686,-1.155,0.56,-1.523,6585,55876,82889
1.37,16904,0,850.29602,937.80518,1645.88928,1811.06567,-0.05603,-0.05664,0.99661,-0.735,0.56,-1.435,6585,55876,82889
1.38,16905,0,850.29602,937.80518,1645.58411,1810.83679,-0.05481,-0.05591,0.996,-0.77,0.648,-1.4,6590,55877,82892
1.39,16906,0,850.29602,937.80518,1645.05005,1810.91309,-0.05457,-0.05298,0.996,-0.77,0.49,-1.4,6590,55877,82892
1.4,16907,0,850.29602,937.80518,1645.50781,1810.91309,-0.05139,-0.05298,0.99527,-0.578,0.455,-0.963,6585,55877,82895
1.41,16908,0,850.29602,937.80518,1645.35522,1810.98938,-0.05139,-0.04785,0.99649,-0.595,0.438,-0.893,6585,55877,82895
1.42,16909,0,850.29602,937.80518,1645.43152,1810.7605,-0.04993,-0.05103,0.99014,-0.875,0.438,-0.578,6587,55879,82901
1.43,16910,0,850.44861,937.80518,1645.58411,1810.7605,-0.05286,-0.05054,0.99649,-1.155,0.595,-0.578,6587,55879,82901
1.44,16911,0,850.44861,937.80518,1645.20264,1810.7605,-0.0542,-0.05408,0.99857,-1.365,0.525,-0.473,6588,55881,82901
1.45,16912,0,850.44861,937.80518,1645.43152,1810.83679,-0.05713,-0.05811,0.9982,-1.243,0.56,-0.508,6588,55881,82901
1.46,16913,0,850.44861,937.80518,1645.6604,1810.83679,-0.05664,-0.06067,0.99625,-1.033,0.508,-0.438,6588,55879,82899
1.47,16914,0,850.44861,937.80518,1645.58411,1810.6842,-0.05591,-0.05786,0.99527,-0.455,0.473,-0.56,6588,55879,82899
1.48,16915,0,850.44861,937.72888,1645.50781,1810.83679,-0.05408,-0.05542,0.99588,-0.543,0.508,-0.49,6588,55878,82900
1.49,16916,0,850.44861,937.72888,1645.6604,1810.60791,-0.05225,-0.05249,0.99954,-0.473,0.263,-0.333,6588,55878,82900
1.5,16917,0,850.44861,937.72888,1645.58411,1810.6842,-0.0481,-0.05103,0.99771,-0.35,0.333,-0.175,6588,55880,82898
1.51,16918,0,850.44861,937.72888,1645.43152,1810.6842,-0.05152,-0.047,0.99979,-0.35,0.368,-0.018,6588,55880,82898
1.52,16919,0,850.44861,937.72888,1645.81299,1810.45532,-0.05103,-0.04663,0.9971,-0.473,0.333,0.07,6592,55880,82903
1.53,16920,0,850.37231,937.72888,1645.50781,1810.7605,-0.05347,-0.05078,0.99405,-0.665,0.333,0.35,6592,55880,82903
1.54,16921,0,850.37231,937.72888,1645.50781,1810.45532,-0.05603,-0.05164,0.99698,-0.805,0.368,0.543,6591,55881,82904
1.55,16922,0,850.37231,937.72888,1645.88928,1810.6842,-0.05823,-0.05078,0.99783,-0.893,0.42,0.42,6591,55881,82904
1.56,16923,0,850.37231,937.72888,1645.58411,1810.45532,-0.05603,-0.0509,0.99673,-0.77,0.403,0.385,6592,55882,82902
1.57,16924,0,850.37231,937.72888,1645.6604,1810.6842,-0.05347,-0.05298,0.99283,-0.823,0.333,0.49,6592,55882,82902
1.58,16925,0,850.37231,937.80518,1645.73669,1810.6842,-0.05213,-0.05176,0.99637,-1.26,0.42,0.788,6596,55879,82904
1.59,16926,0,850.37231,937.80518,1645.27893,1810.53162,-0.05237,-0.05249,0.99966,-1.418,0.403,0.91,6596,55879,82904
1.6,16927,0,850.37231,937.80518,1645.58411,1810.60791,-0.04993,-0.05274,1.00015,-1.4,0.385,0.91,6593,55881,82903
1.61,16928,0,850.37231,937.80518,1645.81299,1810.6842,-0.05078,-0.0531,1.00027,-1.313,0.368,0.683,6593,55881,82903
1.62,16929,0,850.37231,937.80518,1645.58411,1810.53162,-0.05115,-0.0531,0.99612,-1.015,0.333,0.63,6592,55882,82896
1.63,16930,0,850.29602,937.80518,1645.50781,1810.60791,-0.05542,-0.05249,0.99905,-1.225,0.455,0.333,6592,55882,82896
1.64,16931,0,850.29602,937.80518,1645.81299,1810.6842,-0.05603,-0.05432,0.99869,-1.278,0.473,0.298,6588,55880,82894
1.65,16932,0,850.29602,937.80518,1645.43152,1810.60791,-0.0564,-0.05786,0.99734,-1.505,0.438,0.245,6588,55880,82894
1.66,16933,0,850.29602,937.80518,1645.50781,1810.6842,-0.05481,-0.05872,0.99686,-1.26,0.333,0.035,6588,55879,82887
1.67,16934,0,850.29602,937.80518,1645.88928,1810.83679,-0.05518,-0.05518,1.00015,-0.875,0.315,0.0,6588,55879,82887
1.68,16935,0,850.29602,937.57629,1645.58411,1810.60791,-0.05603,-0.05115,0.99136,-0.455,0.315,-0.718,6586,55877,82879
1.69,16936,0,850.29602,937.57629,1645.27893,1810.7605,-0.05664,-0.05115,0.99234,-0.613,0.42,-0.945,6586,55877,82879
1.7,16937,0,850.29602,937.57629,1645.6604,1810.7605,-0.05884,-0.05127,0.99551,-0.893,0.473,-1.173,6584,55879,82881
1.71,16938,0,850.29602,937.57629,1645.43152,1810.53162,-0.05762,-0.05554,0.99344,-1.365,0.56,-1.26,6584,55879,82881
1.72,16939,0,850.29602,937.57629,1645.43152,1810.53162,-0.05615,-0.05689,0.99783,-1.523,0.525,-1.4,6580,55875,82879
1.73,16940,0,850.44861,937.57629,1645.73669,1810.7605,-0.05103,-0.05469,0.99429,-1.295,0.525,-1.82,6580,55875,82879
1.74,16941,0,850.44861,937.57629,1645.43152,1810.53162,-0.04968,-0.05225,0.99503,-1.33,0.543,-1.593,6580,55875,82880
1.75,16942,0,850.44861,937.57629,1645.58411,1810.7605,-0.05029,-0.04871,0.99734,-1.365,0.63,-1.593,6580,55875,82880
1.76,16943,0,850.44861,937.57629,1646.04187,1810.7605,-0.04907,-0.04688,0.99649,-1.313,0.648,-1.523,6576,55880,82878
1.77,16944,0,850.44861,937.57629,1645.58411,1810.6842,-0.05188,-0.04529,1.00015,-1.558,0.735,-1.645,6576,55880,82878
1.78,16945,0,850.44861,937.72888,1645.6604,1810.6842,-0.05347,-0.04907,0.9993,-1.575,0.525,-1.453,6576,55876,82872
1.79,16946,0,850.44861,937.72888,1645.73669,1810.60791,-0.05213,-0.05066,0.99295,-1.593,0.63,-1.523,6576,55876,82872
1.8,16947,0,850.44861,937.72888,1645.50781,1810.60791,-0.05481,-0.04724,0.99539,-1.418,0.683,-1.138,6576,55875,82872
1.81,16948,0,850.44861,937.72888,1645.58411,1810.6842,-0.05591,-0.04468,0.99783,-1.575,0.613,-1.243,6576,55875,82872
1.82,16949,0,850.44861,937.72888,1646.19446,1810.91309,-0.05591,-0.04968,0.99576,-1.925,0.578,-1.295,6571,55874,82867
1.83,16950,0,850.37231,937.72888,1645.6604,1810.6842,-0.05652,-0.04773,0.99649,-1.225,0.7,-1.348,6571,55874,82867
1.84,16951,0,850.37231,937.72888,1645.58411,1810.60791,-0.05506,-0.04651,0.99686,-0.998,0.648,-1.348,6571,55874,82866
1.85,16952,0,850.37231,937.72888,1646.04187,1810.60791,-0.05164,-0.04956,0.99258,-1.243,0.508,-1.348,6571,55874,82866
1.86,16953,0,850.37231,937.72888,1645.73669,1810.7605,-0.04944,-0.05078,0.99673,-1.663,0.595,-1.085,6570,55881,82869
1.87,16954,0,850.37231,937.72888,1645.6604,1810.53162,-0.05017,-0.0531,0.99991,-1.785,0.525,-1.103,6570,55881,82869
1.88,16955,0,850.37231,937.88147,1645.88928,1810.7605,-0.04871,-0.05066,0.99661,-1.225,0.63,-1.208,6570,55878,82865
1.89,16956,0,850.37231,937.88147,1645.43152,1810.91309,-0.05066,-0.04566,0.99698,-1.033,0.665,-1.295,6570,55878,82865
1.9,16957,0,850.37231,937.88147,1645.50781,1810.53162,-0.05286,-0.04297,0.99686,-1.138,0.718,-1.015,6570,55877,82863
1.91,16958,0,850.37231,937.88147,1645.96558,1810.60791,-0.05493,-0.04273,0.99673,-1.435,0.578,-0.893,6570,55877,82863
1.92,16959,0,850.37231,937.88147,1645.58411,1810.60791,-0.05737,-0.04395,0.99869,-1.698,0.595,-0.788,6566,55878,82863
1.93,16960,0,850.37231,937.88147,1645.73669,1810.45532,-0.05457,-0.04566,0.99307,-1.75,0.613,-0.998,6566,55878,82863
