Time(s),Seq,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.0,8214,0,867.91992,939.71252,1679.6875,1814.80408,-0.04102,0.01697,0.99796,0.053,-0.21,0.245,5152,53473,80085
0.01,8215,0,867.91992,939.71252,1679.91638,1814.72778,-0.04163,0.01917,0.99734,0.175,-0.14,0.28,5154,53472,80081
0.02,8216,0,867.91992,939.71252,1679.38232,1814.80408,-0.04236,0.0188,0.99649,-0.088,-0.053,-0.07,5154,53472,80081
0.03,8217,0,867.91992,939.71252,1679.61121,1814.88037,-0.04334,0.01502,0.99966,-0.56,0.105,-0.018,5152,53474,80082
0.04,8218,0,867.91992,939.71252,1679.53491,1814.95667,-0.0448,0.01404,0.99808,-0.263,0.0,-0.193,5152,53474,80082
0.05,8219,0,867.91992,939.71252,1679.61121,1814.5752,-0.04492,0.01611,1.00015,0.123,0.14,-0.315,5155,53472,80084
0.06,8220,0,867.91992,939.71252,1679.84009,1814.95667,-0.04187,0.02271,1.00003,0.753,0.088,-0.28,5155,53472,80084
0.07,8221,0,867.91992,939.71252,1679.84009,1814.72778,-0.03845,0.02905,0.99539,1.085,-0.245,-0.298,5153,53469,80082
0.08,8222,0,867.91992,939.71252,1679.76379,1814.65149,-0.0343,0.03186,0.99796,0.228,-0.14,-0.525,5153,53469,80082
0.09,8223,0,867.91992,939.71252,1679.84009,1814.72778,-0.03467,0.03027,0.99588,-0.49,-0.018,-0.385,5153,53470,80079
0.1,8224,0,867.91992,939.71252,1679.76379,1814.72778,-0.03552,0.026,0.99796,-0.928,0.0,-0.018,5153,53470,80079
0.11,8225,0,867.91992,939.55994,1679.61121,1814.65149,-0.03101,0.0238,0.99576,-0.998,0.053,-0.018,5158,53474,80083
0.12,8226,0,867.91992,939.55994,1679.61121,1814.5752,-0.0293,0.02673,0.99759,-0.753,0.053,0.193,5158,53474,80083
0.13,8227,0,867.91992,939.55994,1679.76379,1814.80408,-0.02893,0.0282,0.99759,-0.543,0.14,0.263,5158,53469,80079
0.14,8228,0,867.91992,939.55994,1679.76379,1814.65149,-0.02893,0.02637,0.99649,-0.648,0.21,0.385,5158,53469,80079
0.15,8229,0,867.91992,939.55994,1679.84009,1814.5752,-0.02893,0.02649,0.99698,-0.928,0.263,0.665,5157,53471,80084
0.16,8230,0,867.91992,939.55994,1679.84009,1814.72778,-0.03052,0.02625,0.99808,-1.085,0.263,0.63,5157,53471,80084
0.17,8231,0,867.91992,939.55994,1679.84009,1814.65149,-0.02918,0.02368,0.99393,-1.4,0.298,0.63,5158,53470,80084
0.18,8232,0,867.91992,939.55994,1679.84009,1814.65149,-0.03198,0.02173,0.99698,-1.645,0.438,0.595,5158,53470,80084
0.19,8233,0,867.91992,939.55994,1679.91638,1814.72778,-0.03589,0.01953,1.00052,-1.873,0.49,0.438,5160,53474,80088
0.2,8234,0,867.91992,939.55994,1679.84009,1814.72778,-0.03894,0.02002,1.00137,-1.68,0.438,0.543,5160,53474,80088
0.21,8235,0,867.91992,939.63623,1679.76379,1814.72778,-0.03967,0.021,1.0004,-1.313,0.263,0.49,5161,53471,80089
0.22,8236,0,867.91992,939.63623,1679.45862,1814.72778,-0.0398,0.02124,0.99954,-1.085,0.228,0.718,5161,53471,80089
0.23,8237,0,867.91992,939.63623,1679.76379,1814.65149,-0.04102,0.02234,0.99722,-0.945,0.21,0.893,5160,53470,80089
0.24,8238,0,867.91992,939.63623,1679.76379,1814.72778,-0.04505,0.02539,0.99576,-0.91,0.35,0.683,5160,53470,80089
0.25,8239,0,867.91992,939.63623,1679.6875,1814.72778,-0.04688,0.02441,0.99673,-1.085,0.315,0.753,5163,53471,80094
0.26,8240,0,867.91992,939.63623,1679.76379,1814.72778,-0.04663,0.02161,1.00027,-1.225,0.333,0.613,5163,53471,80094
0.27,8241,0,867.91992,939.63623,1679.61121,1814.72778,-0.04248,0.01953,1.00174,-1.26,0.35,0.298,5163,53473,80094
0.28,8242,0,867.91992,939.63623,1679.53491,1814.72778,-0.04053,0.01868,1.00333,-1.278,0.56,0.228,5163,53473,80094
0.29,8243,0,867.91992,939.63623,1679.61121,1814.72778,-0.03467,0.01697,0.99954,-0.665,0.42,-0.158,5164,53470,80089
0.3,8244,0,867.91992,939.63623,1679.6875,1814.72778,-0.02991,0.01843,0.99625,-0.14,0.333,0.088,5164,53470,80089
0.31,8245,0,867.91992,939.55994,1679.91638,1814.65149,-0.02808,0.02246,0.99307,-0.123,0.385,-0.123,5165,53466,80083
0.32,8246,0,867.91992,939.55994,1679.38232,1814.65149,-0.02527,0.0238,0.98636,-0.333,0.595,0.053,5165,53466,80083
0.33,8247,0,867.91992,939.55994,1679.53491,1814.80408,-0.02905,0.02185,0.99283,-0.508,0.823,0.158,5164,53465,80080
0.34,8248,0,867.91992,939.55994,1679.53491,1814.72778,-0.03906,0.02136,1.00284,-1.19,0.91,-0.14,5164,53465,80080
0.35,8249,0,867.91992,939.55994,1679.61121,1814.80408,-0.03943,0.02149,1.00137,-0.77,0.718,0.018,5167,53465,80087
0.36,8250,0,867.91992,939.55994,1679.84009,1814.88037,-0.03919,0.02515,0.99796,-0.508,0.473,-0.21,5167,53465,80087
0.37,8251,0,867.91992,939.55994,1679.53491,1814.80408,-0.0387,0.02515,0.99539,-0.42,0.315,-0.403,5168,53468,80085
0.38,8252,0,867.91992,939.55994,1679.76379,1814.80408,-0.0387,0.02417,0.99356,-0.683,0.228,-0.175,5168,53468,80085
0.39,8253,0,867.91992,939.55994,1679.76379,1814.72778,-0.03894,0.02051,0.99698,-1.523,0.508,-0.315,5166,53465,80083
0.4,8254,0,867.91992,939.55994,1679.61121,1814.80408,-0.03931,0.01721,0.99649,-1.558,0.56,-0.543,5166,53465,80083
0.41,8255,0,867.91992,939.71252,1679.6875,1814.72778,-0.04309,0.01721,1.0004,-1.575,0.718,-0.543,5166,53463,80084
0.42,8256,0,867.91992,939.71252,1679.53491,1814.65149,-0.04285,0.01685,1.00027,-1.103,0.648,-0.665,5166,53463,80084
0.43,8257,0,867.91992,939.71252,1679.6875,1814.65149,-0.04212,0.01868,1.00089,-0.7,0.455,-0.77,5167,53468,80080
0.44,8258,0,867.91992,939.71252,1679.6875,1814.65149,-0.03955,0.02136,0.99893,-0.648,0.35,-0.665,5167,53468,80080
0.45,8259,0,867.91992,939.71252,1679.84009,1814.72778,-0.03833,0.02136,0.99722,-0.665,0.385,-0.578,5165,53470,80079
0.46,8260,0,867.84363,939.71252,1679.84009,1814.72778,-0.04187,0.02173,0.9993,-0.665,0.368,-0.718,5165,53470,80079
0.47,8261,0,867.84363,939.71252,1679.61121,1814.72778,-0.04309,0.01965,0.9971,-0.683,0.263,-0.473,5163,53469,80077
0.48,8262,0,867.84363,939.71252,1679.6875,1814.95667,-0.04358,0.02197,0.99857,-0.385,0.193,-0.753,5163,53469,80077
0.49,8263,0,867.84363,939.71252,1679.61121,1814.80408,-0.04517,0.02332,0.99942,-0.403,0.158,-0.928,5161,53465,80071
0.5,8264,0,867.84363,939.71252,1679.61121,1814.72778,-0.04431,0.021,0.99637,-0.333,0.105,-0.735,5161,53465,80071
0.51,8265,0,867.84363,939.71252,1679.76379,1814.5752,-0.04517,0.02197,0.996,-0.315,0.07,-0.823,5156,53463,80065
0.52,8266,0,867.84363,939.71252,1679.38232,1814.72778,-0.04273,0.02258,0.99429,-0.263,0.175,-0.7,5156,53463,80065
0.53,8267,0,867.84363,939.71252,1679.6875,1814.72778,-0.0426,0.02551,0.9938,-0.193,0.105,-0.665,5156,53459,80059
0.54,8268,0,867.84363,939.71252,1679.84009,1814.72778,-0.0387,0.02625,0.99136,-0.42,0.14,-0.63,5156,53459,80059
0.55,8269,0,867.84363,939.71252,1679.6875,1814.72778,-0.03565,0.02588,0.99954,-0.875,0.403,-0.77,5153,53462,80061
0.56,8270,0,867.99622,939.71252,1679.76379,1814.4989,-0.03552,0.02503,1.0032,-1.208,0.315,-0.683,5153,53462,80061
0.57,8271,0,867.99622,939.71252,1679.53491,1814.80408,-0.03418,0.02332,1.00357,-1.173,0.315,-0.7,5157,53460,80059
0.58,8272,0,867.99622,939.71252,1679.61121,1814.72778,-0.03223,0.02185,0.99991,-1.033,0.21,-0.578,5157,53460,80059
0.59,8273,0,867.99622,939.71252,1679.6875,1814.72778,-0.02881,0.0221,0.99625,-0.63,0.018,-0.455,5155,53458,80056
0.6,8274,0,867.99622,939.71252,1679.91638,1814.72778,-0.02966,0.02576,0.99625,-0.35,0.123,-0.508,5155,53458,80056
0.61,8275,0,867.99622,939.55994,1679.91638,1814.72778,-0.03272,0.02564,0.99881,-0.823,0.35,-0.455,5151,53456,80052
0.62,8276,0,867.99622,939.55994,1679.45862,1814.72778,-0.0354,0.02368,1.00027,-1.173,0.403,-0.158,5151,53456,80052
0.63,8277,0,867.99622,939.55994,1679.61121,1814.72778,-0.03858,0.02075,0.99991,-1.435,0.438,-0.175,5148,53458,80051
0.64,8278,0,867.99622,939.55994,1679.6875,1814.80408,-0.04004,0.02026,0.99954,-1.26,0.35,0.105,5148,53458,80051
0.65,8279,0,867.99622,939.55994,1679.61121,1814.65149,-0.04273,0.02222,0.9982,-0.543,0.193,0.21,5147,53457,80052
0.66,8280,0,867.91992,939.55994,1679.53491,1814.72778,-0.04309,0.03064,0.99368,0.35,-0.018,0.018,5147,53457,80052
0.67,8281,0,867.91992,939.55994,1679.61121,1814.72778,-0.04309,0.03235,0.99295,0.053,0.0,0.0,5146,53453,80049
0.68,8282,0,867.91992,939.55994,1679.6875,1814.65149,-0.04407,0.03015,0.99503,-0.77,0.088,0.228,5146,53453,80049
0.69,8283,0,867.91992,939.55994,1679.99268,1814.5752,-0.04407,0.02405,0.99625,-1.453,0.158,0.158,5145,53456,80050
0.7,8284,0,867.91992,939.55994,1679.6875,1814.5752,-0.04505,0.01904,0.99832,-1.838,0.263,0.07,5145,53456,80050
0.71,8285,0,867.91992,939.63623,1679.45862,1814.65149,-0.04004,0.01733,0.99942,-1.155,0.298,-0.053,5145,53454,80044
0.72,8286,0,867.91992,939.63623,1679.53491,1814.4989,-0.03638,0.0199,0.99759,-0.945,0.228,-0.123,5145,53454,80044
0.73,8287,0,867.91992,939.63623,1679.76379,1814.65149,-0.03613,0.02246,0.99734,-0.928,0.28,-0.158,5145,53454,80044
0.74,8288,0,867.91992,939.63623,1679.6875,1814.5752,-0.03479,0.02271,0.99734,-0.963,0.315,-0.28,5142,53453,80038
0.75,8289,0,867.91992,939.63623,1679.76379,1814.65149,-0.03491,0.02271,0.99881,-1.12,0.315,-0.455,5142,53453,80038
0.76,8290,0,867.91992,939.63623,1679.84009,1814.72778,-0.03284,0.02441,0.9993,-1.138,0.35,-0.07,5142,53451,80037
0.77,8291,0,867.91992,939.63623,1679.45862,1814.80408,-0.03125,0.02161,0.99625,-1.103,0.333,-0.053,5142,53451,80037
0.78,8292,0,867.91992,939.63623,1679.76379,1814.72778,-0.03235,0.02161,0.99649,-1.085,0.368,-0.123,5141,53447,80035
0.79,8293,0,867.91992,939.63623,1679.76379,1814.72778,-0.03235,0.02332,0.99698,-1.05,0.385,-0.333,5141,53447,80035
0.8,8294,0,867.91992,939.63623,1679.6875,1814.72778,-0.03577,0.02319,0.99918,-1.155,0.368,-0.175,5138,53448,80029
0.81,8295,0,867.91992,939.71252,1679.61121,1814.65149,-0.04016,0.02173,0.99747,-1.383,0.543,0.105,5138,53447,80033
0.82,8296,0,867.91992,939.71252,1679.30603,1814.88037,-0.04102,0.02026,0.99759,-1.313,0.455,0.175,5138,53447,80033
0.83,8297,0,867.91992,939.71252,1679.53491,1814.88037,-0.04456,0.02185,0.99979,-1.225,0.368,0.088,5138,53447,80033
0.84,8298,0,867.91992,939.71252,1679.53491,1814.72778,-0.04578,0.02112,1.00089,-1.085,0.42,-0.018,5138,53449,80037
0.85,8299,0,867.91992,939.71252,1679.45862,1814.80408,-0.04627,0.02149,1.00064,-1.103,0.403,0.0,5138,53449,80037
0.86,8300,0,867.84363,939.71252,1679.61121,1814.65149,-0.0426,0.0199,0.99698,-0.823,0.193,-0.158,5137,53448,80028
0.87,8301,0,867.84363,939.71252,1679.30603,1814.5752,-0.04175,0.01868,0.99454,-0.718,0.088,-0.315,5137,53448,80028
0.88,8302,0,867.84363,939.71252,1679.45862,1814.5752,-0.04138,0.02063,0.99661,-0.7,0.105,-0.385,5136,53452,80032
0.89,8303,0,867.84363,939.71252,1679.30603,1814.65149,-0.03955,0.02075,0.99637,-0.578,0.123,-0.28,5136,53452,80032
0.9,8304,0,867.84363,939.71252,1679.30603,1814.5752,-0.03821,0.01965,0.99722,-0.963,0.315,-0.385,5135,53442,80028
0.91,8305,0,867.84363,939.55994,1679.61121,1814.80408,-0.03601,0.02026,1.00003,-1.05,0.473,-0.438,5135,53447,80030
0.92,8306,0,867.84363,939.55994,1679.07715,1814.5752,-0.03613,0.02185,1.00076,-0.823,0.315,-0.333,5135,53447,80030
0.93,8307,0,867.84363,939.55994,1679.38232,1814.65149,-0.03565,0.02026,0.99905,-0.613,0.21,-0.385,5135,53447,80030
0.94,8308,0,867.84363,939.55994,1679.53491,1814.65149,-0.03467,0.02258,0.9971,-0.473,0.228,-0.403,5134,53448,80033
0.95,8309,0,867.84363,939.55994,1679.53491,1814.5752,-0.0354,0.02185,0.99661,-0.508,0.21,-0.368,5134,53448,80033
0.96,8310,0,867.91992,939.55994,1679.61121,1814.65149,-0.03845,0.02112,0.99698,-0.648,0.385,-0.49,5135,53446,80026
0.97,8311,0,867.91992,939.55994,1679.38232,1814.65149,-0.04053,0.02124,0.99918,-0.648,0.28,-0.473,5135,53446,80026
0.98,8312,0,867.91992,939.55994,1679.61121,1814.65149,-0.04077,0.02185,0.99771,-0.613,0.245,-0.368,5138,53447,80030
0.99,8313,0,867.91992,939.55994,1679.6875,1814.5752,-0.04334,0.02319,0.99979,-0.473,0.245,-0.333,5138,53447,80030
1.0,8314,0,867.91992,939.55994,1679.61121,1814.65149,-0.04273,0.02258,0.99869,-0.578,0.263,-0.14,5131,53443,80031
1.01,8315,0,867.91992,939.63623,1679.61121,1814.65149,-0.04065,0.02454,0.99649,-0.578,0.14,-0.438,5133,53445,80029
1.02,8316,0,867.91992,939.63623,1679.45862,1814.5752,-0.03919,0.02405,0.9971,-0.665,0.088,-0.438,5133,53445,80029
1.03,8317,0,867.91992,939.63623,1679.53491,1814.5752,-0.03735,0.02332,0.99527,-0.77,0.14,-0.315,5133,53445,80029
1.04,8318,0,867.91992,939.63623,1679.53491,1814.5752,-0.03809,0.02417,0.99734,-0.595,0.193,-0.368,5133,53444,80029
1.05,8319,0,867.91992,939.63623,1679.6875,1814.4989,-0.03735,0.02515,0.99734,-0.718,0.228,-0.368,5133,53444,80029
1.06,8320,0,867.84363,939.63623,1679.76379,1814.5752,-0.03723,0.02319,0.99979,-1.243,0.263,-0.245,5137,53445,80027
1.07,8321,0,867.84363,939.63623,1679.30603,1814.65149,-0.03674,0.02149,0.9993,-1.383,0.298,-0.263,5137,53445,80027
1.08,8322,0,867.84363,939.63623,1679.53491,1814.72778,-0.0376,0.02014,1.00064,-1.138,0.28,-0.28,5133,53442,80030
1.09,8323,0,867.84363,939.63623,1679.53491,1814.5752,-0.0365,0.02063,0.99759,-1.015,0.193,-0.245,5133,53442,80030
1.1,8324,0,867.84363,939.63623,1679.53491,1814.5752,-0.03528,0.02307,0.99734,-0.7,0.088,-0.193,5133,53441,80025
1.11,8325,0,867.84363,939.55994,1679.61121,1814.34631,-0.0365,0.02759,0.99747,-0.665,0.21,-0.105,5133,53441,80026
1.12,8326,0,867.84363,939.55994,1679.22974,1814.5752,-0.0365,0.02759,0.99747,-0.858,0.21,-0.105,5133,53441,80026
1.13,8327,0,867.84363,939.55994,1679.45862,1814.5752,-0.03992,0.02368,0.99966,-1.313,0.333,0.123,5133,53441,80026
1.14,8328,0,867.84363,939.55994,1679.38232,1814.65149,-0.04273,0.02332,1.00027,-1.33,0.245,0.193,5134,53445,80028
1.15,8329,0,867.84363,939.55994,1679.30603,1814.65149,-0.04028,0.02039,0.9971,-1.103,0.228,0.158,5134,53445,80028
1.16,8330,0,867.69104,939.55994,1679.45862,1814.4989,-0.03992,0.02222,0.99673,-0.893,0.193,0.105,5138,53442,80028
1.17,8331,0,867.69104,939.55994,1679.30603,1814.65149,-0.04004,0.02197,0.99588,-0.805,0.193,0.088,5138,53442,80028
1.18,8332,0,867.69104,939.55994,1679.30603,1814.65149,-0.04334,0.02002,0.99771,-0.998,0.298,-0.14,5136,53440,80025
1.19,8333,0,867.69104,939.55994,1679.15344,1814.80408,-0.04212,0.02002,0.99844,-1.05,0.21,-0.28,5136,53440,80025
1.2,8334,0,867.69104,939.55994,1679.45862,1814.65149,-0.0426,0.02087,0.99966,-0.788,0.193,-0.018,5136,53440,80027
1.21,8335,0,867.69104,939.63623,1679.76379,1814.65149,-0.04077,0.02149,0.99832,-0.718,0.105,0.175,5136,53440,80027
1.22,8336,0,867.69104,939.63623,1679.38232,1814.4989,-0.03882,0.02258,0.99734,-0.683,0.088,0.14,5136,53441,80028
1.23,8337,0,867.69104,939.63623,1679.61121,1814.42261,-0.03723,0.02283,0.99808,-0.595,0.158,-0.28,5136,53441,80028
1.24,8338,0,867.69104,939.63623,1679.53491,1814.42261,-0.0387,0.02295,0.99747,-0.998,0.368,-0.35,5135,53440,80029
1.25,8339,0,867.69104,939.63623,1679.53491,1814.42261,-0.03748,0.02173,0.99539,-1.085,0.385,-0.333,5135,53440,80029
1.26,8340,0,867.99622,939.63623,1679.53491,1814.4989,-0.03845,0.021,0.99637,-1.208,0.315,-0.193,5136,53442,80027
1.27,8341,0,867.99622,939.63623,1679.30603,1814.42261,-0.03784,0.02185,0.99673,-1.19,0.28,-0.14,5136,53442,80027
1.28,8342,0,867.99622,939.63623,1679.61121,1814.42261,-0.03797,0.02307,0.9982,-1.015,0.228,-0.14,5137,53444,80031
1.29,8343,0,867.99622,939.63623,1679.53491,1814.42261,-0.03699,0.02441,0.99966,-1.068,0.298,0.035,5137,53444,80031
1.3,8344,0,867.99622,939.63623,1679.61121,1814.42261,-0.03723,0.02478,0.99979,-1.103,0.368,0.07,5137,53444,80035
1.31,8345,0,867.99622,939.63623,1679.45862,1814.5752,-0.03845,0.02246,0.9993,-1.33,0.403,-0.123,5137,53444,80035
1.32,8346,0,867.99622,939.63623,1679.61121,1814.34631,-0.03687,0.02149,0.9971,-1.365,0.385,-0.21,5138,53445,80031
1.33,8347,0,867.99622,939.63623,1679.61121,1814.4989,-0.03784,0.01941,0.99454,-1.4,0.403,-0.385,5138,53445,80031
1.34,8348,0,867.99622,939.63623,1679.6875,1814.4989,-0.0387,0.01892,0.99588,-1.348,0.49,-0.21,5137,53444,80028
1.35,8349,0,867.99622,939.63623,1679.61121,1814.5752,-0.03992,0.01856,0.99673,-1.278,0.438,-0.333,5137,53444,80028
1.36,8350,0,867.99622,939.63623,1679.76379,1814.5752,-0.04077,0.02002,0.99918,-1.278,0.438,-0.333,5138,53444,80031
1.37,8351,0,867.99622,939.63623,1679.38232,1814.5752,-0.04102,0.02039,0.99905,-1.155,0.35,-0.315,5138,53444,80031
1.38,8352,0,867.99622,939.63623,1679.53491,1814.4989,-0.04114,0.02173,1.00015,-1.05,0.315,-0.35,5138,53441,80034
1.39,8353,0,867.99622,939.63623,1679.53491,1814.5752,-0.03784,0.02344,0.99747,-0.858,0.245,-0.403,5138,53441,80034
1.4,8354,0,867.99622,939.63623,1679.45862,1814.5752,-0.03674,0.02197,0.99649,-1.103,0.315,-0.35,5140,53443,80032
1.41,8355,0,867.99622,939.55994,1679.61121,1814.5752,-0.03919,0.02087,0.99844,-1.26,0.438,-0.438,5140,53443,80032
1.42,8356,0,867.99622,939.55994,1679.38232,1814.5752,-0.03955,0.02039,0.99918,-1.33,0.473,-0.543,5140,53445,80028
1.43,8357,0,867.99622,939.55994,1679.38232,1814.4989,-0.04089,0.02087,0.99979,-1.138,0.49,-0.595,5140,53445,80028
1.44,8358,0,867.99622,939.55994,1679.53491,1814.4989,-0.03687,0.02185,0.99722,-0.998,0.368,-0.753,5140,53442,80034
1.45,8359,0,867.99622,939.55994,1679.38232,1814.5752,-0.03748,0.02307,0.99783,-1.033,0.455,-0.508,5140,53442,80034
1.46,8360,0,867.91992,939.55994,1679.61121,1814.42261,-0.03797,0.02466,0.99991,-1.225,0.333,-0.385,5141,53438,80034
1.47,8361,0,867.91992,939.55994,1679.30603,1814.4989,-0.03992,0.02368,0.99954,-1.453,0.368,-0.298,5141,53438,80034
1.48,8362,0,867.91992,939.55994,1679.38232,1814.4989,-0.04102,0.02124,0.99783,-1.488,0.385,-0.14,5139,53441,80032
1.49,8363,0,867.91992,939.55994,1679.45862,1814.5752,-0.04236,0.01978,0.99979,-1.138,0.28,-0.35,5139,53441,80032
1.5,8364,0,867.91992,939.55994,1679.53491,1814.5752,-0.04175,0.02051,0.99869,-0.823,0.333,-0.298,5143,53439,80036
1.51,8365,0,867.91992,939.48364,1679.84009,1814.4989,-0.04334,0.0199,0.99991,-0.508,0.175,-0.385,5143,53439,80036
1.52,8366,0,867.91992,939.48364,1679.45862,1814.4989,-0.04224,0.02039,0.99857,-0.473,0.123,-0.525,5141,53439,80036
1.53,8367,0,867.91992,939.48364,1679.53491,1814.42261,-0.04114,0.0199,0.99734,-0.385,0.018,-0.368,5141,53439,80036
1.54,8368,0,867.91992,939.48364,1679.53491,1814.5752,-0.03845,0.01929,0.9971,-0.7,0.018,-0.525,5141,53437,80031
1.55,8369,0,867.91992,939.48364,1679.61121,1814.4989,-0.03809,0.02051,0.99905,-0.735,0.175,-0.28,5141,53437,80031
1.56,8370,0,867.99622,939.48364,1679.61121,1814.5752,-0.04053,0.02161,0.99991,-0.648,0.28,-0.508,5141,53437,80030
1.57,8371,0,867.99622,939.48364,1679.38232,1814.4989,-0.03943,0.021,0.99759,-0.543,0.07,-0.595,5141,53437,80030
1.58,8372,0,867.99622,939.48364,1679.53491,1814.5752,-0.03894,0.0221,0.99832,-0.508,0.035,-0.455,5142,53434,80025
1.59,8373,0,867.99622,939.48364,1679.61121,1814.65149,-0.03626,0.02222,0.99625,-0.368,-0.018,-0.263,5142,53434,80025
1.6,8374,0,867.99622,939.48364,1679.53491,1814.65149,-0.0376,0.02234,0.99771,-0.823,0.245,-0.525,5140,53436,80019
1.61,8375,0,867.99622,939.63623,1679.45862,1814.4989,-0.03687,0.01917,0.99722,-1.033,0.193,-0.403,5140,53436,80019
1.62,8376,0,867.99622,939.63623,1679.53491,1814.42261,-0.03906,0.01746,0.99759,-1.015,0.193,-0.63,5138,53437,80015
1.63,8377,0,867.99622,939.63623,1679.45862,1814.4989,-0.03894,0.01782,0.99747,-0.893,0.28,-0.63,5138,53437,80015
1.64,8378,0,867.99622,939.63623,1679.53491,1814.4989,-0.03687,0.01941,0.99625,-0.648,0.403,-0.665,5134,53435,80015
1.65,8379,0,867.99622,939.63623,1679.53491,1814.42261,-0.03772,0.02454,0.996,-0.683,0.245,-0.333,5134,53435,80015
1.66,8380,0,867.84363,939.63623,1679.76379,1814.34631,-0.03772,0.02698,0.99637,-0.858,0.175,-0.35,5133,53431,80009
1.67,8381,0,867.84363,939.63623,1679.30603,1814.4989,-0.03601,0.02808,0.99551,-1.12,0.35,-0.508,5133,53431,80009
1.68,8382,0,867.84363,939.63623,1679.61121,1814.4989,-0.03589,0.02795,0.99649,-1.225,0.315,-0.42,5131,53434,80010
1.69,8383,0,867.84363,939.63623,1679.38232,1814.4989,-0.03699,0.02747,0.99673,-1.4,0.368,-0.35,5131,53434,80010
1.7,8384,0,867.84363,939.63623,1679.53491,1814.4989,-0.03479,0.02539,0.99881,-1.855,0.42,0.053,5129,53433,80011
1.71,8385,0,867.84363,939.55994,1679.61121,1814.27002,-0.03418,0.02319,0.99808,-2.013,0.473,0.14,5129,53433,80011
1.72,8386,0,867.84363,939.55994,1679.45862,1814.65149,-0.03247,0.0188,0.99588,-2.293,0.543,0.035,5129,53432,80009
1.73,8387,0,867.84363,939.55994,1679.53491,1814.65149,-0.03455,0.01782,0.99771,-2.188,0.543,0.315,5129,53432,80009
1.74,8388,0,867.84363,939.55994,1679.45862,1814.5752,-0.03699,0.01709,1.00003,-2.065,0.7,0.298,5129,53431,80006
1.75,8389,0,867.84363,939.55994,1679.61121,1814.4989,-0.04102,0.01477,0.99991,-1.628,0.613,0.175,5129,53431,80006
1.76,8390,0,867.84363,939.55994,1679.61121,1814.5752,-0.04212,0.01587,0.99966,-1.523,0.56,0.07,5123,53429,80002
1.77,8391,0,867.84363,939.55994,1679.38232,1814.42261,-0.04138,0.01697,0.99747,-1.435,0.385,0.105,5123,53429,80002
1.78,8392,0,867.84363,939.55994,1679.45862,1814.4989,-0.04236,0.0188,0.99612,-1.383,0.403,0.228,5122,53429,80002
1.79,8393,0,867.84363,939.55994,1679.45862,1814.42261,-0.04346,0.01953,0.99661,-1.278,0.543,0.193,5122,53429,80002
1.8,8394,0,867.84363,939.55994,1679.6875,1814.42261,-0.04724,0.01892,0.99869,-1.173,0.42,0.333,5121,53427,80003
1.81,8395,0,867.84363,939.63623,1679.76379,1814.5752,-0.04871,0.0199,0.99649,-1.103,0.49,0.315,5121,53427,80003
1.82,8396,0,867.84363,939.63623,1679.38232,1814.42261,-0.0459,0.02087,0.99625,-0.98,0.333,0.245,5119,53428,80001
1.83,8397,0,867.84363,939.63623,1679.53491,1814.42261,-0.04199,0.02356,0.996,-1.015,0.298,0.088,5119,53428,80001
1.84,8398,0,867.84363,939.63623,1679.53491,1814.42261,-0.04114,0.02441,0.99844,-1.208,0.193,0.123,5117,53428,79998
1.85,8399,0,867.84363,939.63623,1679.61121,1814.42261,-0.04285,0.02197,1.00491,-1.645,0.333,0.21,5117,53428,79998
1.86,8400,0,867.91992,939.63623,1679.38232,1814.42261,-0.04163,0.01477,0.99844,-1.733,0.175,-0.263,5118,53428,79998
1.87,8401,0,867.91992,939.63623,1679.22974,1814.27002,-0.03772,0.01453,0.99649,-1.575,0.105,0.0,5118,53428,79998
1.88,8402,0,867.91992,939.63623,1679.53491,1814.27002,-0.03809,0.01502,0.996,-1.208,0.053,0.088,5117,53426,79998
1.89,8403,0,867.91992,939.63623,1679.61121,1814.27002,-0.03735,0.01636,0.99661,-1.12,0.105,-0.07,5117,53426,79998
1.9,8404,0,867.91992,939.63623,1679.45862,1814.42261,-0.03784,0.01782,0.99832,-1.033,0.263,-0.21,5116,53427,79991
1.91,8405,0,867.91992,939.55994,1679.53491,1814.42261,-0.0387,0.02112,0.99942,-0.648,0.193,-0.14,5116,53427,79991
1.92,8406,0,867.91992,939.55994,1679.61121,1814.4989,-0.03943,0.02222,0.99808,-0.56,0.105,-0.14,5116,53430,79996
1.93,8407,0,867.91992,939.55994,1679.61121,1814.42261,-0.03748,0.02246,0.9971,-0.753,0.07,0.158,5116,53430,79996
1.94,8408,0,867.91992,939.55994,1679.61121,1814.4989,-0.03528,0.02173,0.99637,-0.823,0.035,0.263,5117,53427,79995
1.95,8409,0,867.91992,939.55994,1679.53491,1814.4989,-0.03772,0.01941,0.99759,-1.033,0.175,0.315,5117,53427,79995
1.96,8410,0,867.84363,939.55994,1679.76379,1814.42261,-0.04212,0.01709,1.00052,-1.085,0.175,0.42,5114,53427,79997
1.97,8411,0,867.84363,939.55994,1679.22974,1814.42261,-0.04224,0.01685,0.99893,-1.278,0.298,-0.07,5114,53427,79997
1.98,8412,0,867.84363,939.55994,1679.45862,1814.4989,-0.04187,0.01685,0.99966,-1.138,0.123,-0.105,5115,53426,80001
