Time(s),Seq,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.6,61933,0,881.88171,912.09412,1703.33862,1759.1095,-0.07337,-0.05676,0.99734,-2.188,0.788,-0.088,6173,55720,82665
0.61,61934,0,881.88171,912.09412,1703.87268,1758.80432,-0.07569,-0.05676,0.99686,-1.995,0.84,-0.298,6173,55720,82665
0.62,61935,0,881.88171,912.17041,1703.5675,1758.95691,-0.07508,-0.05713,0.99673,-1.908,0.823,-0.42,6172,55724,82659
0.63,61936,0,881.88171,912.17041,1702.95715,1759.0332,-0.07593,-0.05786,0.99734,-1.663,0.718,-0.298,6172,55724,82659
0.64,61937,0,881.88171,912.17041,1703.41492,1759.0332,-0.07703,-0.05579,0.99893,-1.523,0.385,-0.123,6172,55724,82660
0.65,61938,0,881.88171,912.17041,1703.26233,1759.1095,-0.07483,-0.05664,0.99673,-1.488,0.228,-0.175,6172,55724,82660
0.66,61939,0,881.88171,912.17041,1703.26233,1759.1095,-0.07532,-0.0564,0.99905,-1.558,0.21,-0.035,6171,55716,82652
0.67,61940,0,881.80542,912.17041,1703.49121,1758.88062,-0.07337,-0.05786,0.99844,-1.453,0.158,-0.158,6171,55716,82652
0.68,61941,0,881.80542,912.17041,1703.18604,1758.95691,-0.07373,-0.05774,0.9982,-1.365,0.21,-0.158,6172,55717,82654
0.69,61942,0,881.80542,912.17041,1703.18604,1759.1095,-0.07239,-0.05591,0.9982,-1.295,0.42,-0.28,6172,55717,82654
0.7,61943,0,881.80542,912.17041,1703.5675,1758.88062,-0.07276,-0.05615,0.99759,-1.085,0.42,-0.385,6169,55716,82652
0.71,61944,0,881.80542,912.17041,1703.49121,1758.80432,-0.07288,-0.05396,0.99808,-1.015,0.438,-0.263,6169,55716,82652
0.72,61945,0,881.80542,912.01782,1703.41492,1759.1095,-0.07263,-0.05493,0.99808,-1.19,0.455,-0.438,6169,55714,82651
0.73,61946,0,881.80542,912.01782,1703.49121,1758.80432,-0.07398,-0.05432,0.99783,-1.243,0.473,-0.175,6169,55714,82651
0.74,61947,0,881.80542,912.01782,1703.41492,1758.88062,-0.07544,-0.05579,0.99649,-1.103,0.385,-0.158,6172,55718,82649
0.75,61948,0,881.80542,912.01782,1703.33862,1758.80432,-0.07532,-0.05603,0.99649,-1.225,0.158,-0.175,6172,55718,82649
0.76,61949,0,881.80542,912.01782,1703.72009,1758.72803,-0.07385,-0.05615,0.99625,-1.208,0.035,-0.28,6165,55716,82648
0.77,61950,0,881.80542,912.01782,1703.33862,1758.88062,-0.07154,-0.05554,0.99661,-1.225,0.105,-0.14,6165,55716,82648
0.78,61951,0,881.80542,912.01782,1703.26233,1758.80432,-0.07105,-0.05457,0.99698,-1.313,0.193,-0.14,6170,55717,82649
0.79,61952,0,881.80542,912.01782,1703.87268,1758.72803,-0.07141,-0.05408,0.99881,-1.243,0.228,-0.158,6170,55717,82649
0.8,61953,0,881.80542,912.01782,1703.41492,1758.88062,-0.07019,-0.05506,0.99759,-1.47,0.438,-0.228,6170,55722,82650
0.81,61954,0,881.80542,912.01782,1703.33862,1759.0332,-0.07056,-0.05481,0.99747,-1.645,0.7,-0.28,6170,55722,82650
0.82,61955,0,881.80542,912.09412,1703.5675,1758.95691,-0.07166,-0.05579,0.99649,-1.663,0.98,-0.35,6170,55720,82648
0.83,61956,0,881.80542,912.09412,1703.10974,1758.80432,-0.07349,-0.05664,0.99734,-1.663,1.015,-0.385,6170,55720,82648
0.84,61957,0,881.80542,912.09412,1703.41492,1758.72803,-0.07398,-0.05664,0.99686,-1.803,1.068,-0.403,6172,55718,82649
0.85,61958,0,881.80542,912.09412,1703.41492,1758.95691,-0.07495,-0.05725,0.99747,-1.523,0.875,-0.35,6172,55718,82649
0.86,61959,0,881.80542,912.09412,1703.33862,1759.0332,-0.07569,-0.05713,0.99844,-1.488,0.84,-0.35,6170,55714,82648
0.87,61960,0,881.72913,912.09412,1703.41492,1758.95691,-0.07605,-0.05603,0.99661,-1.365,0.788,-0.438,6170,55714,82648
0.88,61961,0,881.72913,912.09412,1704.02527,1758.49915,-0.07752,-0.05506,0.99759,-1.208,0.665,-0.35,6170,55714,82645
0.89,61962,0,881.72913,912.09412,1703.41492,1759.0332,-0.07739,-0.05676,0.99698,-1.19,0.543,-0.35,6170,55714,82645
0.9,61963,0,881.72913,912.09412,1703.33862,1758.95691,-0.07617,-0.05994,0.99527,-0.84,-0.053,-0.228,6174,55717,82645
0.91,61964,0,881.72913,912.09412,1703.87268,1758.88062,-0.07385,-0.05872,0.99722,-0.63,-0.35,-0.333,6174,55717,82645
0.92,61965,0,881.72913,912.09412,1703.41492,1758.80432,-0.07056,-0.05664,0.99771,-0.56,-0.385,-0.368,6175,55716,82645
0.93,61966,0,881.72913,912.09412,1703.10974,1759.1095,-0.07166,-0.05579,0.99698,-0.455,-0.193,-0.245,6175,55716,82645
0.94,61967,0,881.72913,912.09412,1703.72009,1759.1095,-0.07215,-0.05603,0.99942,-0.49,0.228,-0.438,6172,55715,82643
0.95,61968,0,881.72913,912.09412,1703.26233,1759.18579,-0.07361,-0.05237,0.9982,-0.385,0.49,-0.508,6172,55715,82643
0.96,61969,0,881.72913,912.09412,1703.33862,1758.95691,-0.07532,-0.0509,0.99759,-0.63,0.508,-0.438,6171,55711,82644
0.97,61970,0,881.95801,912.09412,1703.5675,1758.88062,-0.07666,-0.05322,0.99637,-0.805,0.368,-0.385,6171,55711,82644
0.98,61971,0,881.95801,912.09412,1703.26233,1758.95691,-0.07788,-0.05481,0.99796,-0.998,0.228,-0.123,6171,55712,82643
0.99,61972,0,881.95801,912.09412,1703.33862,1758.88062,-0.07447,-0.05469,0.99747,-0.753,-0.035,-0.158,6171,55712,82643
1.0,61973,0,881.95801,912.09412,1703.94897,1758.72803,-0.06946,-0.05432,0.99673,-0.858,-0.175,-0.123,6168,55710,82627
1.01,61974,0,881.95801,912.09412,1703.41492,1758.88062,-0.07154,-0.05518,0.99918,-0.91,0.07,-0.333,6168,55710,82627
1.02,61975,0,881.95801,912.09412,1703.33862,1759.0332,-0.07361,-0.05786,0.99808,-0.7,0.455,-0.315,6163,55705,82617
1.03,61976,0,881.95801,912.09412,1703.5675,1758.65173,-0.07727,-0.05762,0.99747,-0.49,0.683,-0.385,6163,55705,82617
1.04,61977,0,881.95801,912.09412,1703.33862,1758.80432,-0.07691,-0.05603,0.99576,-0.35,0.508,-0.525,6158,55702,82606
1.05,61978,0,881.95801,912.09412,1703.26233,1758.80432,-0.07605,-0.05554,0.99637,-0.088,0.385,-0.648,6158,55702,82606
1.06,61979,0,881.95801,912.09412,1704.02527,1758.65173,-0.07605,-0.05396,0.9982,-0.053,0.018,-0.438,6151,55704,82593
1.07,61980,0,881.72913,912.09412,1703.33862,1759.0332,-0.07361,-0.05457,0.99649,0.018,-0.035,-0.473,6151,55704,82593
1.08,61981,0,881.72913,912.09412,1703.33862,1758.95691,-0.07288,-0.05213,0.99869,0.105,-0.07,-0.788,6140,55701,82582
1.09,61982,0,881.72913,912.09412,1703.94897,1758.88062,-0.07312,-0.05286,0.99771,0.105,0.035,-0.91,6140,55701,82582
1.1,61983,0,881.72913,912.09412,1703.41492,1759.0332,-0.07154,-0.05005,0.9971,-0.14,0.0,-1.33,6133,55700,82574
1.11,61984,0,881.72913,912.09412,1703.49121,1758.88062,-0.07337,-0.05347,0.99991,0.035,0.07,-0.77,6133,55700,82574
1.12,61985,0,881.72913,911.94153,1703.79639,1758.80432,-0.07227,-0.05261,0.99796,0.193,0.193,-0.77,6124,55697,82566
1.13,61986,0,881.72913,911.94153,1703.18604,1759.0332,-0.07239,-0.05054,0.9971,0.14,0.175,-0.648,6124,55697,82566
1.14,61987,0,881.72913,911.94153,1703.49121,1759.0332,-0.07019,-0.05127,0.99564,0.175,0.088,-0.665,6119,55694,82563
1.15,61988,0,881.72913,911.94153,1703.72009,1758.88062,-0.07227,-0.04895,0.99869,0.158,0.105,-0.508,6119,55694,82563
1.16,61989,0,881.72913,911.94153,1703.41492,1759.0332,-0.07434,-0.04443,0.99991,-0.333,0.35,-0.455,6112,55694,82556
1.17,61990,0,881.80542,911.94153,1703.5675,1758.95691,-0.07483,-0.04529,0.99722,-0.805,0.42,-0.298,6112,55694,82556
1.18,61991,0,881.80542,911.94153,1703.79639,1758.80432,-0.07459,-0.04663,0.99368,-1.19,0.438,-0.385,6106,55694,82554
1.19,61992,0,881.80542,911.94153,1703.26233,1759.0332,-0.07324,-0.05029,0.99417,-1.698,0.158,-0.298,6106,55694,82554
1.2,61993,0,881.80542,911.94153,1703.33862,1758.95691,-0.07324,-0.05322,0.9993,-1.61,0.053,-0.228,6100,55688,82543
1.21,61994,0,881.80542,911.94153,1703.72009,1758.72803,-0.07422,-0.05103,0.9982,-1.12,0.263,-0.14,6100,55688,82543
1.22,61995,0,881.80542,911.86523,1703.5675,1758.88062,-0.07202,-0.04883,0.99588,-0.98,0.35,-0.088,6094,55687,82542
1.23,61996,0,881.80542,911.86523,1703.10974,1759.0332,-0.07324,-0.04724,0.99771,-1.033,0.385,-0.193,6094,55687,82542
1.24,61997,0,881.80542,911.86523,1703.6438,1758.95691,-0.07385,-0.04675,0.99722,-1.278,0.385,-0.28,6088,55688,82535
1.25,61998,0,881.80542,911.86523,1703.41492,1758.95691,-0.07373,-0.04883,0.99759,-1.593,0.245,-0.088,6088,55688,82535
1.26,61999,0,881.80542,911.86523,1703.26233,1758.95691,-0.07154,-0.05274,0.9982,-1.803,0.158,-0.14,6085,55685,82533
1.27,62000,0,881.95801,911.86523,1703.6438,1759.0332,-0.06897,-0.05542,0.99808,-1.453,0.508,-0.175,6085,55685,82533
1.28,62001,0,881.95801,911.86523,1703.41492,1758.95691,-0.06897,-0.05237,0.99881,-1.348,0.7,-0.35,6085,55679,82526
1.29,62002,0,881.95801,911.86523,1703.26233,1759.0332,-0.07093,-0.04785,0.99954,-1.278,0.858,-0.193,6085,55679,82526
1.3,62003,0,881.95801,911.86523,1704.02527,1758.88062,-0.07178,-0.04517,0.99783,-1.488,1.015,-0.298,6080,55678,82522
1.31,62004,0,881.95801,911.86523,1703.49121,1759.1095,-0.073,-0.0459,0.99686,-1.803,1.068,-0.228,6080,55678,82522
1.32,62005,0,881.95801,912.17041,1703.49121,1759.1095,-0.0741,-0.05017,0.99637,-2.503,1.173,-0.21,6078,55681,82519
1.33,62006,0,881.95801,912.17041,1703.49121,1758.88062,-0.07764,-0.05139,0.99796,-2.818,1.12,-0.263,6078,55681,82519
1.34,62007,0,881.95801,912.17041,1703.26233,1759.1095,-0.07825,-0.05371,0.99661,-2.608,0.945,-0.14,6077,55684,82517
1.35,62008,0,881.95801,912.17041,1703.33862,1759.0332,-0.07715,-0.05457,0.99551,-2.398,0.77,-0.123,6077,55684,82517
1.36,62009,0,881.95801,912.17041,1703.94897,1758.95691,-0.07715,-0.05383,0.99625,-2.345,0.508,-0.175,6076,55685,82514
1.37,62010,0,881.72913,912.17041,1703.49121,1758.95691,-0.07581,-0.05261,0.99844,-2.065,0.018,-0.088,6076,55685,82514
1.38,62011,0,881.72913,912.17041,1703.41492,1759.0332,-0.07276,-0.05554,0.99673,-1.82,-0.14,0.123,6074,55679,82509
1.39,62012,0,881.72913,912.17041,1703.79639,1758.72803,-0.07227,-0.05652,0.99722,-1.663,-0.158,0.105,6074,55679,82509
1.4,62013,0,881.72913,912.17041,1703.49121,1759.1095,-0.07031,-0.05689,0.99771,-1.558,-0.07,-0.053,6072,55679,82510
1.41,62014,0,881.72913,912.17041,1703.26233,1759.1095,-0.07239,-0.05396,1.00027,-1.488,-0.07,-0.228,6072,55679,82510
1.42,62015,0,881.72913,911.94153,1703.87268,1758.88062,-0.07166,-0.0492,0.99881,-1.208,0.455,-0.263,6073,55680,82512
1.43,62016,0,881.72913,911.94153,1702.95715,1759.0332,-0.07154,-0.04968,0.99612,-1.313,0.56,0.018,6073,55680,82512
1.44,62017,0,881.72913,911.94153,1703.33862,1758.88062,-0.07288,-0.04993,0.99649,-1.698,0.77,-0.123,6072,55685,82519
1.45,62018,0,881.72913,911.94153,1703.6438,1758.95691,-0.0741,-0.04871,0.99771,-1.733,0.84,-0.123,6072,55685,82519
1.46,62019,0,881.72913,911.94153,1703.33862,1759.0332,-0.073,-0.05103,0.99539,-2.048,0.788,-0.158,6075,55682,82516
1.47,62020,0,881.72913,911.94153,1703.5675,1758.80432,-0.0752,-0.05188,0.99686,-2.31,0.823,-0.035,6075,55682,82516
1.48,62021,0,881.72913,911.94153,1703.79639,1758.80432,-0.07678,-0.05115,0.99783,-2.223,0.7,-0.105,6074,55679,82515
1.49,62022,0,881.72913,911.94153,1703.26233,1759.0332,-0.07569,-0.052,0.99905,-2.45,0.595,-0.035,6074,55679,82515
1.5,62023,0,881.72913,911.94153,1703.41492,1758.88062,-0.0752,-0.05176,0.99673,-2.468,0.525,-0.035,6074,55681,82516
1.51,62024,0,881.72913,911.94153,1703.49121,1758.72803,-0.07288,-0.05396,0.99722,-2.52,0.403,0.123,6074,55681,82516
1.52,62025,0,881.72913,912.17041,1703.26233,1759.1095,-0.07398,-0.05701,0.99881,-2.503,0.455,0.088,6071,55680,82512
1.53,62026,0,881.72913,912.17041,1703.03345,1758.95691,-0.0752,-0.05701,0.99869,-2.398,0.473,-0.088,6071,55680,82512
1.54,62027,0,881.72913,912.17041,1703.49121,1758.72803,-0.07398,-0.05786,0.99673,-2.17,0.508,-0.018,6072,55682,82512
1.55,62028,0,881.72913,912.17041,1703.26233,1758.80432,-0.07544,-0.05567,0.99771,-1.96,0.525,-0.175,6072,55682,82512
1.56,62029,0,881.72913,912.17041,1703.41492,1758.80432,-0.07605,-0.05518,0.99771,-1.68,0.49,-0.105,6075,55680,82515
1.57,62030,0,881.95801,912.17041,1703.41492,1758.80432,-0.07544,-0.0531,0.99637,-1.68,0.455,0.053,6075,55680,82515
1.58,62031,0,881.95801,912.17041,1703.26233,1758.88062,-0.07483,-0.05322,0.99698,-1.698,0.333,0.018,6075,55680,82515
1.59,62032,0,881.95801,912.17041,1703.10974,1758.95691,-0.0741,-0.05445,0.99832,-1.89,0.263,-0.07,6077,55683,82520
1.6,62033,0,881.95801,912.17041,1703.72009,1758.72803,-0.07373,-0.05542,0.99722,-2.013,0.245,-0.053,6077,55683,82520
1.61,62034,0,881.95801,912.17041,1703.33862,1758.72803,-0.07422,-0.05481,0.99893,-1.96,0.315,-0.018,6078,55688,82522
1.62,62035,0,881.95801,912.09412,1703.26233,1758.80432,-0.07361,-0.05652,0.99759,-1.908,0.228,0.105,6080,55689,82528
1.63,62036,0,881.95801,912.09412,1703.49121,1758.57544,-0.07434,-0.05835,0.99808,-1.855,0.368,0.0,6080,55689,82528
1.64,62037,0,881.95801,912.09412,1703.33862,1758.80432,-0.07312,-0.05872,0.99661,-1.663,0.455,0.0,6080,55689,82528
1.65,62038,0,881.95801,912.09412,1703.33862,1758.57544,-0.07471,-0.05725,0.9971,-1.505,0.385,0.035,6080,55688,82531
1.66,62039,0,881.95801,912.09412,1703.72009,1759.1095,-0.07617,-0.05518,0.99722,-1.61,0.385,-0.07,6080,55688,82531
1.67,62040,0,881.80542,912.09412,1703.33862,1758.95691,-0.07447,-0.05469,0.99796,-1.575,0.455,-0.105,6081,55689,82531
1.68,62041,0,881.80542,912.09412,1703.03345,1759.0332,-0.07483,-0.05298,0.9971,-1.575,0.28,-0.053,6081,55689,82531
1.69,62042,0,881.80542,912.09412,1703.41492,1758.57544,-0.07593,-0.05213,0.99808,-1.733,0.298,-0.018,6083,55689,82535
1.7,62043,0,881.80542,912.09412,1703.10974,1758.95691,-0.07569,-0.05335,0.99734,-1.873,0.193,0.035,6083,55689,82535
1.71,62044,0,881.80542,912.09412,1703.10974,1759.0332,-0.0752,-0.05567,0.9982,-2.048,0.105,-0.07,6086,55687,82535
1.72,62045,0,881.80542,911.94153,1703.49121,1759.1095,-0.07349,-0.05933,0.99747,-1.995,0.14,0.053,6088,55690,82535
1.73,62046,0,881.80542,911.94153,1702.80457,1759.0332,-0.07349,-0.05933,0.99747,-1.873,0.123,0.053,6088,55690,82535
1.74,62047,0,881.80542,911.94153,1703.10974,1758.88062,-0.0741,-0.05811,0.99857,-1.663,0.35,0.0,6088,55690,82535
1.75,62048,0,881.80542,911.94153,1703.5675,1758.80432,-0.07337,-0.05725,0.99844,-1.4,0.333,0.088,6089,55693,82540
1.76,62049,0,881.80542,911.94153,1703.10974,1758.95691,-0.07385,-0.05591,0.99771,-1.313,0.315,0.07,6089,55693,82540
1.77,62050,0,881.72913,911.94153,1703.33862,1758.80432,-0.07227,-0.05518,0.99661,-1.33,0.543,-0.105,6089,55694,82548
1.78,62051,0,881.72913,911.94153,1703.49121,1758.80432,-0.07422,-0.05506,0.99673,-1.488,0.56,-0.175,6089,55694,82548
1.79,62052,0,881.72913,911.94153,1703.41492,1758.88062,-0.07678,-0.05554,0.99844,-1.435,0.508,-0.245,6091,55697,82548
1.8,62053,0,881.72913,911.94153,1703.33862,1759.0332,-0.07666,-0.05457,0.99783,-1.4,0.438,-0.105,6091,55697,82548
1.81,62054,0,881.72913,911.94153,1703.72009,1758.80432,-0.07569,-0.05518,0.99637,-1.453,0.245,-0.158,6095,55691,82554
1.82,62055,0,881.72913,912.17041,1703.33862,1759.0332,-0.07471,-0.05383,0.99759,-1.435,0.088,-0.14,6094,55694,82552
1.83,62056,0,881.72913,912.17041,1703.10974,1758.95691,-0.07263,-0.05481,0.99771,-1.698,0.105,0.0,6094,55694,82552
1.84,62057,0,881.72913,912.17041,1703.6438,1758.95691,-0.07471,-0.05689,0.99747,-1.803,0.298,0.105,6094,55694,82552
1.85,62058,0,881.72913,912.17041,1703.33862,1758.95691,-0.07654,-0.05896,0.99527,-1.873,0.263,-0.123,6096,55694,82554
1.86,62059,0,881.72913,912.17041,1703.26233,1759.18579,-0.07715,-0.06153,0.99625,-1.698,0.105,-0.088,6096,55694,82554
1.87,62060,0,882.0343,912.17041,1703.49121,1758.95691,-0.07373,-0.06091,0.99893,-1.383,-0.228,-0.088,6098,55697,82556
1.88,62061,0,882.0343,912.17041,1703.03345,1759.1095,-0.07019,-0.05689,1.00003,-1.243,-0.35,-0.28,6098,55697,82556
1.89,62062,0,882.0343,912.17041,1703.41492,1758.65173,-0.07019,-0.05383,0.99686,-1.313,0.525,-0.175,6100,55695,82560
1.9,62063,0,882.0343,912.17041,1703.72009,1758.65173,-0.073,-0.05347,0.99576,-1.418,0.928,-0.14,6100,55695,82560
1.91,62064,0,882.0343,912.17041,1703.33862,1758.80432,-0.07556,-0.0542,0.99796,-1.628,0.84,-0.175,6103,55697,82559
1.92,62065,0,882.0343,912.01782,1703.41492,1758.49915,-0.07764,-0.05408,0.99905,-1.855,0.788,-0.263,6104,55698,82566
1.93,62066,0,882.0343,912.01782,1703.41492,1758.80432,-0.07971,-0.05835,0.99881,-1.838,0.595,0.0,6104,55698,82566
