Time(s),Seq,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.58,63942,0,858.61206,936.58447,1659.08813,1806.79321,-0.05127,-0.15467,0.99332,-3.693,0.945,-0.875,6183,53783,79929
0.59,63943,0,858.61206,936.58447,1659.16443,1806.71692,-0.05017,-0.15528,0.99258,-3.658,1.05,-0.945,6182,53784,79927
0.6,63944,0,858.30688,936.58447,1659.16443,1806.71692,-0.05017,-0.15406,0.99136,-3.693,1.103,-0.91,6182,53784,79927
0.61,63945,0,858.30688,936.58447,1659.08813,1806.71692,-0.05078,-0.15296,0.99319,-3.693,1.173,-0.683,6181,53784,79930
0.62,63946,0,858.30688,936.58447,1659.24072,1806.71692,-0.052,-0.15247,0.99246,-4.043,1.19,-0.84,6181,53784,79930
0.63,63947,0,858.30688,936.58447,1659.08813,1806.64062,-0.05518,-0.15491,0.99344,-4.288,1.4,-0.473,6180,53786,79927
0.64,63948,0,858.30688,936.58447,1659.16443,1806.56433,-0.05591,-0.15735,0.99344,-4.393,1.47,-0.63,6180,53786,79927
0.65,63949,0,858.30688,936.58447,1659.08813,1806.71692,-0.05615,-0.15931,0.9921,-4.463,1.418,-0.718,6179,53784,79929
0.66,63950,0,858.30688,936.58447,1658.93555,1806.56433,-0.05347,-0.16016,0.98965,-4.515,1.313,-0.665,6179,53784,79929
0.67,63951,0,858.30688,936.58447,1659.16443,1806.48804,-0.0531,-0.16114,0.99222,-4.62,1.12,-0.508,6179,53784,79930
0.68,63952,0,858.30688,936.58447,1659.39331,1806.56433,-0.05371,-0.16272,0.9938,-4.585,1.173,-0.753,6179,53784,79930
0.69,63953,0,858.30688,936.58447,1659.16443,1806.86951,-0.05322,-0.16382,0.99283,-4.06,1.208,-0.648,6180,53786,79932
0.7,63954,0,858.38318,936.58447,1659.08813,1806.71692,-0.05493,-0.16126,0.99588,-3.588,1.05,-0.455,6180,53786,79932
0.71,63955,0,858.38318,936.58447,1659.62219,1806.56433,-0.05554,-0.15882,0.99368,-3.238,0.98,-0.718,6180,53788,79933
0.72,63956,0,858.38318,936.58447,1659.08813,1806.71692,-0.05689,-0.15723,0.99283,-3.115,0.91,-0.893,6180,53788,79933
0.73,63957,0,858.38318,936.58447,1659.16443,1806.64062,-0.05554,-0.15809,0.99173,-3.29,0.98,-0.858,6180,53787,79933
0.74,63958,0,858.38318,936.58447,1659.77478,1806.64062,-0.05786,-0.15699,0.99185,-3.413,1.155,-0.7,6180,53787,79933
0.75,63959,0,858.38318,936.43188,1659.16443,1806.64062,-0.05652,-0.15784,0.99197,-3.395,0.98,-0.735,6180,53786,79934
0.76,63960,0,858.38318,936.43188,1658.78296,1806.64062,-0.05676,-0.15833,0.99234,-3.518,0.893,-0.858,6180,53786,79934
0.77,63961,0,858.38318,936.43188,1659.16443,1806.56433,-0.05322,-0.15906,0.99246,-3.5,0.963,-0.525,6181,53786,79939
0.78,63962,0,858.38318,936.43188,1659.01184,1806.71692,-0.05164,-0.15796,0.99246,-3.518,0.98,-0.578,6181,53786,79939
0.79,63963,0,858.38318,936.43188,1658.93555,1806.71692,-0.05139,-0.16077,0.99332,-3.71,1.05,-0.753,6183,53785,79934
0.8,63964,0,858.45947,936.43188,1659.24072,1806.64062,-0.05237,-0.16004,0.99271,-3.605,1.103,-0.84,6183,53785,79934
0.81,63965,0,858.45947,936.43188,1658.85925,1806.79321,-0.05286,-0.16028,0.99393,-3.57,1.068,-0.823,6181,53787,79935
0.82,63966,0,858.45947,936.43188,1659.01184,1806.64062,-0.05371,-0.16016,0.99246,-3.483,1.05,-0.91,6181,53787,79935
0.83,63967,0,858.45947,936.43188,1659.31702,1806.64062,-0.05396,-0.16004,0.99234,-3.308,1.138,-0.788,6182,53785,79940
0.84,63968,0,858.45947,936.43188,1658.93555,1806.18286,-0.05701,-0.15809,0.99307,-3.168,0.875,-0.823,6182,53785,79940
0.85,63969,0,858.45947,936.2793,1659.08813,1806.33545,-0.05689,-0.15857,0.99271,-3.203,0.875,-0.84,6183,53786,79945
0.86,63970,0,858.45947,936.2793,1658.78296,1806.79321,-0.05628,-0.15796,0.99185,-3.203,0.893,-0.858,6183,53786,79945
0.87,63971,0,858.45947,936.2793,1659.16443,1806.79321,-0.05396,-0.15882,0.99161,-3.203,0.858,-0.91,6182,53787,79944
0.88,63972,0,858.45947,936.2793,1659.08813,1806.79321,-0.05445,-0.15711,0.99356,-3.273,0.735,-0.858,6182,53787,79944
0.89,63973,0,858.45947,936.2793,1659.62219,1806.71692,-0.05176,-0.15809,0.9921,-3.343,0.788,-0.7,6184,53789,79946
0.9,63974,0,858.30688,936.2793,1659.24072,1806.79321,-0.05017,-0.15821,0.99295,-3.378,0.875,-0.648,6184,53789,79946
0.91,63975,0,858.30688,936.2793,1659.08813,1806.71692,-0.04846,-0.15748,0.99454,-3.588,0.875,-0.683,6184,53785,79947
0.92,63976,0,858.30688,936.2793,1659.24072,1806.79321,-0.0492,-0.15784,0.99417,-3.553,1.05,-0.7,6184,53785,79947
0.93,63977,0,858.30688,936.2793,1659.24072,1806.79321,-0.04883,-0.1615,0.99185,-3.5,1.155,-0.648,6183,53787,79950
0.94,63978,0,858.30688,936.2793,1659.08813,1806.56433,-0.052,-0.16089,0.99442,-3.448,1.225,-0.788,6183,53787,79950
0.95,63979,0,858.30688,936.43188,1659.16443,1806.64062,-0.05506,-0.16224,0.99344,-3.255,1.19,-0.735,6186,53791,79953
0.96,63980,0,858.30688,936.43188,1659.01184,1806.71692,-0.05701,-0.16163,0.99295,-2.958,1.015,-0.648,6186,53791,79953
0.97,63981,0,858.30688,936.43188,1659.08813,1806.71692,-0.0586,-0.16211,0.99197,-2.835,0.858,-0.56,6187,53794,79956
0.98,63982,0,858.30688,936.43188,1659.08813,1806.56433,-0.06091,-0.16126,0.99454,-2.748,0.963,-0.578,6187,53794,79956
0.99,63983,0,858.30688,936.43188,1659.08813,1806.64062,-0.05908,-0.16089,0.99344,-2.783,0.945,-0.77,6186,53793,79956
1.0,63984,0,858.30688,936.43188,1659.16443,1806.79321,-0.06067,-0.16211,0.9949,-2.66,0.77,-0.945,6186,53793,79956
1.01,63985,0,858.30688,936.43188,1659.01184,1806.86951,-0.05908,-0.16199,0.99405,-2.555,0.665,-1.033,6190,53789,79955
1.02,63986,0,858.30688,936.43188,1659.08813,1806.71692,-0.05884,-0.16163,0.9938,-2.328,0.438,-0.928,6190,53789,79955
1.03,63987,0,858.30688,936.43188,1659.08813,1806.64062,-0.0575,-0.16077,0.99307,-2.118,0.315,-0.98,6188,53793,79958
1.04,63989,1,858.30688,936.50818,1659.16443,1806.41174,-0.05274,-0.15674,0.99075,-2.03,0.368,-1.068,6190,53792,79955
1.05,63990,0,858.30688,936.50818,1658.85925,1806.71692,-0.05066,-0.15613,0.99112,-2.03,0.385,-1.138,6190,53792,79955
1.06,63991,0,858.30688,936.50818,1659.85107,1806.56433,-0.05066,-0.15516,0.99246,-2.223,0.49,-1.085,6192,53797,79961
1.07,63992,0,858.30688,936.50818,1659.08813,1807.02209,-0.05042,-0.15528,0.99185,-2.275,0.508,-1.068,6192,53797,79961
1.08,63993,0,858.30688,936.50818,1659.08813,1806.86951,-0.05152,-0.15516,0.99295,-2.573,0.63,-0.998,6195,53795,79961
1.09,63994,0,858.38318,936.50818,1659.31702,1806.79321,-0.0509,-0.15638,0.99576,-2.678,0.595,-0.683,6195,53795,79961
1.1,63995,0,858.38318,936.50818,1659.08813,1806.71692,-0.05115,-0.15491,0.99637,-2.555,0.613,-0.665,6195,53792,79956
1.11,63996,0,858.38318,936.50818,1659.08813,1806.79321,-0.05066,-0.15455,0.99429,-2.503,0.7,-0.665,6195,53792,79956
1.12,63997,0,858.38318,936.50818,1660.00366,1806.56433,-0.05066,-0.15479,0.99319,-2.38,0.753,-0.508,6195,53794,79961
1.13,63998,0,858.38318,936.50818,1659.08813,1806.10657,-0.05029,-0.15589,0.99087,-2.363,0.788,-0.49,6195,53794,79961
1.14,63999,0,858.38318,936.35559,1659.08813,1806.56433,-0.05164,-0.15528,0.99124,-2.783,0.98,-0.525,6199,53795,79966
1.15,64000,0,858.38318,936.35559,1659.01184,1806.64062,-0.05359,-0.15809,0.99002,-2.993,1.085,-0.525,6199,53795,79966
1.16,64001,0,858.38318,936.35559,1659.08813,1806.71692,-0.05701,-0.15955,0.99368,-3.115,1.015,-0.473,6196,53792,79963
1.17,64002,0,858.38318,936.35559,1659.01184,1806.71692,-0.05725,-0.16211,0.99551,-3.01,0.98,-0.718,6196,53792,79963
1.18,64003,0,858.38318,936.35559,1660.00366,1806.48804,-0.05762,-0.1626,0.99649,-2.695,0.805,-0.7,6200,53795,79969
1.19,64004,0,858.23059,936.35559,1658.93555,1806.64062,-0.05493,-0.1565,0.99307,-2.223,0.665,-0.823,6200,53795,79969
1.2,64005,0,858.23059,936.35559,1659.01184,1806.33545,-0.05359,-0.15345,0.99405,-2.153,0.595,-0.7,6199,53795,79968
1.21,64006,0,858.23059,936.35559,1659.69849,1806.48804,-0.05115,-0.15369,0.99271,-2.275,0.56,-0.788,6199,53795,79968
1.22,64007,0,858.23059,936.35559,1659.16443,1806.48804,-0.05139,-0.15186,0.9921,-2.45,0.63,-0.525,6201,53794,79962
1.23,64008,0,858.23059,936.35559,1659.16443,1806.56433,-0.05127,-0.1521,0.99026,-2.695,0.718,-0.648,6201,53794,79962
1.24,64009,0,858.23059,936.50818,1659.16443,1806.64062,-0.05188,-0.15406,0.9921,-3.483,0.98,-0.473,6201,53795,79962
1.25,64010,0,858.23059,936.50818,1658.93555,1806.10657,-0.05164,-0.15577,0.99271,-3.343,0.998,-0.438,6201,53795,79962
1.26,64011,0,858.23059,936.50818,1659.16443,1806.79321,-0.05347,-0.15601,0.99612,-3.028,0.963,-0.193,6202,53791,79965
1.27,64012,0,858.23059,936.50818,1659.85107,1806.64062,-0.05396,-0.1565,0.99783,-2.643,0.805,-0.228,6202,53791,79965
1.28,64013,0,858.23059,936.50818,1659.08813,1806.79321,-0.05506,-0.15503,0.99515,-2.783,0.753,-0.333,6204,53792,79964
1.29,64014,0,858.30688,936.50818,1659.24072,1806.71692,-0.05335,-0.1554,0.98892,-2.835,0.595,-0.21,6204,53792,79964
1.3,64015,0,858.30688,936.50818,1659.01184,1806.79321,-0.05054,-0.15748,0.98978,-3.01,0.683,-0.298,6203,53795,79964
1.31,64016,0,858.30688,936.50818,1659.01184,1806.71692,-0.04871,-0.15699,0.9921,-3.098,0.788,-0.333,6203,53795,79964
1.32,64017,0,858.30688,936.50818,1659.01184,1806.71692,-0.04993,-0.15662,0.99429,-3.098,0.928,-0.35,6204,53794,79960
1.33,64018,0,858.30688,936.50818,1659.16443,1806.56433,-0.04956,-0.15711,0.99564,-3.395,1.015,-0.63,6204,53794,79960
1.34,64019,0,858.30688,936.43188,1659.24072,1806.56433,-0.05152,-0.15809,0.99551,-3.29,0.998,-0.543,6202,53790,79954
1.35,64020,0,858.30688,936.43188,1658.78296,1806.71692,-0.05188,-0.15699,0.99405,-3.203,0.858,-0.385,6202,53790,79954
1.36,64021,0,858.30688,936.43188,1659.01184,1806.56433,-0.05274,-0.15332,0.99307,-2.853,0.98,-0.49,6200,53792,79956
1.37,64022,0,858.30688,936.43188,1659.01184,1806.64062,-0.05115,-0.15259,0.98941,-3.133,1.015,-0.438,6200,53792,79956
1.38,64023,0,858.30688,936.43188,1658.93555,1806.71692,-0.05432,-0.15162,0.99197,-3.343,1.155,-0.333,6197,53790,79955
1.39,64024,0,858.38318,936.43188,1659.24072,1806.56433,-0.05286,-0.15467,0.99063,-3.588,1.12,-0.385,6197,53790,79955
1.4,64025,0,858.38318,936.43188,1658.93555,1806.79321,-0.05359,-0.15662,0.99283,-3.763,1.19,-0.385,6196,53788,79948
1.41,64026,0,858.38318,936.43188,1659.16443,1806.64062,-0.05408,-0.16004,0.99332,-3.675,1.033,-0.473,6196,53788,79948
1.42,64027,0,858.38318,936.43188,1659.24072,1806.64062,-0.05359,-0.15943,0.99307,-3.588,0.963,-0.578,6193,53788,79945
1.43,64028,0,858.38318,936.43188,1659.08813,1806.64062,-0.0553,-0.15906,0.99283,-3.378,1.033,-0.595,6193,53788,79945
1.44,64029,0,858.38318,936.43188,1659.24072,1806.71692,-0.05432,-0.15857,0.99185,-3.57,1.015,-0.7,6188,53787,79938
1.45,64030,0,858.38318,936.43188,1659.69849,1806.41174,-0.05164,-0.15845,0.99026,-3.465,1.033,-0.963,6188,53787,79938
1.46,64031,0,858.38318,936.43188,1659.16443,1806.71692,-0.05237,-0.1565,0.99466,-3.588,0.98,-0.63,6190,53788,79934
1.47,64032,0,858.38318,936.43188,1659.24072,1806.64062,-0.05225,-0.15735,0.99417,-3.5,1.085,-0.718,6190,53788,79934
1.48,64033,0,858.38318,936.43188,1659.5459,1806.64062,-0.05152,-0.15662,0.99368,-3.308,1.015,-0.77,6185,53786,79931
1.49,64034,0,858.30688,936.43188,1659.16443,1806.56433,-0.05127,-0.15662,0.99417,-3.185,0.98,-0.77,6185,53786,79931
1.5,64035,0,858.30688,936.43188,1659.01184,1806.56433,-0.05164,-0.15748,0.99136,-3.168,1.05,-0.98,6182,53787,79927
1.51,64036,0,858.30688,936.43188,1659.31702,1806.56433,-0.05383,-0.15857,0.99283,-3.115,0.998,-0.875,6182,53787,79927
1.52,64037,0,858.30688,936.43188,1659.24072,1806.86951,-0.05591,-0.15821,0.99576,-3.168,0.823,-1.015,6182,53782,79923
1.53,64038,0,858.30688,936.43188,1659.16443,1806.71692,-0.05579,-0.15796,0.99503,-3.255,0.735,-0.91,6182,53782,79923
1.54,64039,0,858.30688,936.50818,1659.16443,1806.48804,-0.05481,-0.1576,0.99319,-3.203,0.665,-0.735,6178,53778,79919
1.55,64040,0,858.30688,936.50818,1658.85925,1806.64062,-0.05396,-0.15625,0.99173,-3.01,0.665,-0.945,6178,53778,79919
1.56,64041,0,858.30688,936.50818,1659.08813,1806.79321,-0.05078,-0.15394,0.9888,-2.835,0.7,-0.823,6174,53781,79918
1.57,64042,0,858.30688,936.50818,1659.16443,1806.48804,-0.05005,-0.14942,0.99429,-2.783,0.805,-0.753,6174,53781,79918
1.58,64043,0,858.30688,936.50818,1659.08813,1806.64062,-0.05152,-0.14869,0.99295,-3.133,1.033,-0.91,6174,53779,79912
1.59,64044,0,858.38318,936.50818,1659.24072,1806.56433,-0.05029,-0.15101,0.99319,-3.798,1.103,-0.718,6174,53779,79912
1.6,64045,0,858.38318,936.50818,1659.24072,1806.64062,-0.04907,-0.15638,0.99112,-4.165,0.91,-0.508,6176,53778,79910
1.61,64046,0,858.38318,936.50818,1659.16443,1806.41174,-0.04712,-0.15809,0.98831,-4.305,1.033,-0.438,6176,53778,79910
1.62,64047,0,858.38318,936.50818,1659.08813,1806.64062,-0.05005,-0.15748,0.99576,-4.025,1.313,-0.438,6173,53778,79916
1.63,64048,0,858.38318,936.50818,1659.08813,1806.71692,-0.05249,-0.15369,0.99637,-3.763,1.383,-0.438,6173,53778,79916
1.64,64049,0,858.38318,936.50818,1659.16443,1806.64062,-0.05176,-0.15345,0.99161,-3.693,1.348,-0.473,6172,53778,79915
1.65,64050,0,858.38318,936.50818,1658.93555,1806.64062,-0.052,-0.1521,0.99197,-3.833,1.33,-0.42,6172,53778,79915
1.66,64051,0,858.38318,936.50818,1659.77478,1806.48804,-0.05054,-0.1504,0.99283,-3.955,1.173,-0.438,6169,53778,79916
1.67,64052,0,858.38318,936.50818,1659.08813,1806.71692,-0.05237,-0.15357,0.99185,-4.638,1.593,-0.263,6169,53778,79916
1.68,64053,0,858.38318,936.50818,1659.08813,1806.56433,-0.05371,-0.15772,0.9993,-5.093,1.715,-0.333,6168,53779,79914
1.69,64054,0,858.38318,936.50818,1659.01184,1806.71692,-0.05908,-0.16224,0.99808,-5.18,1.628,-0.385,6168,53779,79914
1.7,64055,0,858.38318,936.50818,1659.08813,1806.33545,-0.05689,-0.16468,0.99149,-5.303,1.488,-0.333,6166,53780,79920
1.71,64056,0,858.38318,936.50818,1659.08813,1806.41174,-0.05225,-0.16614,0.99014,-4.988,1.155,-0.56,6166,53780,79920
1.72,64057,0,858.38318,936.50818,1659.85107,1806.48804,-0.0481,-0.1637,0.99124,-3.938,1.19,-0.088,6168,53779,79917
1.73,64058,0,858.38318,936.50818,1659.08813,1806.48804,-0.05261,-0.16211,0.99197,-3.675,1.558,-0.245,6168,53779,79917
1.74,64059,0,858.38318,936.50818,1659.01184,1806.56433,-0.0575,-0.15857,0.99673,-3.448,1.68,-0.298,6166,53782,79917
1.75,64060,0,858.38318,936.50818,1659.01184,1806.56433,-0.06067,-0.1565,0.99673,-3.43,1.61,-0.385,6166,53782,79917
1.76,64061,0,858.38318,936.50818,1659.16443,1806.33545,-0.06116,-0.15516,0.99332,-3.658,1.33,-0.455,6166,53782,79917
1.77,64062,0,858.38318,936.50818,1659.24072,1806.71692,-0.05896,-0.16163,0.99039,-3.903,1.015,-0.49,6166,53776,79916
1.78,64063,0,858.38318,936.50818,1659.39331,1806.56433,-0.05762,-0.1637,0.99258,-3.85,1.103,-0.403,6166,53776,79916
1.79,64064,0,858.30688,936.50818,1659.01184,1806.25916,-0.05554,-0.1659,0.99173,-3.71,0.963,-0.63,6166,53781,79921
1.8,64065,0,858.30688,936.50818,1658.85925,1806.71692,-0.05567,-0.16663,0.99356,-3.57,0.963,-0.753,6166,53781,79921
1.81,64066,0,858.30688,936.50818,1659.16443,1806.79321,-0.05298,-0.16614,0.99295,-3.413,0.858,-0.753,6166,53779,79923
1.82,64067,0,858.30688,936.50818,1659.08813,1806.79321,-0.05152,-0.16614,0.99271,-3.133,0.753,-0.665,6166,53779,79923
1.83,64068,0,858.30688,936.50818,1659.08813,1806.71692,-0.05213,-0.16199,0.99417,-2.818,0.875,-0.928,6167,53781,79928
1.84,64069,0,858.30688,936.2793,1659.31702,1805.95398,-0.05274,-0.15992,0.99454,-2.573,0.77,-0.98,6166,53783,79922
1.85,64070,0,858.30688,936.2793,1658.85925,1806.64062,-0.05396,-0.15796,0.99588,-2.573,0.875,-1.05,6166,53783,79922
1.86,64071,0,858.30688,936.2793,1659.01184,1806.64062,-0.05554,-0.15723,0.99417,-2.66,0.893,-0.928,6166,53783,79922
1.87,64072,0,858.30688,936.2793,1659.16443,1806.56433,-0.05579,-0.1576,0.99307,-2.695,0.823,-0.98,6166,53784,79934
1.88,64073,0,858.30688,936.2793,1659.01184,1806.56433,-0.05603,-0.15821,0.99026,-2.975,0.805,-0.91,6166,53784,79934
1.89,64074,0,858.23059,936.2793,1659.08813,1806.79321,-0.05481,-0.1587,0.98904,-3.045,0.77,-1.015,6168,53783,79930
1.9,64075,0,858.23059,936.2793,1658.93555,1806.79321,-0.05628,-0.15906,0.99222,-3.115,0.735,-1.033,6168,53783,79930
1.91,64076,0,858.23059,936.2793,1659.08813,1806.86951,-0.0553,-0.16028,0.99295,-3.01,0.753,-0.98,6167,53787,79935
1.92,64077,0,858.23059,936.2793,1659.08813,1806.71692,-0.05432,-0.16187,0.99429,-3.063,0.735,-0.963,6167,53787,79935
1.93,64078,0,858.23059,936.2793,1659.77478,1806.48804,-0.05261,-0.15992,0.99503,-2.765,0.56,-0.805,6170,53784,79933
