Time(s),Seq,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
10.28,10930,0,858.38318,933.53271,1658.63037,1800.6134,-0.0387,-0.14551,0.99332,-2.993,0.91,-0.403,6916,59597,86862
10.29,10931,0,858.38318,933.53271,1658.85925,1800.6897,-0.04065,-0.14258,0.99466,-3.115,0.928,-0.368,6916,59597,86862
10.3,10932,0,858.38318,933.53271,1659.01184,1800.6897,-0.03919,-0.14405,0.99332,-3.255,0.928,-0.245,6920,59599,86865
10.31,10933,0,858.38318,933.53271,1658.70667,1800.6134,-0.03882,-0.14344,0.99503,-3.465,0.963,-0.543,6920,59599,86865
10.32,10934,0,858.45947,933.53271,1658.93555,1800.53711,-0.03858,-0.1493,0.99564,-3.693,0.98,-0.49,6921,59599,86863
10.33,10935,0,858.45947,933.53271,1659.08813,1800.53711,-0.03784,-0.15125,0.99442,-3.57,0.788,-0.56,6921,59599,86863
10.34,10936,0,858.45947,933.53271,1658.70667,1800.76599,-0.03955,-0.14954,0.99673,-3.308,0.823,-0.613,6919,59602,86861
10.35,10937,0,858.45947,933.53271,1658.78296,1800.76599,-0.03906,-0.14856,0.99417,-2.888,0.945,-0.403,6919,59602,86861
10.36,10938,0,858.45947,933.53271,1659.24072,1800.84229,-0.03906,-0.14673,0.99319,-2.66,0.91,-0.438,6920,59599,86858
10.37,10939,0,858.45947,933.30383,1658.85925,1800.99487,-0.03919,-0.14551,0.99149,-2.958,0.858,-0.473,6920,59599,86858
10.38,10940,0,858.45947,933.30383,1658.70667,1800.6134,-0.03967,-0.14637,0.99319,-3.098,0.875,-0.403,6917,59599,86856
10.39,10941,0,858.45947,933.30383,1659.01184,1800.6134,-0.03992,-0.1482,0.99234,-3.063,0.91,-0.683,6917,59599,86856
10.4,10942,0,858.45947,933.30383,1658.85925,1800.53711,-0.04224,-0.14808,0.99307,-3.098,0.945,-0.753,6915,59600,86854
10.41,10943,0,858.45947,933.30383,1658.78296,1800.6134,-0.0398,-0.14649,0.99515,-2.905,0.858,-0.718,6915,59600,86854
10.42,10944,0,858.76465,933.30383,1658.93555,1800.6897,-0.03967,-0.14612,0.99588,-3.133,0.893,-0.875,6914,59598,86854
10.43,10945,0,858.76465,933.30383,1658.55408,1800.6134,-0.03845,-0.14698,0.99588,-3.203,0.91,-0.84,6914,59598,86854
10.44,10946,0,858.76465,933.30383,1658.85925,1800.6134,-0.03699,-0.14686,0.99527,-3.22,0.893,-0.998,6912,59595,86844
10.45,10947,0,858.76465,933.30383,1659.16443,1800.38452,-0.03699,-0.14624,0.99454,-2.958,0.858,-0.823,6912,59595,86844
10.46,10948,0,858.76465,933.30383,1658.85925,1800.46082,-0.03589,-0.14393,0.99344,-2.713,0.753,-0.7,6912,59595,86844
10.47,10949,0,858.76465,933.38013,1658.70667,1800.6134,-0.03699,-0.1438,0.99197,-2.87,0.875,-0.7,6912,59594,86840
10.48,10950,0,858.76465,933.38013,1659.16443,1800.6897,-0.03809,-0.14515,0.99417,-3.238,0.928,-0.683,6912,59594,86840
10.49,10951,0,858.76465,933.38013,1658.85925,1800.6134,-0.03797,-0.14661,0.99356,-3.168,0.963,-0.788,6910,59594,86842
10.5,10952,0,858.76465,933.38013,1658.93555,1800.53711,-0.04065,-0.14624,0.99576,-2.958,1.068,-0.77,6910,59594,86842
10.51,10953,0,858.76465,933.38013,1659.39331,1800.6134,-0.03931,-0.14502,0.99625,-2.73,0.998,-0.875,6908,59592,86834
10.52,10954,0,858.53577,933.38013,1658.85925,1800.6134,-0.03674,-0.14405,0.99319,-2.8,0.788,-0.578,6908,59593,86836
10.53,10955,0,858.53577,933.38013,1658.70667,1800.6134,-0.03711,-0.14466,0.99442,-3.08,0.77,-0.508,6908,59593,86836
10.54,10956,0,858.53577,933.38013,1659.01184,1800.6897,-0.0376,-0.14588,0.99454,-2.993,0.718,-0.735,6908,59593,86836
10.55,10957,0,858.53577,933.38013,1658.85925,1800.6897,-0.04114,-0.146,0.99539,-2.853,0.823,-0.56,6905,59589,86837
10.56,10958,0,858.53577,933.38013,1658.78296,1800.76599,-0.04089,-0.14478,0.99271,-2.818,0.91,-0.56,6905,59589,86837
10.57,10959,0,858.53577,933.30383,1659.24072,1800.6897,-0.04114,-0.14417,0.99234,-2.73,0.858,-0.508,6903,59588,86826
10.58,10960,0,858.53577,933.30383,1658.47778,1800.6897,-0.04138,-0.1438,0.99405,-2.94,0.945,-0.63,6903,59588,86826
10.59,10961,0,858.53577,933.30383,1658.78296,1800.76599,-0.03833,-0.14405,0.99649,-2.993,0.805,-0.438,6906,59591,86832
10.6,10962,0,858.53577,933.30383,1659.08813,1800.6897,-0.03662,-0.14234,0.99539,-2.905,0.858,-0.578,6906,59591,86832
10.61,10963,0,858.53577,933.30383,1658.63037,1800.6897,-0.03626,-0.1427,0.99637,-2.8,0.735,-0.35,6906,59587,86829
10.62,10964,0,858.30688,933.30383,1659.01184,1800.6897,-0.03589,-0.14319,0.99564,-3.098,0.718,-0.455,6904,59587,86832
10.63,10965,0,858.30688,933.30383,1658.78296,1800.6897,-0.03626,-0.14295,0.99356,-3.378,0.788,-0.648,6904,59587,86832
10.64,10966,0,858.30688,933.30383,1658.70667,1800.84229,-0.03699,-0.14478,0.99466,-3.378,0.98,-0.473,6904,59587,86832
10.65,10967,0,858.30688,933.30383,1658.70667,1800.6134,-0.03906,-0.14576,0.99503,-3.343,0.963,-0.333,6901,59588,86831
10.66,10968,0,858.30688,933.30383,1659.31702,1800.53711,-0.03967,-0.14576,0.99649,-3.308,0.875,-0.385,6901,59588,86831
10.67,10969,0,858.30688,933.30383,1658.93555,1800.76599,-0.03943,-0.14576,0.99551,-3.028,0.823,-0.263,6902,59588,86830
10.68,10970,0,858.30688,933.30383,1658.55408,1800.6897,-0.03882,-0.14637,0.9921,-2.888,0.875,-0.315,6902,59588,86830
10.69,10971,0,858.30688,933.30383,1659.08813,1800.6134,-0.04102,-0.1471,0.99393,-2.695,0.858,-0.193,6903,59589,86828
10.7,10972,0,858.30688,933.30383,1658.93555,1800.6897,-0.04053,-0.14783,0.99332,-2.835,0.963,-0.245,6903,59589,86828
10.71,10973,0,858.30688,933.30383,1658.85925,1800.6897,-0.04236,-0.14624,0.99527,-2.923,0.875,-0.595,6901,59584,86831
10.72,10974,0,858.53577,933.30383,1659.01184,1800.84229,-0.04065,-0.14588,0.99393,-3.045,0.893,-0.7,6900,59586,86828
10.73,10975,0,858.53577,933.30383,1658.70667,1800.6134,-0.03967,-0.14466,0.99356,-3.028,0.98,-0.613,6900,59586,86828
10.74,10976,0,858.53577,933.30383,1658.93555,1800.6134,-0.03797,-0.14393,0.99393,-2.975,0.893,-0.56,6900,59586,86828
10.75,10977,0,858.53577,933.30383,1659.5459,1800.6134,-0.03821,-0.14331,0.99539,-2.818,0.91,-0.455,6903,59589,86832
10.76,10978,0,858.53577,933.30383,1658.93555,1800.6134,-0.03833,-0.14307,0.996,-2.818,0.893,-0.63,6903,59589,86832
10.77,10979,0,858.53577,933.30383,1658.93555,1800.6134,-0.03687,-0.14344,0.99625,-2.905,0.875,-0.613,6904,59591,86833
10.78,10980,0,858.53577,933.30383,1659.08813,1800.53711,-0.03626,-0.14393,0.99576,-3.098,0.805,-0.438,6904,59591,86833
10.79,10981,0,858.53577,933.30383,1658.85925,1800.6134,-0.03528,-0.14783,0.99539,-3.308,0.84,-0.508,6904,59585,86832
10.8,10982,0,858.53577,933.30383,1658.78296,1800.6134,-0.03784,-0.14527,0.99564,-2.888,0.77,-0.525,6904,59585,86832
10.81,10983,0,858.53577,933.30383,1659.16443,1800.76599,-0.03748,-0.14527,0.99429,-2.923,0.858,-0.683,6905,59589,86834
10.82,10984,0,858.53577,933.30383,1659.01184,1800.6134,-0.0376,-0.14515,0.99149,-2.713,0.91,-0.63,6904,59589,86837
10.83,10985,0,858.53577,933.30383,1658.70667,1800.76599,-0.04041,-0.146,0.99332,-2.765,0.823,-0.56,6904,59589,86837
10.84,10986,0,858.53577,933.30383,1659.5459,1800.6897,-0.04004,-0.14576,0.99271,-2.905,0.823,-0.543,6904,59589,86837
10.85,10987,0,858.53577,933.30383,1659.01184,1800.6897,-0.04212,-0.1449,0.99551,-2.87,0.91,-0.788,6905,59588,86839
10.86,10988,0,858.53577,933.30383,1658.93555,1800.84229,-0.04224,-0.14405,0.99661,-2.8,0.823,-0.595,6905,59588,86839
10.87,10989,0,858.53577,933.30383,1659.24072,1800.6897,-0.04077,-0.1438,0.99588,-2.923,0.893,-0.77,6908,59586,86839
10.88,10990,0,858.53577,933.30383,1658.70667,1800.84229,-0.03845,-0.14356,0.99319,-2.923,0.84,-0.718,6908,59586,86839
10.89,10991,0,858.53577,933.30383,1659.01184,1800.91858,-0.0376,-0.1449,0.99173,-2.765,0.805,-0.455,6906,59588,86837
10.9,10992,0,858.53577,933.30383,1659.16443,1800.76599,-0.03735,-0.14429,0.996,-2.94,0.893,-0.63,6906,59588,86837
10.91,10993,0,858.53577,933.30383,1658.93555,1800.6897,-0.03748,-0.14417,0.99503,-2.888,0.893,-0.718,6911,59585,86836
10.92,10994,0,858.53577,933.30383,1659.08813,1800.6897,-0.03797,-0.14356,0.99661,-2.818,0.945,-0.7,6911,59585,86836
10.93,10995,0,858.53577,933.30383,1659.31702,1800.53711,-0.03735,-0.14283,0.99283,-2.765,0.893,-0.665,6909,59586,86838
10.94,10996,0,858.53577,933.30383,1658.85925,1800.6897,-0.03723,-0.14246,0.9938,-2.905,0.893,-0.665,6909,59586,86838
10.95,10997,0,858.53577,933.30383,1658.85925,1800.76599,-0.03821,-0.14246,0.99612,-3.063,0.893,-0.49,6910,59585,86843
10.96,10998,0,858.53577,933.30383,1659.39331,1800.53711,-0.03858,-0.14319,0.99673,-3.045,0.858,-0.543,6910,59585,86843
10.97,10999,0,858.53577,933.30383,1658.85925,1800.6134,-0.03772,-0.14185,0.99625,-3.045,0.77,-0.613,6914,59585,86842
10.98,11000,0,858.53577,933.30383,1658.63037,1800.6134,-0.03674,-0.14148,0.99466,-3.203,0.823,-0.368,6914,59585,86842
10.99,11001,0,858.53577,933.30383,1659.16443,1800.6134,-0.03699,-0.14344,0.99283,-3.273,1.015,-0.35,6913,59584,86840
11.0,11002,0,858.53577,933.30383,1658.93555,1800.53711,-0.03845,-0.14759,0.99258,-3.36,1.155,-0.438,6913,59584,86840
11.01,11003,0,858.53577,933.30383,1658.93555,1800.53711,-0.03967,-0.14612,0.99356,-3.273,1.033,-0.473,6914,59589,86852
11.02,11004,0,858.76465,933.30383,1659.08813,1800.84229,-0.03919,-0.14527,0.99393,-3.185,1.068,-0.56,6914,59589,86852
11.03,11005,0,858.76465,933.30383,1658.78296,1800.6134,-0.03967,-0.14417,0.99759,-3.203,1.103,-0.665,6915,59589,86856
11.04,11006,0,858.76465,933.30383,1658.93555,1800.6897,-0.0398,-0.14429,0.9982,-3.15,0.998,-0.63,6915,59589,86856
11.05,11007,0,858.76465,933.30383,1659.31702,1800.6134,-0.04041,-0.14441,0.99649,-3.185,0.893,-0.683,6917,59585,86852
11.06,11008,0,858.76465,933.30383,1658.93555,1800.6897,-0.03919,-0.14539,0.99234,-3.115,0.91,-0.578,6917,59585,86852
11.07,11009,0,858.76465,933.38013,1659.01184,1800.6897,-0.03711,-0.14515,0.99222,-3.168,0.805,-0.665,6919,59585,86854
11.08,11010,0,858.76465,933.38013,1659.24072,1800.6134,-0.03943,-0.14393,0.99454,-3.063,0.823,-0.718,6919,59585,86854
11.09,11011,0,858.76465,933.38013,1658.93555,1800.76599,-0.03906,-0.14405,0.99612,-3.115,0.945,-0.788,6921,59589,86864
11.1,11012,0,858.76465,933.38013,1658.93555,1800.76599,-0.03809,-0.14466,0.99478,-3.063,0.945,-0.665,6921,59589,86864
11.11,11013,0,858.76465,933.38013,1659.39331,1800.6134,-0.03735,-0.1449,0.99405,-2.853,0.84,-0.28,6922,59593,86868
11.12,11014,0,858.38318,933.38013,1659.01184,1800.53711,-0.03797,-0.14551,0.99368,-2.783,0.893,-0.63,6922,59593,86868
11.13,11015,0,858.38318,933.38013,1658.70667,1800.6134,-0.03784,-0.14539,0.99332,-2.958,0.928,-0.683,6922,59596,86869
11.14,11016,0,858.38318,933.38013,1659.16443,1800.6134,-0.03894,-0.14429,0.99368,-2.888,0.893,-0.7,6922,59596,86869
11.15,11017,0,858.38318,933.38013,1658.78296,1800.6897,-0.03955,-0.14515,0.99319,-2.958,0.893,-0.648,6926,59590,86865
11.16,11018,0,858.38318,933.38013,1658.78296,1800.6897,-0.03906,-0.14624,0.99466,-3.08,0.823,-0.665,6926,59590,86865
11.17,11019,0,858.38318,933.22754,1659.31702,1800.6134,-0.03943,-0.14527,0.99454,-3.063,0.98,-0.63,6927,59588,86871
11.18,11020,0,858.38318,933.22754,1658.55408,1800.6897,-0.03809,-0.14441,0.99332,-2.888,0.945,-0.543,6927,59588,86871
11.19,11021,0,858.38318,933.22754,1658.78296,1800.53711,-0.04004,-0.14234,0.99466,-2.905,0.875,-0.735,6927,59592,86876
11.2,11022,0,858.38318,933.22754,1659.24072,1800.53711,-0.03772,-0.14344,0.99307,-2.923,0.928,-0.665,6927,59592,86876
11.21,11023,0,858.38318,933.22754,1658.85925,1800.6897,-0.03845,-0.14258,0.99698,-3.115,0.945,-0.665,6928,59594,86883
11.22,11024,0,858.45947,933.22754,1658.93555,1800.76599,-0.03772,-0.14429,0.99686,-3.098,0.928,-0.455,6928,59594,86883
11.23,11025,0,858.45947,933.22754,1658.85925,1800.76599,-0.03858,-0.14649,0.99612,-3.098,0.963,-0.333,6932,59598,86886
11.24,11026,0,858.45947,933.22754,1658.85925,1800.6134,-0.04053,-0.14759,0.996,-3.045,0.91,-0.473,6932,59598,86886
11.25,11027,0,858.45947,933.22754,1658.93555,1800.6134,-0.03894,-0.14832,0.99429,-2.923,1.05,-0.753,6934,59597,86893
11.26,11028,0,858.45947,933.22754,1659.4696,1800.53711,-0.03882,-0.146,0.99307,-2.87,0.928,-0.77,6934,59597,86893
11.27,11029,0,858.45947,933.30383,1658.93555,1800.76599,-0.03943,-0.14393,0.99258,-2.94,0.893,-0.543,6935,59597,86892
11.28,11030,0,858.45947,933.30383,1658.70667,1800.6897,-0.0387,-0.14258,0.99515,-3.063,0.998,-0.735,6935,59597,86892
11.29,11031,0,858.45947,933.30383,1659.08813,1800.6134,-0.03882,-0.14039,0.99722,-3.01,0.963,-0.543,6938,59601,86898
11.3,11032,0,858.45947,933.30383,1658.93555,1800.6897,-0.0376,-0.13941,0.99722,-2.993,0.928,-0.49,6938,59601,86898
11.31,11033,0,858.45947,933.30383,1658.93555,1800.6134,-0.03772,-0.13941,0.99649,-3.238,0.998,-0.683,6941,59606,86901
11.32,11034,0,858.61206,933.30383,1659.01184,1800.6134,-0.0365,-0.146,0.99075,-3.483,0.875,-0.385,6941,59606,86901
11.33,11035,0,858.61206,933.30383,1658.78296,1800.6134,-0.03882,-0.14808,0.99283,-3.553,1.015,-0.56,6943,59605,86908
11.34,11036,0,858.61206,933.30383,1658.93555,1800.76599,-0.04016,-0.1482,0.99612,-3.395,1.033,-0.56,6943,59605,86908
11.35,11037,0,858.61206,933.30383,1659.4696,1800.6134,-0.04114,-0.14844,0.99734,-3.115,0.963,-0.42,6943,59606,86906
11.36,11038,0,858.61206,933.30383,1658.93555,1800.76599,-0.04163,-0.14832,0.99539,-3.028,0.945,-0.508,6943,59606,86906
11.37,11039,0,858.61206,933.38013,1658.93555,1800.53711,-0.03833,-0.14588,0.99222,-2.975,0.875,-0.368,6944,59605,86911
11.38,11040,0,858.61206,933.38013,1659.08813,1800.6897,-0.03919,-0.14466,0.99417,-2.8,0.858,-0.543,6944,59605,86911
11.39,11041,0,858.61206,933.38013,1658.93555,1800.6897,-0.03845,-0.14393,0.99612,-2.958,0.858,-0.63,6944,59606,86911
11.4,11042,0,858.61206,933.38013,1658.93555,1800.76599,-0.03906,-0.1449,0.99637,-3.098,0.753,-0.543,6944,59606,86911
11.41,11043,0,858.61206,933.38013,1659.24072,1800.6897,-0.03674,-0.14588,0.996,-3.063,0.805,-0.613,6948,59606,86908
11.42,11044,0,858.53577,933.38013,1659.24072,1800.6134,-0.03565,-0.14441,0.99258,-2.73,0.823,-0.665,6948,59606,86908
11.43,11045,0,858.53577,933.38013,1658.85925,1800.6897,-0.03784,-0.14319,0.99478,-2.678,0.875,-0.543,6947,59603,86902
11.44,11046,0,858.53577,933.38013,1659.39331,1800.76599,-0.03809,-0.14295,0.99564,-2.678,0.875,-0.49,6947,59603,86902
11.45,11047,0,858.53577,933.38013,1658.85925,1800.84229,-0.04065,-0.14331,0.99747,-2.765,0.858,-0.63,6947,59605,86903
11.46,11048,0,858.53577,933.38013,1658.85925,1800.76599,-0.04089,-0.14576,0.99588,-2.818,0.875,-0.578,6947,59605,86903
11.47,11049,0,858.53577,933.30383,1659.24072,1800.53711,-0.04102,-0.14722,0.99258,-2.8,0.91,-0.473,6941,59606,86902
11.48,11050,0,858.53577,933.30383,1658.70667,1800.6897,-0.04126,-0.14576,0.99307,-2.66,0.788,-0.508,6941,59606,86902
11.49,11051,0,858.53577,933.30383,1658.93555,1800.6134,-0.04114,-0.14466,0.99271,-2.713,0.84,-0.875,6944,59604,86899
11.5,11052,0,858.53577,933.30383,1659.08813,1800.6897,-0.04102,-0.14319,0.99551,-2.888,0.91,-0.735,6944,59604,86899
11.51,11053,0,858.53577,933.30383,1658.93555,1800.6134,-0.0387,-0.14246,0.99356,-3.028,0.788,-0.875,6942,59602,86895
11.52,11054,0,858.45947,933.30383,1658.85925,1800.6897,-0.03797,-0.14234,0.99503,-3.133,1.015,-0.683,6942,59602,86895
11.53,11055,0,858.45947,933.30383,1659.39331,1800.53711,-0.03711,-0.14124,0.99612,-3.115,0.823,-0.735,6940,59599,86891
11.54,11056,0,858.45947,933.30383,1658.93555,1800.6897,-0.03638,-0.1427,0.99625,-3.098,0.805,-0.7,6940,59599,86891
11.55,11057,0,858.45947,933.30383,1659.01184,1800.76599,-0.03455,-0.14454,0.99356,-3.133,0.788,-0.508,6939,59597,86883
11.56,11058,0,858.45947,933.30383,1659.39331,1800.46082,-0.03784,-0.14441,0.99661,-2.975,0.788,-0.42,6939,59597,86883
11.57,11059,0,858.45947,933.38013,1658.85925,1800.6897,-0.0398,-0.146,0.99625,-2.8,0.893,-0.718,6938,59596,86882
11.58,11060,0,858.45947,933.38013,1658.70667,1800.53711,-0.04077,-0.146,0.99417,-2.678,0.805,-0.7,6938,59596,86882
11.59,11061,0,858.45947,933.38013,1659.39331,1800.6134,-0.03919,-0.14527,0.99246,-2.748,0.91,-0.718,6936,59593,86885
11.6,11062,0,858.45947,933.38013,1659.01184,1800.6134,-0.03943,-0.14344,0.9938,-2.853,0.998,-0.508,6936,59593,86885
11.61,11063,0,858.45947,933.38013,1659.01184,1800.6897,-0.03772,-0.14331,0.99124,-2.975,1.05,-0.368,6935,59596,86881
11.62,11064,0,858.76465,933.38013,1659.24072,1800.6134,-0.04199,-0.14185,0.99625,-2.94,0.84,-0.665,6935,59596,86881
11.63,11065,0,858.76465,933.38013,1658.85925,1800.76599,-0.04114,-0.14258,0.9982,-2.8,0.823,-0.665,6936,59595,86880
11.64,11066,0,858.76465,933.38013,1658.85925,1800.76599,-0.03906,-0.14502,0.99686,-2.888,0.753,-0.63,6936,59595,86880
11.65,11067,0,858.76465,933.38013,1659.31702,1800.76599,-0.03833,-0.14466,0.99649,-2.94,0.84,-0.63,6934,59595,86882
11.66,11068,0,858.76465,933.38013,1658.85925,1800.76599,-0.0365,-0.14478,0.99356,-3.01,0.893,-0.385,6934,59595,86882
11.67,11069,0,858.76465,933.38013,1659.08813,1800.84229,-0.03638,-0.14466,0.99417,-2.975,0.893,-0.56,6931,59594,86875
11.68,11070,0,858.76465,933.38013,1659.24072,1800.76599,-0.03821,-0.14417,0.996,-3.308,0.893,-0.455,6931,59594,86875
11.69,11071,0,858.76465,933.38013,1658.85925,1800.84229,-0.03748,-0.14637,0.99393,-3.343,0.963,-0.508,6929,59596,86876
11.7,11072,0,858.76465,933.38013,1658.85925,1800.6897,-0.03919,-0.14612,0.99442,-3.168,0.963,-0.63,6929,59596,86876
11.71,11073,0,858.76465,933.38013,1659.39331,1800.6134,-0.03882,-0.14576,0.99319,-3.168,0.823,-0.788,6930,59591,86873
11.72,11074,0,858.53577,933.38013,1659.08813,1800.6897,-0.04016,-0.14331,0.99405,-2.87,0.893,-0.613,6930,59591,86873
11.73,11075,0,858.53577,933.38013,1658.78296,1800.6897,-0.0387,-0.14087,0.99429,-2.835,0.928,-0.753,6930,59589,86874
11.74,11076,0,858.53577,933.38013,1659.16443,1800.6897,-0.03992,-0.14112,0.99527,-3.308,0.998,-0.525,6930,59589,86874
11.75,11077,0,858.53577,933.38013,1658.93555,1800.6897,-0.03967,-0.14173,0.99576,-3.343,0.963,-0.543,6930,59592,86879
11.76,11078,0,858.53577,933.38013,1659.01184,1800.76599,-0.03772,-0.14344,0.99576,-3.29,0.945,-0.473,6930,59592,86879
11.77,11079,0,858.53577,933.30383,1659.01184,1800.91858,-0.0387,-0.14344,0.99539,-3.22,0.928,-0.28,6928,59593,86875
11.78,11080,0,858.53577,933.30383,1658.78296,1800.6897,-0.03845,-0.14527,0.99283,-3.22,0.858,-0.403,6928,59593,86875
11.79,11081,0,858.53577,933.30383,1659.16443,1800.6897,-0.03687,-0.14673,0.991,-2.94,0.945,-0.315,6931,59591,86873
11.8,11082,0,858.53577,933.30383,1659.24072,1800.6897,-0.03931,-0.14454,0.99319,-2.888,0.945,-0.578,6931,59591,86873
11.81,11083,0,858.53577,933.30383,1658.93555,1800.76599,-0.03906,-0.14466,0.9949,-3.01,0.858,-0.42,6928,59588,86871
11.82,11084,0,858.45947,933.30383,1658.93555,1800.6897,-0.0387,-0.14344,0.99576,-2.905,0.945,-0.368,6928,59588,86871
11.83,11085,0,858.45947,933.30383,1659.16443,1800.6897,-0.03809,-0.14393,0.99161,-2.818,0.98,-0.42,6928,59589,86876
11.84,11086,0,858.45947,933.30383,1659.01184,1800.6897,-0.03772,-0.14429,0.99283,-2.958,0.98,-0.613,6928,59589,86876
11.85,11087,0,858.45947,933.30383,1659.01184,1800.6897,-0.03809,-0.14356,0.99661,-3.185,0.875,-0.473,6929,59592,86878
11.86,11088,0,858.45947,933.30383,1659.4696,1800.53711,-0.03809,-0.14466,0.99637,-3.133,0.98,-0.368,6929,59592,86878
11.87,11089,0,858.45947,933.38013,1659.01184,1800.84229,-0.03748,-0.14637,0.99612,-2.94,0.823,-0.21,6929,59594,86875
11.88,11090,0,858.45947,933.38013,1658.70667,1800.6897,-0.03845,-0.14637,0.99368,-3.15,0.875,-0.438,6929,59594,86875
11.89,11091,0,858.45947,933.38013,1659.16443,1800.6897,-0.03772,-0.14734,0.99185,-3.08,0.893,-0.508,6932,59594,86878
11.9,11092,0,858.45947,933.38013,1658.93555,1800.6897,-0.03894,-0.14747,0.99527,-3.15,0.91,-0.63,6932,59594,86878
11.91,11093,0,858.45947,933.38013,1658.93555,1800.6897,-0.03882,-0.14661,0.99539,-3.08,0.84,-0.578,6929,59592,86880
11.92,11094,0,858.68835,933.38013,1659.4696,1800.6134,-0.03809,-0.14612,0.99564,-2.765,0.823,-0.648,6929,59592,86880
11.93,11095,0,858.68835,933.38013,1658.78296,1800.6897,-0.03772,-0.14417,0.99637,-2.503,0.84,-0.648,6930,59590,86878
11.94,11096,0,858.68835,933.38013,1658.85925,1800.84229,-0.0387,-0.1427,0.99588,-2.503,0.928,-0.735,6930,59590,86878
11.95,11097,0,858.68835,933.38013,1659.4696,1800.6134,-0.04212,-0.14075,0.99454,-2.643,0.858,-0.525,6933,59587,86877
11.96,11098,0,858.68835,933.38013,1658.85925,1800.6897,-0.03919,-0.14026,0.98941,-2.765,0.91,-0.595,6933,59587,86877
11.97,11099,0,858.68835,933.30383,1659.08813,1800.53711,-0.03894,-0.13868,0.99185,-3.08,0.91,-0.578,6935,59590,86881
11.98,11100,0,858.68835,933.30383,1659.08813,1800.6897,-0.03601,-0.13965,0.991,-3.255,1.015,-0.42,6935,59590,86881
11.99,11101,0,858.68835,933.30383,1658.93555,1800.76599,-0.03601,-0.14051,0.99527,-3.395,0.998,-0.473,6933,59589,86882
12.0,11102,0,858.68835,933.30383,1658.93555,1800.76599,-0.03479,-0.14136,0.9993,-3.588,1.05,-0.595,6933,59589,86882
12.01,11103,0,858.68835,933.30383,1659.16443,1800.84229,-0.03345,-0.14319,0.9971,-3.535,1.068,-0.508,6935,59590,86885
12.02,11104,0,858.45947,933.30383,1659.01184,1800.76599,-0.0354,-0.14319,0.99625,-3.675,0.998,-0.525,6935,59590,86885
12.03,11105,0,858.45947,933.30383,1658.85925,1800.76599,-0.03565,-0.1449,0.99271,-3.71,1.033,-0.473,6936,59594,86893
12.04,11106,0,858.45947,933.30383,1659.08813,1800.6134,-0.03748,-0.14466,0.99686,-3.623,1.05,-0.455,6936,59594,86893
12.05,11107,0,858.45947,933.30383,1658.93555,1800.6134,-0.04151,-0.14331,0.99686,-3.028,1.068,-0.42,6936,59596,86897
12.06,11108,0,858.45947,933.30383,1658.93555,1800.53711,-0.04224,-0.14295,0.99429,-2.888,0.91,-0.105,6936,59596,86897
12.07,11109,0,858.45947,933.15125,1659.08813,1800.6897,-0.04212,-0.14222,0.99332,-2.888,0.84,-0.315,6937,59595,86898
12.08,11110,0,858.45947,933.15125,1658.70667,1800.6134,-0.04346,-0.14478,0.99246,-3.045,0.858,-0.228,6937,59595,86898
12.09,11111,0,858.45947,933.15125,1658.93555,1800.53711,-0.04419,-0.14771,0.99405,-3.343,0.91,-0.228,6939,59594,86899
12.1,11112,0,858.45947,933.15125,1659.39331,1800.46082,-0.04443,-0.15186,0.99332,-2.888,0.875,-0.333,6939,59594,86899
12.11,11113,0,858.45947,933.15125,1658.85925,1800.46082,-0.04102,-0.15064,0.9938,-2.398,0.788,-0.385,6940,59596,86904
12.12,11114,0,858.38318,933.15125,1658.85925,1800.6897,-0.04016,-0.14722,0.99466,-2.328,0.875,-0.368,6940,59596,86904
12.13,11115,0,858.38318,933.15125,1659.31702,1800.53711,-0.03906,-0.14258,0.9938,-2.415,0.963,-0.56,6941,59595,86903
12.14,11116,0,858.38318,933.15125,1658.85925,1800.6897,-0.0365,-0.14161,0.996,-2.538,0.858,-0.595,6941,59595,86903
12.15,11117,0,858.38318,933.15125,1659.01184,1800.84229,-0.03565,-0.14429,0.99564,-2.678,0.788,-0.438,6942,59594,86903
12.16,11118,0,858.38318,933.15125,1659.4696,1800.76599,-0.03455,-0.14429,0.99356,-3.185,0.875,-0.578,6942,59594,86903
12.17,11119,0,858.38318,933.45642,1659.01184,1800.6897,-0.03674,-0.1438,0.99417,-2.993,0.91,-0.403,6942,59595,86904
12.18,11120,0,858.38318,933.45642,1658.78296,1800.76599,-0.03479,-0.14185,0.99246,-2.993,0.963,-0.578,6942,59595,86904
12.19,11121,0,858.38318,933.45642,1659.16443,1800.84229,-0.03418,-0.14051,0.99527,-2.993,1.138,-0.508,6944,59591,86910
12.2,11122,0,858.38318,933.45642,1658.85925,1800.99487,-0.03467,-0.14112,0.99551,-3.15,1.05,-0.438,6944,59591,86910
12.21,11123,0,858.38318,933.45642,1658.93555,1800.6897,-0.03674,-0.14502,0.99673,-3.605,1.015,-0.665,6945,59597,86914
12.22,11124,0,858.76465,933.45642,1659.31702,1800.6897,-0.03931,-0.14637,0.9982,-3.623,0.98,-0.578,6945,59597,86914
