Time(s),Seq,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.12,43332,0,869.29321,942.91687,1680.67932,1819.15283,-0.04981,0.04187,0.99551,-2.59,0.805,0.193,6335,58813,85434
0.13,43333,0,869.29321,942.91687,1680.67932,1819.15283,-0.06421,0.04309,0.98929,-2.905,1.383,0.018,6335,58813,85434
0.14,43334,0,869.29321,942.91687,1680.60303,1819.22913,-0.0586,0.02698,0.99319,-4.69,0.928,-0.14,6333,58812,85432
0.15,43335,0,869.29321,942.91687,1680.67932,1819.07654,-0.05298,0.01599,0.99503,-5.618,0.735,0.14,6333,58812,85432
0.16,43336,0,869.29321,942.91687,1680.45044,1819.15283,-0.05701,0.01221,0.99857,-5.653,1.033,-0.053,6333,58809,85419
0.17,43337,0,869.29321,942.91687,1680.60303,1819.15283,-0.05701,0.01099,0.99966,-5.635,0.963,0.07,6333,58809,85419
0.18,43338,0,869.29321,942.91687,1680.67932,1819.15283,-0.05469,0.01086,0.99905,-5.495,0.98,0.053,6334,58808,85416
0.19,43339,0,869.29321,942.91687,1680.9082,1818.92395,-0.05152,0.01233,0.99747,-5.285,0.998,0.175,6334,58808,85416
0.2,43340,0,869.29321,942.91687,1680.67932,1819.07654,-0.05701,0.01953,0.99759,-5.093,1.208,0.088,6332,58806,85415
0.21,43341,0,869.29321,942.91687,1680.83191,1818.84766,-0.05921,0.0188,0.99796,-5.513,1.155,0.018,6332,58806,85415
0.22,43342,0,869.29321,942.91687,1680.83191,1818.84766,-0.05725,0.01367,0.99747,-5.845,0.998,0.035,6334,58806,85406
0.23,43343,0,869.29321,942.91687,1680.60303,1818.92395,-0.05701,0.01001,0.9971,-5.88,1.015,0.21,6334,58806,85406
0.24,43344,0,869.29321,942.91687,1680.75562,1819.22913,-0.05847,0.00439,0.99759,-5.6,0.998,0.298,6332,58805,85401
0.25,43345,0,869.29321,942.91687,1680.67932,1819.07654,-0.06006,-0.00024,1.0004,-4.603,0.998,-0.193,6332,58805,85401
0.26,43346,0,869.29321,942.91687,1680.52673,1819.00024,-0.0603,0.00122,1.00101,-3.763,0.963,-0.42,6333,58808,85397
0.27,43347,0,869.29321,942.91687,1680.83191,1819.07654,-0.05823,0.00342,0.99869,-3.115,0.945,-0.683,6333,58808,85397
0.28,43348,0,869.29321,942.91687,1680.83191,1819.00024,-0.05896,0.00598,0.99881,-2.45,0.928,-0.648,6332,58805,85396
0.29,43349,0,869.29321,942.91687,1680.60303,1819.07654,-0.05872,0.00818,0.99747,-2.118,0.91,-0.805,6332,58805,85396
0.3,43350,0,869.21692,942.91687,1680.67932,1819.07654,-0.05737,0.00964,0.99625,-1.768,0.805,-0.945,6332,58805,85403
0.31,43351,0,869.21692,942.91687,1680.67932,1818.84766,-0.05445,0.00781,0.99734,-1.855,0.683,-0.893,6332,58805,85403
0.32,43352,0,869.21692,942.91687,1680.67932,1819.07654,-0.05591,0.00977,0.9982,-1.803,0.858,-0.91,6335,58805,85407
0.33,43353,0,869.21692,942.91687,1680.67932,1819.07654,-0.05713,0.01221,0.9971,-1.75,0.84,-0.858,6335,58805,85407
0.34,43354,0,869.21692,942.91687,1680.9082,1819.22913,-0.05725,0.01331,0.9971,-1.645,0.893,-0.77,6331,58807,85414
0.35,43355,0,869.21692,942.99316,1680.75562,1819.07654,-0.05615,0.01794,0.99722,-1.768,0.823,-0.945,6331,58807,85414
0.36,43356,0,869.21692,942.99316,1680.52673,1819.15283,-0.05554,0.01733,0.99625,-1.943,0.84,-0.91,6332,58806,85417
0.37,43357,0,869.21692,942.99316,1680.67932,1819.22913,-0.05774,0.01624,0.99918,-2.1,0.788,-0.735,6332,58806,85417
0.38,43358,0,869.21692,942.99316,1680.60303,1819.38171,-0.05713,0.01209,0.99844,-2.363,0.805,-0.753,6332,58805,85414
0.39,43359,0,869.21692,942.99316,1680.67932,1819.30542,-0.05872,0.00769,0.9993,-2.205,0.805,-0.91,6332,58805,85414
0.4,43360,0,869.36951,942.99316,1681.06079,1819.15283,-0.05884,0.00342,0.99808,-1.733,0.98,-0.893,6335,58806,85416
0.41,43361,0,869.36951,942.99316,1680.29785,1819.22913,-0.05872,0.00366,0.99673,-1.243,0.928,-1.068,6335,58806,85416
0.42,43362,0,869.36951,942.99316,1680.67932,1819.07654,-0.05847,0.00745,0.99722,-0.595,0.858,-0.945,6331,58809,85425
0.43,43363,0,869.36951,942.99316,1680.9082,1819.15283,-0.05786,0.01392,0.99905,-0.263,0.858,-1.103,6331,58809,85425
0.44,43364,0,869.36951,942.99316,1680.60303,1819.15283,-0.05737,0.01819,0.99771,-0.123,0.84,-1.208,6332,58813,85435
0.45,43365,0,869.36951,943.06946,1680.83191,1819.15283,-0.05664,0.02075,0.99625,-0.175,0.665,-1.085,6332,58813,85435
0.46,43366,0,869.36951,943.06946,1680.75562,1819.07654,-0.05554,0.02075,0.99588,-0.455,0.648,-1.015,6331,58812,85442
0.47,43367,0,869.36951,943.06946,1680.75562,1819.07654,-0.05689,0.02161,0.99734,-1.208,0.7,-0.788,6331,58812,85442
0.48,43368,0,869.36951,943.06946,1680.67932,1819.07654,-0.05567,0.02136,0.99625,-1.453,0.665,-0.508,6330,58811,85448
0.49,43369,0,869.36951,943.06946,1680.83191,1819.00024,-0.0564,0.02112,0.9971,-1.733,0.595,-0.385,6330,58811,85448
0.5,43370,0,869.29321,943.06946,1680.67932,1819.00024,-0.05664,0.02112,0.99527,-1.978,0.648,-0.35,6330,58812,85444
0.51,43371,0,869.29321,943.06946,1680.60303,1818.92395,-0.05725,0.02124,0.99673,-2.328,0.595,-0.35,6330,58812,85444
0.52,43372,0,869.29321,943.06946,1680.9082,1819.00024,-0.05774,0.01904,0.9982,-2.975,0.49,-0.315,6330,58812,85444
0.53,43373,0,869.29321,943.06946,1680.67932,1818.84766,-0.05579,0.01697,0.996,-3.028,0.473,-0.228,6330,58809,85443
0.54,43374,0,869.29321,943.06946,1680.75562,1819.00024,-0.05652,0.01624,0.99698,-3.168,0.438,0.088,6330,58809,85443
0.55,43375,0,869.29321,942.91687,1680.75562,1819.00024,-0.05652,0.01563,0.99637,-3.028,0.403,-0.035,6329,58809,85439
0.56,43376,0,869.29321,942.91687,1680.45044,1818.84766,-0.05689,0.01782,0.99918,-2.87,0.333,0.245,6329,58809,85439
0.57,43377,0,869.29321,942.91687,1680.9082,1818.84766,-0.05493,0.02185,0.99649,-3.15,0.315,0.263,6331,58810,85440
0.58,43378,0,869.29321,942.91687,1680.9082,1818.77136,-0.05383,0.02149,0.99564,-3.395,0.35,0.193,6331,58810,85440
0.59,43379,0,869.29321,942.91687,1680.83191,1819.00024,-0.05445,0.01953,0.99771,-3.78,0.455,0.368,6331,58810,85438
0.6,43380,0,869.29321,942.91687,1680.67932,1818.84766,-0.05579,0.01794,0.9982,-4.043,0.473,0.298,6333,58810,85435
0.61,43381,0,869.29321,942.91687,1680.52673,1819.07654,-0.05591,0.01465,0.99893,-4.253,0.56,0.228,6333,58810,85435
0.62,43382,0,869.29321,942.91687,1680.52673,1818.92395,-0.05383,0.0116,0.99747,-4.27,0.77,0.105,6333,58810,85435
0.63,43383,0,869.29321,942.91687,1680.52673,1818.92395,-0.05554,0.01379,0.9971,-3.938,0.805,0.14,6332,58803,85429
0.64,43384,0,869.29321,942.91687,1680.9082,1818.77136,-0.05664,0.0155,0.99771,-3.763,0.753,0.14,6332,58803,85429
0.65,43385,0,869.29321,942.84058,1680.67932,1818.69507,-0.05603,0.01648,0.9982,-3.955,0.77,0.14,6332,58805,85425
0.66,43386,0,869.29321,942.84058,1680.29785,1818.92395,-0.05652,0.01538,0.99844,-4.095,0.665,0.0,6332,58805,85425
0.67,43387,0,869.29321,942.84058,1680.60303,1818.77136,-0.05481,0.01489,0.99686,-4.095,0.543,0.018,6336,58809,85423
0.68,43388,0,869.29321,942.84058,1680.52673,1819.00024,-0.05579,0.01184,0.99673,-4.147,0.718,0.123,6336,58809,85423
0.69,43389,0,869.29321,942.84058,1680.37415,1818.84766,-0.0575,0.0116,0.99857,-4.183,0.648,0.0,6336,58804,85419
0.7,43390,0,869.29321,942.84058,1680.9845,1818.84766,-0.0564,0.01135,0.99747,-4.095,0.473,0.07,6337,58803,85416
0.71,43391,0,869.29321,942.84058,1680.22156,1818.92395,-0.05786,0.0105,0.99796,-3.955,0.578,0.21,6337,58803,85416
0.72,43392,0,869.29321,942.84058,1680.60303,1818.69507,-0.05554,0.00928,0.99576,-3.955,0.735,0.105,6337,58803,85416
0.73,43393,0,869.29321,942.84058,1680.67932,1818.69507,-0.05652,0.01343,0.99893,-3.605,0.56,0.175,6335,58804,85411
0.74,43394,0,869.29321,942.84058,1680.52673,1818.69507,-0.05799,0.01343,0.99893,-3.518,0.63,0.123,6335,58804,85411
0.75,43395,0,869.29321,942.76428,1680.60303,1818.69507,-0.05628,0.01172,0.99747,-3.588,0.7,-0.07,6339,58806,85412
0.76,43396,0,869.29321,942.76428,1680.52673,1818.54248,-0.05493,0.01147,0.99771,-3.605,0.578,0.193,6339,58806,85412
0.77,43397,0,869.29321,942.76428,1680.52673,1818.69507,-0.05432,0.01013,0.9971,-3.483,0.595,0.088,6341,58801,85407
0.78,43398,0,869.29321,942.76428,1680.52673,1818.69507,-0.05737,0.00879,0.99771,-3.273,0.613,-0.158,6341,58801,85407
0.79,43399,0,869.29321,942.76428,1680.9845,1818.69507,-0.05493,0.00659,0.996,-3.133,0.613,-0.193,6337,58800,85406
0.8,43400,0,869.29321,942.76428,1680.52673,1819.00024,-0.05579,0.00916,0.99637,-2.765,0.63,-0.158,6341,58802,85408
0.81,43401,0,869.29321,942.76428,1680.29785,1818.77136,-0.0553,0.01318,0.99661,-2.73,0.595,-0.368,6341,58802,85408
0.82,43402,0,869.29321,942.76428,1680.67932,1818.77136,-0.05322,0.01355,0.99612,-2.783,0.63,-0.263,6341,58802,85408
0.83,43403,0,869.29321,942.76428,1680.45044,1818.69507,-0.05469,0.01538,0.99808,-2.993,0.84,-0.315,6346,58803,85408
0.84,43404,0,869.29321,942.76428,1680.60303,1818.69507,-0.05615,0.01392,0.99893,-3.378,0.788,-0.42,6346,58803,85408
0.85,43405,0,869.29321,942.76428,1680.9082,1818.54248,-0.0553,0.01147,0.9982,-3.553,0.893,-0.473,6345,58807,85409
0.86,43406,0,869.29321,942.76428,1680.22156,1818.92395,-0.0553,0.01001,0.99747,-3.483,0.928,-0.403,6345,58807,85409
0.87,43407,0,869.29321,942.76428,1680.45044,1818.77136,-0.0564,0.00977,0.9982,-3.448,1.05,-0.385,6345,58804,85409
0.88,43408,0,869.29321,942.76428,1680.83191,1818.77136,-0.05591,0.01025,0.9971,-2.958,0.998,-0.35,6345,58804,85409
0.89,43409,0,869.29321,942.76428,1680.52673,1818.77136,-0.05725,0.01318,0.99783,-2.958,1.015,-0.403,6347,58806,85412
0.9,43410,0,869.21692,942.76428,1680.60303,1818.54248,-0.05469,0.01331,0.99673,-3.08,0.98,-0.368,6346,58802,85409
0.91,43411,0,869.21692,942.76428,1680.60303,1818.69507,-0.05591,0.0144,0.99661,-3.255,0.98,-0.42,6346,58802,85409
0.92,43412,0,869.21692,942.76428,1680.52673,1818.84766,-0.05664,0.01147,0.99734,-3.36,0.928,-0.403,6346,58802,85409
0.93,43413,0,869.21692,942.76428,1680.45044,1818.61877,-0.05725,0.00977,0.99893,-3.57,0.945,-0.42,6348,58805,85415
0.94,43414,0,869.21692,942.76428,1680.83191,1818.77136,-0.05786,0.0083,0.99747,-3.29,0.945,-0.473,6348,58805,85415
0.95,43415,0,869.21692,942.68799,1680.60303,1818.61877,-0.05811,0.00745,0.9982,-3.01,0.823,-0.438,6353,58807,85412
0.96,43416,0,869.21692,942.68799,1680.29785,1818.84766,-0.05676,0.00842,0.99869,-2.853,0.77,-0.438,6353,58807,85412
0.97,43417,0,869.21692,942.68799,1680.67932,1818.84766,-0.05689,0.00977,0.99844,-2.853,0.753,-0.49,6350,58806,85408
0.98,43418,0,869.21692,942.68799,1680.52673,1818.84766,-0.05603,0.00818,0.99686,-2.8,0.77,-0.753,6350,58806,85408
0.99,43419,0,869.21692,942.68799,1680.52673,1818.84766,-0.05579,0.00745,0.99783,-2.695,0.805,-0.595,6351,58806,85416
1.0,43420,0,869.29321,942.68799,1680.9082,1818.69507,-0.0564,0.0083,0.99844,-2.38,0.735,-0.543,6351,58806,85416
1.01,43421,0,869.29321,942.68799,1680.37415,1818.77136,-0.05701,0.00745,0.9982,-2.223,0.805,-0.525,6350,58809,85422
1.02,43422,0,869.29321,942.68799,1680.45044,1818.77136,-0.05591,0.00793,0.99747,-2.17,0.753,-0.56,6350,58809,85422
1.03,43423,0,869.29321,942.68799,1680.9082,1818.77136,-0.05493,0.0072,0.99625,-1.908,0.893,-0.683,6351,58811,85424
1.04,43424,0,869.29321,942.68799,1680.45044,1818.61877,-0.05591,0.01196,0.99637,-1.733,0.928,-0.788,6351,58811,85424
1.05,43425,0,869.29321,942.76428,1680.45044,1818.69507,-0.0575,0.01221,0.99722,-1.873,0.858,-0.753,6351,58812,85426
1.06,43426,0,869.29321,942.76428,1680.52673,1818.46619,-0.05664,0.01221,0.99759,-1.82,0.84,-0.7,6351,58812,85426
1.07,43427,0,869.29321,942.76428,1680.60303,1818.61877,-0.05615,0.01147,0.99759,-1.785,0.77,-0.7,6354,58811,85424
1.08,43428,0,869.29321,942.76428,1680.60303,1818.46619,-0.05701,0.01111,0.9971,-1.873,0.718,-0.7,6354,58811,85424
1.09,43429,0,869.29321,942.76428,1680.83191,1818.61877,-0.05603,0.01038,0.99808,-1.873,0.718,-0.805,6348,58813,85427
1.1,43430,0,869.36951,942.76428,1680.45044,1818.92395,-0.05676,0.01184,0.99869,-1.645,0.63,-0.613,6348,58813,85427
1.11,43431,0,869.36951,942.76428,1680.67932,1818.69507,-0.05481,0.01221,0.99576,-1.75,0.648,-0.718,6348,58813,85428
1.12,43432,0,869.36951,942.76428,1680.67932,1818.84766,-0.05628,0.01428,0.99686,-1.785,0.718,-0.875,6348,58813,85428
1.13,43433,0,869.36951,942.76428,1680.67932,1818.84766,-0.05432,0.01465,0.99722,-1.733,0.7,-0.788,6344,58814,85423
1.14,43434,0,869.36951,942.76428,1680.67932,1818.92395,-0.05689,0.01624,0.99747,-1.925,0.7,-0.7,6344,58814,85423
1.15,43435,0,869.36951,942.76428,1680.9082,1818.92395,-0.0553,0.01367,0.9982,-2.293,0.7,-0.63,6344,58812,85423
1.16,43436,0,869.36951,942.76428,1680.45044,1818.77136,-0.05445,0.01184,0.9971,-2.415,0.753,-0.543,6344,58812,85423
1.17,43437,0,869.36951,942.76428,1680.60303,1819.00024,-0.05591,0.01282,0.99771,-2.433,0.788,-0.543,6342,58808,85425
1.18,43438,0,869.36951,942.76428,1680.75562,1818.77136,-0.05579,0.01306,0.9971,-2.258,0.753,-0.543,6342,58808,85425
1.19,43439,0,869.36951,942.76428,1680.60303,1818.84766,-0.05676,0.01428,0.99759,-2.1,0.735,-0.56,6340,58813,85424
1.2,43440,0,869.21692,942.76428,1680.67932,1818.77136,-0.05542,0.01416,0.99637,-2.223,0.665,-0.753,6340,58813,85424
1.21,43441,0,869.21692,942.76428,1680.60303,1818.84766,-0.05445,0.01526,0.99588,-2.31,0.683,-0.823,6336,58811,85418
1.22,43442,0,869.21692,942.76428,1680.52673,1818.77136,-0.05615,0.01526,0.99942,-2.468,0.735,-0.753,6336,58811,85418
1.23,43443,0,869.21692,942.76428,1680.52673,1818.92395,-0.05542,0.01282,0.99905,-2.503,0.735,-0.508,6336,58808,85417
1.24,43444,0,869.21692,942.76428,1680.52673,1818.84766,-0.05676,0.01172,0.99722,-2.538,0.735,-0.613,6336,58808,85417
1.25,43445,0,869.21692,942.84058,1680.67932,1818.77136,-0.05445,0.01636,0.99698,-2.468,0.753,-0.368,6334,58807,85417
1.26,43446,0,869.21692,942.84058,1680.22156,1818.84766,-0.05469,0.01672,0.99649,-2.695,0.805,-0.49,6334,58807,85417
1.27,43447,0,869.21692,942.84058,1680.75562,1818.84766,-0.05774,0.01733,0.99796,-2.818,0.858,-0.438,6331,58807,85419
1.28,43448,0,869.21692,942.84058,1680.52673,1818.92395,-0.05591,0.01575,0.99637,-3.115,0.805,-0.35,6331,58807,85419
1.29,43449,0,869.21692,942.84058,1680.52673,1819.00024,-0.05432,0.01257,0.99796,-3.43,0.613,-0.403,6332,58806,85417
1.3,43450,0,869.29321,942.84058,1680.9082,1819.00024,-0.05469,0.01099,0.99771,-3.15,0.945,-0.455,6332,58806,85417
1.31,43451,0,869.29321,942.84058,1680.60303,1818.69507,-0.05664,0.01209,0.99918,-3.063,0.928,-0.543,6332,58807,85411
1.32,43452,0,869.29321,942.84058,1680.67932,1818.77136,-0.05725,0.01147,0.99869,-2.975,0.945,-0.455,6332,58807,85411
1.33,43453,0,869.29321,942.84058,1680.83191,1818.77136,-0.05615,0.01196,0.99759,-2.765,0.928,-0.385,6329,58807,85413
1.34,43454,0,869.29321,942.84058,1680.52673,1818.77136,-0.05628,0.01306,0.99637,-2.73,0.928,-0.315,6329,58807,85413
1.35,43455,0,869.29321,942.76428,1680.67932,1819.07654,-0.05762,0.01294,0.99783,-2.503,0.875,-0.385,6326,58806,85412
1.36,43456,0,869.29321,942.76428,1680.60303,1818.92395,-0.05652,0.01221,0.99771,-2.52,0.753,-0.455,6326,58806,85412
1.37,43457,0,869.29321,942.76428,1680.67932,1818.84766,-0.05762,0.01282,0.99747,-2.678,0.718,-0.49,6329,58810,85412
1.38,43458,0,869.29321,942.76428,1680.60303,1818.69507,-0.05628,0.01343,0.99698,-2.643,0.7,-0.455,6329,58810,85412
1.39,43459,0,869.29321,942.76428,1680.9845,1818.69507,-0.05676,0.01416,0.99759,-2.66,0.7,-0.525,6325,58809,85410
1.4,43460,0,869.29321,942.76428,1680.67932,1819.00024,-0.05713,0.01465,0.99954,-2.555,0.735,-0.368,6325,58809,85410
1.41,43461,0,869.29321,942.76428,1680.45044,1818.84766,-0.05615,0.01428,0.99796,-2.748,0.665,-0.543,6323,58811,85409
1.42,43462,0,869.29321,942.76428,1680.75562,1818.77136,-0.05713,0.01563,0.99796,-2.783,0.648,-0.508,6323,58811,85409
1.43,43463,0,869.29321,942.76428,1680.52673,1819.07654,-0.05383,0.01404,0.99759,-2.94,0.648,-0.508,6324,58807,85408
1.44,43464,0,869.29321,942.76428,1680.67932,1818.92395,-0.05518,0.01416,0.99844,-3.045,0.753,-0.473,6324,58807,85408
1.45,43465,0,869.29321,942.68799,1680.67932,1818.61877,-0.05554,0.01636,0.99783,-3.395,0.788,-0.368,6322,58804,85407
1.46,43466,0,869.29321,942.68799,1680.29785,1818.92395,-0.05445,0.01453,0.99649,-3.57,0.77,-0.385,6322,58804,85407
1.47,43467,0,869.29321,942.68799,1680.67932,1818.69507,-0.0542,0.01428,0.99771,-3.833,0.858,-0.298,6322,58805,85406
1.48,43468,0,869.29321,942.68799,1680.75562,1819.00024,-0.05725,0.01489,0.99966,-3.763,0.998,-0.35,6322,58805,85406
1.49,43469,0,869.29321,942.68799,1680.67932,1818.84766,-0.05725,0.01306,0.99747,-3.763,0.875,-0.315,6322,58803,85405
1.5,43470,0,869.21692,942.68799,1680.60303,1818.77136,-0.05664,0.00952,0.99673,-3.833,0.805,-0.455,6322,58803,85405
1.51,43471,0,869.21692,942.68799,1680.67932,1818.92395,-0.05725,0.00903,0.99771,-3.518,0.858,-0.315,6322,58803,85400
1.52,43472,0,869.21692,942.68799,1680.45044,1818.84766,-0.05676,0.00842,0.99796,-3.413,0.963,-0.525,6322,58803,85400
1.53,43473,0,869.21692,942.68799,1680.52673,1818.92395,-0.05811,0.01062,0.99954,-3.255,0.945,-0.473,6326,58801,85401
1.54,43474,0,869.21692,942.68799,1680.75562,1818.69507,-0.05713,0.0105,0.99698,-3.203,0.875,-0.455,6326,58801,85401
1.55,43475,0,869.21692,942.76428,1680.60303,1818.77136,-0.05664,0.01123,0.99698,-3.133,0.718,-0.56,6322,58801,85401
1.56,43476,0,869.21692,942.76428,1680.29785,1818.69507,-0.05603,0.01025,0.99832,-3.168,0.788,-0.42,6322,58801,85401
1.57,43477,0,869.21692,942.76428,1680.67932,1818.61877,-0.05615,0.00952,0.99844,-3.115,0.823,-0.613,6320,58802,85397
1.58,43478,0,869.21692,942.76428,1680.52673,1818.61877,-0.05774,0.00891,0.99954,-3.028,0.823,-0.683,6320,58802,85397
1.59,43479,0,869.21692,942.76428,1680.60303,1818.61877,-0.05591,0.0083,0.99698,-2.87,0.735,-0.438,6321,58799,85400
1.6,43480,0,869.29321,942.76428,1680.60303,1818.77136,-0.05603,0.00793,0.99783,-2.783,0.735,-0.455,6321,58799,85400
1.61,43481,0,869.29321,942.76428,1680.37415,1818.77136,-0.05603,0.00793,0.99783,-2.415,0.753,-0.455,6323,58800,85399
1.62,43482,0,869.29321,942.76428,1680.52673,1818.69507,-0.05713,0.01001,0.99734,-2.083,0.665,-0.56,6323,58800,85399
1.63,43483,0,869.29321,942.76428,1680.75562,1818.61877,-0.05493,0.00867,0.99722,-2.065,0.525,-0.543,6322,58799,85399
1.64,43484,0,869.29321,942.76428,1680.52673,1818.46619,-0.05518,0.01001,0.99857,-1.995,0.578,-0.613,6322,58799,85399
1.65,43485,0,869.29321,942.76428,1680.45044,1818.77136,-0.05664,0.01233,0.9982,-1.733,0.718,-0.595,6320,58802,85400
1.66,43486,0,869.29321,942.76428,1680.60303,1818.46619,-0.0575,0.01209,0.99783,-1.575,0.578,-0.49,6320,58802,85400
1.67,43487,0,869.29321,942.76428,1680.52673,1818.69507,-0.05457,0.01038,0.99893,-1.908,0.595,-0.77,6320,58803,85404
1.68,43488,0,869.29321,942.76428,1680.60303,1818.61877,-0.05469,0.01184,0.99734,-1.698,0.718,-0.875,6320,58803,85404
1.69,43489,0,869.29321,942.76428,1680.9082,1818.61877,-0.05628,0.01355,0.9993,-1.628,0.788,-0.893,6320,58803,85409
1.7,43490,0,869.29321,942.76428,1680.67932,1818.69507,-0.05506,0.01245,0.99747,-1.645,0.683,-0.91,6320,58803,85409
1.71,43491,0,869.29321,942.76428,1680.52673,1818.77136,-0.05506,0.01257,0.99869,-1.698,0.753,-0.998,6321,58804,85410
1.72,43492,0,869.29321,942.76428,1680.75562,1818.69507,-0.05652,0.01599,0.99857,-1.75,0.805,-1.015,6321,58804,85410
1.73,43493,0,869.29321,942.76428,1680.52673,1818.77136,-0.0564,0.01526,0.99734,-1.855,0.77,-0.823,6321,58802,85417
1.74,43494,0,869.29321,942.76428,1680.60303,1818.61877,-0.05628,0.01599,0.99954,-1.908,0.84,-0.893,6321,58802,85417
1.75,43495,0,869.29321,942.68799,1680.9845,1818.61877,-0.05591,0.01489,0.9982,-2.083,0.893,-1.103,6320,58804,85420
1.76,43496,0,869.29321,942.68799,1680.14526,1818.69507,-0.05542,0.01379,0.99649,-2.153,0.823,-0.928,6320,58804,85420
1.77,43497,0,869.29321,942.68799,1680.37415,1818.69507,-0.05567,0.01526,0.99869,-2.24,0.875,-0.613,6320,58797,85409
1.78,43498,0,869.29321,942.68799,1680.67932,1818.69507,-0.05469,0.01514,0.99734,-2.24,0.893,-0.683,6320,58797,85409
1.79,43499,0,869.29321,942.68799,1680.29785,1818.69507,-0.05457,0.01624,0.99576,-2.573,0.98,-0.945,6319,58799,85411
1.8,43500,0,869.14062,942.68799,1680.60303,1818.61877,-0.05554,0.01465,0.99722,-2.888,0.91,-0.823,6319,58799,85411
1.81,43501,0,869.14062,942.68799,1680.45044,1818.77136,-0.05579,0.01392,0.9971,-2.853,0.91,-0.788,6321,58804,85423
1.82,43502,0,869.14062,942.68799,1680.45044,1818.69507,-0.05615,0.01172,0.99905,-2.8,0.963,-0.858,6321,58804,85423
1.83,43503,0,869.14062,942.68799,1680.45044,1818.61877,-0.05701,0.01172,0.99759,-2.608,0.893,-0.63,6321,58805,85429
1.84,43504,0,869.14062,942.68799,1680.60303,1818.61877,-0.05603,0.01233,0.9982,-2.573,0.77,-0.595,6321,58805,85429
1.85,43505,0,869.14062,942.68799,1680.60303,1818.77136,-0.05615,0.01318,0.99808,-2.363,0.875,-0.753,6320,58806,85432
1.86,43506,0,869.14062,942.68799,1680.29785,1818.69507,-0.05652,0.0144,0.99673,-2.398,0.928,-0.805,6320,58806,85432
1.87,43507,0,869.14062,942.68799,1680.52673,1818.69507,-0.05554,0.01318,0.99698,-2.328,0.875,-0.56,6320,58806,85432
1.88,43508,0,869.14062,942.68799,1680.60303,1818.84766,-0.05774,0.01453,0.99747,-2.135,0.858,-0.893,6320,58806,85432
1.89,43509,0,869.14062,942.68799,1680.67932,1818.77136,-0.05713,0.01318,0.99722,-2.188,0.77,-0.98,6321,58804,85434
1.9,43510,0,869.36951,942.68799,1680.9082,1818.92395,-0.05493,0.01245,0.99649,-2.048,0.77,-0.735,6321,58804,85434
1.91,43511,0,869.36951,942.68799,1680.45044,1818.69507,-0.0553,0.0127,0.99722,-1.89,0.875,-0.823,6320,58804,85440
1.92,43512,0,869.36951,942.68799,1680.67932,1818.69507,-0.05701,0.01379,0.99747,-1.838,0.945,-1.015,6320,58804,85440
1.93,43513,0,869.36951,942.68799,1680.9082,1818.69507,-0.05713,0.01563,0.99686,-1.838,0.788,-0.718,6319,58806,85443
1.94,43514,0,869.36951,942.68799,1680.67932,1818.84766,-0.05689,0.01587,0.99747,-1.768,0.753,-0.718,6319,58806,85443
1.95,43515,0,869.36951,942.68799,1680.52673,1818.77136,-0.05445,0.01758,0.99661,-1.838,0.805,-0.735,6322,58810,85451
1.96,43516,0,869.36951,942.68799,1680.52673,1818.69507,-0.0553,0.01648,0.99625,-1.978,0.823,-1.033,6322,58810,85451
