Time(s),Seq,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
0.88,11978,0,829.46777,938.7207,1603.85132,1811.82861,-0.08106,-0.06311,0.99295,-0.823,0.175,-0.193,5808,53836,77154
0.89,11979,0,829.46777,938.7207,1603.85132,1811.67603,-0.07947,-0.06446,0.99771,-0.805,0.035,-0.088,5808,53836,77154
0.9,11980,0,829.54407,938.7207,1604.00391,1811.59973,-0.07605,-0.06592,0.99698,-0.683,0.018,-0.158,5811,53837,77162
0.91,11981,0,829.54407,938.7207,1603.69873,1811.67603,-0.07776,-0.06531,0.99722,-0.56,0.175,-0.42,5811,53837,77162
0.92,11982,0,829.54407,938.7207,1603.92761,1811.75232,-0.07813,-0.06287,0.99673,-0.123,-0.053,-0.403,5813,53840,77163
0.93,11983,0,829.54407,938.7207,1604.0802,1811.82861,-0.07324,-0.05945,0.99332,0.193,-0.088,-0.42,5813,53840,77163
0.94,11984,0,829.54407,938.7207,1603.92761,1811.90491,-0.07227,-0.05823,0.99258,-0.018,-0.158,-0.245,5817,53840,77165
0.95,11985,0,829.54407,938.7207,1604.00391,1811.59973,-0.07093,-0.05762,0.99039,-0.21,-0.053,-0.508,5817,53840,77165
0.96,11986,0,829.54407,938.7207,1603.92761,1811.82861,-0.07251,-0.05762,0.991,-0.49,0.14,-0.473,5820,53841,77170
0.97,11987,0,829.54407,938.7207,1603.77502,1811.82861,-0.07447,-0.05676,0.991,-0.648,0.298,-0.543,5820,53841,77170
0.98,11988,0,829.54407,938.7207,1603.85132,1811.82861,-0.07508,-0.05542,0.99185,-0.403,0.368,-0.385,5823,53842,77177
0.99,11989,0,829.54407,938.7207,1604.23279,1811.75232,-0.07349,-0.05506,0.99356,-0.858,0.455,-0.333,5823,53842,77177
1.0,11990,0,829.39148,938.7207,1604.00391,1811.59973,-0.07495,-0.05676,0.99637,-1.26,0.543,-0.385,5823,53843,77184
1.01,11991,0,829.39148,938.7207,1603.62244,1811.82861,-0.07666,-0.05799,0.99673,-1.61,0.683,-0.455,5823,53843,77184
1.02,11992,0,829.39148,938.7207,1603.85132,1811.67603,-0.07752,-0.06018,0.99649,-1.593,0.7,-0.333,5827,53844,77188
1.03,11993,0,829.39148,938.7207,1603.85132,1811.67603,-0.07764,-0.06079,0.99515,-1.61,0.665,-0.368,5827,53844,77188
1.04,11994,0,829.39148,938.7207,1603.85132,1811.59973,-0.07752,-0.06153,0.99661,-1.295,0.263,-0.228,5828,53843,77192
1.05,11995,0,829.39148,938.797,1603.85132,1811.75232,-0.07593,-0.06287,0.99368,-1.225,0.438,-0.263,5828,53843,77192
1.06,11996,0,829.39148,938.797,1603.77502,1811.52344,-0.0791,-0.06214,0.99625,-1.348,0.385,-0.228,5831,53845,77197
1.07,11997,0,829.39148,938.797,1603.77502,1811.67603,-0.08032,-0.06323,0.99698,-1.103,0.473,-0.123,5831,53845,77197
1.08,11998,0,829.39148,938.797,1603.92761,1811.67603,-0.08045,-0.06446,0.99283,-0.7,0.368,-0.315,5834,53847,77200
1.09,11999,0,829.39148,938.797,1603.85132,1811.59973,-0.07862,-0.05872,0.99246,-0.438,0.053,-0.63,5834,53847,77200
1.1,12000,0,829.39148,938.797,1603.77502,1811.59973,-0.07617,-0.05823,0.99307,-0.805,0.088,-0.473,5835,53845,77201
1.11,12001,0,829.39148,938.797,1604.0802,1811.59973,-0.07361,-0.05921,0.99258,-0.823,0.07,-0.35,5835,53845,77201
1.12,12002,0,829.39148,938.797,1603.92761,1811.75232,-0.07349,-0.05896,0.99332,-1.155,0.28,-0.42,5839,53847,77205
1.13,12003,0,829.39148,938.797,1603.85132,1811.59973,-0.07727,-0.05811,0.99625,-1.295,0.56,-0.525,5839,53847,77205
1.14,12004,0,829.39148,938.797,1604.15649,1811.59973,-0.08057,-0.05982,0.9993,-1.208,0.613,-0.525,5842,53849,77205
1.15,12005,0,829.39148,938.7207,1604.00391,1811.59973,-0.08142,-0.06153,0.9993,-1.19,0.56,-0.473,5842,53849,77205
1.16,12006,0,829.39148,938.7207,1603.85132,1812.13379,-0.08277,-0.06311,0.99832,-0.84,0.315,-0.455,5843,53848,77210
1.17,12007,0,829.39148,938.7207,1603.92761,1811.59973,-0.08179,-0.06275,0.99478,-0.315,0.14,-0.193,5843,53848,77210
1.18,12008,0,829.39148,938.7207,1603.85132,1811.67603,-0.07862,-0.06091,0.9921,0.035,0.035,-0.21,5844,53846,77204
1.19,12009,0,829.39148,938.7207,1603.92761,1811.82861,-0.07495,-0.05713,0.9921,0.455,-0.28,-0.438,5844,53846,77204
1.2,12010,0,829.39148,938.7207,1603.92761,1811.59973,-0.073,-0.05506,0.99429,-0.473,-0.088,-0.228,5842,53845,77197
1.21,12011,0,829.39148,938.7207,1603.62244,1811.52344,-0.07202,-0.05872,0.99136,-1.12,0.158,-0.35,5842,53845,77197
1.22,12012,0,829.39148,938.7207,1603.77502,1811.67603,-0.07508,-0.06043,0.99564,-1.453,0.158,-0.578,5839,53845,77193
1.23,12013,0,829.39148,938.7207,1603.85132,1811.67603,-0.07569,-0.06262,0.99515,-1.453,0.263,-0.298,5839,53845,77193
1.24,12014,0,829.39148,938.7207,1603.69873,1811.59973,-0.0752,-0.06165,0.99576,-0.928,0.315,-0.368,5836,53840,77183
1.25,12015,0,829.39148,938.49182,1603.92761,1811.59973,-0.07556,-0.05493,0.99564,-0.263,0.298,-0.525,5836,53840,77183
1.26,12016,0,829.39148,938.49182,1603.69873,1811.67603,-0.07508,-0.05383,0.99112,-0.42,0.28,-0.438,5832,53837,77175
1.27,12017,0,829.39148,938.49182,1603.54614,1811.67603,-0.07544,-0.0542,0.99197,-0.473,0.298,-0.42,5832,53837,77175
1.28,12018,0,829.39148,938.49182,1603.69873,1811.67603,-0.07691,-0.05432,0.99344,-0.788,0.28,-0.385,5829,53835,77170
1.29,12019,0,829.39148,938.49182,1603.92761,1811.67603,-0.07923,-0.05579,0.9971,-1.12,0.403,-0.088,5829,53835,77170
1.3,12020,0,829.31519,938.49182,1604.00391,1811.59973,-0.07825,-0.05982,0.9921,-1.05,0.385,0.175,5826,53834,77172
1.31,12021,0,829.31519,938.49182,1603.54614,1811.67603,-0.07581,-0.05823,0.99026,-1.015,0.228,0.228,5826,53834,77172
1.32,12022,0,829.31519,938.49182,1603.92761,1811.67603,-0.07556,-0.05542,0.99075,-1.05,0.245,0.228,5822,53835,77162
1.33,12023,0,829.31519,938.49182,1603.85132,1811.52344,-0.07276,-0.05457,0.99075,-1.208,0.333,0.228,5822,53835,77162
1.34,12024,0,829.31519,938.49182,1603.85132,1811.59973,-0.07239,-0.05347,0.99222,-1.313,0.525,0.438,5821,53830,77160
1.35,12025,0,829.31519,938.64441,1603.85132,1811.59973,-0.07544,-0.05481,0.99442,-1.663,0.683,0.228,5821,53830,77160
1.36,12026,0,829.31519,938.64441,1603.77502,1811.44714,-0.07593,-0.05518,0.99966,-1.68,0.683,0.245,5823,53830,77159
1.37,12027,0,829.31519,938.64441,1603.77502,1811.59973,-0.07508,-0.05799,1.00076,-1.575,0.42,0.175,5823,53830,77159
1.38,12028,0,829.31519,938.64441,1604.00391,1811.59973,-0.0763,-0.05786,1.00137,-1.645,0.298,0.315,5818,53831,77157
1.39,12029,0,829.31519,938.64441,1603.85132,1811.67603,-0.07605,-0.06006,0.99881,-1.663,0.315,0.28,5818,53831,77157
1.4,12030,0,829.39148,938.64441,1603.85132,1811.75232,-0.0752,-0.06043,0.99246,-1.295,0.14,0.455,5820,53833,77156
1.41,12031,0,829.39148,938.64441,1603.85132,1811.52344,-0.07605,-0.05957,0.9921,-1.085,0.245,0.035,5820,53833,77156
1.42,12032,0,829.39148,938.64441,1603.77502,1811.52344,-0.07666,-0.0575,0.99258,-1.208,0.315,0.175,5818,53829,77158
1.43,12033,0,829.39148,938.64441,1603.92761,1811.59973,-0.07947,-0.05737,0.99332,-1.348,0.455,0.123,5818,53829,77158
1.44,12034,0,829.39148,938.64441,1604.00391,1811.67603,-0.08094,-0.05957,0.99417,-1.435,0.455,0.123,5820,53831,77156
1.45,12035,0,829.39148,938.64441,1604.00391,1811.52344,-0.07715,-0.05652,0.9938,-0.98,0.28,0.018,5820,53831,77156
1.46,12036,0,829.39148,938.64441,1603.85132,1811.9812,-0.07422,-0.05603,0.99319,-0.945,0.315,0.018,5819,53830,77155
1.47,12037,0,829.39148,938.64441,1604.0802,1811.67603,-0.07288,-0.05469,0.99637,-1.453,0.263,0.035,5819,53830,77155
1.48,12038,0,829.39148,938.64441,1603.92761,1811.67603,-0.07654,-0.05518,0.99991,-1.995,0.508,-0.175,5821,53828,77152
1.49,12039,0,829.39148,938.64441,1603.92761,1811.67603,-0.07678,-0.06128,0.99832,-2.468,0.595,-0.175,5821,53828,77152
1.5,12040,0,829.54407,938.64441,1604.00391,1811.59973,-0.07483,-0.06458,0.99344,-1.925,0.28,-0.315,5820,53828,77153
1.51,12041,0,829.54407,938.64441,1603.62244,1811.67603,-0.0741,-0.06323,0.9921,-1.61,0.28,-0.35,5820,53828,77153
1.52,12042,0,829.54407,938.64441,1603.92761,1811.59973,-0.07471,-0.06226,0.99161,-1.523,0.368,-0.438,5821,53828,77149
1.53,12043,0,829.54407,938.64441,1604.00391,1811.67603,-0.07312,-0.06116,0.9899,-1.365,0.438,-0.42,5821,53828,77149
1.54,12044,0,829.54407,938.64441,1603.92761,1811.59973,-0.07581,-0.05969,0.99332,-1.523,0.683,-0.543,5826,53827,77150
1.55,12045,0,829.54407,938.56812,1604.0802,1811.52344,-0.07825,-0.05737,0.9949,-1.453,0.543,-0.735,5826,53827,77150
1.56,12046,0,829.54407,938.56812,1604.00391,1811.59973,-0.07642,-0.05823,0.9921,-1.488,0.455,-0.333,5821,53827,77152
1.57,12047,0,829.54407,938.56812,1603.85132,1811.75232,-0.07556,-0.05713,0.99539,-1.75,0.49,-0.473,5821,53827,77152
1.58,12048,0,829.54407,938.56812,1603.85132,1811.67603,-0.07471,-0.0575,0.99747,-2.065,0.438,-0.525,5821,53827,77151
1.59,12049,0,829.54407,938.56812,1603.85132,1811.52344,-0.0763,-0.05982,0.9993,-1.96,0.368,-0.525,5821,53827,77151
1.6,12085,35,829.39148,938.64441,1603.85132,1811.59973,-0.07556,-0.05139,0.99442,-1.173,0.315,0.298,5849,53846,77226
1.61,12086,0,829.39148,938.64441,1603.69873,1811.37085,-0.07605,-0.05457,0.99063,-1.733,0.508,0.508,5849,53846,77226
1.62,12087,0,829.39148,938.64441,1603.85132,1811.44714,-0.07788,-0.05847,0.99271,-2.135,0.7,0.35,5853,53847,77233
1.63,12088,0,829.39148,938.64441,1603.85132,1811.52344,-0.0802,-0.06543,0.99515,-1.873,0.613,0.473,5853,53847,77233
1.64,12089,0,829.39148,938.64441,1604.0802,1811.82861,-0.08094,-0.06568,0.99661,-1.33,0.49,0.508,5856,53850,77239
1.65,12090,0,829.39148,938.64441,1604.00391,1811.37085,-0.07691,-0.06214,0.99771,-0.735,0.263,0.35,5854,53851,77240
1.66,12091,0,829.39148,938.64441,1603.62244,1811.67603,-0.07447,-0.06055,0.99857,-0.35,0.018,0.315,5854,53851,77240
1.67,12092,0,829.39148,938.64441,1603.85132,1811.52344,-0.07385,-0.05896,0.99759,-0.385,0.123,0.298,5854,53851,77240
1.68,12093,0,829.39148,938.64441,1603.77502,1811.37085,-0.07984,-0.06421,0.99759,-1.295,0.508,0.228,5860,53849,77244
1.69,12094,0,829.39148,938.64441,1603.77502,1811.59973,-0.08155,-0.0647,0.99649,-1.033,0.543,-0.07,5860,53849,77244
1.7,12095,0,829.39148,938.56812,1603.85132,1811.37085,-0.0835,-0.06446,0.99747,-0.578,0.368,0.0,5862,53854,77253
1.71,12096,0,829.39148,938.56812,1603.54614,1811.82861,-0.08118,-0.0658,0.99515,0.07,0.228,-0.035,5862,53854,77253
1.72,12097,0,829.39148,938.56812,1603.69873,1811.52344,-0.08032,-0.06165,0.9938,0.648,0.105,-0.14,5861,53856,77261
1.73,12098,0,829.39148,938.56812,1603.62244,1811.29456,-0.07703,-0.05567,0.98953,1.12,0.053,0.018,5861,53856,77261
1.74,12099,0,829.39148,938.56812,1603.62244,1811.29456,-0.07581,-0.05249,0.99234,1.05,-0.158,0.0,5866,53856,77262
1.75,12100,0,829.23889,938.56812,1603.85132,1811.29456,-0.07044,-0.05029,0.99405,0.858,-0.21,-0.053,5866,53856,77262
1.76,12101,0,829.23889,938.56812,1603.69873,1811.44714,-0.0708,-0.04944,0.99734,0.368,-0.035,-0.123,5865,53855,77253
1.77,12102,0,829.23889,938.56812,1603.77502,1811.44714,-0.07031,-0.05115,0.99698,-0.193,0.053,0.0,5865,53855,77253
1.78,12103,0,829.23889,938.56812,1603.77502,1811.37085,-0.0719,-0.05371,1.00003,-0.438,0.21,0.158,5859,53853,77246
1.79,12104,0,829.23889,938.56812,1603.92761,1811.21826,-0.07459,-0.05628,0.99625,-0.193,0.245,-0.228,5859,53853,77246
1.8,12105,0,829.23889,938.49182,1603.85132,1811.21826,-0.07544,-0.05652,0.99356,0.14,0.0,0.035,5856,53854,77245
1.81,12106,0,829.23889,938.49182,1603.46985,1811.29456,-0.0752,-0.05786,0.99087,0.053,-0.123,-0.158,5856,53854,77245
1.82,12107,0,829.23889,938.49182,1603.77502,1811.21826,-0.0791,-0.05689,0.99075,0.07,0.035,-0.21,5850,53851,77234
1.83,12108,0,829.23889,938.49182,1603.77502,1811.06567,-0.07788,-0.05835,0.98965,0.088,0.123,-0.123,5850,53851,77234
1.84,12109,0,829.23889,938.49182,1603.69873,1811.14197,-0.07752,-0.05737,0.9938,-0.175,0.42,-0.07,5846,53850,77234
1.85,12110,0,829.39148,938.49182,1603.69873,1811.21826,-0.0791,-0.0564,0.99686,-0.28,0.473,-0.298,5846,53850,77234
1.86,12111,0,829.39148,938.49182,1603.62244,1811.14197,-0.07959,-0.05408,0.99698,-0.368,0.385,-0.14,5841,53848,77231
1.87,12112,0,829.39148,938.49182,1603.69873,1811.14197,-0.07483,-0.05554,0.99271,-0.525,0.245,-0.298,5841,53848,77231
1.88,12113,0,829.39148,938.49182,1603.85132,1811.14197,-0.07556,-0.05359,0.99368,-0.525,0.14,-0.28,5837,53850,77230
1.89,12114,0,829.39148,938.49182,1603.85132,1811.06567,-0.07532,-0.05554,0.99588,-0.665,0.298,-0.28,5837,53850,77230
1.9,12115,0,829.39148,938.56812,1603.54614,1811.14197,-0.07642,-0.05347,0.99442,-0.788,0.455,-0.298,5837,53850,77229
1.91,12116,0,829.39148,938.56812,1603.62244,1811.14197,-0.07593,-0.05347,0.99295,-0.56,0.368,-0.473,5837,53850,77229
1.92,12117,0,829.39148,938.56812,1603.85132,1811.21826,-0.0741,-0.05176,0.99429,-0.315,0.245,-0.368,5833,53851,77233
1.93,12118,0,829.39148,938.56812,1603.69873,1811.21826,-0.07178,-0.05139,0.99527,-0.298,0.07,-0.403,5833,53851,77233
1.94,12119,0,829.39148,938.56812,1604.00391,1811.21826,-0.07593,-0.05298,0.99429,-1.05,0.42,-0.385,5831,53850,77232
