timestamp_local,elapsed_seconds,hr_bpm
2026-07-13 21:26:16.758,1.111526,83
2026-07-13 21:26:16.760,1.113433,84
2026-07-13 21:26:17.749,2.101862,85
2026-07-13 21:26:18.740,3.093082,86
2026-07-13 21:26:19.729,4.081935,86
2026-07-13 21:26:20.719,5.071846,86
2026-07-13 21:26:21.710,6.062777,85
2026-07-13 21:26:22.699,7.051897,85
2026-07-13 21:26:23.690,8.043018,84
2026-07-13 21:26:24.679,9.031981,84
2026-07-13 21:26:25.669,10.022508,84
2026-07-13 21:26:26.659,11.012227,84
2026-07-13 21:26:27.649,12.002173,84
2026-07-13 21:26:28.640,12.993513,86
2026-07-13 21:26:29.629,13.982064,86
2026-07-13 21:26:30.619,14.972111,86
2026-07-13 21:26:31.609,15.962045,86
2026-07-13 21:26:32.599,16.952042,86
2026-07-13 21:26:33.587,17.939814,85
2026-07-13 21:26:34.579,18.932320,85
2026-07-13 21:26:35.569,19.922401,85
2026-07-13 21:26:36.559,20.912524,85
2026-07-13 21:26:38.536,22.888930,84
2026-07-13 21:26:38.538,22.891480,84
2026-07-13 21:26:40.024,24.377215,84
2026-07-13 21:26:41.014,25.367271,84
2026-07-13 21:26:42.004,26.357445,84
2026-07-13 21:26:42.995,27.347729,84
2026-07-13 21:26:43.985,28.337790,83
2026-07-13 21:26:44.974,29.327513,83
2026-07-13 21:26:45.964,30.317524,83
2026-07-13 21:26:46.955,31.308003,84
2026-07-13 21:26:47.941,32.294113,84
2026-07-13 21:26:48.935,33.287976,84
2026-07-13 21:26:49.925,34.278545,83
2026-07-13 21:26:51.410,35.762596,83
2026-07-13 21:26:51.902,36.255038,83
2026-07-13 21:26:52.895,37.247648,83
2026-07-13 21:26:53.885,38.238006,83
2026-07-13 21:26:54.872,39.224750,83
2026-07-13 21:26:55.865,40.218004,83
2026-07-13 21:26:56.856,41.208578,82
2026-07-13 21:26:57.844,42.197187,82
2026-07-13 21:26:58.835,43.188089,82
2026-07-13 21:26:59.822,44.175015,82
2026-07-13 21:27:00.814,45.167523,82
2026-07-13 21:27:01.805,46.157844,82
2026-07-13 21:27:02.795,47.147749,82
2026-07-13 21:27:03.782,48.135082,82
2026-07-13 21:27:06.261,50.613775,81
2026-07-13 21:27:06.261,50.614524,81
2026-07-13 21:27:06.752,51.104813,81
2026-07-13 21:27:08.236,52.589545,81
2026-07-13 21:27:08.734,53.087064,81
2026-07-13 21:27:09.724,54.077545,81
2026-07-13 21:27:10.716,55.068605,81
2026-07-13 21:27:11.706,56.058603,82
2026-07-13 21:27:12.695,57.048440,82
2026-07-13 21:27:13.683,58.035700,83
2026-07-13 21:27:14.675,59.028392,83
2026-07-13 21:27:15.663,60.015707,84
2026-07-13 21:27:16.655,61.008128,84
2026-07-13 21:27:17.645,61.997970,84
2026-07-13 21:27:18.635,62.988483,84
2026-07-13 21:27:19.625,63.978227,84
2026-07-13 21:27:20.615,64.968147,84
2026-07-13 21:27:21.602,65.955035,84
2026-07-13 21:27:22.595,66.948067,84
2026-07-13 21:27:23.586,67.939201,83
2026-07-13 21:27:24.576,68.928582,83
2026-07-13 21:27:25.566,69.919354,82
2026-07-13 21:27:26.555,70.908420,82
2026-07-13 21:27:27.546,71.899329,83
2026-07-13 21:27:29.030,73.383179,83
2026-07-13 21:27:30.021,74.374395,84
2026-07-13 21:27:31.010,75.362906,84
2026-07-13 21:27:32.001,76.353869,83
2026-07-13 21:27:32.990,77.343283,83
2026-07-13 21:27:33.981,78.333826,82
2026-07-13 21:27:35.466,79.818630,81
2026-07-13 21:27:35.960,80.313299,81
2026-07-13 21:27:36.950,81.303516,81
2026-07-13 21:27:37.938,82.291211,80
2026-07-13 21:27:38.931,83.283796,80
2026-07-13 21:27:39.921,84.274441,81
2026-07-13 21:27:40.911,85.263878,81
2026-07-13 21:27:41.901,86.253592,81
2026-07-13 21:27:42.890,87.243189,81
2026-07-13 21:27:43.881,88.233639,81
2026-07-13 21:27:44.870,89.223288,81
2026-07-13 21:27:45.861,90.213607,81
2026-07-13 21:27:46.851,91.204183,80
2026-07-13 21:27:48.336,92.689196,80
2026-07-13 21:27:48.830,93.183024,80
2026-07-13 21:27:49.822,94.174901,81
2026-07-13 21:27:50.811,95.164234,81
2026-07-13 21:27:51.801,96.153658,81
2026-07-13 21:27:52.791,97.144129,81
2026-07-13 21:27:53.781,98.134064,81
2026-07-13 21:27:55.762,100.115067,80
2026-07-13 21:27:55.764,100.116637,80
2026-07-13 21:27:56.751,101.104167,80
2026-07-13 21:27:57.741,102.093988,81
2026-07-13 21:27:58.732,103.084600,81
2026-07-13 21:27:59.721,104.073862,81
2026-07-13 21:28:00.710,105.063496,82
2026-07-13 21:28:01.701,106.054163,82
2026-07-13 21:28:02.689,107.041927,81
2026-07-13 21:28:03.678,108.031189,81
2026-07-13 21:28:04.670,109.022998,81
2026-07-13 21:28:05.659,110.012058,80
2026-07-13 21:28:06.649,111.002196,80
2026-07-13 21:28:07.641,111.993968,80
2026-07-13 21:28:08.632,112.984620,80
2026-07-13 21:28:09.618,113.971407,80
2026-07-13 21:28:10.612,114.964639,80
2026-07-13 21:28:11.601,115.954447,80
2026-07-13 21:28:12.589,116.941711,81
2026-07-13 21:28:13.582,117.934624,81
2026-07-13 21:28:15.558,119.910925,81
2026-07-13 21:28:15.560,119.913085,81
2026-07-13 21:28:16.552,120.904582,81
2026-07-13 21:28:17.542,121.894701,82
2026-07-13 21:28:19.026,123.379101,82
2026-07-13 21:28:20.509,124.861576,83
2026-07-13 21:28:21.005,125.357984,83
2026-07-13 21:28:21.996,126.349134,83
2026-07-13 21:28:23.481,127.834238,83
2026-07-13 21:28:23.976,128.329551,83
2026-07-13 21:28:24.967,129.319576,83
2026-07-13 21:28:25.957,130.309874,83
2026-07-13 21:28:26.946,131.299302,83
2026-07-13 21:28:27.937,132.290225,82
2026-07-13 21:28:28.927,133.279672,82
2026-07-13 21:28:29.914,134.267369,83
2026-07-13 21:28:30.908,135.260835,84
2026-07-13 21:28:32.393,136.745653,85
2026-07-13 21:28:32.883,137.236384,85
2026-07-13 21:28:33.878,138.230685,86
2026-07-13 21:28:34.867,139.219670,86
2026-07-13 21:28:35.857,140.210495,88
2026-07-13 21:28:36.847,141.199661,88
2026-07-13 21:28:37.837,142.189754,88
2026-07-13 21:28:38.823,143.176356,88
2026-07-13 21:28:39.813,144.166220,88
2026-07-13 21:28:40.807,145.160124,88
2026-07-13 21:28:41.798,146.150863,90
2026-07-13 21:28:42.788,147.140575,91
2026-07-13 21:28:44.767,149.120355,93
2026-07-13 21:28:44.769,149.121790,94
2026-07-13 21:28:46.747,151.100036,94
2026-07-13 21:28:46.749,151.102537,92
2026-07-13 21:28:47.737,152.090168,91
2026-07-13 21:28:48.728,153.080964,89
2026-07-13 21:28:49.718,154.070936,88
2026-07-13 21:28:50.708,155.061091,87
2026-07-13 21:28:51.698,156.051042,86
2026-07-13 21:28:52.687,157.039921,86
2026-07-13 21:28:53.677,158.030399,86
2026-07-13 21:28:54.667,159.020434,86
2026-07-13 21:28:55.657,160.010457,86
2026-07-13 21:28:56.645,160.998480,85
2026-07-13 21:28:57.638,161.990718,84
2026-07-13 21:28:58.625,162.977692,84
2026-07-13 21:28:59.617,163.970319,84
2026-07-13 21:29:00.607,164.959934,84
2026-07-13 21:29:01.597,165.950454,84
2026-07-13 21:29:02.587,166.940066,84
2026-07-13 21:29:03.578,167.931198,83
2026-07-13 21:29:04.567,168.920508,83
2026-07-13 21:29:05.557,169.910080,83
2026-07-13 21:29:06.548,170.900586,83
2026-07-13 21:29:08.033,172.385602,83
2026-07-13 21:29:09.023,173.375587,83
2026-07-13 21:29:10.012,174.365271,83
2026-07-13 21:29:11.003,175.355946,84
2026-07-13 21:29:11.993,176.346408,84
2026-07-13 21:29:12.983,177.335576,84
2026-07-13 21:29:13.973,178.325730,84
2026-07-13 21:29:14.963,179.316199,83
2026-07-13 21:29:15.954,180.307463,82
2026-07-13 21:29:16.942,181.295418,82
2026-07-13 21:29:17.930,182.283224,81
