frame_seq,absolute_seq_u64,segment_id,sample_seq,PPG_G,PPG_R,PPG_IR,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,Uh1,Uh2,Uh3,Uh4,Uc1,Uc2,Uc3,Uc4,UD1,UD2,parser_valid
1022,64754,0,64755,4297.0,40405.0,40629.0,-0.002989,0.0026839999999999998,0.004941,0.6475000000000001,-1.435,-3.8150000000000004,0.94928125,0.21106250000000001,0.15106250000000002,1.1688125,0.9211875,-0.25565625000000003,-0.338875,1.154125,0.019241645956291124,0.02012983344546533,True
1023,64755,0,64756,4298.0,40405.0,40632.0,0.0062829999999999995,-0.001098,0.002257,0.5075000000000001,-2.7125000000000004,-4.077500000000001,0.9430937500000001,0.212,0.1523125,1.17440625,0.9184375,-0.25959375,-0.33968750000000003,1.1515625,0.019439474331675484,0.020213899623813987,True
1024,64756,0,64757,4299.0,40406.0,40634.0,0.008723,-0.0030499999999999998,-0.001952,0.36750000000000005,-2.5900000000000003,-4.095000000000001,0.949375,0.2090625,0.15090625,1.168625,0.92115625,-0.26159375,-0.34025,1.1475312500000001,0.019399230522520804,0.02017876767905013,True
1025,64757,0,64758,4299.0,40405.0,40635.0,0.008723,-0.00244,-0.004514,0.15750000000000003,-2.5025000000000004,-4.112500000000001,0.9432812500000001,0.21128125,0.1504375,1.17509375,0.9012187500000001,-0.25856250000000003,-0.34215625,1.1520000000000001,0.019368161242035675,0.02023624139706194,True
1026,64758,0,64759,4301.0,40408.0,40637.0,0.004697,-0.000793,-0.003904,0.10500000000000001,-2.1175,-3.9375000000000004,0.94284375,0.21115625000000002,0.1525,1.1704375,0.91478125,-0.26028125,-0.3400625,1.15146875,0.019432482877749,0.020236698241838946,True
1027,64759,0,64760,4303.0,40407.0,40638.0,0.0023179999999999997,-0.00061,-0.0044529999999999995,0.15750000000000003,-1.6975000000000002,-3.7975000000000003,0.9475625,0.2105,0.1526875,1.1672500000000001,0.91778125,-0.2571875,-0.339875,1.14721875,0.019280367932185048,0.020236854133392223,True
1028,64760,0,64761,4303.0,40408.0,40641.0,-0.004575,0.002745,0.0023179999999999997,0.5075000000000001,-0.7000000000000001,-3.5175000000000005,0.94659375,0.21615625,0.15184375,1.16809375,0.92121875,-0.261,-0.34090625,1.14675,0.0196676249948477,0.020243699841701664,True
1029,64761,0,64762,4305.0,40407.0,40641.0,-0.008845,0.0021349999999999997,0.0059169999999999995,0.6125,-0.525,-3.4825000000000004,0.9440937500000001,0.21209375,0.15156250000000002,1.17146875,0.9130625,-0.259375,-0.3425625,1.15425,0.019434496972819786,0.020298807900770516,True
1030,64762,0,64763,4306.0,40409.0,40644.0,-0.008357,0.001281,0.0044529999999999995,0.6300000000000001,-0.7000000000000001,-3.4825000000000004,0.9460000000000001,0.2106875,0.15203125,1.168625,0.9158437500000001,-0.26046875,-0.33975,1.14584375,0.01942073975796531,0.020204860362164772,True
1031,64763,0,64764,4307.0,40409.0,40644.0,-0.0059169999999999995,0.002379,0.00122,0.385,-1.1025,-3.6575,0.9440000000000001,0.21109375,0.1538125,1.17034375,0.91490625,-0.259625,-0.3435625,1.15246875,0.019403381132231022,0.02043147957493896,True
1032,64764,0,64765,4311.0,40409.0,40646.0,-0.0011589999999999999,0.000366,-0.002074,0.15750000000000003,-1.5050000000000001,-3.7975000000000003,0.949125,0.209875,0.153375,1.16796875,0.92390625,-0.26175,-0.340375,1.1420000000000001,0.019439034694529452,0.02028522567955506,True
1033,64765,0,64766,4311.0,40409.0,40646.0,0.006344,-0.003111,-0.0018909999999999999,0.17500000000000002,-1.7325000000000002,-3.8500000000000005,0.944375,0.21271875,0.15528125,1.1748125,0.912125,-0.25909375,-0.3328125,1.15840625,0.01944889223242315,0.020059076606947925,True
1034,64766,0,64767,4313.0,40406.0,40643.0,0.0077469999999999995,-0.0044529999999999995,-0.0028669999999999998,0.21000000000000002,-1.8900000000000001,-3.9200000000000004,0.93096875,0.21225,0.1519375,1.16346875,0.91571875,-0.25346875,-0.33853125,1.15109375,0.01920215020789552,0.020151945282236374,True
1035,64767,0,64768,4312.0,40407.0,40635.0,0.006222,-0.000915,-0.003721,0.22750000000000004,-1.5575,-3.8850000000000002,0.96028125,0.19690625,0.1478125,1.1616250000000001,0.92853125,-0.26646875000000003,-0.33859375,1.139,0.019095279365688507,0.01998497756264164,True
1036,64768,0,64769,4312.0,40402.0,40623.0,-0.0008539999999999999,0.002196,-0.001281,0.31500000000000006,-1.1025,-3.8500000000000005,0.9313125,0.2159375,0.1565625,1.179125,0.917625,-0.2640625,-0.3454375,1.160625,0.019782342713632557,0.02061988000831778,True
1037,64769,0,64770,4308.0,40397.0,40614.0,-0.008296,0.000976,0.002562,0.385,-0.7000000000000001,-3.8325000000000005,0.96646875,0.20400000000000001,0.15540625,1.15778125,0.9237500000000001,-0.26003125,-0.33840625,1.146875,0.019127397043233404,0.020289434522854182,True
1038,64770,0,64771,4307.0,40395.0,40607.0,-0.004697,0.00061,0.002806,0.665,-1.0850000000000002,-3.8850000000000002,0.96178125,0.20528125,0.1566875,1.1575,0.9290625,-0.26103125,-0.3384375,1.1537187500000001,0.019220638034502347,0.020343335516094654,True
1039,64771,0,64772,4305.0,40392.0,40598.0,-0.00122,0.000549,0.001647,0.45500000000000007,-1.4525000000000001,-3.8500000000000005,0.96384375,0.20671875,0.1571875,1.16828125,0.9293750000000001,-0.26075,-0.33521875,1.15490625,0.019268520140556248,0.02023430547547472,True
1040,64772,0,64773,4302.0,40392.0,40593.0,0.0013419999999999999,-0.00042699999999999997,6.1e-05,0.31500000000000006,-1.4700000000000002,-3.9025000000000003,0.96521875,0.20646875,0.156,1.1488125,0.9180625,-0.260875,-0.33818750000000003,1.1513125,0.01926326853421404,0.020305024768175528,True
1041,64773,0,64774,4297.0,40389.0,40587.0,0.000793,-0.000305,0.000366,0.3325,-1.6975000000000002,-3.9025000000000003,0.95421875,0.20609375,0.15978125,1.1811875,0.923875,-0.262125,-0.337625,1.1514375000000001,0.019298340520461418,0.02043774813688682,True
1042,64774,0,64775,4293.0,40387.0,40583.0,0.003721,-0.000366,0.000183,0.385,-2.2575000000000003,-4.025,0.96065625,0.20884375,0.15825,1.1573437500000001,0.9150312500000001,-0.25959375,-0.339125,1.14665625,0.019309371163727752,0.02043520463451336,True
1043,64775,0,64776,4289.0,40385.0,40582.0,0.005063,-6.1e-05,-0.000793,0.36750000000000005,-2.1175,-3.8500000000000005,0.92021875,0.21481250000000002,0.15775,1.1575312500000001,0.90609375,-0.260875,-0.342625,1.14796875,0.01960718646792418,0.020555507058092542,True
1044,64776,0,64777,4286.0,40386.0,40580.0,0.003904,0.000915,-0.000732,0.29750000000000004,-1.8900000000000001,-3.7275000000000005,0.93340625,0.21265625,0.1520625,1.16653125,0.92203125,-0.26265625,-0.34190625,1.15496875,0.019590291149593316,0.020292936178734976,True
1045,64777,0,64778,4285.0,40386.0,40582.0,0.001952,-6.1e-05,-0.000488,0.21000000000000002,-1.7500000000000002,-3.7975000000000003,0.93875,0.21025,0.1569375,1.1670625000000001,0.91596875,-0.26253125,-0.3408125,1.1504375,0.019486064546542316,0.020449194126120483,True
1046,64778,0,64779,4283.0,40388.0,40582.0,6.1e-05,-0.00061,0.000793,0.28,-1.4700000000000002,-3.8500000000000005,0.9436875,0.2116875,0.152,1.17184375,0.92171875,-0.2605,-0.3404375,1.14978125,0.01946322211001422,0.020231250978952207,True
1047,64779,0,64780,4282.0,40388.0,40583.0,-0.000976,0.000549,0.000244,0.28,-1.2600000000000002,-3.7275000000000005,0.95025,0.21221875,0.1535,1.1679375,0.922,-0.2608125,-0.33546875,1.1454375,0.01949774971468907,0.020092842879798647,True
1048,64780,0,64781,4280.0,40388.0,40587.0,-0.003355,0.000732,-0.001464,0.1925,-1.2425000000000002,-3.7100000000000004,0.94315625,0.21181250000000001,0.15365625,1.1735625,0.915125,-0.2599375,-0.339125,1.15284375,0.019445639544619604,0.02024646531048261,True
