motion_type,target_scope,cascade_scheme,adaptive_filter,repeat_idx,trial_idx,objective_value,aae_bpm,accuracy_pct,best_so_far,success,reason,rff_seed,params
tiaosheng,motion_recovery,HF2_CF2,rff_lms,0,0,36.0,4.255367838541667,64.0,36.0,True,,4109942868,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.006, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'rff_lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 50, 'rff_sigma': 0.1, 'rff_seed': 4109942868}"
tiaosheng,motion_recovery,CF2_HF2,lms,0,0,55.333333333333336,24.775113932291667,44.666666666666664,55.333333333333336,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_recovery,CF2_HF2,volterra,0,0,82.66666666666666,46.88306640625,17.333333333333336,82.66666666666666,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'volterra', 'objective_mode': 'accuracy', 'alpha_u': 0.01, 'M2': 2, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_recovery,CF2_HF2,rff_lms,0,0,36.0,4.248043619791667,64.0,36.0,True,,2459855607,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.006, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'rff_lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 50, 'rff_sigma': 0.1, 'rff_seed': 2459855607}"
tiaosheng,motion_recovery,ACC3_HF2,lms,0,0,50.0,9.733870442708334,50.0,50.0,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_recovery,ACC3_HF2,volterra,0,0,87.33333333333333,53.35219401041667,12.666666666666668,87.33333333333333,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'volterra', 'objective_mode': 'accuracy', 'alpha_u': 0.01, 'M2': 2, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_recovery,ACC3_HF2,rff_lms,0,0,38.0,4.3768522135416665,62.0,38.0,True,,3279593937,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.006, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'rff_lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 50, 'rff_sigma': 0.1, 'rff_seed': 3279593937}"
tiaosheng,motion_recovery,HF2_ACC3,lms,0,0,48.0,8.551009114583334,52.0,48.0,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_recovery,HF2_ACC3,volterra,0,0,86.0,53.55056966145833,14.000000000000002,86.0,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'volterra', 'objective_mode': 'accuracy', 'alpha_u': 0.01, 'M2': 2, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_recovery,HF2_ACC3,rff_lms,0,0,37.33333333333333,4.347998046875,62.66666666666667,37.33333333333333,True,,1545926378,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.006, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'rff_lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 50, 'rff_sigma': 0.1, 'rff_seed': 1545926378}"
tiaosheng,motion_post10,ACC3,lms,0,0,24.390243902439025,3.569865901295732,75.60975609756098,24.390243902439025,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_post10,ACC3,volterra,0,0,91.46341463414635,70.94157298018293,8.536585365853659,91.46341463414635,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'volterra', 'objective_mode': 'accuracy', 'alpha_u': 0.01, 'M2': 2, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_post10,ACC3,rff_lms,0,0,24.390243902439025,3.3857421875,75.60975609756098,24.390243902439025,True,,2179611366,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.006, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'rff_lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 50, 'rff_sigma': 0.1, 'rff_seed': 2179611366}"
tiaosheng,motion_post10,HF2,lms,0,0,50.0,10.948069502667684,50.0,50.0,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_post10,HF2,volterra,0,0,47.5609756097561,9.928532298018293,52.4390243902439,47.5609756097561,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'volterra', 'objective_mode': 'accuracy', 'alpha_u': 0.01, 'M2': 2, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_post10,HF2,rff_lms,0,0,24.390243902439025,3.4088819550304876,75.60975609756098,24.390243902439025,True,,2889748104,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.006, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'rff_lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 50, 'rff_sigma': 0.1, 'rff_seed': 2889748104}"
tiaosheng,motion_post10,CF2,lms,0,0,50.0,32.9310272961128,50.0,50.0,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_post10,CF2,volterra,0,0,86.58536585365853,67.9872391863567,13.414634146341465,86.58536585365853,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'volterra', 'objective_mode': 'accuracy', 'alpha_u': 0.01, 'M2': 2, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_post10,CF2,rff_lms,0,0,23.170731707317074,3.3820860327743905,76.82926829268293,23.170731707317074,True,,3531759715,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.006, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'rff_lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 50, 'rff_sigma': 0.1, 'rff_seed': 3531759715}"
tiaosheng,motion_post10,HF2_CF2,lms,0,0,53.65853658536585,9.692609089176829,46.34146341463415,53.65853658536585,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_post10,HF2_CF2,volterra,0,0,86.58536585365853,68.54772056021342,13.414634146341465,86.58536585365853,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'volterra', 'objective_mode': 'accuracy', 'alpha_u': 0.01, 'M2': 2, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_post10,HF2_CF2,rff_lms,0,0,24.390243902439025,3.4044159679878048,75.60975609756098,24.390243902439025,True,,2867888346,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.006, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'rff_lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 50, 'rff_sigma': 0.1, 'rff_seed': 2867888346}"
tiaosheng,motion_post10,CF2_HF2,lms,0,0,48.78048780487805,33.5828232183689,51.21951219512195,48.78048780487805,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_post10,CF2_HF2,volterra,0,0,91.46341463414635,72.22440691692073,8.536585365853659,91.46341463414635,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'volterra', 'objective_mode': 'accuracy', 'alpha_u': 0.01, 'M2': 2, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_post10,CF2_HF2,rff_lms,0,0,24.390243902439025,3.417813929115854,75.60975609756098,24.390243902439025,True,,131488650,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.006, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'rff_lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 50, 'rff_sigma': 0.1, 'rff_seed': 131488650}"
tiaosheng,motion_post10,ACC3_HF2,lms,0,0,47.5609756097561,13.187095083841463,52.4390243902439,47.5609756097561,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_post10,ACC3_HF2,volterra,0,0,91.46341463414635,70.0740341558689,8.536585365853659,91.46341463414635,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'volterra', 'objective_mode': 'accuracy', 'alpha_u': 0.01, 'M2': 2, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_post10,ACC3_HF2,rff_lms,0,0,23.170731707317074,3.3463581364329267,76.82926829268293,23.170731707317074,True,,107005683,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.006, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'rff_lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 50, 'rff_sigma': 0.1, 'rff_seed': 107005683}"
tiaosheng,motion_post10,HF2_ACC3,lms,0,0,48.78048780487805,11.24215772675305,51.21951219512195,48.78048780487805,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_post10,HF2_ACC3,volterra,0,0,91.46341463414635,70.2180830792683,8.536585365853659,91.46341463414635,True,,0,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.008, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'volterra', 'objective_mode': 'accuracy', 'alpha_u': 0.01, 'M2': 2, 'rff_D': 100, 'rff_sigma': 1.0, 'rff_seed': 0}"
tiaosheng,motion_post10,HF2_ACC3,rff_lms,0,0,24.390243902439025,3.403606135670732,75.60975609756098,24.390243902439025,True,,3435383086,"{'Fs_Target': 50, 'TW': 10, 'Kstop': 0.5, 'max_order': 16, 'M_base': 1, 'C_scale': 0.6, 'K_max': 8, 'Spec_Penalty_Width': 0.3, 'Spec_Penalty_Weight': 0.2, 'smooth_win_len': 7, 'hr_range_hz': 0.25, 'slew_limit_bpm': 15, 'slew_step_bpm': 9, 'LMS_Mu_Base': 0.006, 'LMS_Mu_Min': 1e-06, 'adaptive_filter': 'rff_lms', 'objective_mode': 'accuracy', 'alpha_u': 0.1, 'M2': 3, 'rff_D': 50, 'rff_sigma': 0.1, 'rff_seed': 3435383086}"
