timestamp_local,elapsed_seconds,hr_bpm
2026-07-16 22:22:32.333,0.674561,108
2026-07-16 22:22:33.818,2.160113,107
2026-07-16 22:22:35.303,3.644748,108
2026-07-16 22:22:35.798,4.140065,109
2026-07-16 22:22:36.785,5.126808,110
2026-07-16 22:22:37.775,6.116391,110
2026-07-16 22:22:38.765,7.106662,111
2026-07-16 22:22:39.758,8.100181,108
2026-07-16 22:22:40.745,9.086766,107
2026-07-16 22:22:41.738,10.080182,104
2026-07-16 22:22:42.728,11.069432,104
2026-07-16 22:22:43.715,12.056670,104
2026-07-16 22:22:44.707,13.049105,104
2026-07-16 22:22:45.695,14.037124,104
2026-07-16 22:22:46.685,15.027004,106
2026-07-16 22:22:47.679,16.020604,107
2026-07-16 22:22:48.668,17.009670,107
2026-07-16 22:22:49.654,17.996324,107
2026-07-16 22:22:50.645,18.987171,105
2026-07-16 22:22:51.638,19.980329,104
2026-07-16 22:22:53.618,21.959646,101
2026-07-16 22:22:53.619,21.961065,100
2026-07-16 22:22:54.609,22.950373,99
2026-07-16 22:22:55.596,23.937640,100
2026-07-16 22:22:56.585,24.926657,101
2026-07-16 22:22:57.578,25.920046,103
2026-07-16 22:22:58.565,26.907115,104
2026-07-16 22:22:59.559,27.900430,105
2026-07-16 22:23:00.548,28.889432,105
2026-07-16 22:23:01.535,29.876889,105
2026-07-16 22:23:02.525,30.866367,105
2026-07-16 22:23:03.519,31.860525,104
2026-07-16 22:23:04.505,32.847256,103
2026-07-16 22:23:05.498,33.839821,103
2026-07-16 22:23:06.488,34.829945,102
2026-07-16 22:23:07.475,35.816731,102
2026-07-16 22:23:08.468,36.810066,103
2026-07-16 22:23:09.458,37.800235,104
2026-07-16 22:23:10.445,38.786651,104
2026-07-16 22:23:11.438,39.780318,106
2026-07-16 22:23:12.429,40.770628,107
2026-07-16 22:23:13.415,41.757075,107
2026-07-16 22:23:14.409,42.750514,105
2026-07-16 22:23:15.399,43.740873,103
2026-07-16 22:23:16.389,44.730698,101
2026-07-16 22:23:17.379,45.720736,100
2026-07-16 22:23:18.369,46.710395,99
2026-07-16 22:23:19.359,47.700858,100
2026-07-16 22:23:20.348,48.690199,100
2026-07-16 22:23:21.339,49.680447,101
2026-07-16 22:23:22.325,50.667201,103
2026-07-16 22:23:23.810,52.151970,105
2026-07-16 22:23:24.803,53.145323,107
2026-07-16 22:23:25.795,54.136683,108
2026-07-16 22:23:26.780,55.121506,108
2026-07-16 22:23:27.774,56.115895,106
2026-07-16 22:23:28.764,57.105825,103
2026-07-16 22:23:29.754,58.095860,101
2026-07-16 22:23:30.743,59.084767,101
2026-07-16 22:23:31.731,60.072371,100
2026-07-16 22:23:32.723,61.065133,100
2026-07-16 22:23:33.710,62.052238,101
2026-07-16 22:23:34.704,63.045459,102
2026-07-16 22:23:35.694,64.035975,103
2026-07-16 22:23:36.681,65.022731,105
2026-07-16 22:23:37.673,66.014656,105
